from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
29-Apr-2020 - 00:00,18.66,67.04,2.89,0.68,3.57,1.01,3.51,0.25,31.7,0.7,28.36,32.92,31.31,76.72,999.59,343.56,1.03,173.44,30-Apr-2020 - 00:00,"Powai, Mumbai - MPCB"
30-Apr-2020 - 00:00,18.09,66.52,3.53,0.94,4.46,0.99,3.28,0.24,28.26,1.18,25.53,44.65,31.02,77.52,,311.51,1.97,124.43,01-May-2020 - 00:00,"Powai, Mumbai - MPCB"
01-May-2020 - 00:00,14.13,53.28,1.47,0.62,2.06,1.33,3.18,0.19,26.13,0.51,34.82,47.77,30.84,77.16,,318.97,1.12,141.88,02-May-2020 - 00:00,"Powai, Mumbai - MPCB"
02-May-2020 - 00:00,10.92,,1.67,0.91,2.59,0.63,3.33,0.17,22.16,0.59,28.48,41.66,30.46,80.19,999.9,335.13,1.73,175.43,03-May-2020 - 00:00,"Powai, Mumbai - MPCB"
03-May-2020 - 00:00,8.88,23.4,1.59,0.61,2.15,1.43,3.38,0.18,24.47,0.47,28.39,43.15,31.05,77.54,999.93,337.68,1.06,152.84,04-May-2020 - 00:00,"Powai, Mumbai - MPCB"
04-May-2020 - 00:00,10.08,22.19,1.84,0.63,2.45,0.57,3.3,0.19,22.05,0.26,31.94,39.68,30.79,77.37,,358.6,1.12,148.05,05-May-2020 - 00:00,"Powai, Mumbai - MPCB"
05-May-2020 - 00:00,10.02,19.41,3.21,0.86,4.03,0.73,3.49,0.22,23.37,1.21,27.33,44.12,30.77,79.42,999.55,356.44,1.04,173.61,06-May-2020 - 00:00,"Powai, Mumbai - MPCB"
06-May-2020 - 00:00,10.59,37.15,2.66,0.95,3.61,0.69,5.24,0.24,25.75,0.39,30.28,37.43,31.3,79.7,999.25,342.13,1.18,127.48,07-May-2020 - 00:00,"Powai, Mumbai - MPCB"
07-May-2020 - 00:00,9.34,17.4,1.84,5.15,6.64,0.34,40.32,0.22,26.92,0.63,30.36,43.57,30.55,79.08,999.72,361.29,1.27,126.23,08-May-2020 - 00:00,"Powai, Mumbai - MPCB"
08-May-2020 - 00:00,12.46,32.19,1.45,3.87,5.17,0.69,43.1,0.19,24.69,1.07,27.54,39.27,30.22,79.43,999.82,316.09,1.07,159.01,09-May-2020 - 00:00,"Powai, Mumbai - MPCB"
09-May-2020 - 00:00,12.25,36.54,1.59,3.99,5.54,0.62,46.38,0.2,23.1,1.08,29.09,41.12,30.63,77.93,999.69,340.96,1.06,161.62,10-May-2020 - 00:00,"Powai, Mumbai - MPCB"
10-May-2020 - 00:00,11.47,29.72,0.93,5.74,6.32,0.52,49.43,0.22,17.87,0.96,28.48,32.85,30.9,78.46,999.23,337.73,1.1,147.74,11-May-2020 - 00:00,"Powai, Mumbai - MPCB"
11-May-2020 - 00:00,15.44,44.33,2.48,6.02,8.43,0.82,51.66,0.26,23.48,1.02,29.91,49.14,31.16,74.84,999.48,344.82,1.08,149.23,12-May-2020 - 00:00,"Powai, Mumbai - MPCB"
12-May-2020 - 00:00,11.95,46.8,1.04,6.4,7.1,0.85,52.83,0.21,17.18,0.77,26.76,38.06,30.52,78.49,999.08,347.71,1.13,173.66,13-May-2020 - 00:00,"Powai, Mumbai - MPCB"
13-May-2020 - 00:00,12.43,42.14,0.7,10.43,10.13,0.59,52.18,0.17,19.98,0.31,25.5,34.22,30.46,80.51,999.85,356.03,1.15,112.98,14-May-2020 - 00:00,"Powai, Mumbai - MPCB"
14-May-2020 - 00:00,13.7,34.78,1.35,12.25,12.12,0.54,53.56,0.21,20.4,0.57,28.16,30.6,,,,,,,15-May-2020 - 00:00,"Powai, Mumbai - MPCB"
15-May-2020 - 00:00,16.09,57.92,1.91,11.01,11.8,0.65,48.05,0.23,29.98,0.86,27.58,33.84,,,,,,,16-May-2020 - 00:00,"Powai, Mumbai - MPCB"
16-May-2020 - 00:00,27.5,106.25,1.36,11.24,11.32,1.09,1.25,0.19,24.58,0.56,28.0,37.31,,,,,,,17-May-2020 - 00:00,"Powai, Mumbai - MPCB"
17-May-2020 - 00:00,31.38,93.14,1.02,10.56,10.68,0.69,3.06,0.21,29.36,0.83,27.5,38.06,,,,,,,18-May-2020 - 00:00,"Powai, Mumbai - MPCB"
18-May-2020 - 00:00,19.83,44.54,0.81,10.91,11.15,1.11,1.12,0.2,29.16,0.97,23.7,41.41,,,,,,,19-May-2020 - 00:00,"Powai, Mumbai - MPCB"
19-May-2020 - 00:00,13.31,42.26,1.61,7.26,7.81,0.86,8.01,0.22,22.61,0.42,26.78,40.38,,,,,,,20-May-2020 - 00:00,"Powai, Mumbai - MPCB"
20-May-2020 - 00:00,10.88,30.52,2.42,0.84,3.26,2.12,11.82,0.25,16.36,0.63,28.13,46.13,,,,,,,21-May-2020 - 00:00,"Powai, Mumbai - MPCB"
21-May-2020 - 00:00,8.46,18.34,2.15,0.79,2.94,1.36,10.09,0.26,16.09,1.09,28.68,42.64,,,,,,,22-May-2020 - 00:00,"Powai, Mumbai - MPCB"
22-May-2020 - 00:00,9.12,25.27,2.02,0.6,2.62,0.83,8.04,0.24,15.32,0.65,28.63,31.24,,,,,,,23-May-2020 - 00:00,"Powai, Mumbai - MPCB"
23-May-2020 - 00:00,10.99,35.69,2.21,0.81,3.02,0.58,7.05,0.28,14.28,0.53,26.79,44.7,,,,,,,24-May-2020 - 00:00,"Powai, Mumbai - MPCB"
24-May-2020 - 00:00,10.0,28.11,1.93,0.57,2.5,0.51,6.26,0.29,13.93,0.86,26.61,37.29,,,,,,,25-May-2020 - 00:00,"Powai, Mumbai - MPCB"
25-May-2020 - 00:00,9.14,17.0,1.39,0.49,1.88,0.54,5.68,0.26,14.75,1.14,25.16,36.95,,,,,,,26-May-2020 - 00:00,"Powai, Mumbai - MPCB"
26-May-2020 - 00:00,9.83,30.62,1.77,0.55,2.3,0.33,5.23,0.27,13.03,0.86,29.91,39.14,,,,,,,27-May-2020 - 00:00,"Powai, Mumbai - MPCB"
27-May-2020 - 00:00,9.05,23.32,1.57,0.52,2.07,0.44,4.86,0.26,13.33,0.96,27.96,43.16,,,,,,,28-May-2020 - 00:00,"Powai, Mumbai - MPCB"
28-May-2020 - 00:00,8.26,20.99,1.45,0.48,1.93,0.91,4.59,0.27,14.4,0.82,28.02,39.04,,,,,,,29-May-2020 - 00:00,"Powai, Mumbai - MPCB"
29-May-2020 - 00:00,4.65,29.0,1.59,0.58,2.16,0.7,4.2,0.26,11.77,0.41,25.42,39.64,,,,,,,30-May-2020 - 00:00,"Powai, Mumbai - MPCB"
30-May-2020 - 00:00,6.11,18.78,1.49,0.79,2.28,0.38,4.04,0.25,9.56,0.5,25.36,42.59,,,,,,,31-May-2020 - 00:00,"Powai, Mumbai - MPCB"
31-May-2020 - 00:00,7.19,20.47,1.21,0.69,1.89,0.27,3.82,0.25,10.78,0.94,27.2,35.12,,,,,,,01-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
01-Jun-2020 - 00:00,18.73,35.11,8.76,0.93,9.69,0.49,3.97,0.3,11.2,0.43,29.8,35.27,,,,,,,02-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
02-Jun-2020 - 00:00,27.89,39.31,8.69,1.26,9.95,1.05,3.71,0.51,24.15,1.3,31.0,37.56,,,,,,,03-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
03-Jun-2020 - 00:00,8.2,17.42,4.45,1.46,5.91,1.18,4.06,0.31,12.13,0.56,27.08,26.15,,,,,,,04-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
04-Jun-2020 - 00:00,9.31,12.1,8.18,1.69,9.87,0.97,3.54,0.43,6.49,0.78,25.64,30.51,,,,,,,05-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
05-Jun-2020 - 00:00,10.67,16.63,10.59,1.67,12.25,3.22,3.47,0.43,13.28,0.3,31.86,44.45,,,,,,,06-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
06-Jun-2020 - 00:00,9.63,26.18,9.43,2.31,11.73,6.99,3.43,0.34,4.74,0.94,28.48,39.51,,,,,,,07-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
07-Jun-2020 - 00:00,14.14,27.36,9.0,3.85,12.85,8.1,3.4,0.41,4.85,0.94,29.56,42.28,,,,,,,08-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
08-Jun-2020 - 00:00,7.76,12.77,10.33,2.02,12.35,8.43,3.31,0.4,10.82,0.55,29.56,40.75,,,,,,,09-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
09-Jun-2020 - 00:00,9.09,23.8,9.0,2.93,11.93,7.46,3.37,0.41,5.08,2.12,28.73,43.84,,,,,,,10-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
10-Jun-2020 - 00:00,8.35,21.53,6.19,2.83,9.02,5.77,3.18,0.39,3.29,1.24,30.44,34.36,,,,,,,11-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
11-Jun-2020 - 00:00,6.71,15.7,6.64,2.69,9.33,3.38,3.19,0.4,3.03,1.33,28.37,35.8,,,,,,,12-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
12-Jun-2020 - 00:00,9.93,7.83,7.93,4.21,12.13,2.37,3.37,0.49,3.06,0.64,31.67,35.84,,,,,,,13-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
13-Jun-2020 - 00:00,9.88,,6.25,3.46,9.71,2.85,3.32,0.48,3.52,0.72,29.93,41.97,,,,,,,14-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
14-Jun-2020 - 00:00,9.21,23.64,6.84,2.46,9.3,3.83,3.16,0.46,4.54,1.45,30.19,38.35,,,,,,,15-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
15-Jun-2020 - 00:00,9.26,28.29,7.3,3.27,10.57,3.84,3.16,0.49,2.97,1.88,29.37,46.18,,,,,,,16-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
16-Jun-2020 - 00:00,9.95,17.66,7.11,2.43,9.54,3.84,3.23,0.51,7.77,0.75,30.25,34.92,,,,,,,17-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
17-Jun-2020 - 00:00,5.11,11.16,8.95,2.34,11.29,3.99,3.21,0.45,4.45,0.91,29.73,37.61,,,,,,,18-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
18-Jun-2020 - 00:00,6.65,14.84,9.51,3.46,12.97,4.38,3.14,0.48,1.67,0.71,27.14,36.59,,,,,,,19-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
19-Jun-2020 - 00:00,13.01,21.0,6.2,4.4,10.59,3.55,3.03,0.47,1.59,1.29,31.8,44.54,,,,,,,20-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
20-Jun-2020 - 00:00,9.86,24.35,3.2,2.48,5.68,3.53,2.95,0.37,1.8,0.78,21.53,33.84,,,,,,,21-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
21-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,22-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
22-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,23-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
23-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,24-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
24-Jun-2020 - 00:00,5.21,20.55,6.31,2.24,8.55,6.15,3.24,0.41,1.78,0.14,36.6,35.59,28.54,86.31,998.65,0.06,0.67,148.21,25-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
25-Jun-2020 - 00:00,10.06,37.96,4.92,2.97,7.89,4.46,2.92,0.4,2.23,0.13,27.01,43.52,29.92,84.06,998.5,0.08,0.84,151.82,26-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
26-Jun-2020 - 00:00,11.87,36.28,2.58,3.11,5.69,4.1,2.96,0.43,0.64,0.16,29.77,41.25,28.47,93.72,998.37,0.04,0.62,116.91,27-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
27-Jun-2020 - 00:00,17.1,56.98,2.13,4.46,6.59,4.44,2.95,0.45,1.49,0.21,33.2,34.79,29.83,85.69,998.62,0.08,0.65,119.44,28-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
28-Jun-2020 - 00:00,11.54,35.17,3.07,3.32,6.39,4.73,2.96,0.39,0.83,0.67,29.63,37.4,28.73,89.71,998.64,0.04,0.77,131.1,29-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
29-Jun-2020 - 00:00,6.15,16.92,3.54,3.65,7.19,4.54,3.0,0.39,1.5,0.21,28.69,41.64,28.92,87.69,997.82,0.06,0.88,126.63,30-Jun-2020 - 00:00,"Powai, Mumbai - MPCB"
30-Jun-2020 - 00:00,4.3,12.03,4.76,2.47,7.24,4.53,3.09,0.39,1.94,0.23,27.24,37.1,27.99,90.64,996.65,0.08,0.99,153.12,01-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
01-Jul-2020 - 00:00,5.87,14.66,5.39,3.65,9.04,3.93,3.04,0.39,0.81,0.23,29.89,33.16,28.1,89.51,997.8,0.05,1.06,156.98,02-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
02-Jul-2020 - 00:00,6.21,18.16,5.12,6.93,12.05,4.67,18.69,0.32,8.31,0.89,24.66,27.47,27.51,92.08,997.46,0.06,0.88,144.47,03-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
03-Jul-2020 - 00:00,7.48,14.7,3.48,18.05,21.52,6.57,38.46,0.42,2.53,0.23,8.96,5.55,26.03,99.06,996.71,0.05,0.79,151.22,04-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
04-Jul-2020 - 00:00,6.1,13.69,2.14,20.19,22.22,8.63,38.87,0.41,4.02,0.15,9.16,5.87,25.39,99.9,995.22,0.03,1.43,185.08,05-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
05-Jul-2020 - 00:00,8.27,26.04,0.48,19.25,18.82,7.17,37.93,0.32,4.36,0.33,8.25,6.28,25.6,98.68,994.97,0.06,2.26,208.19,06-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
06-Jul-2020 - 00:00,9.54,44.14,1.19,54.79,50.92,10.16,43.56,0.27,7.04,0.3,7.12,4.74,27.5,92.73,993.25,0.08,1.54,160.82,07-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
07-Jul-2020 - 00:00,7.11,25.04,4.68,22.08,26.67,7.64,41.39,0.4,10.27,0.09,10.58,5.28,26.45,98.26,994.62,0.03,2.04,180.81,08-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
08-Jul-2020 - 00:00,8.52,28.61,4.53,18.61,23.11,5.93,39.9,0.38,5.06,0.17,8.99,6.59,27.07,97.26,997.88,0.03,1.11,158.2,09-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
09-Jul-2020 - 00:00,8.28,30.96,4.83,20.18,25.01,5.39,41.15,0.39,3.9,0.14,9.35,7.35,27.63,93.55,998.29,0.04,0.91,146.63,10-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
10-Jul-2020 - 00:00,6.55,36.03,3.72,19.78,23.5,5.17,42.04,0.37,4.1,0.15,9.53,6.9,28.12,91.73,998.57,0.02,1.07,157.82,11-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
11-Jul-2020 - 00:00,8.22,34.24,4.87,18.9,23.76,5.5,41.51,0.34,3.91,0.2,8.34,6.9,27.94,92.66,998.57,0.02,0.95,157.21,12-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
12-Jul-2020 - 00:00,9.08,19.04,5.11,23.74,28.84,7.95,41.14,0.43,2.45,0.24,9.84,6.72,25.67,98.24,999.14,0.02,0.8,138.55,13-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
13-Jul-2020 - 00:00,8.13,19.24,3.62,25.15,28.74,9.91,41.47,0.49,2.4,0.83,10.55,7.23,25.92,98.53,998.41,0.02,0.99,152.79,14-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
14-Jul-2020 - 00:00,10.69,21.91,5.64,23.91,29.55,9.99,40.94,0.54,2.36,0.51,11.86,6.19,25.59,98.93,998.15,0.02,0.82,133.69,15-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
15-Jul-2020 - 00:00,6.53,10.06,4.44,23.06,27.5,10.97,40.99,0.45,2.75,0.43,10.35,7.11,25.32,99.65,996.79,0.02,0.81,121.65,16-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
16-Jul-2020 - 00:00,4.51,11.19,5.22,21.29,26.36,10.76,42.1,0.42,4.49,0.14,10.96,6.3,24.85,99.9,993.92,0.03,1.73,192.36,17-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
17-Jul-2020 - 00:00,7.43,16.32,6.29,22.7,28.99,11.06,42.8,0.42,3.9,0.18,8.77,6.45,25.2,99.29,993.56,0.04,1.08,176.44,18-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
18-Jul-2020 - 00:00,8.57,31.43,4.06,23.26,27.31,12.03,43.03,0.42,3.46,0.26,10.2,6.17,27.02,94.47,996.88,0.1,0.99,156.5,19-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
19-Jul-2020 - 00:00,8.5,30.96,3.5,19.36,22.83,11.92,41.85,0.4,3.34,0.25,9.55,6.04,28.24,91.92,999.16,0.16,0.69,154.56,20-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
20-Jul-2020 - 00:00,,35.24,3.73,14.3,18.01,12.16,38.13,0.39,3.05,0.09,11.27,6.2,28.54,90.05,998.4,0.12,0.7,129.53,21-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
21-Jul-2020 - 00:00,,43.67,7.46,13.31,20.77,11.88,37.79,0.49,2.72,0.24,9.62,8.31,28.74,88.43,998.62,0.12,0.86,146.36,22-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
22-Jul-2020 - 00:00,,30.07,7.05,12.45,19.5,11.86,37.49,0.47,2.67,0.15,9.74,6.79,29.01,86.88,999.45,0.09,0.78,129.63,23-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
23-Jul-2020 - 00:00,,21.22,6.31,10.04,16.35,11.82,37.0,0.44,2.47,0.08,9.89,6.56,27.67,94.45,999.12,0.14,0.56,138.48,24-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
24-Jul-2020 - 00:00,,34.45,9.42,10.87,20.29,12.31,36.84,0.63,2.18,0.41,12.32,6.75,26.96,97.08,999.57,0.1,0.58,169.57,25-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
25-Jul-2020 - 00:00,,44.53,6.81,13.77,20.58,13.56,37.23,0.71,1.71,0.31,11.69,7.23,26.54,96.05,999.27,0.09,0.54,177.16,26-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
26-Jul-2020 - 00:00,2.92,11.81,6.24,7.86,14.11,22.32,2.88,0.4,2.5,0.22,10.94,7.1,27.74,89.96,,0.05,1.11,158.54,27-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
27-Jul-2020 - 00:00,4.59,12.29,4.28,6.45,10.73,28.83,1.5,0.48,2.24,0.18,10.19,5.49,26.28,97.24,,0.06,0.77,131.62,28-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
28-Jul-2020 - 00:00,1.6,16.94,6.41,9.93,16.34,23.81,0.94,0.6,1.76,0.29,11.28,7.56,25.68,99.61,999.59,0.02,0.58,152.54,29-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
29-Jul-2020 - 00:00,19.95,29.54,4.79,16.9,21.69,21.73,0.82,0.73,2.08,0.34,10.85,6.9,26.81,96.48,998.81,0.02,0.66,122.69,30-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
30-Jul-2020 - 00:00,4.6,16.81,4.17,8.34,12.51,23.27,0.72,0.53,2.22,0.4,10.19,6.72,26.57,97.34,998.68,0.02,0.78,120.43,31-Jul-2020 - 00:00,"Powai, Mumbai - MPCB"
31-Jul-2020 - 00:00,2.8,19.73,4.71,7.53,12.25,22.76,0.65,0.57,1.97,0.47,11.65,6.54,27.74,92.79,998.32,0.04,0.72,140.35,01-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
01-Aug-2020 - 00:00,1.97,20.07,6.12,6.9,13.02,22.04,0.59,0.48,2.23,0.39,10.65,7.87,28.38,88.44,997.98,0.03,0.99,145.56,02-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
02-Aug-2020 - 00:00,14.47,22.21,9.57,3.17,12.73,16.59,5.51,0.45,4.47,0.15,8.38,6.35,29.72,82.73,996.46,0.02,1.28,155.16,03-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
03-Aug-2020 - 00:00,4.08,10.91,7.48,3.22,10.7,16.66,5.27,0.46,3.64,0.21,9.39,5.95,27.2,94.67,994.8,0.06,1.06,158.0,04-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
04-Aug-2020 - 00:00,1.12,9.65,3.52,1.45,4.97,13.53,5.05,0.39,5.16,0.25,7.85,5.15,25.69,99.62,991.16,0.06,2.92,123.54,05-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
05-Aug-2020 - 00:00,0.07,14.33,4.03,1.42,5.45,10.59,4.91,0.41,6.33,0.18,8.35,5.75,25.61,99.83,988.33,0.05,1.17,169.95,06-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
06-Aug-2020 - 00:00,0.13,13.83,3.59,0.8,4.39,8.82,4.68,0.39,12.08,0.41,8.83,7.27,25.24,99.91,989.39,0.06,1.22,162.04,07-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
07-Aug-2020 - 00:00,,,4.88,1.53,6.41,7.53,,,,0.1,8.8,5.84,25.68,98.83,995.91,0.03,1.14,141.96,08-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
08-Aug-2020 - 00:00,1.48,38.29,5.08,1.46,6.54,6.31,3.73,0.42,5.4,0.3,9.54,6.19,26.82,95.34,998.84,0.05,1.02,139.52,09-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
09-Aug-2020 - 00:00,18.18,46.32,2.95,1.17,4.12,4.58,3.65,0.39,4.96,0.23,8.4,7.94,27.75,92.63,998.4,0.04,0.89,116.51,10-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
10-Aug-2020 - 00:00,11.88,40.34,4.94,1.43,6.37,5.97,11.51,0.28,7.78,0.09,9.2,6.41,27.96,92.43,998.07,0.03,0.74,135.92,11-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
11-Aug-2020 - 00:00,2.45,33.5,4.84,1.18,6.02,6.47,15.33,0.1,10.75,0.26,8.96,7.4,26.78,96.91,998.97,0.03,0.77,142.54,12-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
12-Aug-2020 - 00:00,,25.14,6.95,0.94,7.89,12.92,5.76,0.09,8.54,0.38,23.77,29.44,25.81,99.36,999.68,0.05,0.94,141.18,13-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
13-Aug-2020 - 00:00,,28.35,4.71,1.09,5.79,6.16,3.54,0.18,5.21,1.74,56.99,65.79,26.63,96.89,998.69,0.06,0.98,142.47,14-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
14-Aug-2020 - 00:00,,23.51,6.32,1.38,7.71,5.34,3.14,0.22,4.9,1.83,62.59,74.22,25.54,99.3,997.2,0.05,1.09,152.8,15-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
15-Aug-2020 - 00:00,5.17,32.14,4.04,0.79,4.83,4.63,2.93,0.2,5.81,0.91,60.21,67.18,26.53,97.95,996.71,0.05,1.15,169.99,16-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
16-Aug-2020 - 00:00,12.5,38.08,3.38,0.76,4.14,4.18,2.75,0.19,5.01,0.92,67.18,82.84,27.4,95.39,997.79,0.06,0.94,149.04,17-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
17-Aug-2020 - 00:00,15.33,27.37,4.73,1.68,6.4,3.73,2.63,0.23,3.94,1.16,73.65,78.14,26.11,99.38,997.56,0.06,0.9,154.7,18-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
18-Aug-2020 - 00:00,6.97,25.02,4.41,1.55,5.96,4.01,2.54,0.23,3.67,1.36,74.17,85.05,26.74,96.39,998.63,0.04,0.92,141.24,19-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
19-Aug-2020 - 00:00,,22.76,4.49,1.34,5.83,3.74,2.46,0.2,3.77,1.42,70.2,83.97,27.0,95.67,998.6,0.06,0.94,137.81,20-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
20-Aug-2020 - 00:00,,23.07,5.45,3.1,8.55,3.52,2.49,0.26,2.7,2.01,70.06,77.39,26.17,99.36,997.64,0.04,0.81,162.7,21-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
21-Aug-2020 - 00:00,,16.72,4.84,2.07,6.91,4.0,2.47,0.22,2.5,1.23,73.18,80.39,25.82,99.86,998.38,0.03,1.74,168.42,22-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
22-Aug-2020 - 00:00,2.94,18.19,3.92,1.46,5.38,3.76,2.46,0.16,2.72,1.71,72.58,85.61,26.73,98.44,999.14,0.11,1.46,177.41,23-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
23-Aug-2020 - 00:00,1.47,25.73,3.57,1.23,4.8,3.37,2.19,,,0.64,64.28,65.14,27.68,93.47,999.46,0.08,1.15,155.47,24-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
24-Aug-2020 - 00:00,17.45,29.2,4.63,1.71,6.33,3.05,2.46,0.43,1.64,0.59,66.37,85.73,27.79,93.01,999.59,0.05,1.5,155.29,25-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
25-Aug-2020 - 00:00,7.69,28.55,5.15,2.35,7.5,2.97,2.3,0.24,2.87,1.56,82.49,89.19,28.01,91.56,,0.05,0.93,130.31,26-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
26-Aug-2020 - 00:00,2.53,22.46,4.98,4.46,9.45,3.06,2.24,0.24,2.53,2.38,82.78,97.14,27.67,92.25,,0.07,1.27,132.88,27-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
27-Aug-2020 - 00:00,,24.25,4.09,2.32,6.4,3.42,2.25,0.19,2.52,0.98,69.91,68.93,27.67,92.43,,0.1,0.79,140.86,28-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
28-Aug-2020 - 00:00,0.07,18.21,6.9,6.01,12.91,3.08,2.38,0.33,1.87,1.92,73.32,80.78,25.6,99.86,999.65,0.11,1.26,139.71,29-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
29-Aug-2020 - 00:00,1.98,15.32,6.75,6.74,13.49,3.46,2.39,0.34,1.95,3.02,79.35,86.56,25.49,99.91,999.48,0.19,7.31,167.24,30-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
30-Aug-2020 - 00:00,2.96,18.91,5.33,3.98,9.3,3.74,2.44,0.27,2.21,1.89,75.28,75.69,25.5,99.74,999.53,0.17,5.62,156.92,31-Aug-2020 - 00:00,"Powai, Mumbai - MPCB"
31-Aug-2020 - 00:00,82.56,21.48,4.6,2.32,6.92,4.07,2.33,0.24,2.37,1.46,74.73,80.07,26.44,96.18,,0.15,2.96,134.12,01-Sep-2020 - 00:00,"Powai, Mumbai - MPCB"
