from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
12-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,13-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
13-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,14-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
14-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,15-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
15-Jun-2020 - 00:00,13.68,167.95,,0.0,,138.53,6.43,1.52,64.14,2.91,9.49,3.69,10.7,5.87,1.02,122.3,38.35,35.22,0.0,494.21,16-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
16-Jun-2020 - 00:00,8.26,138.45,,0.0,,42.62,6.53,1.55,65.91,2.73,0.24,6.39,19.49,5.43,0.99,121.89,35.56,45.42,0.0,401.68,17-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
17-Jun-2020 - 00:00,14.05,118.38,,0.0,,,7.34,1.52,40.06,3.89,0.26,5.7,27.28,7.72,0.99,121.78,34.53,53.29,0.0,444.11,18-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
18-Jun-2020 - 00:00,24.23,146.96,,0.0,,,6.57,1.51,58.99,4.34,0.3,6.75,27.09,7.74,0.99,121.85,35.11,52.06,0.0,416.21,19-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
19-Jun-2020 - 00:00,50.01,248.0,,0.0,,,7.19,1.52,60.36,4.16,0.26,5.89,20.89,6.08,0.99,121.84,36.89,49.97,0.0,389.91,20-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
20-Jun-2020 - 00:00,37.0,101.94,,0.0,,,8.43,1.4,32.75,2.68,0.17,3.1,13.24,3.99,0.94,121.14,30.11,64.95,0.0,52.52,21-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
21-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,22-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
22-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,23-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
23-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,24-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
24-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,25-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
25-Jun-2020 - 00:00,31.98,102.38,0.63,2.7,31.71,,3.73,1.18,6.41,2.87,0.36,4.98,22.69,5.93,1.03,122.35,37.3,42.13,0.0,724.64,26-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
26-Jun-2020 - 00:00,16.57,191.74,0.55,26.6,36.79,,9.79,2.13,29.74,1.67,0.19,2.06,7.22,1.94,0.97,121.59,33.1,57.78,0.0,233.95,27-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
27-Jun-2020 - 00:00,26.94,284.82,0.53,37.4,36.87,,10.06,,23.33,2.37,0.25,3.26,11.14,2.94,0.97,121.67,33.88,54.52,0.0,373.1,28-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
28-Jun-2020 - 00:00,38.52,401.16,0.54,37.42,36.89,,10.12,1.42,22.59,3.29,0.29,3.07,10.98,2.81,0.99,121.89,35.73,49.57,0.0,394.15,29-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
29-Jun-2020 - 00:00,27.68,207.21,0.54,37.33,36.79,,9.82,1.31,35.05,2.27,0.21,2.45,9.37,2.45,1.0,121.95,35.94,46.81,0.0,375.98,30-Jun-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
30-Jun-2020 - 00:00,241.65,148.56,0.57,25.03,35.41,,10.76,1.83,45.06,1.36,0.2,2.14,8.35,2.28,1.0,122.06,31.17,48.41,0.0,606.64,01-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
01-Jul-2020 - 00:00,48.62,279.44,0.56,34.68,37.09,,22.64,1.68,22.86,3.57,0.42,7.78,22.85,5.97,0.98,121.71,34.16,57.03,0.0,187.78,02-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
02-Jul-2020 - 00:00,64.24,182.35,0.53,37.3,36.77,,10.59,1.43,37.75,4.52,0.33,5.74,17.59,4.48,0.98,121.77,34.52,59.38,0.0,360.29,03-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
03-Jul-2020 - 00:00,76.2,220.47,0.54,37.26,36.72,,10.38,1.74,37.88,6.45,0.49,6.24,15.8,3.89,0.99,121.9,35.33,58.81,0.0,436.4,04-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
04-Jul-2020 - 00:00,46.0,162.37,0.53,34.38,36.49,,21.78,0.86,15.87,2.83,0.27,4.38,16.25,4.22,0.98,121.73,33.41,61.11,0.0,535.86,05-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
05-Jul-2020 - 00:00,63.72,118.2,0.56,37.57,37.01,,10.21,1.42,23.64,2.44,0.14,1.67,5.32,1.53,0.94,121.12,30.35,77.59,0.0,,06-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
06-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,07-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
07-Jul-2020 - 00:00,16.13,57.06,,0.29,17.62,,8.88,1.19,2.84,1.9,0.26,3.65,14.76,4.13,0.94,121.18,29.48,73.78,0.0,303.22,08-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
08-Jul-2020 - 00:00,29.89,68.29,,0.0,,,10.02,1.38,7.4,2.56,0.3,6.12,19.56,5.17,0.94,121.22,30.0,76.61,0.0,301.61,09-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
09-Jul-2020 - 00:00,31.1,86.14,,0.0,,,10.01,1.39,19.84,3.03,0.62,4.97,13.22,4.41,0.96,121.5,32.04,68.36,0.0,381.19,10-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
10-Jul-2020 - 00:00,24.79,185.63,,0.0,,,9.45,1.3,24.48,1.97,1.13,3.07,6.72,3.51,0.97,121.7,33.78,59.44,0.0,450.32,11-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
11-Jul-2020 - 00:00,24.35,89.34,,26.98,36.28,,9.68,1.3,27.78,2.05,1.48,5.68,8.97,4.44,0.96,121.52,32.47,35.52,0.0,393.77,12-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
12-Jul-2020 - 00:00,19.52,79.65,,36.8,36.8,,9.89,1.41,14.96,2.35,1.9,5.25,9.25,4.83,0.95,121.38,31.19,9.28,0.0,377.18,13-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
13-Jul-2020 - 00:00,23.58,94.8,,36.8,36.8,,9.97,1.34,14.84,2.45,2.06,4.93,9.99,5.32,0.96,121.51,32.02,9.35,0.0,532.1,14-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
14-Jul-2020 - 00:00,43.66,215.54,0.99,33.42,42.07,,6.54,1.36,67.9,2.34,0.99,3.45,6.91,3.36,1.0,121.97,35.82,53.43,0.0,344.16,15-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
15-Jul-2020 - 00:00,39.44,152.38,0.98,37.34,45.92,,34.56,1.48,22.23,2.56,1.2,3.71,7.46,3.8,0.97,121.55,32.47,66.68,0.0,422.4,16-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
16-Jul-2020 - 00:00,27.4,90.57,0.98,37.34,45.92,,37.3,1.36,13.44,2.17,1.31,3.61,7.71,4.17,0.96,121.46,31.76,67.81,0.0,292.04,17-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
17-Jul-2020 - 00:00,48.99,123.24,1.02,34.13,45.16,,13.89,1.32,20.83,2.18,0.7,3.85,6.84,3.53,0.97,121.62,27.44,55.99,0.0,292.4,18-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
18-Jul-2020 - 00:00,53.7,117.02,0.95,37.48,46.12,,9.84,1.45,12.03,2.18,0.28,6.67,7.09,2.85,0.95,121.24,20.52,51.15,0.0,132.25,19-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
19-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,20-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
20-Jul-2020 - 00:00,23.78,84.0,,33.13,44.27,,12.91,1.39,14.82,1.27,1.1,3.15,7.06,4.03,0.95,121.35,30.28,57.63,0.0,379.27,21-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
21-Jul-2020 - 00:00,26.17,59.16,,16.1,43.8,,26.45,1.39,7.25,2.49,0.72,9.13,13.82,7.71,0.91,120.74,26.13,85.09,0.0,127.19,22-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
22-Jul-2020 - 00:00,32.5,76.96,1.03,8.24,45.96,,39.1,0.91,5.21,1.94,0.37,7.33,10.38,5.79,0.9,120.7,25.85,76.11,0.0,236.79,23-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
23-Jul-2020 - 00:00,40.65,129.39,,0.0,,,17.15,1.52,6.02,4.16,1.01,7.87,14.29,7.6,0.97,121.56,31.8,61.32,0.0,495.38,24-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
24-Jul-2020 - 00:00,50.42,128.12,,0.0,,,26.1,1.41,12.13,2.67,0.61,5.64,9.85,5.33,0.95,121.26,30.15,73.71,0.0,355.19,25-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
25-Jul-2020 - 00:00,26.39,86.16,1.04,17.76,45.86,,22.78,1.0,5.53,1.66,0.39,4.54,7.56,4.08,0.94,121.18,29.64,78.54,0.0,239.21,26-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
26-Jul-2020 - 00:00,42.04,92.56,1.02,37.21,45.73,,12.26,1.46,6.96,2.26,0.77,6.67,10.35,7.83,0.96,121.49,31.6,70.81,0.0,333.84,27-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
27-Jul-2020 - 00:00,25.15,171.83,1.03,33.68,45.61,,10.63,1.22,18.35,1.26,0.75,3.28,6.65,3.58,0.99,121.89,27.9,23.05,0.0,348.76,28-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
28-Jul-2020 - 00:00,33.75,125.71,1.03,17.69,45.91,,12.06,1.24,18.71,1.55,0.38,5.12,7.25,3.97,0.96,121.56,31.22,57.68,0.0,203.92,29-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
29-Jul-2020 - 00:00,32.17,92.28,,0.0,,10.68,10.75,1.28,13.07,2.07,0.36,6.39,8.3,4.63,0.93,121.07,29.09,75.03,0.0,188.84,30-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
30-Jul-2020 - 00:00,26.15,75.05,,0.0,,,14.54,1.44,10.33,2.78,0.43,7.93,10.24,5.72,0.94,121.15,29.22,72.99,0.0,365.48,31-Jul-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
31-Jul-2020 - 00:00,49.76,112.52,,0.0,,,20.18,1.37,3.47,2.51,0.69,10.82,11.22,6.08,0.95,121.26,30.22,76.84,0.0,237.32,01-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
01-Aug-2020 - 00:00,42.95,92.35,,0.0,,,25.61,1.44,4.05,2.14,0.79,5.58,7.89,4.39,0.94,121.17,29.54,79.22,0.0,218.49,02-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
02-Aug-2020 - 00:00,34.98,90.78,,0.0,,,32.97,1.36,5.28,2.62,0.23,3.87,4.9,2.52,0.92,120.9,27.81,82.7,0.0,,03-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
03-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,04-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
04-Aug-2020 - 00:00,35.21,110.94,,0.0,,,24.84,1.31,8.34,2.24,1.19,3.53,8.66,4.54,0.99,121.87,34.28,56.54,0.0,548.37,05-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
05-Aug-2020 - 00:00,44.06,117.5,,0.0,,,19.0,1.55,3.31,3.11,0.46,6.02,8.42,4.46,0.95,121.27,30.58,75.28,0.0,174.13,06-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
06-Aug-2020 - 00:00,22.84,113.91,,0.0,,,12.94,1.23,3.5,1.69,0.66,4.38,7.23,4.09,0.96,121.4,31.7,67.76,0.0,373.96,07-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
07-Aug-2020 - 00:00,29.81,73.69,,0.0,,,10.44,1.28,11.1,1.53,1.06,6.1,9.47,5.04,0.96,121.39,31.07,69.8,0.0,373.35,08-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
08-Aug-2020 - 00:00,50.36,107.06,,0.0,,,11.76,1.41,27.06,2.42,0.82,6.81,9.34,4.7,0.97,121.61,32.73,65.85,0.0,352.54,09-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
09-Aug-2020 - 00:00,36.87,71.01,,0.0,,,12.48,1.4,24.91,1.79,1.06,4.59,7.47,4.32,0.95,121.3,30.33,76.76,0.0,194.56,10-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
10-Aug-2020 - 00:00,35.35,91.75,,0.0,,,5.64,1.13,20.57,1.48,11.32,4.25,9.0,5.79,0.99,121.8,33.09,70.31,0.0,340.99,11-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
11-Aug-2020 - 00:00,65.0,109.64,,0.0,,,9.58,1.54,20.81,3.34,0.51,8.05,11.09,5.83,0.95,121.3,30.38,82.69,0.0,173.61,12-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
12-Aug-2020 - 00:00,27.29,76.52,,0.0,,,10.85,1.35,19.11,1.66,0.68,5.38,8.32,4.89,0.95,121.35,30.57,77.81,0.0,261.08,13-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
13-Aug-2020 - 00:00,24.03,45.29,,0.0,,,11.77,1.51,14.68,2.54,0.26,5.27,8.48,4.96,0.91,120.83,26.98,90.16,0.0,74.98,14-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
14-Aug-2020 - 00:00,40.22,88.73,,0.0,,,10.71,1.37,11.58,3.01,0.51,6.08,9.31,5.9,0.94,121.17,29.22,83.25,0.0,268.3,15-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
15-Aug-2020 - 00:00,30.98,75.89,,0.0,,,10.31,1.39,14.3,1.97,0.83,6.0,8.15,5.6,0.95,121.35,30.19,79.5,0.0,393.63,16-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
16-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,17-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
17-Aug-2020 - 00:00,18.09,69.8,,0.0,,,9.43,1.45,17.02,1.0,0.31,2.16,3.27,2.34,0.97,121.59,32.22,72.53,0.0,43.12,18-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
18-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,19-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
19-Aug-2020 - 00:00,5.75,60.55,,0.0,,,5.88,0.37,10.14,4.79,0.19,12.16,11.6,7.73,0.91,120.82,27.22,93.31,0.0,33.38,20-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
20-Aug-2020 - 00:00,7.05,50.06,,0.0,,,3.95,1.34,10.15,2.48,0.16,9.51,8.57,5.57,0.9,120.64,26.15,95.08,0.0,0.13,21-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
21-Aug-2020 - 00:00,18.53,115.52,,0.0,,,10.53,0.88,16.55,2.01,0.58,3.94,6.43,4.31,0.96,121.37,29.8,69.87,0.0,403.94,22-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
22-Aug-2020 - 00:00,14.89,79.73,,0.0,,,4.58,1.24,15.38,1.52,0.35,3.15,4.66,3.39,0.94,121.11,29.12,75.94,0.0,619.65,23-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
23-Aug-2020 - 00:00,13.68,53.12,,0.0,,,4.77,1.34,16.02,1.18,0.27,2.43,3.65,2.88,0.93,121.03,28.41,80.53,0.0,857.07,24-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
24-Aug-2020 - 00:00,27.78,96.83,,0.0,,,5.49,1.19,14.91,1.77,0.31,6.36,6.74,4.52,0.94,121.18,29.59,75.55,0.0,314.79,25-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
25-Aug-2020 - 00:00,16.96,86.46,,0.0,,,5.21,1.18,13.48,1.75,0.16,7.32,6.4,4.32,0.93,121.01,28.61,79.96,0.0,188.38,26-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
26-Aug-2020 - 00:00,22.34,110.28,,0.0,,,4.02,1.31,20.62,1.57,0.2,3.29,3.73,2.47,0.95,121.29,29.97,76.53,0.0,384.13,27-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
27-Aug-2020 - 00:00,21.69,95.78,,0.0,,,4.11,1.54,22.39,2.06,0.4,5.15,6.16,4.36,0.95,121.35,30.42,,0.0,,28-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
28-Aug-2020 - 00:00,37.38,105.98,,0.0,,,4.91,1.57,11.61,4.26,1.03,6.38,6.96,4.72,0.92,120.96,27.87,86.81,0.0,137.25,29-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
29-Aug-2020 - 00:00,30.21,91.19,,0.0,,,5.79,1.6,13.08,3.27,0.58,6.04,7.92,5.25,0.94,121.25,29.51,78.01,0.0,380.08,30-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
30-Aug-2020 - 00:00,24.74,79.74,,0.0,,,5.63,1.41,12.92,1.27,0.18,3.26,3.85,2.74,0.92,120.94,27.85,80.48,0.0,155.36,31-Aug-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
31-Aug-2020 - 00:00,13.64,89.91,,0.0,,,4.58,1.08,8.53,1.77,6.06,4.86,6.54,3.7,0.94,121.23,29.81,70.14,0.0,360.29,01-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
01-Sep-2020 - 00:00,19.16,90.25,,0.0,,,5.34,1.33,13.6,1.51,0.25,4.75,6.62,3.47,0.93,121.13,26.13,77.37,0.0,519.93,02-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
02-Sep-2020 - 00:00,21.49,89.06,,0.0,,,7.29,1.07,14.67,1.93,0.22,5.49,7.44,3.94,0.94,121.21,31.48,66.41,0.0,215.17,03-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
03-Sep-2020 - 00:00,41.6,128.99,,0.0,,,9.58,1.45,12.32,2.31,12.07,6.8,8.11,3.62,0.95,121.26,30.16,74.66,0.0,303.27,04-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
04-Sep-2020 - 00:00,44.97,114.77,10.24,1.8,1.79,2.44,9.38,1.22,10.71,2.49,62.69,7.93,13.59,7.26,0.94,121.2,29.67,75.76,0.0,237.25,05-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
05-Sep-2020 - 00:00,50.61,124.19,8.29,6.78,3.7,2.51,10.11,1.15,14.55,3.45,83.11,10.35,21.61,26.47,0.94,121.16,29.16,76.66,0.0,213.11,06-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
06-Sep-2020 - 00:00,20.52,62.41,6.61,5.22,2.62,1.9,17.02,1.08,24.08,2.46,32.83,8.61,0.61,39.3,0.94,121.23,29.34,75.7,0.0,301.06,07-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
07-Sep-2020 - 00:00,45.93,123.02,11.43,8.43,3.79,6.73,16.04,1.26,17.6,3.94,65.1,6.39,0.31,20.79,0.93,121.1,28.74,79.76,0.0,179.53,08-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
08-Sep-2020 - 00:00,9.51,121.6,9.55,6.86,3.27,12.88,12.28,1.34,32.29,4.91,0.71,9.51,0.2,9.53,0.97,121.64,32.05,64.62,0.0,475.51,09-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
09-Sep-2020 - 00:00,63.35,163.87,11.09,9.94,6.15,17.55,17.85,1.37,26.58,5.03,0.58,10.52,0.14,0.94,0.95,121.38,30.67,71.79,0.0,391.07,10-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
10-Sep-2020 - 00:00,77.28,163.24,10.23,6.68,3.26,13.49,11.28,1.32,24.42,4.94,79.78,18.2,0.7,8.78,0.95,121.39,30.92,68.29,0.0,430.48,11-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
11-Sep-2020 - 00:00,77.8,205.1,12.04,10.86,6.76,19.21,12.49,1.45,27.07,5.26,42.39,16.85,1.23,17.62,0.96,121.47,31.44,63.07,0.0,416.14,12-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
12-Sep-2020 - 00:00,83.59,199.91,13.12,13.26,9.34,23.36,16.81,1.46,33.82,6.74,1.11,14.29,1.32,15.22,0.96,121.52,31.61,62.39,0.0,362.18,13-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
13-Sep-2020 - 00:00,94.01,195.33,12.4,11.94,8.05,21.17,15.28,1.49,28.86,6.51,1.6,11.75,1.22,7.94,0.96,121.48,31.49,66.8,0.0,294.59,14-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
14-Sep-2020 - 00:00,118.02,223.58,11.56,7.67,2.36,13.69,12.47,1.45,27.05,6.5,0.91,10.14,0.82,6.01,0.96,121.46,31.46,70.0,0.0,269.56,15-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
15-Sep-2020 - 00:00,102.41,201.22,13.06,10.42,5.34,18.69,12.94,1.4,27.46,4.96,0.67,6.59,0.81,4.82,0.96,121.49,31.7,65.7,0.0,376.92,16-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
16-Sep-2020 - 00:00,107.79,240.9,12.46,10.1,5.27,17.91,21.46,1.57,25.28,6.53,0.68,9.11,0.92,5.54,0.96,121.56,34.24,54.37,0.0,492.15,17-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
17-Sep-2020 - 00:00,69.74,187.16,9.56,6.95,2.8,12.3,15.39,1.24,21.09,3.75,0.4,4.66,0.73,3.71,0.97,121.56,32.4,61.0,0.0,419.22,18-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
18-Sep-2020 - 00:00,52.84,179.52,10.29,6.16,3.0,9.55,22.26,1.01,13.7,2.42,0.33,3.9,0.65,3.12,0.97,121.61,32.81,59.79,0.0,391.01,19-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
19-Sep-2020 - 00:00,78.93,164.46,12.98,8.79,3.62,6.28,14.38,1.28,14.24,4.12,12.66,5.14,0.61,3.39,0.97,121.61,32.45,62.12,0.0,371.79,20-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
20-Sep-2020 - 00:00,80.4,196.67,11.05,7.83,5.78,5.75,12.27,1.32,3.98,4.95,34.21,7.14,1.23,5.29,0.96,121.54,31.93,61.61,0.0,384.48,21-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
21-Sep-2020 - 00:00,81.11,189.33,13.43,8.48,4.07,6.06,14.66,1.34,20.24,4.55,36.44,3.61,2.34,6.22,0.97,121.57,32.09,62.21,0.0,322.54,22-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
22-Sep-2020 - 00:00,55.1,117.9,12.25,8.54,6.17,6.27,10.67,1.17,11.24,3.17,67.45,8.33,7.36,12.18,0.96,123.99,31.62,66.01,0.0,380.29,23-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
23-Sep-2020 - 00:00,36.26,82.87,8.73,7.11,7.16,5.09,11.5,1.07,11.16,2.17,60.82,6.44,7.27,9.2,0.96,126.35,31.0,67.1,0.0,362.61,24-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
24-Sep-2020 - 00:00,39.64,92.42,7.49,6.12,5.87,4.26,8.73,1.07,20.68,3.06,89.11,6.12,8.12,9.72,0.96,126.28,30.0,69.22,0.0,359.36,25-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
25-Sep-2020 - 00:00,55.07,171.63,9.56,8.05,8.51,5.74,11.91,1.33,23.35,4.54,85.51,4.64,6.82,8.21,0.96,126.29,30.79,64.07,0.0,393.81,26-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
26-Sep-2020 - 00:00,62.62,247.63,11.26,9.83,11.09,6.95,15.84,1.27,13.84,5.75,25.44,7.84,8.39,10.23,0.95,126.15,29.45,58.15,0.0,271.66,27-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
27-Sep-2020 - 00:00,45.2,144.12,8.16,7.29,8.3,5.1,13.71,1.12,22.37,3.46,0.83,5.54,8.42,9.97,0.95,126.23,30.24,52.35,0.0,433.76,28-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
28-Sep-2020 - 00:00,66.6,246.33,11.77,11.85,15.77,8.28,13.99,1.26,20.08,5.13,0.95,6.69,8.87,10.73,0.95,126.22,32.42,45.7,0.0,238.77,29-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
29-Sep-2020 - 00:00,77.85,253.4,10.26,7.05,4.76,5.0,12.24,1.24,25.09,4.75,0.97,6.35,8.58,10.1,0.95,126.22,29.99,55.27,0.0,409.01,30-Sep-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
30-Sep-2020 - 00:00,49.41,237.59,9.78,6.75,4.84,4.87,9.6,1.19,20.32,2.76,36.18,6.08,7.13,9.83,0.94,126.14,28.59,54.52,0.0,373.4,01-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
01-Oct-2020 - 00:00,45.51,238.84,11.42,9.74,10.54,6.9,10.91,1.27,26.0,3.41,0.62,8.54,10.53,18.79,0.95,126.2,30.38,51.1,0.0,546.09,02-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
02-Oct-2020 - 00:00,54.3,219.61,11.45,9.67,10.32,6.81,12.99,1.29,29.79,6.63,0.63,7.54,8.25,15.72,0.95,126.2,29.61,52.35,0.0,427.53,03-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
03-Oct-2020 - 00:00,58.36,227.68,10.63,7.92,6.66,5.63,11.03,1.38,34.49,9.36,0.6,4.42,5.03,10.14,0.94,126.14,28.87,51.2,0.0,399.02,04-Oct-2020 - 00:00,"New Industrial Town, Faridabad - HSPCB"
