from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
04-Feb-2020 - 00:00,55.39,193.61,87.09,10.94,98.02,19.6,10.3,0.75,42.79,12.89,36.4,17.84,24.51,67.82,,341.66,2.17,239.17,05-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
05-Feb-2020 - 00:00,54.01,225.35,111.7,77.15,178.77,9.14,15.91,1.04,32.31,13.02,41.77,21.39,24.13,54.54,,351.11,1.93,247.15,06-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
06-Feb-2020 - 00:00,40.45,168.4,92.5,23.51,116.01,10.01,11.1,0.69,38.22,12.43,36.65,16.71,24.07,55.36,,373.74,2.35,274.14,07-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
07-Feb-2020 - 00:00,54.31,246.29,92.35,104.24,188.74,7.92,14.24,1.03,28.58,13.75,40.07,19.1,22.06,57.5,,352.68,2.17,257.74,08-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
08-Feb-2020 - 00:00,59.44,213.64,86.78,58.2,144.98,16.32,12.59,1.04,30.74,11.91,38.56,18.93,24.4,61.62,,386.81,2.05,223.59,09-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
09-Feb-2020 - 00:00,46.35,187.37,67.38,15.37,82.75,16.44,13.16,0.72,27.91,9.82,34.3,15.68,25.22,58.76,,331.48,1.85,203.13,10-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
10-Feb-2020 - 00:00,43.41,167.92,75.68,22.28,97.97,15.1,14.2,0.71,32.53,10.63,32.1,14.6,27.32,56.36,,365.4,1.94,194.28,11-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
11-Feb-2020 - 00:00,50.93,188.59,79.8,39.01,118.82,25.99,12.81,0.91,25.96,11.98,37.51,20.25,27.91,61.27,,331.29,1.65,190.23,12-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
12-Feb-2020 - 00:00,57.56,206.04,91.93,34.67,126.6,25.72,11.39,1.02,33.26,11.66,33.5,18.33,28.57,60.09,,250.24,1.55,215.69,13-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
13-Feb-2020 - 00:00,67.5,248.86,91.2,106.89,198.09,20.55,12.51,1.29,21.89,4.7,19.33,9.99,28.59,58.11,,282.64,1.58,210.02,14-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
14-Feb-2020 - 00:00,68.58,229.72,71.42,82.24,153.66,16.61,15.52,1.12,31.9,5.46,38.13,20.2,28.74,47.79,,350.91,1.91,225.99,15-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
15-Feb-2020 - 00:00,70.12,242.3,79.17,106.14,185.31,13.81,13.28,1.13,28.1,4.44,8.69,4.31,27.25,45.46,,360.82,1.96,244.71,16-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
16-Feb-2020 - 00:00,69.55,251.54,77.68,35.93,113.6,19.28,14.96,0.97,44.06,4.62,8.21,3.85,26.85,56.67,,353.43,1.84,250.11,17-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
17-Feb-2020 - 00:00,101.6,337.78,77.98,118.88,196.52,31.6,14.43,1.83,40.76,11.52,24.91,11.49,28.43,59.58,,341.85,1.7,214.34,18-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
18-Feb-2020 - 00:00,98.42,326.61,79.29,89.66,169.44,37.64,15.47,1.45,37.01,21.42,41.95,20.13,29.18,55.37,,361.3,1.9,202.61,19-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
19-Feb-2020 - 00:00,101.95,324.91,64.08,117.48,181.63,89.46,13.91,1.45,40.43,18.95,42.22,20.22,28.24,61.99,,380.63,1.92,219.81,20-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
20-Feb-2020 - 00:00,67.19,248.78,57.8,102.75,160.49,38.99,12.13,1.45,21.07,15.09,41.39,18.03,27.42,61.99,,364.48,2.02,235.0,21-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
21-Feb-2020 - 00:00,44.53,158.63,52.36,60.21,112.57,28.72,6.5,0.88,17.39,12.51,39.11,16.17,26.85,63.54,,370.73,1.99,252.54,22-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
22-Feb-2020 - 00:00,68.73,234.68,73.59,82.41,156.0,18.17,15.2,1.19,35.46,15.14,40.58,19.65,27.13,55.7,,389.54,1.66,244.36,23-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
23-Feb-2020 - 00:00,78.0,295.52,82.87,71.12,153.99,23.53,12.59,1.32,38.64,16.22,41.28,19.84,27.65,53.98,,388.9,1.98,249.84,24-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
24-Feb-2020 - 00:00,75.99,286.69,68.6,115.68,184.26,26.55,14.54,1.59,42.11,16.44,37.15,16.33,26.52,62.98,,401.46,1.87,236.81,25-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
25-Feb-2020 - 00:00,62.72,258.56,65.24,98.04,164.1,17.5,11.5,1.19,18.7,13.39,34.5,15.38,28.5,41.46,,417.08,1.95,215.46,26-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
26-Feb-2020 - 00:00,45.11,181.13,74.07,17.06,91.13,19.54,13.46,0.57,33.33,10.76,27.98,13.09,28.63,37.56,,403.69,2.13,202.65,27-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
27-Feb-2020 - 00:00,73.05,243.79,78.37,64.15,142.07,28.0,12.46,1.0,41.89,13.48,30.84,14.82,28.19,42.36,,415.03,2.06,203.98,28-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
28-Feb-2020 - 00:00,124.8,280.73,71.63,135.43,197.97,20.7,24.69,2.0,39.53,17.39,36.82,18.71,27.17,50.66,,412.33,1.79,223.19,29-Feb-2020 - 00:00,"Sion, Mumbai - MPCB"
29-Feb-2020 - 00:00,110.18,317.69,57.21,108.51,170.22,35.3,17.04,1.7,27.5,14.64,38.44,19.3,26.82,60.43,,388.13,2.09,240.1,01-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
01-Mar-2020 - 00:00,54.34,155.45,51.01,29.8,80.81,40.25,3.88,0.59,23.22,9.87,27.95,12.47,26.61,68.89,,392.68,2.4,273.96,02-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
02-Mar-2020 - 00:00,83.67,229.27,38.45,97.5,136.15,23.87,10.3,1.25,21.82,13.7,31.97,14.66,25.84,69.13,,406.37,1.87,245.72,03-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
03-Mar-2020 - 00:00,56.58,162.06,42.12,26.2,68.32,27.26,2.69,0.46,23.65,10.5,21.44,9.77,25.98,72.74,,434.68,1.94,256.99,04-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
04-Mar-2020 - 00:00,48.89,153.4,37.97,27.65,65.62,17.95,2.96,0.43,27.1,9.45,19.78,10.15,25.59,71.05,,368.61,2.36,263.78,05-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
05-Mar-2020 - 00:00,43.04,139.06,33.8,19.1,52.9,16.63,5.4,0.35,23.27,10.91,18.76,9.45,25.55,73.26,,413.6,2.16,217.95,06-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
06-Mar-2020 - 00:00,32.35,126.36,27.24,18.58,45.81,14.06,2.75,0.25,17.81,10.2,15.26,6.49,26.39,66.78,,335.43,2.35,262.03,07-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
07-Mar-2020 - 00:00,39.18,169.7,37.03,21.14,58.17,13.48,3.51,0.29,28.13,7.44,16.91,8.42,25.33,68.3,,388.85,2.44,244.35,08-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
08-Mar-2020 - 00:00,39.49,181.67,40.3,48.91,89.2,10.45,6.35,0.57,27.8,7.84,22.0,12.09,24.64,66.59,,442.63,2.12,245.26,09-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
09-Mar-2020 - 00:00,40.99,197.29,46.2,54.81,100.99,13.14,7.11,0.88,23.12,7.58,21.14,9.31,24.55,73.22,,513.7,1.77,233.79,10-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
10-Mar-2020 - 00:00,38.59,155.81,22.54,35.48,58.02,17.81,5.76,0.76,22.06,9.62,19.49,8.83,25.8,72.33,,426.31,1.91,240.34,11-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
11-Mar-2020 - 00:00,20.81,90.18,32.38,16.41,48.79,13.86,3.45,0.24,21.51,6.53,14.81,6.58,25.54,64.45,,500.68,2.66,287.74,12-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
12-Mar-2020 - 00:00,21.83,106.65,33.43,31.77,65.19,9.94,4.54,0.31,23.78,7.3,18.0,9.16,24.92,64.94,,426.23,2.81,251.61,13-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
13-Mar-2020 - 00:00,30.45,140.23,51.17,13.66,64.83,8.02,6.21,0.3,34.65,6.8,17.14,9.58,24.73,55.6,,435.23,2.51,228.3,14-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
14-Mar-2020 - 00:00,35.92,179.95,58.84,24.51,83.36,5.93,8.29,0.52,38.06,8.02,20.98,11.1,26.1,49.58,,477.51,2.14,233.61,15-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
15-Mar-2020 - 00:00,54.29,260.66,46.42,115.54,161.31,14.22,14.42,1.38,33.85,11.67,28.15,15.15,27.5,47.92,,445.83,1.8,215.66,16-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
16-Mar-2020 - 00:00,72.88,314.39,69.71,82.36,155.18,56.74,21.45,1.65,37.44,12.26,32.48,17.37,28.81,47.54,,415.71,2.01,205.21,17-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
17-Mar-2020 - 00:00,90.17,295.56,66.52,52.15,128.42,25.55,32.19,2.57,39.28,15.48,36.73,19.55,28.78,51.21,,403.78,2.08,228.37,18-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
18-Mar-2020 - 00:00,60.32,237.2,48.05,126.33,175.58,20.64,22.41,1.47,31.82,12.26,29.78,14.77,28.76,54.91,,407.51,2.18,254.27,19-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
19-Mar-2020 - 00:00,33.28,145.55,42.08,58.49,100.56,24.39,12.11,0.73,21.54,8.58,21.5,9.51,27.65,60.36,,466.79,2.2,244.04,20-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
20-Mar-2020 - 00:00,26.72,114.59,23.92,55.02,78.92,25.32,8.24,0.51,15.44,8.15,18.24,8.2,26.8,70.25,,451.15,2.19,260.52,21-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
21-Mar-2020 - 00:00,22.19,98.5,21.53,33.06,54.59,23.36,5.98,0.38,20.74,6.76,15.37,7.14,26.33,73.25,,443.44,2.45,241.35,22-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
22-Mar-2020 - 00:00,17.15,68.24,11.42,3.06,14.47,23.34,4.15,0.17,25.65,4.69,11.23,3.8,27.42,74.27,,477.45,2.71,254.71,23-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
23-Mar-2020 - 00:00,21.31,85.15,14.92,3.3,18.22,19.53,4.84,0.22,33.38,5.39,10.57,3.76,28.79,70.42,,448.89,2.72,269.3,24-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
24-Mar-2020 - 00:00,32.49,122.96,16.7,9.59,26.29,15.91,6.16,0.47,40.0,6.75,13.38,5.77,28.83,71.85,,433.23,2.42,264.32,25-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
25-Mar-2020 - 00:00,25.91,94.72,14.96,2.96,17.92,14.62,4.42,0.22,35.15,9.2,9.63,3.39,28.86,77.49,,405.01,2.27,227.23,26-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
26-Mar-2020 - 00:00,21.86,75.62,14.91,3.28,18.19,15.71,3.98,0.21,29.67,9.01,9.78,3.38,29.08,76.28,,352.55,2.05,238.15,27-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
27-Mar-2020 - 00:00,22.91,86.37,11.55,1.79,13.33,16.37,2.95,0.23,45.86,5.97,8.77,3.2,29.0,72.62,,394.04,2.79,273.39,28-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
28-Mar-2020 - 00:00,26.9,93.66,18.63,7.92,26.55,13.61,4.82,0.41,42.33,6.91,11.77,4.53,29.3,59.08,,443.56,2.49,268.26,29-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
29-Mar-2020 - 00:00,24.75,87.74,13.14,1.35,14.49,10.92,3.74,0.26,56.42,5.64,10.01,3.77,29.46,57.04,,463.77,2.56,280.54,30-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
30-Mar-2020 - 00:00,23.11,81.51,16.22,2.55,18.77,10.4,4.02,0.3,40.82,5.49,10.69,3.85,28.64,63.06,,436.61,2.46,278.39,31-Mar-2020 - 00:00,"Sion, Mumbai - MPCB"
31-Mar-2020 - 00:00,23.68,85.16,15.28,6.63,21.91,11.82,4.26,0.34,32.39,5.5,11.46,3.99,28.12,70.65,,451.11,2.82,280.66,01-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
01-Apr-2020 - 00:00,22.06,79.98,13.9,5.11,19.01,12.83,3.46,0.29,35.22,4.71,9.79,3.52,28.24,71.58,,493.18,2.66,274.1,02-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
02-Apr-2020 - 00:00,25.77,97.54,12.3,1.85,14.15,12.2,3.12,0.24,45.28,5.66,9.55,2.87,29.14,71.49,,468.69,2.74,276.31,03-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
03-Apr-2020 - 00:00,25.94,96.2,10.74,2.28,13.02,11.54,2.29,0.22,36.01,4.39,8.3,2.23,29.1,73.36,,462.49,2.85,271.29,04-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
04-Apr-2020 - 00:00,26.63,91.16,11.64,5.19,16.83,11.8,3.22,0.27,34.36,4.74,9.37,2.74,28.85,76.57,,480.67,2.63,272.22,05-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
05-Apr-2020 - 00:00,32.29,87.74,13.09,5.84,18.93,11.55,3.93,0.28,36.47,6.01,9.83,3.0,28.6,79.42,,464.31,2.4,256.34,06-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
06-Apr-2020 - 00:00,22.19,68.51,8.02,1.72,9.74,10.77,2.36,0.13,32.77,6.68,6.74,2.26,28.22,81.51,,455.56,2.44,232.5,07-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
07-Apr-2020 - 00:00,32.94,102.98,11.29,12.71,23.99,10.37,2.63,0.36,26.9,6.6,9.48,2.83,27.63,80.87,,460.13,2.16,235.9,08-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
08-Apr-2020 - 00:00,36.36,121.45,11.54,11.76,23.18,10.2,3.26,0.22,23.08,8.44,10.74,3.78,27.69,77.43,,489.23,2.52,236.79,09-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
09-Apr-2020 - 00:00,37.75,117.95,8.58,15.27,23.7,13.74,3.81,0.33,20.3,4.43,9.79,2.87,27.85,76.47,,496.49,2.64,245.24,10-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
10-Apr-2020 - 00:00,33.78,95.01,7.97,2.75,10.72,15.01,3.19,0.15,32.24,3.65,7.86,2.44,28.71,77.61,,482.08,2.81,267.41,11-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
11-Apr-2020 - 00:00,38.5,98.53,10.0,2.67,12.67,13.23,3.38,0.23,37.2,3.86,8.41,2.54,29.71,75.55,,462.83,2.49,263.51,12-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
12-Apr-2020 - 00:00,34.77,85.39,12.5,3.68,16.19,12.09,5.35,0.2,34.84,8.15,9.51,3.09,29.46,80.63,,447.17,2.29,243.34,13-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
13-Apr-2020 - 00:00,32.25,82.92,13.84,5.23,19.07,12.3,5.79,0.18,30.75,6.97,9.88,3.16,29.62,79.97,,447.15,2.35,216.73,14-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
14-Apr-2020 - 00:00,31.97,81.74,13.14,4.58,17.73,15.62,6.07,0.22,38.28,5.24,8.34,2.84,30.35,76.17,,454.62,2.64,241.67,15-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
15-Apr-2020 - 00:00,35.42,84.76,13.53,15.39,28.92,16.0,7.36,0.43,39.21,6.31,11.0,3.76,30.03,76.79,,445.17,2.1,237.26,16-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
16-Apr-2020 - 00:00,25.66,62.83,12.1,3.38,15.48,13.87,5.62,0.18,34.67,5.93,8.21,2.48,30.05,78.7,,461.61,2.52,218.05,17-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
17-Apr-2020 - 00:00,24.01,63.57,9.56,6.44,15.99,12.08,5.18,0.19,27.35,7.7,8.21,2.22,29.7,80.27,,396.21,2.14,220.41,18-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
18-Apr-2020 - 00:00,23.3,64.08,9.7,8.41,18.12,15.25,5.63,0.19,30.05,4.48,8.88,2.53,30.1,77.37,,455.16,2.28,234.56,19-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
19-Apr-2020 - 00:00,25.41,71.18,12.1,2.92,15.03,16.31,5.88,0.19,37.38,5.62,8.0,2.03,30.93,74.28,,457.81,2.84,243.98,20-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
20-Apr-2020 - 00:00,31.28,93.79,14.92,3.98,18.9,13.58,9.53,0.25,33.15,5.12,11.28,3.44,32.49,59.9,,496.46,3.1,267.64,21-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
21-Apr-2020 - 00:00,26.69,78.78,12.03,14.52,26.55,13.93,6.72,0.28,28.18,5.87,10.72,3.7,30.23,70.08,,507.4,2.4,255.15,22-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
22-Apr-2020 - 00:00,21.09,70.27,8.65,7.52,16.17,14.0,6.17,0.21,24.22,4.55,9.68,2.91,29.84,77.69,,483.88,2.36,253.3,23-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
23-Apr-2020 - 00:00,22.63,73.24,10.58,14.71,25.2,14.09,7.48,0.25,21.99,5.36,10.21,2.75,30.14,77.56,,471.51,2.48,251.51,24-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
24-Apr-2020 - 00:00,17.92,58.98,7.99,7.66,15.65,14.89,7.85,0.22,20.9,4.51,9.82,2.95,30.44,75.94,,498.25,2.68,259.66,25-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
25-Apr-2020 - 00:00,15.71,56.9,7.47,3.42,10.9,13.77,6.46,0.1,29.99,3.59,9.91,2.63,29.97,73.26,,509.95,2.55,260.93,26-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
26-Apr-2020 - 00:00,22.44,78.29,11.36,20.67,32.01,11.64,7.29,0.27,24.85,4.98,10.57,3.12,29.25,75.32,,511.93,2.68,246.16,27-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
27-Apr-2020 - 00:00,19.05,58.91,7.19,8.75,15.93,13.69,6.03,0.16,3.49,3.83,9.2,2.27,29.58,74.59,,473.6,2.6,266.01,28-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
28-Apr-2020 - 00:00,15.93,65.01,8.8,4.48,13.28,14.93,6.39,0.13,1.08,2.9,8.51,2.32,30.2,77.02,,460.18,3.21,271.33,29-Apr-2020 - 00:00,"Sion, Mumbai - MPCB"
