from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
21-Sep-2020 - 00:00,36.28,972.56,167.76,41.58,61.07,174.07,0.3,131.94,0.31,1.57,0.21,8.87,1.03,13.89,15.32,47.55,31.43,22-Sep-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
22-Sep-2020 - 00:00,35.71,972.13,96.38,24.89,62.76,167.55,0.0,73.83,1.31,2.01,0.0,38.11,2.37,75.38,40.84,30.25,35.32,23-Sep-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
23-Sep-2020 - 00:00,35.23,972.4,71.54,16.76,63.85,173.81,0.0,81.74,1.35,1.9,0.0,41.38,9.16,63.52,39.06,31.56,29.16,24-Sep-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
24-Sep-2020 - 00:00,34.75,972.71,104.04,31.0,65.19,170.83,0.05,107.73,0.91,2.27,0.01,22.29,25.09,53.04,48.68,24.9,27.11,25-Sep-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
25-Sep-2020 - 00:00,35.33,972.44,163.83,42.42,61.37,173.58,1.38,170.67,0.49,2.41,1.15,25.11,89.08,86.33,122.03,23.79,13.23,26-Sep-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
26-Sep-2020 - 00:00,34.19,972.08,216.86,53.31,61.16,175.86,0.83,186.5,0.42,2.22,0.34,31.73,134.13,87.35,163.21,20.78,21.41,27-Sep-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
27-Sep-2020 - 00:00,34.41,972.03,151.17,19.0,56.34,172.85,,224.39,0.41,1.79,,24.44,91.56,62.47,111.74,23.46,9.51,28-Sep-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
28-Sep-2020 - 00:00,34.59,971.94,227.75,46.64,57.14,172.98,27.94,191.66,0.54,2.53,2.31,25.22,88.5,69.96,113.84,25.91,17.58,29-Sep-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
29-Sep-2020 - 00:00,34.63,971.93,227.42,51.03,58.53,171.71,18.21,183.76,0.56,2.08,6.2,27.32,71.33,65.74,93.85,32.99,24.05,30-Sep-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
30-Sep-2020 - 00:00,34.23,971.89,200.48,41.14,55.53,174.04,,259.79,0.64,1.26,,25.52,76.34,72.19,101.75,29.95,17.2,01-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
01-Oct-2020 - 00:00,34.24,971.86,199.29,45.7,55.51,171.63,,181.99,0.52,2.37,,26.89,83.06,78.18,112.23,27.86,17.52,02-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
02-Oct-2020 - 00:00,34.19,971.93,217.17,,57.06,172.84,,156.06,0.38,1.69,,21.99,66.11,79.67,102.89,33.1,12.2,03-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
03-Oct-2020 - 00:00,33.75,971.98,217.99,63.21,55.7,171.14,,166.46,0.39,1.85,,19.06,70.77,85.98,114.1,28.17,29.39,04-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
04-Oct-2020 - 00:00,33.41,972.2,235.03,71.06,54.36,171.56,,166.49,0.39,2.64,,19.89,69.15,87.77,111.23,32.57,19.46,05-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
05-Oct-2020 - 00:00,33.55,971.96,221.91,57.22,52.17,170.3,,264.72,0.67,1.86,,18.25,80.25,84.98,112.15,34.28,20.9,06-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
06-Oct-2020 - 00:00,33.07,972.31,242.93,70.95,54.71,171.91,,166.3,0.56,2.64,,19.26,81.31,91.21,127.8,27.88,20.93,07-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
07-Oct-2020 - 00:00,33.38,971.77,297.71,119.7,54.66,171.72,,169.59,0.43,2.09,,25.26,76.0,94.07,118.22,30.22,19.17,08-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
08-Oct-2020 - 00:00,33.85,971.88,241.2,78.14,53.23,168.77,,203.89,0.4,2.33,,22.81,64.36,84.66,101.8,35.16,24.78,09-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
09-Oct-2020 - 00:00,33.54,971.75,275.61,94.46,54.48,169.4,,180.86,0.34,2.01,,20.87,69.61,77.08,106.6,27.77,24.24,10-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
10-Oct-2020 - 00:00,33.58,972.06,237.4,95.53,55.09,166.93,,163.36,0.32,2.1,,24.21,50.41,62.03,74.12,40.67,25.86,11-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
11-Oct-2020 - 00:00,33.65,971.94,235.65,100.83,53.97,167.29,,261.1,0.35,2.37,,23.65,53.98,62.83,77.45,39.54,27.08,12-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
12-Oct-2020 - 00:00,33.43,971.99,328.46,171.16,53.78,165.97,,133.92,0.3,2.97,,28.64,46.86,73.69,84.57,49.44,45.09,13-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
13-Oct-2020 - 00:00,33.21,972.22,299.65,135.01,60.9,164.03,107.32,73.58,0.52,3.09,4.93,34.55,40.0,63.26,66.21,43.7,26.51,14-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
14-Oct-2020 - 00:00,33.62,972.04,289.71,137.6,59.45,151.71,81.27,103.44,0.31,2.71,7.51,34.37,59.06,67.88,84.26,37.34,41.1,15-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
15-Oct-2020 - 00:00,33.23,972.04,322.19,163.97,49.93,161.1,40.33,152.18,0.31,3.16,7.13,29.27,54.26,68.1,80.46,35.5,27.05,16-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
16-Oct-2020 - 00:00,31.57,971.7,291.49,131.31,50.73,170.68,39.21,149.71,0.31,2.92,6.4,36.94,75.39,74.3,115.28,32.69,27.14,17-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
17-Oct-2020 - 00:00,31.1,971.99,379.91,152.93,56.84,172.26,75.78,152.34,0.32,3.38,8.2,48.16,114.66,83.0,147.55,31.28,18.52,18-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
18-Oct-2020 - 00:00,29.97,971.7,280.52,109.3,55.31,174.13,22.03,243.25,0.49,2.18,4.2,42.03,83.95,66.8,106.92,28.42,11.69,19-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
19-Oct-2020 - 00:00,30.41,971.78,316.93,127.77,52.05,171.37,17.48,254.25,0.47,3.36,3.68,39.21,86.65,67.56,108.88,32.08,18.84,20-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
20-Oct-2020 - 00:00,30.84,971.63,307.77,100.55,49.36,169.83,22.59,217.6,0.34,2.9,4.54,34.33,72.8,76.6,112.29,29.73,24.89,21-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
21-Oct-2020 - 00:00,31.09,971.66,332.78,143.01,52.88,168.29,62.5,160.15,0.33,3.52,7.28,42.18,65.28,75.06,153.75,25.11,17.66,22-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
22-Oct-2020 - 00:00,30.69,971.76,431.62,204.54,54.33,157.54,73.19,132.6,0.31,3.88,9.54,68.24,113.14,104.59,180.97,28.93,23.91,23-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
23-Oct-2020 - 00:00,30.17,972.12,493.34,266.35,56.71,166.63,90.28,122.58,0.31,4.03,7.84,64.81,113.49,114.99,161.09,31.26,14.43,24-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
24-Oct-2020 - 00:00,29.71,972.23,493.19,257.94,59.89,166.45,73.55,217.9,0.37,4.06,8.42,56.36,99.83,106.39,168.99,33.28,15.3,25-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
25-Oct-2020 - 00:00,30.0,972.02,562.46,297.67,61.08,163.99,141.68,170.03,0.31,5.23,5.81,65.71,60.29,109.6,126.68,39.35,16.09,26-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
26-Oct-2020 - 00:00,30.03,971.99,460.91,249.48,56.46,160.76,88.51,197.61,0.32,3.71,8.09,64.16,104.26,121.65,164.44,57.28,16.97,27-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
27-Oct-2020 - 00:00,29.08,971.77,370.93,183.49,54.04,165.65,29.93,251.69,0.39,3.37,4.88,45.76,82.76,98.41,126.48,40.47,11.12,28-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
28-Oct-2020 - 00:00,28.41,971.83,450.52,213.41,58.86,162.51,56.97,231.89,0.3,3.79,6.67,57.29,121.55,124.92,181.94,26.74,17.79,29-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
29-Oct-2020 - 00:00,28.51,972.12,572.52,314.1,60.74,158.84,54.92,195.72,0.31,4.82,6.93,66.7,73.81,133.38,171.54,31.34,30.76,30-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
30-Oct-2020 - 00:00,28.95,972.12,581.21,245.32,58.97,160.78,55.15,238.89,0.34,4.69,5.62,62.4,105.63,114.63,166.86,28.3,14.53,31-Oct-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
31-Oct-2020 - 00:00,29.28,971.9,461.75,285.95,51.95,160.61,16.11,260.02,0.49,2.97,4.35,43.45,101.79,99.47,140.3,30.85,11.41,01-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
01-Nov-2020 - 00:00,28.26,971.77,502.02,307.15,51.53,160.54,14.07,245.85,0.46,3.49,4.11,37.37,85.7,97.24,128.03,28.4,16.34,02-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
02-Nov-2020 - 00:00,27.52,971.76,410.54,203.07,53.1,159.88,18.89,236.6,0.36,3.8,3.34,50.53,118.56,135.04,175.41,24.45,15.29,03-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
03-Nov-2020 - 00:00,27.84,971.63,402.81,171.83,54.44,157.43,42.77,199.43,0.38,4.37,5.41,60.59,97.7,152.07,179.18,24.84,18.32,04-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
04-Nov-2020 - 00:00,26.98,971.68,615.3,372.05,60.95,136.35,42.96,228.33,0.3,4.36,7.15,63.43,159.43,160.73,220.45,18.59,14.67,05-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
05-Nov-2020 - 00:00,27.69,972.14,555.23,320.97,60.28,157.31,36.93,233.83,0.35,4.29,5.65,67.96,131.36,163.0,197.23,24.3,18.8,06-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
06-Nov-2020 - 00:00,27.81,971.37,556.86,303.48,58.92,152.92,76.06,237.73,0.34,4.59,7.06,58.68,104.12,127.81,178.95,24.37,16.72,07-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
07-Nov-2020 - 00:00,27.76,972.07,604.15,372.3,58.32,153.29,51.11,241.33,0.35,3.91,6.29,45.07,111.98,134.64,173.01,31.18,15.44,08-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
08-Nov-2020 - 00:00,26.95,972.19,694.88,434.74,64.43,146.4,81.19,218.4,0.3,3.31,7.73,51.94,91.88,159.35,172.17,31.36,27.08,09-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
09-Nov-2020 - 00:00,26.77,972.43,731.96,559.95,68.62,146.69,88.91,223.51,0.3,5.22,8.52,69.97,83.65,163.82,164.64,24.81,16.66,10-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
10-Nov-2020 - 00:00,27.32,971.93,458.88,537.7,68.45,146.85,131.32,165.66,0.43,5.28,7.64,56.06,39.52,123.3,98.57,33.07,20.22,11-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
11-Nov-2020 - 00:00,27.55,971.71,522.45,272.14,65.91,152.64,191.11,118.0,0.5,4.39,5.59,57.52,61.44,94.68,115.58,40.09,26.27,12-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
12-Nov-2020 - 00:00,27.72,972.1,466.12,219.93,64.93,144.45,73.55,173.76,0.31,4.03,5.7,64.4,185.54,118.32,230.3,29.29,23.77,13-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
13-Nov-2020 - 00:00,27.7,972.31,521.62,291.94,65.47,147.33,96.21,207.85,0.3,4.33,8.7,66.67,229.04,136.45,280.04,37.69,10.61,14-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
14-Nov-2020 - 00:00,26.66,972.23,677.55,476.25,67.74,139.71,47.92,169.44,0.31,4.3,9.24,63.37,217.39,127.94,277.4,40.74,20.65,15-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
15-Nov-2020 - 00:00,27.53,972.09,342.26,298.01,65.34,138.66,23.99,105.46,0.87,2.67,5.96,65.42,95.42,88.45,124.83,52.1,21.34,16-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
16-Nov-2020 - 00:00,27.29,972.03,163.99,98.12,72.78,135.59,36.88,135.67,0.78,2.13,1.94,35.74,69.82,56.31,86.87,36.16,10.98,17-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
17-Nov-2020 - 00:00,27.3,971.95,204.0,88.29,66.25,154.18,7.62,234.31,0.37,2.35,1.8,40.52,131.8,76.02,147.85,18.14,8.7,18-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
18-Nov-2020 - 00:00,26.69,971.91,248.23,113.9,61.85,156.18,11.82,248.77,0.34,2.35,2.41,38.02,144.31,98.28,169.9,26.14,7.36,19-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
19-Nov-2020 - 00:00,25.82,971.95,319.24,197.49,61.06,154.84,12.71,180.0,0.33,2.38,3.59,34.74,109.5,101.28,142.61,24.88,14.89,20-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
20-Nov-2020 - 00:00,26.0,971.9,280.39,153.16,55.83,156.0,16.1,263.93,0.45,2.39,3.64,32.05,127.69,96.93,155.63,27.94,12.71,21-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
21-Nov-2020 - 00:00,25.28,971.87,238.9,115.25,53.22,158.44,16.15,263.22,0.61,2.41,3.26,25.43,142.33,78.36,159.88,31.78,9.7,22-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
22-Nov-2020 - 00:00,24.69,972.02,300.1,153.29,54.2,155.98,19.48,247.9,0.39,2.89,5.03,28.12,164.55,93.58,188.62,24.52,11.14,23-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
23-Nov-2020 - 00:00,24.58,972.06,420.95,227.46,59.69,158.12,92.05,206.69,0.33,4.21,7.89,40.1,222.13,123.71,272.94,39.62,32.94,24-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
24-Nov-2020 - 00:00,24.56,972.03,552.15,340.61,62.38,145.52,165.09,139.52,0.36,4.6,8.37,51.73,189.35,129.35,229.19,67.92,41.09,25-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
25-Nov-2020 - 00:00,25.32,972.33,476.16,322.77,64.63,124.13,114.02,122.91,0.53,2.9,8.77,48.63,102.19,94.68,133.67,52.23,37.15,26-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
26-Nov-2020 - 00:00,26.56,972.24,201.66,120.01,65.02,145.28,24.31,211.64,0.36,2.15,4.51,41.44,81.25,66.18,101.44,19.91,11.17,27-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
27-Nov-2020 - 00:00,26.41,972.33,188.64,75.12,60.66,154.29,21.32,270.46,0.4,2.29,4.76,36.44,159.45,84.06,176.98,18.39,11.77,28-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
28-Nov-2020 - 00:00,25.78,972.08,254.6,124.69,59.44,160.75,22.33,253.28,0.45,3.01,5.56,37.33,199.58,96.57,222.01,20.96,9.31,29-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
29-Nov-2020 - 00:00,24.69,972.43,320.15,173.28,62.57,153.26,40.43,236.97,0.31,3.81,5.07,44.88,168.48,110.85,195.28,20.04,13.16,30-Nov-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
30-Nov-2020 - 00:00,24.84,972.51,417.82,222.11,66.15,152.51,88.43,236.4,0.32,4.62,6.05,55.94,216.79,117.87,269.94,19.86,13.78,01-Dec-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
01-Dec-2020 - 00:00,21.65,972.7,714.0,407.0,84.3,9.3,260.4,213.5,0.3,8.2,,68.95,,96.75,,15.0,16.3,02-Dec-2020 - 00:00,"Anand Vihar, Delhi - DPCC"
