from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
16-Jun-2020 - 00:00,55.23,95.96,2.97,9.05,9.57,,2.94,0.68,54.8,7.46,1.23,0.52,0.1,16.38,1.01,123.11,35.65,41.9,,368.54,17-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
17-Jun-2020 - 00:00,48.83,83.39,2.97,9.05,9.58,,6.53,0.65,70.74,9.19,1.47,0.54,0.1,18.1,1.52,102.48,33.93,53.62,,407.61,18-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
18-Jun-2020 - 00:00,53.52,104.37,2.98,9.07,9.59,,5.77,0.65,57.36,9.81,1.77,0.64,0.12,17.52,0.98,160.18,34.77,49.9,,409.51,19-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
19-Jun-2020 - 00:00,71.25,224.53,2.97,9.06,9.59,,3.93,0.63,50.05,9.89,1.55,0.64,0.13,16.39,1.15,166.39,35.08,53.12,,341.04,20-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
20-Jun-2020 - 00:00,59.21,128.19,2.97,8.98,9.6,,7.27,0.55,47.17,8.69,1.06,0.48,0.1,13.26,0.98,162.11,32.0,55.82,,213.52,21-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
21-Jun-2020 - 00:00,64.17,89.83,2.98,9.08,9.61,,5.37,0.59,54.68,10.89,1.35,0.59,0.12,16.4,0.77,143.01,,,,,22-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
22-Jun-2020 - 00:00,73.74,127.9,2.97,9.07,9.6,,5.52,0.59,65.31,10.8,1.34,0.56,0.11,15.89,0.78,128.39,33.76,52.19,,433.02,23-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
23-Jun-2020 - 00:00,47.99,69.08,2.97,9.08,9.61,,4.21,0.49,46.08,73.16,2.02,8.84,4.12,3.71,1.48,90.52,31.15,65.96,,402.16,24-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
24-Jun-2020 - 00:00,46.38,79.08,2.98,9.09,9.62,,3.17,0.49,33.84,57.83,5.04,20.44,10.08,8.47,1.4,102.13,29.99,74.02,,266.2,25-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
25-Jun-2020 - 00:00,55.94,167.89,2.97,9.1,9.63,,3.43,0.79,31.56,2.52,12.08,25.39,14.38,28.04,0.66,193.96,33.08,60.44,,369.5,26-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
26-Jun-2020 - 00:00,46.06,90.93,2.78,1.52,1.2,,9.44,1.55,27.29,5.78,18.76,16.79,16.83,23.18,1.15,264.61,33.11,57.65,,326.1,27-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
27-Jun-2020 - 00:00,69.78,156.12,2.77,2.17,1.13,,11.28,0.58,15.66,2.19,7.11,8.09,17.37,7.37,1.09,211.97,32.91,57.98,,289.78,28-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
28-Jun-2020 - 00:00,89.57,235.85,2.78,2.25,1.23,,10.5,0.54,14.64,2.58,5.88,7.57,16.63,7.15,1.1,202.41,34.76,53.28,,384.96,29-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
29-Jun-2020 - 00:00,68.27,132.84,2.86,5.7,5.47,,11.14,0.46,24.3,2.18,5.57,6.99,15.08,6.41,1.02,213.08,32.34,59.84,,250.87,30-Jun-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
30-Jun-2020 - 00:00,60.49,128.94,3.0,10.05,10.8,,9.23,0.46,30.0,2.47,6.13,7.36,15.71,7.5,1.07,90.41,30.16,77.21,,373.76,01-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
01-Jul-2020 - 00:00,84.61,174.16,3.0,10.04,10.8,,9.59,0.67,27.44,2.23,6.65,6.87,14.7,6.66,0.95,102.47,31.91,71.28,,289.99,02-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
02-Jul-2020 - 00:00,89.56,187.79,3.0,10.04,10.79,,8.8,0.68,35.62,2.29,6.91,7.0,15.05,6.81,0.76,125.53,33.2,67.14,,288.22,03-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
03-Jul-2020 - 00:00,94.68,206.12,2.99,10.03,10.78,,8.54,0.67,34.87,1.47,5.84,6.24,13.6,6.53,0.91,177.35,33.51,63.68,,293.76,04-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
04-Jul-2020 - 00:00,62.09,147.37,3.0,10.04,10.79,,8.33,0.62,33.52,1.85,4.93,5.53,11.75,5.01,1.55,106.8,31.52,69.83,,365.65,05-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
05-Jul-2020 - 00:00,52.93,151.49,3.0,10.04,10.79,,8.38,0.53,45.81,1.69,4.17,5.24,10.85,4.61,1.09,110.36,28.28,78.1,,299.91,06-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
06-Jul-2020 - 00:00,62.24,248.72,3.0,10.04,10.79,,7.4,0.61,20.59,1.39,4.65,5.48,11.43,4.83,1.08,113.35,29.23,84.96,,366.55,07-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
07-Jul-2020 - 00:00,26.43,26.7,3.0,10.04,10.79,,7.32,0.4,10.13,1.48,3.68,4.9,9.99,3.93,1.59,83.76,30.53,79.63,,335.6,08-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
08-Jul-2020 - 00:00,34.43,60.04,2.98,10.03,10.73,,8.07,0.53,15.48,1.17,3.43,3.72,7.57,3.09,1.43,113.5,30.53,79.63,,667.01,09-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
09-Jul-2020 - 00:00,46.71,78.38,3.35,6.96,7.88,,6.46,0.77,14.53,2.14,5.54,6.51,12.04,5.43,0.69,204.62,31.89,73.26,,693.07,10-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
10-Jul-2020 - 00:00,33.31,86.5,3.97,2.75,3.45,,5.06,0.65,12.27,2.09,5.2,8.77,14.4,5.58,1.09,241.76,32.64,65.54,,387.87,11-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
11-Jul-2020 - 00:00,29.35,57.15,3.97,2.76,3.46,,3.87,0.48,32.53,2.35,9.11,8.05,13.3,5.39,0.83,194.94,30.4,73.68,,308.63,12-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
12-Jul-2020 - 00:00,28.25,39.49,3.98,2.78,3.48,,4.25,0.48,38.41,2.51,5.92,8.3,13.66,5.99,0.75,233.31,29.32,72.4,,296.3,13-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
13-Jul-2020 - 00:00,34.53,81.8,3.98,2.77,3.47,,3.96,0.47,24.87,1.72,4.33,6.96,13.94,5.01,0.72,220.02,30.83,68.18,,405.93,14-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
14-Jul-2020 - 00:00,51.26,111.21,3.97,2.76,3.46,,3.44,0.42,32.25,1.36,3.04,4.44,8.36,3.77,0.7,167.16,32.61,65.2,,327.61,15-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
15-Jul-2020 - 00:00,74.3,106.57,3.97,2.75,3.45,,2.87,0.47,46.34,2.66,4.55,5.91,10.4,4.62,1.4,88.69,31.35,72.3,,296.51,16-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
16-Jul-2020 - 00:00,39.36,91.09,3.96,2.74,3.44,,2.84,0.47,29.01,3.55,4.25,5.88,10.55,4.63,1.12,89.87,30.2,75.76,,,17-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
17-Jul-2020 - 00:00,64.76,110.56,3.98,2.74,3.43,,6.37,0.53,31.58,1.75,4.52,5.05,10.21,4.31,1.37,93.86,31.17,75.98,,,18-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
18-Jul-2020 - 00:00,62.89,99.8,3.97,2.75,3.44,,1.8,0.55,32.97,2.11,9.3,5.5,13.06,4.82,1.09,101.38,31.05,77.94,,,19-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
19-Jul-2020 - 00:00,36.61,63.51,3.97,2.75,3.46,,2.38,0.56,25.34,2.51,6.66,6.59,13.7,5.5,0.8,213.83,29.93,79.26,,,20-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
20-Jul-2020 - 00:00,23.35,54.78,3.97,2.76,3.46,,4.99,0.52,35.66,2.6,5.27,6.93,13.49,5.69,0.74,193.66,27.91,83.1,,,21-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
21-Jul-2020 - 00:00,27.72,50.59,3.72,4.39,3.75,,3.75,0.54,25.97,1.64,4.95,5.34,10.23,5.0,1.0,154.44,25.61,91.27,,261.54,22-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
22-Jul-2020 - 00:00,22.14,33.09,5.01,12.0,7.0,,5.59,0.55,9.44,2.31,5.19,6.69,17.34,6.87,0.77,212.47,25.67,92.65,,176.37,23-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
23-Jul-2020 - 00:00,36.26,57.31,5.0,12.01,7.02,,5.92,0.7,23.04,1.94,5.07,4.8,18.05,7.92,0.68,175.32,28.15,79.43,,395.17,24-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
24-Jul-2020 - 00:00,56.02,69.13,5.0,12.0,7.0,,5.77,0.73,25.49,2.27,10.5,0.0,16.5,9.22,0.99,114.64,28.08,84.14,,298.57,25-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
25-Jul-2020 - 00:00,33.72,48.38,5.0,11.99,6.98,,7.08,0.79,21.64,23.17,12.52,59.62,14.65,7.56,1.03,89.92,28.97,85.48,,296.6,26-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
26-Jul-2020 - 00:00,42.62,57.95,5.0,12.0,7.01,,8.73,0.7,24.94,51.34,23.22,190.17,9.45,8.06,0.73,97.25,30.36,80.29,,390.78,27-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
27-Jul-2020 - 00:00,40.66,63.73,5.0,11.99,6.98,,8.08,0.6,15.78,33.59,19.89,158.18,7.03,6.96,0.78,222.21,31.37,75.03,,390.5,28-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
28-Jul-2020 - 00:00,26.07,65.42,5.01,11.87,6.99,,7.36,0.76,16.03,19.42,15.67,76.02,5.4,6.06,0.9,204.72,32.55,64.67,,402.19,29-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
29-Jul-2020 - 00:00,28.35,53.83,5.32,11.62,6.72,,8.4,0.89,17.06,1.95,17.2,13.84,5.58,6.81,0.88,150.89,28.81,81.29,,226.5,30-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
30-Jul-2020 - 00:00,28.12,37.27,5.16,10.83,6.53,,8.26,0.99,27.26,1.32,16.5,15.23,5.74,7.57,0.81,166.43,27.72,84.43,,255.17,31-Jul-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
31-Jul-2020 - 00:00,25.3,45.74,4.71,10.3,6.49,,8.54,0.58,17.77,2.23,17.02,16.1,6.11,8.18,0.76,122.41,28.72,87.59,,242.14,01-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
01-Aug-2020 - 00:00,33.04,57.14,4.7,10.86,6.5,,9.88,0.64,15.84,2.72,18.36,17.36,6.29,8.91,0.79,170.77,28.17,91.45,,207.58,02-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
02-Aug-2020 - 00:00,26.66,52.57,4.69,11.28,6.48,,11.59,0.6,12.95,1.07,10.35,9.46,3.39,5.02,0.68,207.61,29.8,83.39,,370.99,03-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
03-Aug-2020 - 00:00,34.63,53.17,4.7,11.28,6.48,,12.22,0.72,10.76,0.3,3.26,4.23,1.31,1.77,0.81,218.4,30.77,78.06,,237.04,04-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
04-Aug-2020 - 00:00,31.28,55.08,4.71,11.18,6.49,,8.09,0.52,25.76,2.57,13.95,13.98,5.12,6.51,0.66,169.8,31.09,73.4,,319.07,05-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
05-Aug-2020 - 00:00,58.9,72.7,5.3,11.79,6.31,13.93,9.51,0.67,13.16,2.64,13.88,13.97,5.51,7.05,0.76,119.47,28.81,87.15,,215.5,06-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
06-Aug-2020 - 00:00,21.52,29.26,7.82,14.19,6.77,13.22,9.14,0.48,22.23,4.62,16.18,15.86,6.65,7.6,1.99,90.74,30.5,75.64,,345.34,07-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
07-Aug-2020 - 00:00,26.11,41.74,8.9,14.98,7.45,12.27,7.14,0.43,28.02,4.07,11.46,11.26,4.73,5.15,1.67,95.37,29.49,78.07,,338.79,08-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
08-Aug-2020 - 00:00,37.77,69.01,8.9,14.99,7.47,12.27,7.57,0.62,22.53,2.48,12.52,10.7,4.42,5.55,0.7,130.85,31.43,75.85,,388.46,09-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
09-Aug-2020 - 00:00,24.15,44.64,8.9,14.99,7.47,12.27,8.05,0.63,26.74,1.34,15.57,13.99,5.31,6.95,0.74,217.95,29.69,82.53,,229.14,10-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
10-Aug-2020 - 00:00,21.1,35.83,10.85,14.53,7.87,13.42,7.89,0.6,10.19,1.8,15.78,13.59,5.01,6.38,1.02,110.12,29.23,88.45,,256.51,11-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
11-Aug-2020 - 00:00,39.94,52.76,11.62,12.21,8.04,14.3,7.62,0.73,10.86,1.92,15.31,12.57,5.31,7.12,0.66,161.19,29.55,88.7,,182.67,12-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
12-Aug-2020 - 00:00,29.34,49.03,6.9,12.02,7.5,13.27,7.09,0.66,5.75,0.98,13.19,11.22,4.86,5.74,0.9,240.62,30.5,80.29,,280.09,13-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
13-Aug-2020 - 00:00,24.12,33.51,6.64,12.91,8.39,14.2,7.79,0.52,2.63,0.93,15.77,11.71,4.69,5.62,0.9,165.04,26.17,97.68,,50.93,14-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
14-Aug-2020 - 00:00,22.49,35.52,7.95,12.3,8.91,15.96,6.77,0.51,3.78,1.84,11.81,8.64,5.44,5.81,1.11,99.17,26.98,91.08,,203.03,15-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
15-Aug-2020 - 00:00,25.49,39.28,8.9,14.01,8.51,16.74,6.77,0.58,9.19,0.87,12.7,9.41,4.75,5.11,1.29,103.69,29.29,87.61,,370.21,16-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
16-Aug-2020 - 00:00,31.91,43.81,8.9,14.0,8.49,16.74,6.86,0.56,7.89,0.65,12.35,9.84,4.15,4.31,1.13,111.74,29.9,86.34,,451.34,17-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
17-Aug-2020 - 00:00,32.26,47.41,8.45,10.97,8.93,17.19,5.92,0.63,5.18,1.48,9.4,6.94,3.64,4.03,1.01,134.19,29.6,88.58,,293.85,18-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
18-Aug-2020 - 00:00,40.52,59.51,7.31,15.58,8.89,16.56,6.63,0.77,4.37,2.76,10.61,7.31,4.56,5.88,0.87,173.94,29.33,86.88,,279.09,19-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
19-Aug-2020 - 00:00,26.6,33.64,7.25,16.31,8.71,16.11,7.2,0.71,2.8,1.14,13.27,9.28,4.91,6.47,0.87,154.06,25.87,98.46,,33.55,20-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
20-Aug-2020 - 00:00,13.33,20.55,7.44,15.9,7.12,16.29,8.64,0.66,5.4,1.59,19.04,12.91,5.85,8.7,0.91,101.5,25.46,97.52,,81.82,21-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
21-Aug-2020 - 00:00,11.55,21.16,6.9,15.0,5.25,15.74,6.36,0.51,4.12,0.93,12.05,8.75,3.68,5.02,1.1,90.22,27.97,83.87,,406.7,22-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
22-Aug-2020 - 00:00,10.21,17.47,7.25,14.63,5.54,16.07,6.4,0.4,12.3,0.8,12.88,8.44,3.44,4.31,1.49,86.62,28.33,81.43,,428.67,23-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
23-Aug-2020 - 00:00,9.68,18.0,7.89,13.98,6.23,16.74,6.65,0.43,15.47,0.53,15.31,8.62,3.36,3.8,1.65,85.97,27.88,86.19,,315.93,24-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
24-Aug-2020 - 00:00,11.94,23.98,7.9,14.0,6.25,16.74,6.66,0.46,9.15,0.94,14.35,8.05,3.38,4.12,1.55,100.53,27.34,89.79,,189.63,25-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
25-Aug-2020 - 00:00,27.48,43.73,7.91,14.0,6.25,16.74,7.15,0.68,4.21,1.04,13.31,8.71,3.96,4.86,1.05,136.63,27.82,87.82,,228.78,26-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
26-Aug-2020 - 00:00,20.46,44.81,8.44,14.52,5.96,17.27,7.01,0.68,3.94,0.83,12.04,8.45,4.02,4.7,0.75,198.82,28.57,82.9,,288.4,27-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
27-Aug-2020 - 00:00,13.13,29.33,8.9,10.37,5.75,17.52,5.14,0.5,12.16,0.59,7.15,4.72,3.01,3.9,0.67,212.57,29.04,80.83,,373.54,28-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
28-Aug-2020 - 00:00,8.67,18.55,6.56,10.93,4.57,16.5,5.64,0.57,8.96,0.84,0.94,4.02,3.03,3.43,0.81,145.1,26.63,85.96,,257.53,29-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
29-Aug-2020 - 00:00,19.37,39.01,7.25,12.23,5.23,14.65,6.71,0.64,12.02,0.83,2.04,7.33,4.0,4.84,0.91,99.58,28.33,84.2,,398.94,30-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
30-Aug-2020 - 00:00,13.56,24.09,7.25,12.23,5.23,14.65,6.63,0.44,16.45,0.43,1.91,7.52,3.31,3.34,1.75,93.43,26.93,87.82,,187.4,31-Aug-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
31-Aug-2020 - 00:00,13.12,28.77,7.25,12.35,5.35,14.65,6.13,0.53,9.79,0.51,1.64,6.84,3.01,2.84,1.4,124.22,27.33,84.6,,265.69,01-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
01-Sep-2020 - 00:00,28.22,53.25,7.77,12.72,5.72,15.17,6.22,0.75,4.98,0.56,1.85,7.11,3.7,3.58,0.82,184.04,28.71,77.33,,450.22,02-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
02-Sep-2020 - 00:00,23.1,45.63,8.25,13.4,6.4,15.65,4.64,0.59,15.79,0.5,1.35,5.26,2.96,2.88,0.72,177.42,29.15,78.49,,372.09,03-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
03-Sep-2020 - 00:00,28.76,51.37,8.25,13.23,6.23,15.65,3.83,0.56,19.27,2.94,1.55,5.48,3.56,4.52,1.25,97.13,28.79,83.93,,337.58,04-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
04-Sep-2020 - 00:00,39.66,55.71,8.25,13.11,6.26,15.65,6.74,0.66,13.65,9.09,1.62,34.48,12.76,30.02,0.98,129.05,29.06,82.39,,355.86,05-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
05-Sep-2020 - 00:00,34.05,41.52,8.24,13.1,6.11,15.65,5.59,0.76,16.17,2.77,2.2,40.68,12.77,31.14,0.7,183.19,28.58,82.06,,441.58,06-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
06-Sep-2020 - 00:00,16.58,18.61,8.25,13.25,6.25,15.65,5.0,0.76,8.62,0.37,3.79,0.0,1.57,0.91,0.66,210.14,28.21,85.24,,394.75,07-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
07-Sep-2020 - 00:00,26.81,49.5,8.25,13.29,6.29,15.65,4.27,1.02,10.53,4.81,3.12,3.43,5.09,9.26,0.67,162.17,27.68,89.32,,258.33,08-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
08-Sep-2020 - 00:00,31.25,59.08,8.8,13.57,6.57,16.2,4.29,0.8,17.81,4.18,2.0,2.82,6.0,8.57,0.57,225.4,29.22,79.32,,460.49,09-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
09-Sep-2020 - 00:00,55.05,78.7,8.84,13.25,6.25,18.23,4.5,1.0,20.89,3.82,1.68,2.18,5.81,5.74,0.6,179.7,29.38,80.45,,388.46,10-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
10-Sep-2020 - 00:00,52.11,85.6,8.33,13.31,5.34,19.58,4.47,0.91,19.24,3.18,1.42,1.76,5.45,5.53,0.7,165.19,29.42,78.12,,458.64,11-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
11-Sep-2020 - 00:00,31.66,94.84,8.68,13.89,5.74,19.22,4.33,0.89,24.43,3.38,1.23,1.47,5.07,5.63,0.6,146.08,31.47,65.49,,534.75,12-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
12-Sep-2020 - 00:00,30.17,91.9,9.26,13.82,6.81,19.77,4.25,0.9,25.29,4.9,1.25,1.2,4.53,5.6,0.68,78.38,29.65,73.9,,435.95,13-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
13-Sep-2020 - 00:00,39.82,110.47,9.25,14.18,7.18,20.65,4.57,1.04,30.35,6.79,1.34,1.4,5.44,9.17,0.62,140.22,29.49,79.27,,321.78,14-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
14-Sep-2020 - 00:00,73.0,111.84,9.51,14.48,7.48,20.39,4.31,0.98,25.62,6.08,1.17,1.19,5.07,8.19,0.65,124.27,29.81,79.78,,317.29,15-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
15-Sep-2020 - 00:00,71.48,99.34,9.7,14.71,7.71,18.56,4.24,0.9,26.59,5.46,1.06,1.0,4.81,7.57,0.58,158.31,32.04,64.75,,384.62,16-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
16-Sep-2020 - 00:00,81.8,125.21,9.25,14.82,6.24,18.7,4.19,1.0,24.08,5.33,1.03,0.99,5.17,8.37,0.64,172.97,34.21,53.87,,401.31,17-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
17-Sep-2020 - 00:00,79.39,103.33,9.25,15.7,5.71,20.21,4.27,0.75,22.86,4.36,0.84,0.83,4.52,6.81,0.71,188.74,31.05,69.18,,445.15,18-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
18-Sep-2020 - 00:00,69.62,96.2,9.54,16.44,5.84,20.35,3.92,0.66,12.97,3.77,0.78,0.74,4.14,6.13,0.73,200.97,31.44,68.71,,428.04,19-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
19-Sep-2020 - 00:00,68.77,92.32,10.25,17.23,5.23,19.65,4.03,0.83,3.66,4.14,0.81,0.78,4.27,6.63,0.68,141.38,30.5,73.68,,393.72,20-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
20-Sep-2020 - 00:00,68.11,113.47,10.25,17.21,5.21,19.65,4.43,1.11,1.61,5.32,0.86,0.81,5.1,7.84,0.64,183.42,29.9,73.75,,407.32,21-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
21-Sep-2020 - 00:00,53.93,93.58,9.72,17.77,5.76,20.18,3.65,1.3,6.38,4.22,0.81,0.63,3.83,5.69,0.67,149.82,30.23,74.12,,366.8,22-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
22-Sep-2020 - 00:00,55.71,82.17,8.62,17.61,5.61,18.99,3.89,0.79,7.57,4.06,0.88,0.69,4.11,6.47,0.88,88.11,29.71,79.37,,359.08,23-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
23-Sep-2020 - 00:00,54.96,56.87,8.25,17.27,5.27,17.65,3.74,0.62,7.81,3.45,0.74,0.68,3.87,6.45,1.01,85.6,29.36,77.79,,382.86,24-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
24-Sep-2020 - 00:00,19.88,67.61,8.81,17.21,5.55,17.99,3.62,0.6,6.74,3.19,0.68,0.62,3.46,5.74,0.75,99.88,28.75,76.53,,360.15,25-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
25-Sep-2020 - 00:00,60.87,101.43,8.52,15.49,5.65,18.81,3.4,0.75,7.95,3.48,0.58,0.46,2.87,4.33,0.72,194.39,31.96,60.07,,612.93,26-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
26-Sep-2020 - 00:00,84.29,136.8,8.25,15.29,6.3,19.65,4.04,0.91,2.41,4.46,0.74,0.64,4.82,7.76,0.72,188.39,32.0,51.15,,504.52,27-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
27-Sep-2020 - 00:00,55.61,81.04,8.25,15.21,6.21,19.65,4.35,0.75,0.95,3.12,0.7,0.68,4.23,6.62,0.65,190.73,27.95,62.18,,402.59,28-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
28-Sep-2020 - 00:00,59.97,134.99,7.76,14.61,6.1,20.13,3.58,0.78,22.27,3.73,0.56,0.49,3.62,5.22,0.69,170.16,27.85,63.5,,415.8,29-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
29-Sep-2020 - 00:00,92.65,146.59,7.25,13.96,5.97,20.36,2.04,0.88,31.49,4.14,0.65,0.53,3.95,6.08,0.7,182.4,27.83,66.36,,401.86,30-Sep-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
30-Sep-2020 - 00:00,53.74,111.86,6.77,11.33,5.01,18.26,2.87,0.85,27.07,3.92,0.72,0.63,4.24,6.58,0.71,175.65,27.22,62.41,,436.9,01-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
01-Oct-2020 - 00:00,46.6,93.64,5.82,8.55,4.85,17.68,4.88,0.95,27.08,4.5,0.74,0.7,5.09,8.12,0.72,176.07,27.48,63.27,,426.58,02-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
02-Oct-2020 - 00:00,71.54,149.05,5.11,8.67,6.42,19.1,5.02,1.15,31.83,5.51,0.79,0.81,5.76,9.35,0.74,166.0,26.89,64.07,,440.26,03-Oct-2020 - 00:00,"Teri Gram, Gurugram - HSPCB"
