from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
12-Oct-2020 - 00:00,18.88,34.37,9.12,9.91,1.07,6.87,2.04,0.84,13.54,0.86,2.49,0.0,0.0,0.0,2.28,78.77,,84.26,,341.84,13-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
13-Oct-2020 - 00:00,31.88,87.77,12.22,13.4,1.68,6.61,1.97,0.76,18.65,0.82,2.5,0.0,0.0,0.0,2.31,89.42,5.95,48.98,0.79,697.28,14-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
14-Oct-2020 - 00:00,28.49,54.69,14.04,18.21,5.95,5.48,2.09,0.84,11.16,0.85,2.51,0.0,0.0,0.0,1.92,99.36,,,0.21,574.79,15-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
15-Oct-2020 - 00:00,21.94,54.66,10.2,10.76,0.81,6.98,1.88,0.63,13.62,0.85,2.5,0.0,0.0,0.0,1.64,71.56,,,0.0,391.2,16-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
16-Oct-2020 - 00:00,33.75,102.2,11.96,12.97,1.34,6.73,2.04,0.79,19.36,0.86,2.49,0.0,0.0,0.0,1.84,112.54,,,0.02,545.06,17-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
17-Oct-2020 - 00:00,38.52,90.35,14.94,17.12,2.39,6.04,1.96,0.71,19.93,0.83,2.51,0.0,0.0,0.0,1.5,144.03,,,0.0,348.38,18-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
18-Oct-2020 - 00:00,38.46,99.0,14.14,15.85,1.71,6.1,1.74,0.49,14.2,0.85,2.5,0.0,0.0,0.0,1.46,140.68,,,0.0,201.7,19-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
19-Oct-2020 - 00:00,57.36,113.5,17.2,20.4,3.2,5.25,1.86,0.61,8.85,0.84,2.5,0.0,0.0,0.0,1.49,150.62,,,0.04,375.91,20-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
20-Oct-2020 - 00:00,46.95,105.57,19.06,23.26,4.2,4.76,1.91,0.66,10.63,0.85,2.49,0.0,0.0,0.0,1.34,166.07,,,0.07,386.18,21-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
21-Oct-2020 - 00:00,58.08,118.01,18.23,21.78,3.55,5.25,2.02,0.77,11.15,0.86,2.5,0.0,0.0,0.0,1.25,144.05,,,0.0,282.98,22-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
22-Oct-2020 - 00:00,54.61,109.24,20.32,25.55,5.23,4.81,1.89,0.64,8.89,0.84,2.5,0.0,0.0,0.0,1.35,167.38,,,0.03,329.56,23-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
23-Oct-2020 - 00:00,54.75,86.33,17.48,21.61,4.11,5.31,1.87,0.62,10.23,0.85,2.5,0.0,0.0,0.0,1.48,160.98,,,0.0,338.65,24-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
24-Oct-2020 - 00:00,46.14,93.16,21.94,119.08,97.1,,1.9,0.87,14.33,0.86,2.5,0.0,0.0,0.0,1.46,150.1,,,0.0,143.46,25-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
25-Oct-2020 - 00:00,48.61,58.24,14.17,108.83,94.66,,2.03,0.78,15.49,0.85,2.5,0.0,0.0,0.0,1.54,134.7,,,0.0,181.91,26-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
26-Oct-2020 - 00:00,58.51,97.47,17.5,113.09,95.59,2.21,1.94,0.69,15.65,0.84,2.51,0.0,0.0,0.0,1.57,164.14,,,0.0,185.46,27-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
27-Oct-2020 - 00:00,108.36,111.49,15.71,59.97,60.95,6.34,1.9,0.65,15.09,0.86,2.5,0.0,0.0,0.0,1.64,140.68,,,0.0,106.31,28-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
28-Oct-2020 - 00:00,47.23,41.48,18.12,17.29,1.35,6.98,1.99,0.74,24.88,0.85,2.5,0.0,0.0,0.0,1.48,164.27,,,0.0,65.55,29-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
29-Oct-2020 - 00:00,51.76,61.22,14.7,14.04,2.83,7.47,2.31,1.09,27.42,0.85,2.5,0.0,0.0,0.0,1.24,123.99,,,0.02,416.09,30-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
30-Oct-2020 - 00:00,81.71,105.84,19.76,23.22,3.46,5.76,2.71,1.51,31.79,0.86,2.5,0.0,0.0,0.0,1.95,147.5,,,0.0,363.47,31-Oct-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
31-Oct-2020 - 00:00,93.03,132.39,17.19,20.91,3.73,6.44,2.17,0.98,30.66,0.86,2.51,0.0,0.0,0.0,2.07,135.64,,,0.0,170.6,01-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
01-Nov-2020 - 00:00,95.68,128.25,15.28,18.46,3.18,7.24,2.56,1.37,22.52,0.86,2.51,0.0,0.0,0.0,2.06,214.48,,,0.0,179.58,02-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
02-Nov-2020 - 00:00,94.47,128.46,21.63,26.02,4.35,4.48,3.14,1.92,21.33,0.85,2.5,0.0,0.0,0.0,2.15,163.56,29.96,65.13,0.0,154.45,03-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
03-Nov-2020 - 00:00,95.37,129.05,23.25,27.64,4.39,1.72,4.02,2.77,22.24,0.86,2.5,0.0,0.0,0.0,2.13,127.03,30.27,71.03,0.0,151.78,04-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
04-Nov-2020 - 00:00,74.57,94.05,18.52,22.33,3.82,2.67,2.47,1.23,25.19,0.85,2.5,0.0,0.0,0.0,2.26,184.86,29.4,70.96,0.04,143.65,05-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
05-Nov-2020 - 00:00,55.21,70.09,19.3,23.99,4.7,2.15,2.39,1.14,21.53,0.84,2.5,0.0,0.0,0.0,2.05,158.9,30.19,69.54,0.0,105.9,06-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
06-Nov-2020 - 00:00,38.75,56.12,19.71,26.96,7.26,1.75,2.21,0.96,12.43,0.84,2.5,0.0,0.0,0.0,2.51,251.43,29.27,71.02,0.0,126.29,07-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
07-Nov-2020 - 00:00,33.92,52.81,22.11,27.43,5.32,2.21,2.52,1.27,22.57,0.87,2.5,0.0,0.0,0.0,2.26,185.39,30.0,70.84,0.0,154.33,08-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
08-Nov-2020 - 00:00,41.26,,16.29,20.32,4.04,2.4,2.32,1.07,21.53,0.85,2.51,0.0,0.0,0.0,2.23,170.9,30.85,77.75,0.08,198.04,09-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
09-Nov-2020 - 00:00,21.07,,11.16,13.71,2.55,3.71,2.53,1.28,12.9,0.89,2.49,0.0,0.0,0.0,2.19,194.23,30.49,77.72,0.0,285.35,10-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
10-Nov-2020 - 00:00,85.83,113.55,16.54,11.64,28.58,6.91,3.21,2.08,14.32,0.83,2.51,0.0,0.0,0.0,2.62,113.88,27.34,67.31,0.0,94.17,11-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
11-Nov-2020 - 00:00,89.41,121.37,20.72,7.14,0.14,6.43,1.4,0.44,13.67,0.87,2.51,0.0,0.0,0.0,2.13,155.82,27.23,70.87,0.0,388.45,12-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
12-Nov-2020 - 00:00,117.48,150.97,18.79,4.93,,6.19,0.57,0.0,2.0,0.87,2.5,0.0,0.0,0.0,1.4,207.28,25.99,77.61,0.0,398.47,13-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
13-Nov-2020 - 00:00,74.49,95.14,21.78,50.94,29.11,2.25,0.54,0.03,2.0,0.88,2.51,0.0,0.0,0.0,1.97,191.66,32.98,65.83,0.09,407.56,14-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
14-Nov-2020 - 00:00,44.75,64.25,20.78,26.56,5.83,1.72,0.76,0.08,2.0,0.86,2.5,0.0,0.0,0.0,2.67,199.53,30.84,77.82,0.0,352.54,15-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
15-Nov-2020 - 00:00,55.36,67.93,16.69,21.9,5.21,2.53,0.78,0.05,2.0,0.85,2.5,0.0,0.0,0.0,1.39,206.57,27.91,77.61,0.0,191.81,16-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
16-Nov-2020 - 00:00,40.18,57.45,24.53,44.21,20.47,2.43,0.37,0.02,2.14,0.85,2.51,0.0,0.0,0.0,2.15,223.1,32.01,78.69,0.08,324.32,17-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
17-Nov-2020 - 00:00,19.0,34.27,15.83,8.57,,4.1,2.48,1.23,15.32,0.85,2.5,0.0,0.0,0.0,2.58,246.91,19.71,92.81,0.13,124.2,18-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
18-Nov-2020 - 00:00,38.76,56.65,18.71,14.03,6.88,3.54,2.74,1.49,15.9,0.85,2.5,0.0,0.0,0.0,1.79,245.68,27.52,70.55,0.09,196.01,19-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
19-Nov-2020 - 00:00,27.01,39.22,15.34,8.21,0.96,5.44,2.91,1.66,18.68,0.84,2.5,0.0,0.0,0.0,1.95,206.67,26.9,52.71,0.0,167.71,20-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
20-Nov-2020 - 00:00,27.83,42.85,14.65,10.41,1.13,4.75,2.26,1.0,9.41,0.85,2.49,0.0,0.0,0.0,2.52,175.98,30.22,60.9,0.16,114.22,21-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
21-Nov-2020 - 00:00,39.59,53.68,23.36,28.02,4.66,2.55,2.39,1.14,3.85,0.85,2.5,0.0,0.0,0.0,2.25,160.78,33.55,70.47,0.0,231.43,22-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
22-Nov-2020 - 00:00,75.25,96.31,21.56,23.59,2.03,2.59,2.85,1.59,11.95,0.84,2.48,0.0,0.0,0.0,1.94,170.23,25.99,77.72,0.0,99.0,23-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
23-Nov-2020 - 00:00,73.71,98.68,26.35,28.76,2.17,2.92,3.15,1.9,18.92,0.84,2.5,0.0,0.0,0.0,2.06,172.64,28.96,62.87,0.0,217.71,24-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
24-Nov-2020 - 00:00,76.09,98.05,30.9,33.61,2.7,2.22,2.31,1.14,10.45,0.86,2.5,0.0,0.0,0.0,1.98,178.72,29.79,60.0,0.0,253.58,25-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
25-Nov-2020 - 00:00,53.1,76.03,23.17,24.95,1.83,2.44,2.33,1.1,10.42,0.86,2.5,0.0,0.0,0.0,2.52,135.45,27.41,71.57,0.0,163.01,26-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
26-Nov-2020 - 00:00,59.46,82.78,14.67,14.99,0.32,4.21,2.87,1.62,17.5,0.85,2.52,0.0,0.0,0.0,2.95,95.35,26.67,77.86,0.02,132.84,27-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
27-Nov-2020 - 00:00,102.23,135.54,16.48,17.95,1.47,3.4,2.38,1.13,12.63,0.88,2.5,0.0,0.0,0.0,2.14,150.58,27.8,71.13,0.0,151.81,28-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
28-Nov-2020 - 00:00,94.98,116.17,15.39,16.65,1.26,2.65,2.47,1.22,8.72,0.85,2.51,0.0,0.0,0.0,2.39,194.09,31.82,63.3,0.01,294.1,29-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
29-Nov-2020 - 00:00,46.24,65.3,17.18,19.41,2.24,2.34,2.43,1.2,2.11,0.86,2.51,0.0,0.0,0.0,2.42,249.05,37.33,52.8,0.0,546.72,30-Nov-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
30-Nov-2020 - 00:00,47.9,70.66,22.0,25.28,3.28,2.07,2.48,1.27,4.63,0.85,2.5,0.0,0.0,0.0,2.95,207.52,35.54,52.87,0.0,589.38,01-Dec-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
01-Dec-2020 - 00:00,80.23,,12.79,13.11,0.31,3.31,1.65,0.41,2.0,1.02,2.49,0.0,0.0,0.0,2.57,249.66,36.31,52.77,0.0,701.0,02-Dec-2020 - 00:00,"Polayathode, Kollam - Kerala PCB"
