from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
04-May-2020 - 00:00,10.2,15.48,2.63,43.14,39.29,4.81,27.73,0.7,40.57,,,,28.34,78.73,,270.65,1.93,177.63,05-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
05-May-2020 - 00:00,10.7,21.32,1.39,30.75,26.91,5.06,26.12,0.7,42.2,,,,28.58,78.65,,334.72,1.93,155.29,06-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
06-May-2020 - 00:00,10.83,29.93,2.18,4.15,2.48,4.52,31.07,0.7,42.93,,,,29.14,79.0,,300.25,1.93,189.33,07-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
07-May-2020 - 00:00,11.77,21.16,,5.0,0.5,,29.5,0.67,47.64,,,,28.7,77.56,,257.65,1.92,216.27,08-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
08-May-2020 - 00:00,15.23,30.2,,11.35,6.85,,30.59,0.68,44.39,,,,28.65,75.73,,227.69,1.93,200.17,09-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
09-May-2020 - 00:00,13.35,24.7,,5.83,1.29,,31.64,0.69,44.78,,,,27.66,80.7,,274.07,1.92,188.42,10-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
10-May-2020 - 00:00,13.15,24.19,12.37,89.0,83.59,3.21,27.02,0.67,43.04,,,,28.46,78.62,,257.59,1.94,137.11,11-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
11-May-2020 - 00:00,12.55,28.35,3.44,67.26,56.81,2.02,26.42,0.75,41.61,,,,28.31,79.88,,192.7,1.93,181.95,12-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
12-May-2020 - 00:00,14.23,30.56,3.86,99.4,87.31,4.17,30.8,0.67,42.24,,,,28.3,78.65,,236.62,1.93,161.36,13-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
13-May-2020 - 00:00,13.38,27.27,,,,,27.29,0.63,42.12,,,,28.96,77.0,,229.27,1.93,184.9,14-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
14-May-2020 - 00:00,12.43,24.25,,,,,28.69,0.68,39.68,,,,28.65,79.47,,147.78,1.94,191.74,15-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
15-May-2020 - 00:00,11.16,23.18,,,,,30.43,0.62,41.98,,,,29.22,77.39,,164.87,1.95,101.49,16-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
16-May-2020 - 00:00,,60.65,11.0,143.16,128.55,1.5,25.77,0.67,41.77,,,,29.45,76.57,,245.54,1.93,190.81,17-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
17-May-2020 - 00:00,,59.59,0.38,6.3,1.57,0.29,24.52,0.66,44.88,,,,29.07,75.55,,258.72,1.94,159.14,18-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
18-May-2020 - 00:00,,41.27,6.55,11.62,7.51,1.81,21.74,0.64,45.09,,,,28.58,77.12,,234.2,1.94,147.69,19-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
19-May-2020 - 00:00,,,7.63,30.68,26.3,3.05,15.49,0.6,43.49,,,,28.78,74.28,,296.38,1.94,185.69,20-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
20-May-2020 - 00:00,14.97,21.9,16.9,13.13,15.99,7.18,14.24,0.58,41.71,,,,29.28,72.09,,289.61,1.92,207.49,21-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
21-May-2020 - 00:00,11.67,15.66,12.88,13.73,22.83,6.43,8.33,0.52,41.46,,,,29.46,73.16,,0.16,1.92,233.12,22-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
22-May-2020 - 00:00,11.66,15.8,6.27,4.67,10.94,3.84,7.36,0.5,42.64,,,,29.2,74.87,,0.08,1.93,200.38,23-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
23-May-2020 - 00:00,14.25,25.2,6.32,4.68,11.0,3.82,6.34,0.48,40.35,,,,28.99,76.92,,0.03,1.93,160.18,24-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
24-May-2020 - 00:00,11.7,30.02,6.25,4.65,10.9,3.84,5.71,0.44,38.83,,,,28.96,79.23,,0.02,1.95,136.64,25-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
25-May-2020 - 00:00,12.44,34.01,6.3,4.62,10.92,3.84,5.81,0.44,38.5,,,,29.14,80.22,,0.03,1.94,173.62,26-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
26-May-2020 - 00:00,13.58,35.55,6.35,4.66,11.01,3.82,5.62,0.44,38.1,,,,29.79,76.37,,0.03,1.93,183.74,27-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
27-May-2020 - 00:00,13.16,33.25,6.33,4.66,10.98,3.81,5.59,0.42,38.21,,,,29.29,76.2,,0.02,1.93,195.52,28-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
28-May-2020 - 00:00,13.94,31.14,6.28,4.63,10.91,3.83,5.9,0.42,36.53,,,,29.94,73.53,,0.02,1.92,218.34,29-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
29-May-2020 - 00:00,9.23,22.66,6.3,4.65,10.95,3.82,6.12,0.41,36.67,,,,29.51,77.26,,0.01,1.91,232.97,30-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
30-May-2020 - 00:00,10.58,24.47,6.31,4.64,10.96,3.82,6.65,0.4,35.72,,,,29.96,76.48,,0.02,1.92,218.59,31-May-2020 - 00:00,"Colaba, Mumbai - MPCB"
31-May-2020 - 00:00,10.4,27.95,6.31,4.65,10.96,3.82,6.53,0.4,35.68,,,,30.1,74.45,,0.01,1.94,182.93,01-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
01-Jun-2020 - 00:00,15.65,27.31,6.23,4.65,10.88,3.84,4.12,0.49,42.17,,,,28.25,80.7,,0.01,1.91,177.69,02-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
02-Jun-2020 - 00:00,24.51,32.63,6.28,4.63,10.91,3.83,4.74,0.59,39.92,,,,27.07,82.49,,0.01,1.93,197.44,03-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
03-Jun-2020 - 00:00,11.84,19.4,6.3,4.66,10.96,3.81,3.32,0.41,34.83,,,,25.06,91.2,994.63,0.01,2.16,158.37,04-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
04-Jun-2020 - 00:00,87.55,136.45,6.28,4.63,10.91,3.82,1.05,0.43,28.92,,,,25.55,87.33,,0.03,1.84,212.52,05-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
05-Jun-2020 - 00:00,9.99,24.7,6.31,4.64,10.96,3.81,3.29,0.38,33.72,,,,23.86,86.24,,0.01,2.09,190.7,06-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
06-Jun-2020 - 00:00,11.65,23.65,6.24,4.68,10.93,3.81,3.54,0.34,30.18,,,,26.44,88.05,,0.01,1.86,220.98,07-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
07-Jun-2020 - 00:00,10.09,29.15,6.3,4.65,10.96,3.81,1.01,0.34,27.55,,,,26.96,81.76,,0.01,1.85,228.38,08-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
08-Jun-2020 - 00:00,6.2,17.55,6.3,4.64,10.96,3.8,0.22,0.41,27.63,,,,24.12,87.14,,0.01,1.99,216.54,09-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
09-Jun-2020 - 00:00,8.88,18.71,6.29,4.65,10.95,3.8,0.18,0.45,28.63,,,,26.87,84.46,,0.02,1.87,218.16,10-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
10-Jun-2020 - 00:00,14.4,21.65,6.34,4.65,11.0,3.8,0.23,0.46,29.18,,,,27.4,84.03,,0.02,1.88,222.53,11-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
11-Jun-2020 - 00:00,21.05,20.17,6.32,4.65,10.97,3.81,0.31,0.43,28.68,,,,26.24,86.23,,0.02,1.88,217.77,12-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
12-Jun-2020 - 00:00,14.46,24.32,6.31,4.66,10.97,3.81,,0.33,,,,,,,,,,,13-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
13-Jun-2020 - 00:00,14.08,16.84,6.3,4.64,10.95,3.81,,0.29,,,,,,,,,,,14-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
14-Jun-2020 - 00:00,23.18,24.04,6.29,4.67,10.95,3.82,,0.38,,,,,,,,,,,15-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
15-Jun-2020 - 00:00,27.83,26.24,6.32,4.64,10.98,3.8,,0.35,,,,,,,,,,,16-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
16-Jun-2020 - 00:00,16.82,22.16,6.31,4.63,10.96,3.82,,0.42,,,,,,,,,,,17-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
17-Jun-2020 - 00:00,6.42,19.0,6.3,4.66,10.96,3.82,,0.42,,,,,,,,,,,18-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
18-Jun-2020 - 00:00,9.35,22.77,10.91,4.91,15.82,5.18,4.56,0.34,30.71,0.0,0.0,0.0,25.57,93.72,,0.01,1.32,238.53,19-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
19-Jun-2020 - 00:00,14.45,31.4,8.18,3.84,12.02,19.84,3.37,0.33,20.89,,,,27.54,86.99,,0.01,1.87,221.78,20-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
20-Jun-2020 - 00:00,14.42,31.56,6.51,0.89,7.38,16.08,1.95,0.39,3.91,,,,28.49,82.98,,0.01,1.9,223.91,21-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
21-Jun-2020 - 00:00,13.32,27.36,7.09,1.08,8.16,13.91,1.96,0.38,4.66,,,,28.26,81.78,,0.01,1.9,223.42,22-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
22-Jun-2020 - 00:00,12.13,28.13,6.65,0.96,7.57,12.85,2.13,0.42,5.01,0.28,11.23,2.59,28.16,81.63,,0.01,1.91,223.63,23-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
23-Jun-2020 - 00:00,12.03,23.89,9.19,1.35,10.43,14.3,1.82,0.42,5.9,0.23,4.38,0.94,26.61,86.12,,0.01,1.82,218.92,24-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
24-Jun-2020 - 00:00,8.72,18.91,8.38,1.05,9.41,24.06,1.24,0.42,6.16,0.1,2.71,0.75,27.18,83.29,,0.01,1.85,220.49,25-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
25-Jun-2020 - 00:00,13.54,22.69,9.21,1.38,10.54,16.51,1.65,0.44,3.93,0.34,4.13,1.04,28.2,82.71,,0.01,1.88,207.04,26-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
26-Jun-2020 - 00:00,14.44,24.46,9.95,1.55,11.5,17.9,1.82,0.44,3.11,0.12,4.7,1.0,28.52,81.19,,0.01,1.89,230.7,27-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
27-Jun-2020 - 00:00,19.37,31.62,8.43,1.54,9.97,16.82,2.11,0.45,3.57,0.29,3.45,0.52,29.0,79.31,,0.01,1.89,230.72,28-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
28-Jun-2020 - 00:00,14.15,24.43,9.36,1.69,11.05,14.39,2.01,0.42,3.31,0.25,2.32,0.44,28.2,82.2,,0.01,1.87,229.76,29-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
29-Jun-2020 - 00:00,7.3,16.48,7.73,1.13,8.86,14.02,2.67,0.44,4.23,0.08,2.21,0.39,27.51,84.98,,0.02,2.04,196.37,30-Jun-2020 - 00:00,"Colaba, Mumbai - MPCB"
30-Jun-2020 - 00:00,,,2.16,61.17,62.01,1.25,88.07,0.25,21.17,0.04,0.53,0.0,23.65,98.3,,,1.94,231.09,01-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
01-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,02-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
02-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,03-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
03-Jul-2020 - 00:00,4.82,12.87,12.48,3.3,15.46,17.2,4.11,0.2,4.86,0.11,1.78,0.34,24.68,96.55,,0.02,2.05,175.36,04-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
04-Jul-2020 - 00:00,7.07,20.2,10.78,2.16,12.5,11.9,6.24,0.11,5.5,0.07,1.85,0.21,24.67,96.63,999.38,0.02,1.89,202.5,05-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
05-Jul-2020 - 00:00,13.19,27.87,10.24,1.84,11.82,8.88,6.59,0.06,4.59,0.08,1.02,0.38,25.38,94.77,999.43,0.02,2.07,204.97,06-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
06-Jul-2020 - 00:00,15.9,31.97,11.09,2.47,12.96,9.31,6.68,0.0,6.41,0.08,0.63,0.27,27.06,86.17,998.49,0.02,1.92,208.03,07-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
07-Jul-2020 - 00:00,10.96,25.48,11.04,1.75,12.77,7.69,5.97,0.0,7.9,0.11,0.83,0.3,25.84,93.54,998.96,0.02,1.71,211.16,08-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
08-Jul-2020 - 00:00,12.5,28.31,11.54,2.34,13.78,6.22,5.58,0.07,3.91,0.09,1.02,0.24,26.88,89.87,,0.03,1.92,209.46,09-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
09-Jul-2020 - 00:00,12.13,25.64,11.1,1.98,13.07,6.6,6.06,0.16,3.77,0.06,1.2,0.27,27.16,86.56,,0.02,1.91,210.2,10-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
10-Jul-2020 - 00:00,13.36,27.25,10.41,1.97,12.36,6.51,6.1,0.15,3.78,0.07,0.57,0.23,27.52,85.53,,0.01,1.91,219.18,11-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
11-Jul-2020 - 00:00,11.24,25.94,11.06,2.26,13.32,6.64,6.01,0.15,3.19,0.11,0.69,0.21,26.65,89.87,,0.01,1.9,226.76,12-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
12-Jul-2020 - 00:00,9.18,18.8,11.76,2.15,13.92,6.24,5.62,0.13,3.79,0.1,0.79,0.36,25.09,94.95,,0.01,1.85,229.04,13-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
13-Jul-2020 - 00:00,7.3,17.41,12.7,2.48,15.17,9.21,5.23,0.16,3.41,0.12,0.65,0.34,25.65,89.84,,0.01,1.88,218.3,14-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
14-Jul-2020 - 00:00,7.03,15.94,13.11,2.47,15.6,13.04,5.22,0.17,4.01,0.08,0.78,0.23,25.1,92.09,,0.01,1.95,224.44,15-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
15-Jul-2020 - 00:00,6.8,14.88,12.87,2.52,15.39,10.57,5.72,0.18,3.26,0.05,1.3,0.28,23.82,97.79,999.85,0.02,1.09,207.71,16-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
16-Jul-2020 - 00:00,8.38,17.45,10.97,2.16,13.11,9.4,6.03,0.16,4.65,0.08,0.77,0.27,23.99,97.56,998.56,0.02,1.36,217.72,17-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
17-Jul-2020 - 00:00,10.93,20.03,11.99,2.33,14.3,8.24,5.57,0.15,4.46,0.06,0.36,0.24,24.89,93.48,998.27,0.05,1.88,227.29,18-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
18-Jul-2020 - 00:00,13.93,26.44,12.39,2.47,14.85,7.72,5.46,0.17,2.77,0.06,0.57,0.18,26.33,89.55,999.81,0.04,1.88,206.05,19-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
19-Jul-2020 - 00:00,13.48,29.97,11.45,2.54,13.98,8.58,5.83,0.17,2.36,0.06,1.12,0.36,27.9,84.26,,0.05,1.92,210.7,20-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
20-Jul-2020 - 00:00,14.51,31.77,11.95,2.71,14.59,7.35,6.38,0.19,2.48,0.09,1.53,0.37,28.32,80.87,,0.02,1.92,217.54,21-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
21-Jul-2020 - 00:00,11.79,25.22,13.46,3.61,17.07,7.29,6.78,0.17,2.63,0.05,0.79,0.33,27.39,83.56,,0.01,1.87,230.74,22-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
22-Jul-2020 - 00:00,9.04,19.84,13.87,3.29,17.15,11.61,6.0,0.17,2.59,0.06,0.91,0.35,27.43,82.33,,0.01,1.89,223.63,23-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
23-Jul-2020 - 00:00,10.85,19.41,15.81,4.18,19.99,9.99,6.33,0.19,2.52,0.1,1.12,0.26,27.83,81.81,,0.01,1.93,212.46,24-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
24-Jul-2020 - 00:00,12.89,24.41,20.0,3.59,23.58,7.7,6.98,0.31,3.13,0.08,1.34,0.27,26.91,84.47,,0.01,1.89,231.81,25-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
25-Jul-2020 - 00:00,7.46,17.41,14.96,3.06,18.02,8.48,6.0,0.28,3.16,0.09,0.81,0.29,26.52,83.88,,0.01,1.87,214.65,26-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
26-Jul-2020 - 00:00,7.29,15.4,14.17,5.08,19.24,9.2,6.61,0.26,3.42,0.09,0.46,0.16,25.76,88.08,,0.01,1.87,216.58,27-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
27-Jul-2020 - 00:00,8.43,18.44,12.01,2.45,14.46,8.61,5.78,0.28,3.01,0.08,1.26,0.25,24.59,95.43,,0.01,1.9,221.62,28-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
28-Jul-2020 - 00:00,10.36,22.7,20.56,5.01,25.57,6.67,6.43,0.32,2.17,0.12,1.13,0.29,24.51,95.68,,0.02,1.67,194.64,29-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
29-Jul-2020 - 00:00,13.81,22.4,18.19,4.53,22.72,5.97,6.79,0.34,2.0,0.16,1.16,0.35,26.12,88.76,,0.02,1.88,186.48,30-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
30-Jul-2020 - 00:00,6.94,,11.55,2.59,14.14,5.83,6.94,0.31,1.25,0.08,0.88,0.28,26.59,86.51,,0.01,1.92,197.23,31-Jul-2020 - 00:00,"Colaba, Mumbai - MPCB"
31-Jul-2020 - 00:00,7.26,,12.09,3.01,15.1,6.08,7.08,0.31,1.0,0.08,1.14,0.32,25.98,88.86,,0.01,1.9,232.57,01-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
01-Aug-2020 - 00:00,7.54,,13.99,3.55,17.55,7.63,6.71,0.28,1.63,0.06,0.47,0.23,26.58,86.74,,0.01,1.85,216.1,02-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
02-Aug-2020 - 00:00,7.12,,11.75,2.6,14.36,11.29,5.87,0.28,2.74,0.08,0.42,0.21,26.27,87.6,,0.01,1.91,170.53,03-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
03-Aug-2020 - 00:00,5.81,,10.19,2.16,12.35,8.89,5.17,0.29,3.18,0.04,0.36,0.27,25.82,90.63,998.72,0.01,1.9,211.71,04-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
04-Aug-2020 - 00:00,7.58,,10.06,2.1,12.16,6.6,5.44,0.28,2.16,0.09,0.33,0.19,24.54,96.94,996.14,0.02,2.02,168.17,05-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
05-Aug-2020 - 00:00,12.27,,10.39,2.09,12.48,5.81,5.68,0.29,2.15,0.05,0.58,0.24,23.61,98.12,994.09,0.01,1.46,173.51,06-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
06-Aug-2020 - 00:00,9.46,23.77,10.06,24.41,31.29,6.27,7.38,0.29,6.2,0.04,0.55,0.34,24.3,96.13,995.17,0.02,2.05,187.27,07-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
07-Aug-2020 - 00:00,12.62,32.26,11.32,1.86,13.13,6.79,5.33,0.29,5.87,0.06,0.58,0.28,25.82,91.33,998.19,0.01,1.92,203.64,08-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
08-Aug-2020 - 00:00,12.19,34.05,11.76,2.35,14.11,6.28,5.51,0.26,4.79,0.07,0.69,0.23,26.78,86.48,,0.02,1.92,203.87,09-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
09-Aug-2020 - 00:00,13.89,37.19,10.54,2.24,12.78,6.12,6.16,0.21,4.38,0.07,0.72,0.16,27.67,83.28,,0.01,1.92,219.28,10-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
10-Aug-2020 - 00:00,11.18,31.11,11.94,2.28,14.22,5.44,6.14,0.21,4.61,0.06,0.98,0.31,26.97,86.84,,0.01,1.93,190.13,11-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
11-Aug-2020 - 00:00,,32.52,11.89,2.46,14.34,5.08,6.02,0.21,4.92,0.1,0.44,0.31,26.95,85.44,,0.01,1.93,189.13,12-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
12-Aug-2020 - 00:00,,26.84,10.89,2.05,12.94,4.9,5.5,0.2,4.84,0.09,0.98,0.26,24.84,94.31,,0.01,1.93,161.22,13-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
13-Aug-2020 - 00:00,,28.6,10.73,2.1,12.83,4.86,5.62,0.2,4.11,0.08,0.74,0.27,25.56,91.31,,0.01,1.93,180.16,14-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
14-Aug-2020 - 00:00,,27.7,12.43,2.24,14.67,4.64,5.5,0.19,4.14,0.1,0.58,0.26,24.49,94.1,,0.01,1.93,173.43,15-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
15-Aug-2020 - 00:00,,31.94,11.53,2.24,13.77,4.77,5.78,0.2,4.22,0.08,0.58,0.24,25.38,91.87,999.78,0.01,1.93,182.05,16-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
16-Aug-2020 - 00:00,,32.68,10.63,2.16,12.78,4.71,5.89,0.2,3.85,0.06,0.68,0.24,26.18,89.0,,0.01,1.93,188.69,17-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
17-Aug-2020 - 00:00,,30.4,11.92,2.34,14.26,4.56,5.94,0.21,3.54,0.05,0.57,0.2,25.43,91.59,,0.01,1.93,181.06,18-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
18-Aug-2020 - 00:00,,25.28,12.01,2.55,14.55,4.58,5.85,0.26,3.27,0.06,0.75,0.2,25.22,92.79,,0.01,1.92,197.48,19-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
19-Aug-2020 - 00:00,,24.45,10.98,2.54,13.51,4.68,6.06,0.28,2.78,0.08,0.84,0.32,26.37,86.63,,0.01,1.93,192.49,20-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
20-Aug-2020 - 00:00,,23.78,11.87,2.57,14.44,4.82,6.15,0.29,2.34,0.08,0.67,0.35,25.09,92.55,,0.01,1.93,197.43,21-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
21-Aug-2020 - 00:00,,22.76,11.49,2.42,13.9,4.62,5.84,0.29,2.25,0.06,0.97,0.32,24.29,97.07,,0.02,1.93,173.49,22-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
22-Aug-2020 - 00:00,10.22,25.09,11.15,2.67,13.82,4.7,5.98,0.28,1.9,0.09,0.82,0.28,26.07,91.23,,0.02,1.93,169.87,23-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
23-Aug-2020 - 00:00,11.28,27.6,10.16,2.27,12.44,5.48,,0.29,,,,,,,,,,,24-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
24-Aug-2020 - 00:00,11.74,28.67,11.58,2.7,14.28,5.84,6.4,0.34,3.28,0.08,0.44,0.25,27.37,83.23,,0.01,1.92,219.4,25-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
25-Aug-2020 - 00:00,13.29,27.98,11.42,2.72,14.14,5.62,6.02,0.34,3.04,0.07,0.58,0.24,26.74,84.1,,0.01,1.93,186.51,26-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
26-Aug-2020 - 00:00,11.74,24.8,11.3,2.63,13.93,5.39,6.15,0.34,2.59,0.09,0.31,0.41,27.75,81.86,,0.01,1.97,221.89,27-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
27-Aug-2020 - 00:00,12.92,27.51,11.01,2.67,13.68,5.37,6.25,0.33,2.62,0.08,0.37,0.22,26.49,83.91,,,1.93,187.75,28-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
28-Aug-2020 - 00:00,10.45,23.03,12.46,2.64,15.1,5.29,6.45,0.36,2.32,0.02,0.57,0.51,23.99,95.92,,0.01,1.48,161.16,29-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
29-Aug-2020 - 00:00,12.61,22.12,12.49,2.64,15.14,5.19,6.84,0.37,1.98,0.09,0.57,0.29,23.86,97.97,,0.01,1.18,127.58,30-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
30-Aug-2020 - 00:00,11.75,22.58,11.56,2.52,14.07,5.37,7.03,0.36,2.36,0.13,0.35,0.08,24.7,95.65,,0.02,1.92,213.81,31-Aug-2020 - 00:00,"Colaba, Mumbai - MPCB"
31-Aug-2020 - 00:00,12.31,24.76,11.06,2.55,13.62,7.51,7.01,0.37,2.39,0.08,0.22,0.24,26.01,91.45,,0.02,1.92,192.3,01-Sep-2020 - 00:00,"Colaba, Mumbai - MPCB"
01-Sep-2020 - 00:00,13.52,25.74,15.33,5.96,21.29,8.39,7.82,0.4,1.86,0.09,0.63,0.24,26.63,84.92,,0.02,1.9,196.77,02-Sep-2020 - 00:00,"Colaba, Mumbai - MPCB"
02-Sep-2020 - 00:00,17.34,35.2,19.23,7.61,26.84,7.5,6.14,0.43,1.7,0.11,0.57,0.22,26.65,84.51,,0.01,1.91,200.32,03-Sep-2020 - 00:00,"Colaba, Mumbai - MPCB"
03-Sep-2020 - 00:00,21.56,45.87,22.27,5.24,27.41,6.05,6.59,0.5,0.42,0.09,0.3,0.11,27.31,82.93,,0.02,1.94,103.46,04-Sep-2020 - 00:00,"Colaba, Mumbai - MPCB"
04-Sep-2020 - 00:00,32.48,45.65,34.2,10.94,45.14,21.43,8.55,0.62,1.36,0.08,0.52,0.35,27.59,82.88,,0.01,1.93,171.37,05-Sep-2020 - 00:00,"Colaba, Mumbai - MPCB"
05-Sep-2020 - 00:00,34.89,48.82,22.62,3.35,25.95,16.38,6.81,0.5,3.85,0.18,0.62,0.18,27.47,86.86,,0.01,1.65,172.1,06-Sep-2020 - 00:00,"Colaba, Mumbai - MPCB"
06-Sep-2020 - 00:00,44.05,58.47,21.26,3.11,24.38,14.28,5.47,0.51,0.04,0.21,0.42,0.21,28.63,84.94,,0.02,1.93,205.44,07-Sep-2020 - 00:00,"Colaba, Mumbai - MPCB"
