from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
25-Apr-2020 - 00:00,10.75,30.0,1.03,11.92,12.8,,,,,0.16,1.18,0.3,,,,,,,26-Apr-2020 - 00:00,"Borivali East, Mumbai - MPCB"
26-Apr-2020 - 00:00,10.51,28.8,1.06,11.08,12.02,,,,,0.12,1.12,0.3,,,,,,,27-Apr-2020 - 00:00,"Borivali East, Mumbai - MPCB"
27-Apr-2020 - 00:00,11.66,27.0,0.86,11.53,12.18,,,,,0.09,1.11,0.27,,,,,,,28-Apr-2020 - 00:00,"Borivali East, Mumbai - MPCB"
28-Apr-2020 - 00:00,13.55,35.62,1.26,11.01,11.95,,,,,0.1,1.07,0.27,,,,,,,29-Apr-2020 - 00:00,"Borivali East, Mumbai - MPCB"
29-Apr-2020 - 00:00,16.76,53.55,1.27,10.33,11.6,,,,,0.09,1.07,0.25,,,,,,,30-Apr-2020 - 00:00,"Borivali East, Mumbai - MPCB"
30-Apr-2020 - 00:00,15.65,56.0,1.24,10.42,11.65,,,,,0.15,1.0,0.25,,,,,,,01-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
01-May-2020 - 00:00,9.41,35.85,1.08,10.15,11.22,,,,,0.1,0.97,0.24,,,,,,,02-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
02-May-2020 - 00:00,6.99,11.16,1.03,10.86,11.66,,,,,0.09,0.97,0.23,,,,,,,03-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
03-May-2020 - 00:00,6.13,29.79,0.76,10.96,11.61,,,,,0.09,1.0,0.24,,,,,,,04-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
04-May-2020 - 00:00,6.24,,0.87,11.06,11.71,,,,,0.08,0.96,0.21,,,,,,,05-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
05-May-2020 - 00:00,6.91,,0.77,11.19,11.74,,,,,0.06,0.89,0.2,,,,,,,06-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
06-May-2020 - 00:00,7.92,,1.13,11.42,12.22,,,,,0.03,0.9,0.21,,,,,,,07-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
07-May-2020 - 00:00,8.53,,1.18,11.57,12.4,,,,,0.05,0.89,0.22,,,,,,,08-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
08-May-2020 - 00:00,8.98,,0.86,10.66,11.41,,,,,0.06,0.85,0.18,,,,,,,09-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
09-May-2020 - 00:00,9.04,,0.82,10.61,11.37,,,,,0.1,0.82,0.19,,,,,,,10-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
10-May-2020 - 00:00,10.1,,0.86,11.02,11.75,,,,,0.06,0.76,0.17,,,,,,,11-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
11-May-2020 - 00:00,9.05,,0.93,10.89,11.78,,,,,0.05,0.79,0.15,,,,,,,12-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
12-May-2020 - 00:00,7.55,,0.75,11.1,11.7,,,,,0.02,0.75,0.16,,,,,,,13-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
13-May-2020 - 00:00,8.22,,0.97,11.04,11.72,,,,,0.01,0.73,0.13,,,,,,,14-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
14-May-2020 - 00:00,9.54,,0.88,10.88,11.7,,,,,0.05,0.72,0.15,,,,,,,15-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
15-May-2020 - 00:00,14.03,,0.92,10.56,11.48,,,,,0.02,0.67,0.13,,,,,,,16-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
16-May-2020 - 00:00,26.21,,1.07,10.03,11.1,,,,,0.01,0.64,0.11,,,,,,,17-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
17-May-2020 - 00:00,23.39,,1.05,9.95,11.01,,,,,0.01,0.61,0.11,,,,,,,18-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
18-May-2020 - 00:00,14.71,,0.96,9.85,10.82,,,,,0.01,0.58,0.11,,,,,,,19-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
19-May-2020 - 00:00,,,0.88,9.41,10.3,,,,,0.01,0.66,0.11,,,,,,,20-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
20-May-2020 - 00:00,,,0.81,9.81,10.56,,,,,0.04,0.59,0.12,,,,,,,21-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
21-May-2020 - 00:00,,,1.1,9.68,10.78,,,,,0.02,0.62,0.12,,,,,,,22-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
22-May-2020 - 00:00,,,0.9,9.92,10.82,,,,,0.02,0.58,0.09,,,,,,,23-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
23-May-2020 - 00:00,,,1.27,10.51,11.51,,,,,0.11,0.47,0.07,,,,,,,24-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
24-May-2020 - 00:00,,,0.67,11.13,11.44,,,,,0.32,0.41,0.06,,,,,,,25-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
25-May-2020 - 00:00,,,,13.04,10.15,,,,,0.64,0.42,0.09,,,,,,,26-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
26-May-2020 - 00:00,,,,17.61,7.87,,,,,0.76,0.41,0.12,,,,,,,27-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
27-May-2020 - 00:00,,,0.41,11.92,11.25,,,,,0.28,0.32,0.06,,,,,,,28-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
28-May-2020 - 00:00,,,0.25,11.86,11.43,,,,,0.33,0.38,0.09,,,,,,,29-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
29-May-2020 - 00:00,,,,13.01,11.62,,,,,0.47,0.39,0.08,,,,,,,30-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
30-May-2020 - 00:00,,,0.16,11.89,11.41,,,,,0.23,0.29,0.04,,,,,,,31-May-2020 - 00:00,"Borivali East, Mumbai - MPCB"
31-May-2020 - 00:00,,,0.12,12.84,12.09,,,,,0.27,0.27,0.06,,,,,,,01-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
01-Jun-2020 - 00:00,,,1.35,12.18,12.55,,,,,0.36,0.24,0.04,,,,,,,02-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
02-Jun-2020 - 00:00,,,0.91,11.58,12.23,,,,,0.37,0.23,0.04,,,,,,,03-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
03-Jun-2020 - 00:00,,,0.97,10.23,11.2,,,,,0.23,0.13,0.02,,,,,,,04-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
04-Jun-2020 - 00:00,,,0.26,13.2,13.07,,,,,0.13,0.16,0.02,,,,,,,05-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
05-Jun-2020 - 00:00,,,0.32,12.08,11.79,,,,,0.08,0.23,0.02,,,,,,,06-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
06-Jun-2020 - 00:00,,,0.54,11.86,12.01,2.95,,,,0.03,0.22,0.02,,,,,,,07-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
07-Jun-2020 - 00:00,,,0.28,13.03,13.21,5.9,,,,0.06,0.29,0.03,,,,,,,08-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
08-Jun-2020 - 00:00,,,0.8,12.06,12.66,13.21,,,,0.03,0.31,0.01,,,,,,,09-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
09-Jun-2020 - 00:00,3.3,20.38,0.95,13.13,13.5,13.68,38.07,0.02,30.73,0.06,0.24,0.03,28.02,82.47,,,0.46,154.22,10-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
10-Jun-2020 - 00:00,5.46,25.93,0.3,14.12,14.04,8.32,38.27,0.06,30.22,0.04,0.21,0.02,29.2,82.16,999.99,,0.65,173.36,11-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
11-Jun-2020 - 00:00,4.37,16.45,0.62,13.44,13.66,8.18,38.3,0.02,29.96,0.01,0.21,0.02,29.03,83.17,998.61,,0.59,148.1,12-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
12-Jun-2020 - 00:00,5.6,18.01,0.61,13.99,14.17,7.79,38.2,0.04,30.08,0.01,0.23,0.02,28.56,84.81,997.61,,0.46,153.17,13-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
13-Jun-2020 - 00:00,6.16,19.57,0.48,14.26,14.37,7.35,38.2,0.07,30.1,0.06,0.2,0.01,27.95,88.27,997.56,,0.56,134.37,14-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
14-Jun-2020 - 00:00,6.8,18.5,0.73,13.65,13.97,6.55,38.06,0.04,30.11,0.03,0.2,0.01,28.84,85.2,998.7,,0.56,140.07,15-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
15-Jun-2020 - 00:00,3.91,13.98,0.43,14.11,14.14,6.48,38.03,0.05,30.09,0.02,0.18,0.01,28.26,88.42,998.74,,0.45,128.46,16-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
16-Jun-2020 - 00:00,6.59,16.3,0.66,13.87,14.47,7.21,37.9,0.11,30.17,0.04,0.13,0.01,28.4,86.47,997.93,,0.51,144.97,17-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
17-Jun-2020 - 00:00,4.2,15.91,0.98,14.03,15.01,8.46,37.93,0.08,30.19,0.06,0.17,0.01,28.51,83.09,998.11,,0.75,134.15,18-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
18-Jun-2020 - 00:00,3.47,14.02,0.33,15.04,15.23,9.47,37.93,0.05,30.61,0.02,0.11,0.01,26.56,92.1,998.79,,1.37,89.12,19-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
19-Jun-2020 - 00:00,9.96,37.65,0.16,15.7,15.57,8.2,37.9,0.07,30.03,0.04,0.16,0.0,28.64,87.73,,,1.37,114.09,20-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
20-Jun-2020 - 00:00,6.66,36.81,0.1,14.99,14.67,9.67,37.76,0.03,29.98,0.0,0.15,0.0,28.83,87.61,,,0.64,141.71,21-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
21-Jun-2020 - 00:00,5.85,25.75,0.11,15.07,14.58,10.65,37.71,0.02,29.86,0.0,0.14,0.01,27.89,89.28,999.87,,0.64,116.51,22-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
22-Jun-2020 - 00:00,8.23,34.65,1.67,9.58,9.75,13.22,34.65,0.13,18.44,0.02,0.1,0.01,28.37,86.99,999.41,,0.66,135.68,23-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
23-Jun-2020 - 00:00,6.84,24.61,3.48,6.04,6.52,39.5,14.17,0.19,6.43,0.0,0.07,0.01,28.4,83.42,,,0.77,138.74,24-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
24-Jun-2020 - 00:00,9.34,26.22,5.15,3.64,8.12,17.46,13.83,0.15,4.16,0.15,2.2,0.1,29.1,80.86,,,0.64,136.3,25-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
25-Jun-2020 - 00:00,10.55,28.14,2.81,5.86,6.92,12.97,13.98,0.11,3.65,0.19,3.02,0.06,29.44,83.06,999.63,,0.6,144.03,26-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
26-Jun-2020 - 00:00,6.5,25.09,0.72,6.75,7.46,12.85,14.03,0.09,3.26,0.12,4.91,0.12,28.32,90.84,999.76,,0.38,142.12,27-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
27-Jun-2020 - 00:00,11.4,45.41,0.78,7.06,7.84,13.53,13.99,0.11,3.38,0.14,6.31,0.19,29.55,83.48,999.99,,0.63,138.33,28-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
28-Jun-2020 - 00:00,7.93,43.76,0.71,7.27,7.97,15.02,14.12,0.05,3.33,0.04,6.2,0.09,28.97,86.14,999.81,,0.55,128.52,29-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
29-Jun-2020 - 00:00,3.64,12.65,0.7,7.15,7.84,15.47,14.05,0.05,3.4,0.06,4.73,0.07,28.21,88.44,999.14,,0.53,151.11,30-Jun-2020 - 00:00,"Borivali East, Mumbai - MPCB"
30-Jun-2020 - 00:00,4.92,11.19,1.06,5.95,7.02,16.29,13.94,0.06,3.44,0.03,5.49,0.07,27.88,88.49,998.95,,0.57,150.91,01-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
01-Jul-2020 - 00:00,3.38,12.08,1.05,6.7,7.75,16.77,13.99,0.08,3.47,0.12,4.59,0.11,27.86,87.65,999.68,,0.63,142.69,02-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
02-Jul-2020 - 00:00,4.09,14.9,0.96,7.31,8.27,17.32,14.05,0.08,3.52,0.04,4.26,0.14,27.38,90.37,999.14,,0.51,153.27,03-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
03-Jul-2020 - 00:00,6.69,12.99,0.86,7.37,8.23,18.26,14.07,0.1,3.63,0.28,3.79,0.11,25.99,97.23,999.04,,0.64,93.32,04-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
04-Jul-2020 - 00:00,2.78,8.61,1.98,3.39,5.37,16.27,13.88,0.13,3.74,0.02,2.75,0.09,25.49,98.32,998.05,,1.39,110.68,05-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
05-Jul-2020 - 00:00,3.86,20.05,1.15,3.62,4.77,15.01,13.86,0.09,3.74,0.02,2.29,0.1,25.7,97.17,997.82,,1.94,95.01,06-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
06-Jul-2020 - 00:00,4.45,35.08,1.37,4.7,6.07,19.4,14.01,0.05,3.9,0.07,2.12,0.04,27.07,92.52,996.01,,1.07,176.27,07-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
07-Jul-2020 - 00:00,3.77,19.34,1.52,4.75,6.27,21.06,13.97,0.08,3.77,0.02,2.27,0.18,26.41,96.56,997.22,,1.18,182.34,08-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
08-Jul-2020 - 00:00,3.97,22.91,0.89,7.07,7.97,20.89,13.92,0.1,3.61,0.03,2.32,0.09,26.94,95.22,999.4,,1.27,190.3,09-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
09-Jul-2020 - 00:00,4.96,23.79,0.74,8.21,8.95,21.93,14.13,0.08,3.59,0.04,2.78,0.12,27.13,93.01,999.98,,0.57,114.87,10-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
10-Jul-2020 - 00:00,4.48,29.98,0.85,8.6,9.45,23.33,13.76,0.08,3.43,0.03,2.68,0.04,28.02,89.02,,,0.75,146.71,11-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
11-Jul-2020 - 00:00,5.61,28.85,0.63,9.64,10.27,24.23,14.08,0.08,3.48,0.02,3.09,0.09,28.03,88.94,,,0.66,131.03,12-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
12-Jul-2020 - 00:00,5.67,16.17,0.74,10.72,11.46,24.27,13.96,0.1,3.49,0.03,2.87,0.05,25.27,96.22,,,0.47,136.0,13-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
13-Jul-2020 - 00:00,7.23,17.18,0.88,12.1,12.97,23.48,14.24,0.14,3.93,0.32,2.51,0.05,26.21,94.9,999.72,,0.44,149.84,14-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
14-Jul-2020 - 00:00,6.68,16.57,0.7,13.14,13.82,22.61,14.2,0.17,3.81,0.28,2.09,0.11,25.23,97.61,999.63,,0.44,118.47,15-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
15-Jul-2020 - 00:00,4.79,10.9,0.47,12.69,13.15,21.6,14.33,0.12,3.68,0.03,2.01,0.1,24.92,97.62,999.12,,0.41,124.64,16-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
16-Jul-2020 - 00:00,1.5,6.48,1.01,9.47,10.47,18.38,13.82,0.11,3.83,0.0,1.51,0.04,24.02,98.22,997.51,,0.61,86.16,17-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
17-Jul-2020 - 00:00,3.68,,1.04,8.71,9.75,16.54,,,,0.02,2.0,0.11,,,,,,,18-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
18-Jul-2020 - 00:00,5.52,9.0,1.09,9.97,11.06,19.47,,,,0.01,1.98,0.06,,,,,,,19-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
19-Jul-2020 - 00:00,3.33,10.5,0.65,10.32,10.98,18.68,,,,0.02,2.18,0.06,,,,,,,20-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
20-Jul-2020 - 00:00,5.33,5.83,0.44,11.09,11.45,18.98,14.85,,,0.01,2.78,0.03,,,,,,,21-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
21-Jul-2020 - 00:00,8.16,,0.65,12.31,12.93,19.75,,,,0.04,2.99,0.05,,,,,,,22-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
22-Jul-2020 - 00:00,4.0,,,,,,14.6,,,0.0,4.11,0.0,,,,,,,23-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
23-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,24-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
24-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,25-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
25-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,26-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
26-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,27-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
27-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,28-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
28-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,29-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
29-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,30-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
30-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,31-Jul-2020 - 00:00,"Borivali East, Mumbai - MPCB"
31-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,01-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
01-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,02-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
02-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,03-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
03-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,04-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
04-Aug-2020 - 00:00,,,2.61,5.09,6.8,33.9,,,,0.03,0.23,0.17,,,,,,,05-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
05-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,06-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
06-Aug-2020 - 00:00,,4.5,1.73,16.75,18.38,18.61,,0.42,6.75,0.02,0.57,0.21,24.12,98.2,994.09,,0.82,168.65,07-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
07-Aug-2020 - 00:00,4.84,15.65,1.01,11.18,12.15,16.39,,0.38,6.43,0.02,0.97,0.11,27.71,95.42,997.92,,0.67,164.87,08-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
08-Aug-2020 - 00:00,3.76,24.94,1.74,6.45,8.18,15.7,21.48,0.27,10.4,0.04,0.55,0.04,29.61,93.9,,,0.62,173.86,09-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
09-Aug-2020 - 00:00,4.94,14.94,0.56,9.74,10.3,13.83,11.99,0.16,4.9,0.02,1.14,0.07,31.09,89.79,999.74,,0.51,168.18,10-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
10-Aug-2020 - 00:00,5.59,18.54,0.49,9.86,10.31,15.4,12.02,0.19,5.4,0.03,1.29,0.08,30.83,92.03,999.67,,0.46,165.86,11-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
11-Aug-2020 - 00:00,3.58,7.89,1.51,7.76,9.22,11.38,12.07,0.26,5.04,0.38,1.08,0.11,29.41,97.15,,,0.41,173.17,12-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
12-Aug-2020 - 00:00,2.22,,0.64,7.56,8.19,9.11,11.81,0.2,4.57,0.1,1.8,0.12,28.62,99.42,,,2.18,122.98,13-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
13-Aug-2020 - 00:00,3.14,17.82,0.3,8.2,8.43,9.49,11.71,0.13,4.79,0.04,1.45,0.09,29.32,96.51,,,1.09,162.09,14-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
14-Aug-2020 - 00:00,2.88,19.43,1.11,6.7,7.73,10.0,11.6,0.17,4.91,0.0,1.01,0.07,28.29,98.27,999.13,,0.71,124.82,15-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
15-Aug-2020 - 00:00,5.96,28.18,0.51,7.06,7.55,8.49,11.52,0.14,4.81,0.03,0.95,0.05,29.51,94.07,998.86,,0.79,157.45,16-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
16-Aug-2020 - 00:00,5.0,31.49,0.51,7.66,8.16,8.92,11.53,0.13,4.82,0.02,1.18,0.18,29.73,93.72,999.56,,0.57,181.49,17-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
17-Aug-2020 - 00:00,,20.44,0.52,7.76,8.26,8.9,11.47,0.13,4.86,0.05,1.19,0.08,28.58,97.17,999.56,,0.58,157.88,18-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
18-Aug-2020 - 00:00,,17.57,0.39,8.71,9.08,9.81,11.48,0.12,4.54,0.02,1.3,0.05,29.07,95.52,,,0.84,103.26,19-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
19-Aug-2020 - 00:00,4.0,,0.35,9.47,9.75,10.66,11.61,0.13,4.4,0.06,1.09,0.13,28.13,98.38,,,0.56,102.86,20-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
20-Aug-2020 - 00:00,14.39,30.17,1.23,8.34,9.53,10.31,11.71,0.23,5.2,0.01,1.24,0.09,28.44,97.3,999.36,,0.56,114.13,21-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
21-Aug-2020 - 00:00,12.28,26.83,0.66,9.18,9.84,6.92,11.57,0.23,5.7,0.04,0.98,0.06,27.73,99.03,999.68,,0.76,97.43,22-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
22-Aug-2020 - 00:00,11.14,29.29,0.43,9.38,9.8,6.61,11.58,0.16,5.67,0.02,1.03,0.09,27.75,98.09,,,0.69,99.75,23-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
23-Aug-2020 - 00:00,9.88,32.14,0.38,8.73,9.08,6.23,11.35,,,0.02,1.46,0.09,29.34,90.33,,,0.91,168.42,24-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
24-Aug-2020 - 00:00,12.8,37.72,0.46,8.7,9.15,6.11,11.74,0.14,5.06,0.05,1.26,0.12,28.15,95.04,,,0.58,140.75,25-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
25-Aug-2020 - 00:00,11.0,33.87,0.36,9.66,9.97,5.78,11.43,0.13,5.12,0.03,1.28,0.05,29.06,92.48,,1.89,0.55,148.76,26-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
26-Aug-2020 - 00:00,9.89,30.16,0.28,10.39,10.54,5.39,11.53,0.16,5.12,0.06,1.8,0.13,29.08,92.02,,1.33,0.51,139.15,27-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
27-Aug-2020 - 00:00,8.11,33.64,0.3,10.23,10.37,5.02,11.32,0.16,5.12,0.01,1.55,0.07,29.04,92.2,,3.17,0.47,180.11,28-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
28-Aug-2020 - 00:00,4.74,25.62,0.49,9.86,10.3,4.85,11.37,0.18,5.35,0.02,1.05,0.08,27.53,97.4,,,0.66,125.02,29-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
29-Aug-2020 - 00:00,9.5,25.86,0.5,10.1,10.57,4.8,11.56,0.22,5.94,0.01,1.72,0.03,27.08,99.09,,,0.87,66.3,30-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
30-Aug-2020 - 00:00,8.7,26.85,0.46,8.85,9.28,4.57,11.32,0.2,5.3,0.04,1.3,0.11,26.47,97.96,,,0.79,86.08,31-Aug-2020 - 00:00,"Borivali East, Mumbai - MPCB"
31-Aug-2020 - 00:00,9.32,28.11,0.47,8.4,8.86,4.17,11.29,0.19,5.38,0.03,1.0,0.09,27.15,93.4,,1.15,0.73,115.42,01-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
01-Sep-2020 - 00:00,11.16,28.8,0.38,8.82,9.13,4.17,11.39,0.18,5.19,0.03,1.84,0.07,28.86,88.51,,0.94,0.41,165.73,02-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
02-Sep-2020 - 00:00,14.69,38.87,0.54,8.99,9.32,4.17,11.47,0.21,5.32,0.03,2.05,0.1,29.5,86.67,,1.56,0.62,167.79,03-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
03-Sep-2020 - 00:00,14.56,44.73,0.58,9.37,9.72,4.25,11.74,0.22,5.48,0.03,3.07,0.13,29.42,88.77,,3.64,0.56,166.82,04-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
04-Sep-2020 - 00:00,15.89,48.03,1.28,7.86,8.97,4.11,11.85,0.27,5.6,0.01,2.62,0.13,29.86,88.97,,3.13,0.59,172.24,05-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
05-Sep-2020 - 00:00,24.38,53.53,1.43,6.98,8.41,4.07,12.6,0.34,5.59,0.03,3.66,0.03,31.2,85.35,,3.86,0.85,197.63,06-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
06-Sep-2020 - 00:00,17.37,61.55,0.74,8.08,8.78,3.87,11.94,0.38,5.49,0.05,2.51,0.05,29.68,93.94,,0.96,0.4,154.74,07-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
07-Sep-2020 - 00:00,5.94,32.76,1.04,6.64,7.67,3.92,11.75,0.25,5.54,0.04,2.65,0.07,29.82,88.05,,2.28,0.64,181.03,08-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
08-Sep-2020 - 00:00,8.28,35.91,0.71,7.61,8.32,3.82,11.81,0.25,5.45,0.04,2.76,0.07,30.54,84.98,,3.83,0.74,180.2,09-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
09-Sep-2020 - 00:00,13.31,44.55,0.74,8.14,8.74,3.81,11.67,0.25,5.57,0.1,2.73,0.06,30.38,88.97,999.94,2.34,0.59,188.73,10-Sep-2020 - 00:00,"Borivali East, Mumbai - MPCB"
