from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,AT,WS,WD,RH,BP,SR,RF,to date,station
01-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,02-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
02-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,03-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
03-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,04-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
04-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,05-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
05-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,06-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
06-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,07-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
07-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,08-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
08-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,09-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
09-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,10-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
10-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,11-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
11-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,12-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
12-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,13-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
13-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,14-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
14-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,15-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
15-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,16-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
16-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,17-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
17-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,18-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
18-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,19-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
19-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,20-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
20-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,21-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
21-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,22-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
22-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,23-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
23-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,24-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
24-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,25-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
25-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,26-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
26-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,27-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
27-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,28-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
28-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,29-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
29-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,30-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
30-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,31-Aug-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
31-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,01-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
01-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,02-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
02-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,03-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
03-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,04-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
04-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,05-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
05-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,06-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
06-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,07-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
07-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,08-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
08-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,09-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
09-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,10-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
10-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,11-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
11-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,12-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
12-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,13-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
13-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,14-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
14-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,15-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
15-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,16-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
16-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,17-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
17-Sep-2019 - 00:00,6.5,38.0,11.68,2.6,8.35,9.03,5.55,0.72,28.47,30.28,0.97,99.5,76.17,716.0,471.5,0.0,18-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
18-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,19-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
19-Sep-2019 - 00:00,26.89,55.07,23.71,3.93,15.81,6.82,5.49,0.94,31.23,28.64,0.76,88.67,78.17,718.28,242.0,0.35,20-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
20-Sep-2019 - 00:00,21.43,38.67,17.65,2.5,11.36,9.0,4.33,0.68,25.27,27.86,0.72,136.07,81.17,718.3,220.12,0.06,21-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
21-Sep-2019 - 00:00,14.75,37.53,14.92,3.89,11.03,10.81,7.06,0.65,30.04,29.78,0.92,144.38,73.3,717.67,290.17,0.15,22-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
22-Sep-2019 - 00:00,16.65,28.2,13.78,1.37,8.38,6.6,5.1,0.55,32.7,27.11,0.7,156.78,81.64,718.93,208.24,0.65,23-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
23-Sep-2019 - 00:00,33.08,50.5,13.25,0.81,7.68,7.58,5.57,0.55,46.17,28.91,1.04,110.64,77.81,719.67,277.17,0.1,24-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
24-Sep-2019 - 00:00,15.95,37.69,16.34,1.59,9.92,6.25,3.97,0.66,35.06,28.45,1.06,99.31,78.28,719.65,251.19,0.0,25-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
25-Sep-2019 - 00:00,11.43,40.04,18.03,2.76,11.83,7.13,10.01,0.62,26.15,27.86,1.05,134.01,79.26,719.74,253.0,0.11,26-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
26-Sep-2019 - 00:00,16.02,21.31,10.32,3.01,7.63,5.94,4.46,0.46,18.35,26.14,0.63,196.94,87.1,722.1,173.93,0.66,27-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
27-Sep-2019 - 00:00,18.71,35.45,14.75,2.62,9.86,7.89,8.0,0.6,17.66,26.85,0.86,224.06,84.19,721.99,169.14,0.22,28-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
28-Sep-2019 - 00:00,8.06,24.39,10.2,1.58,6.7,5.49,9.45,0.51,22.64,26.55,1.54,256.81,83.85,720.41,247.4,0.34,29-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
29-Sep-2019 - 00:00,11.71,16.02,12.59,1.38,7.82,3.93,15.67,0.52,28.83,25.85,1.52,265.53,84.89,721.34,192.77,0.16,30-Sep-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
30-Sep-2019 - 00:00,20.71,119.5,18.95,3.15,12.64,6.18,18.55,0.66,29.05,27.93,1.17,272.99,77.39,721.21,283.1,0.0,01-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
01-Oct-2019 - 00:00,18.67,83.45,12.78,3.01,9.14,8.65,26.21,0.53,22.92,29.06,1.33,245.58,73.88,720.36,312.56,0.0,02-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
02-Oct-2019 - 00:00,14.86,36.0,13.14,2.29,8.75,8.21,5.0,0.64,29.43,26.32,1.12,245.9,82.72,719.97,211.45,0.03,03-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
03-Oct-2019 - 00:00,25.09,90.95,23.12,7.41,18.32,9.82,9.19,1.24,25.71,27.78,0.57,207.26,76.25,721.07,277.33,0.0,04-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
04-Oct-2019 - 00:00,30.96,141.15,22.47,11.79,21.54,14.46,7.38,1.12,33.35,28.78,0.65,242.41,72.5,721.77,306.31,0.0,05-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
05-Oct-2019 - 00:00,46.35,182.67,23.32,9.14,19.84,14.7,21.18,1.18,39.83,29.16,0.6,189.86,69.48,721.57,296.82,0.0,06-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
06-Oct-2019 - 00:00,53.26,151.68,24.86,8.06,19.6,15.45,7.36,1.25,53.86,29.17,0.6,136.76,69.57,722.35,299.48,0.0,07-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
07-Oct-2019 - 00:00,52.35,150.11,25.38,3.77,16.56,15.34,7.36,1.06,55.23,29.2,0.66,140.97,66.68,722.93,296.95,0.0,08-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
08-Oct-2019 - 00:00,55.34,178.28,22.18,3.16,14.3,15.81,9.86,0.94,72.36,28.6,0.55,170.2,65.0,722.56,299.77,0.0,09-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
09-Oct-2019 - 00:00,67.84,174.59,24.94,1.98,14.87,16.8,7.61,0.97,67.46,28.1,0.59,137.0,66.62,722.1,288.44,0.0,10-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
10-Oct-2019 - 00:00,71.04,196.66,27.96,7.64,21.07,18.85,4.92,1.17,57.63,28.3,0.51,169.44,68.16,722.05,288.8,0.0,11-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
11-Oct-2019 - 00:00,60.21,186.25,27.4,4.93,18.49,15.13,22.3,0.88,63.41,28.45,0.46,191.3,62.71,721.99,295.48,0.0,12-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
12-Oct-2019 - 00:00,45.74,145.0,27.56,5.27,18.84,16.99,10.19,0.83,57.08,28.22,0.52,150.43,60.34,722.62,291.29,0.0,13-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
13-Oct-2019 - 00:00,61.92,233.9,29.21,8.87,22.58,18.03,25.74,0.94,49.76,28.09,0.51,251.0,61.8,723.15,297.83,0.0,14-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
14-Oct-2019 - 00:00,75.22,254.25,33.04,8.78,24.7,17.2,43.59,0.98,51.06,27.67,0.48,235.04,60.47,723.78,296.09,0.0,15-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
15-Oct-2019 - 00:00,50.99,152.25,32.03,8.64,24.04,19.43,13.2,0.79,62.8,27.94,0.47,154.55,60.43,723.91,280.96,0.0,16-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
16-Oct-2019 - 00:00,54.8,135.69,28.62,3.35,17.82,17.32,6.04,0.79,67.08,27.52,0.6,145.03,59.91,724.12,289.12,0.0,17-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
17-Oct-2019 - 00:00,87.07,188.44,32.3,4.59,20.9,16.46,11.6,0.96,62.64,27.16,0.57,145.11,65.01,723.94,282.06,0.0,18-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
18-Oct-2019 - 00:00,86.46,156.93,26.34,1.86,15.48,12.85,11.15,0.79,67.19,27.73,0.5,116.09,64.73,723.74,273.92,0.0,19-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
19-Oct-2019 - 00:00,52.03,99.03,21.83,1.36,12.72,10.97,8.59,0.81,49.05,26.88,0.43,102.12,72.91,724.64,211.33,0.0,20-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
20-Oct-2019 - 00:00,53.65,68.6,25.24,2.79,15.68,13.84,8.0,0.83,37.65,25.19,0.32,162.28,83.59,724.8,146.19,0.02,21-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
21-Oct-2019 - 00:00,96.18,171.34,32.17,6.24,22.18,19.23,7.25,1.25,48.05,26.56,0.38,158.95,75.85,723.42,231.88,0.0,22-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
22-Oct-2019 - 00:00,83.45,195.71,29.57,3.35,18.44,20.09,6.18,0.9,71.53,26.68,0.48,194.55,62.68,721.74,238.14,0.0,23-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
23-Oct-2019 - 00:00,77.23,203.24,36.39,9.81,27.33,21.55,9.23,0.92,17.8,24.69,0.38,165.8,66.67,721.15,161.78,0.0,24-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
24-Oct-2019 - 00:00,66.28,139.52,35.26,5.52,23.24,19.95,12.88,0.73,60.53,25.87,0.73,108.18,58.44,720.93,256.75,0.0,25-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
25-Oct-2019 - 00:00,48.22,110.88,27.57,5.48,19.11,16.18,9.5,0.7,52.39,25.44,0.94,92.47,67.59,721.25,265.53,0.0,26-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
26-Oct-2019 - 00:00,33.2,68.82,27.96,7.66,21.11,11.17,13.39,0.52,28.62,24.07,0.77,97.0,75.74,723.11,215.58,0.0,27-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
27-Oct-2019 - 00:00,81.28,134.97,26.85,8.29,21.03,13.78,11.53,0.84,37.56,25.18,0.59,114.41,69.71,723.72,246.27,0.0,28-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
28-Oct-2019 - 00:00,121.38,121.74,25.63,9.35,21.23,18.19,14.42,0.67,48.39,26.8,0.66,118.34,61.77,724.31,271.29,0.0,29-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
29-Oct-2019 - 00:00,84.64,171.86,29.18,8.79,22.67,16.68,15.21,0.98,64.83,26.51,0.53,141.1,62.32,724.63,255.68,0.0,30-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
30-Oct-2019 - 00:00,118.44,225.54,39.96,22.03,39.16,24.95,16.93,1.1,51.17,26.9,0.4,180.96,60.43,723.71,266.06,0.0,31-Oct-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
31-Oct-2019 - 00:00,162.99,319.88,43.53,16.52,36.59,26.13,27.62,1.42,49.59,27.0,0.41,188.33,59.9,723.17,264.55,0.0,01-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
01-Nov-2019 - 00:00,182.07,317.42,41.79,28.1,45.08,32.12,11.51,1.6,49.41,26.45,0.44,164.96,62.15,723.21,260.89,0.0,02-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
02-Nov-2019 - 00:00,128.3,271.42,39.62,21.5,38.55,28.4,13.18,1.47,43.57,27.24,0.44,176.71,58.9,724.16,261.89,0.0,03-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
03-Nov-2019 - 00:00,102.8,231.61,30.26,7.49,22.19,24.49,23.63,0.98,33.41,26.76,0.33,246.04,68.09,724.92,186.64,0.0,04-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
04-Nov-2019 - 00:00,113.9,259.61,35.26,11.49,28.11,20.94,18.02,1.26,45.91,27.36,0.42,238.25,63.52,724.99,241.91,0.0,05-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
05-Nov-2019 - 00:00,141.47,304.51,37.22,16.37,33.11,23.56,27.88,1.41,48.27,26.09,0.54,224.25,64.14,722.99,259.7,0.0,06-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
06-Nov-2019 - 00:00,124.22,244.34,35.02,9.88,26.66,21.58,21.92,1.09,57.51,25.63,0.42,184.24,56.95,721.52,269.25,0.0,07-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
07-Nov-2019 - 00:00,73.39,159.18,27.17,6.0,19.33,20.49,8.36,0.72,70.21,25.52,0.54,122.03,54.47,721.4,271.9,0.0,08-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
08-Nov-2019 - 00:00,119.69,187.41,32.66,3.73,20.4,18.74,23.65,0.85,99.83,25.66,0.65,99.27,52.32,722.48,268.49,0.0,09-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
09-Nov-2019 - 00:00,148.41,238.4,40.95,6.23,26.85,23.27,8.93,1.2,78.79,25.27,0.46,151.77,58.15,722.96,264.15,0.0,10-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
10-Nov-2019 - 00:00,104.62,212.95,33.41,8.11,24.37,24.06,12.31,1.0,62.67,25.29,0.45,172.78,60.93,723.6,264.59,0.0,11-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
11-Nov-2019 - 00:00,126.9,255.7,39.68,23.03,39.82,21.61,29.27,1.43,50.45,24.61,0.41,190.04,59.23,723.61,269.93,0.0,12-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
12-Nov-2019 - 00:00,120.02,253.49,39.3,19.65,36.88,23.0,26.19,1.43,48.57,24.67,0.43,188.23,58.21,724.65,269.43,0.0,13-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
13-Nov-2019 - 00:00,112.41,243.34,37.36,16.7,33.45,24.71,13.24,1.22,55.49,25.06,0.42,159.78,58.02,726.05,266.35,0.0,14-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
14-Nov-2019 - 00:00,98.02,198.53,37.13,22.04,37.67,23.57,6.55,1.14,51.18,24.03,0.53,172.95,54.23,726.18,273.12,0.0,15-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
15-Nov-2019 - 00:00,116.38,281.64,36.94,28.6,42.9,23.77,12.12,1.41,54.16,23.28,0.47,170.28,56.16,725.47,265.84,0.0,16-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
16-Nov-2019 - 00:00,170.29,294.11,44.96,29.7,48.05,26.01,31.45,1.98,49.55,23.52,0.35,218.1,59.16,725.18,258.96,0.0,17-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
17-Nov-2019 - 00:00,126.12,285.67,40.1,17.17,35.29,23.89,35.39,1.32,48.61,23.95,0.43,218.75,59.72,725.61,263.74,0.0,18-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
18-Nov-2019 - 00:00,114.23,303.49,41.41,31.81,47.89,21.59,38.42,1.56,40.51,23.74,0.38,204.6,57.73,725.84,263.18,0.0,19-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
19-Nov-2019 - 00:00,119.1,275.62,42.38,23.91,41.99,24.84,22.78,1.54,43.19,23.52,0.39,218.21,58.03,724.84,258.33,0.0,20-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
20-Nov-2019 - 00:00,97.84,227.17,41.83,15.75,35.06,25.79,8.78,1.21,50.44,23.62,0.49,148.38,59.32,724.97,255.05,0.0,21-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
21-Nov-2019 - 00:00,93.59,211.22,39.13,14.51,32.6,25.97,8.67,1.18,58.1,23.81,0.43,149.2,60.08,726.34,252.48,0.0,22-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
22-Nov-2019 - 00:00,93.85,231.32,42.28,13.11,33.15,24.84,7.54,1.09,58.98,23.71,0.41,198.89,58.4,726.8,251.78,0.0,23-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
23-Nov-2019 - 00:00,147.26,292.59,45.83,27.36,46.62,26.56,14.62,1.66,50.41,23.11,0.39,189.6,59.0,726.47,251.97,0.0,24-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
24-Nov-2019 - 00:00,146.44,303.22,37.26,19.34,35.55,26.54,32.79,1.43,54.43,23.25,0.37,196.18,60.01,725.9,244.83,0.0,25-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
25-Nov-2019 - 00:00,109.51,228.94,33.66,21.32,35.24,25.9,12.95,1.12,53.55,23.87,0.48,131.86,60.16,726.06,249.67,0.0,26-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
26-Nov-2019 - 00:00,85.55,188.75,35.52,16.07,31.96,23.84,6.62,1.05,49.48,24.24,0.46,150.0,58.42,725.34,246.15,0.0,27-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
27-Nov-2019 - 00:00,111.55,238.23,36.06,25.54,39.94,24.06,11.58,1.44,51.24,24.16,0.45,141.76,60.45,725.4,246.89,0.0,28-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
28-Nov-2019 - 00:00,115.24,225.43,35.08,18.83,33.97,23.73,11.75,1.19,46.73,24.37,0.44,155.23,61.36,725.65,246.43,0.0,29-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
29-Nov-2019 - 00:00,124.11,241.16,34.21,22.08,36.14,26.88,9.93,1.23,54.48,23.98,0.42,142.61,66.35,725.65,237.4,0.0,30-Nov-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
30-Nov-2019 - 00:00,123.93,192.86,34.26,3.34,20.95,23.67,7.76,0.95,59.68,23.81,0.48,106.73,65.25,726.12,242.47,0.0,01-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
01-Dec-2019 - 00:00,104.08,175.49,32.44,7.06,23.01,20.44,7.32,0.88,56.14,23.68,0.42,114.46,61.94,726.35,235.33,0.0,02-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
02-Dec-2019 - 00:00,99.92,168.78,29.49,4.43,19.29,21.37,8.59,0.8,52.96,23.28,0.38,137.33,64.51,726.64,229.42,0.0,03-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
03-Dec-2019 - 00:00,101.42,187.16,35.64,6.54,24.28,21.58,3.57,0.9,48.89,21.39,0.38,156.1,59.43,727.46,248.28,0.0,04-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
04-Dec-2019 - 00:00,94.96,204.34,39.31,15.76,33.72,20.59,6.54,1.02,43.73,19.66,0.45,144.94,54.2,728.93,261.54,0.0,05-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
05-Dec-2019 - 00:00,114.71,218.56,43.49,11.41,32.41,22.93,8.7,0.97,50.9,19.08,0.59,130.17,55.09,730.03,244.64,0.0,06-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
06-Dec-2019 - 00:00,149.4,266.07,46.49,15.74,37.52,25.62,19.97,1.24,46.66,19.58,0.48,153.94,56.03,729.25,246.36,0.01,07-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
07-Dec-2019 - 00:00,160.86,260.94,45.33,22.66,42.53,27.01,14.15,1.55,55.29,20.51,0.37,155.34,60.04,727.95,261.29,0.0,08-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
08-Dec-2019 - 00:00,147.14,279.89,40.87,19.16,37.31,28.15,13.76,1.34,56.99,20.77,0.39,153.06,66.16,727.8,261.24,0.0,09-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
09-Dec-2019 - 00:00,137.84,243.85,41.02,8.84,29.01,27.54,11.14,1.22,62.01,20.86,0.44,164.76,67.73,727.61,261.72,0.0,10-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
10-Dec-2019 - 00:00,172.8,284.63,42.39,13.28,33.35,27.02,10.74,1.6,61.6,20.43,0.35,173.81,67.28,725.64,261.09,0.0,11-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
11-Dec-2019 - 00:00,174.33,268.3,41.83,21.77,39.95,29.1,8.34,1.47,56.81,20.59,0.38,129.22,66.5,724.26,258.4,0.0,12-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
12-Dec-2019 - 00:00,129.78,207.14,30.19,5.9,20.86,24.5,10.91,0.87,61.17,21.69,0.49,151.23,70.72,723.45,222.32,0.08,13-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
13-Dec-2019 - 00:00,62.3,105.03,24.88,5.44,17.65,21.13,11.05,0.71,53.93,21.57,0.91,203.65,78.82,724.72,245.64,0.3,14-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
14-Dec-2019 - 00:00,76.99,125.13,26.13,9.0,21.22,21.92,14.47,0.7,37.11,21.55,0.6,152.81,78.42,728.21,250.55,0.0,15-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
15-Dec-2019 - 00:00,94.01,132.83,29.33,3.73,18.64,18.52,5.78,0.71,29.54,19.21,0.43,106.38,82.81,728.46,74.8,0.01,16-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
16-Dec-2019 - 00:00,76.11,119.25,26.16,3.67,16.9,18.53,5.48,0.68,48.14,18.88,0.39,116.02,74.76,728.9,230.95,0.0,17-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
17-Dec-2019 - 00:00,100.98,141.92,24.23,4.45,16.51,21.62,4.89,0.75,48.03,15.42,0.39,171.75,81.58,730.55,204.19,0.0,18-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
18-Dec-2019 - 00:00,89.99,150.48,28.79,5.54,19.81,21.06,6.54,0.86,43.07,16.12,0.37,190.35,70.96,730.3,268.84,0.0,19-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
19-Dec-2019 - 00:00,114.83,193.2,31.35,12.26,26.65,21.73,4.57,1.0,43.74,15.8,0.38,156.02,70.9,728.72,263.29,0.0,20-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
20-Dec-2019 - 00:00,131.27,209.53,29.62,32.93,42.53,21.74,8.56,1.1,38.12,16.74,0.34,203.02,64.43,726.8,276.59,0.0,21-Dec-2019 - 00:00,"Gole Bazar, Katni - MPPCB"
