from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
16-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
17-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
18-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
19-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
20-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
21-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
22-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
23-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
24-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
25-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
26-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
27-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
28-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
29-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Apr-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
30-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
01-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
02-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
03-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
04-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
05-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
06-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
07-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
08-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
09-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
10-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
11-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
12-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
13-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
14-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
15-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
16-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
17-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
18-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
19-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
20-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
21-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
22-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
23-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
24-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
25-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
26-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
27-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
28-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
29-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
30-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,31-May-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
31-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
01-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
02-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
03-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
04-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
05-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
06-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
07-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
08-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
09-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
10-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
11-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
12-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
13-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
14-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
15-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
16-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
17-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
18-Jun-2019 - 00:00,22.56,74.51,26.77,13.6,40.38,23.49,33.88,1.04,18.8,1.28,16.63,7.26,29.25,80.2,,246.35,1.2,176.2,19-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
19-Jun-2019 - 00:00,18.48,35.52,28.96,14.13,43.1,15.8,34.29,0.91,3.47,1.1,16.63,7.41,25.82,94.92,,,0.54,178.27,20-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
20-Jun-2019 - 00:00,29.25,115.28,25.78,10.95,36.73,23.71,33.47,0.97,29.03,3.68,16.29,6.48,32.33,68.03,,337.89,0.92,182.59,21-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
21-Jun-2019 - 00:00,30.85,109.97,23.88,17.33,41.21,21.4,34.92,0.83,20.82,5.17,13.8,6.71,30.94,74.12,,342.45,0.85,179.06,22-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
22-Jun-2019 - 00:00,32.95,119.16,26.69,15.44,42.13,19.96,33.39,0.83,24.11,3.89,15.37,7.37,31.02,73.24,,279.62,0.76,175.75,23-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
23-Jun-2019 - 00:00,31.43,118.55,22.94,8.96,31.9,16.51,33.32,0.7,22.36,3.47,13.33,7.21,31.33,71.83,,247.7,0.79,178.58,24-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
24-Jun-2019 - 00:00,40.64,108.63,35.25,20.61,55.86,17.2,34.21,1.11,11.11,5.95,19.34,9.89,29.12,81.61,,122.89,0.82,181.5,25-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
25-Jun-2019 - 00:00,28.62,79.92,31.81,25.36,57.17,22.79,34.22,0.91,19.24,4.96,15.87,8.37,30.17,77.34,,263.66,0.8,179.49,26-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
26-Jun-2019 - 00:00,28.34,76.69,28.58,26.29,54.87,21.11,33.83,1.12,23.77,5.05,17.27,8.19,29.98,78.76,,223.28,0.87,175.64,27-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
27-Jun-2019 - 00:00,17.63,46.81,28.75,18.92,47.67,16.06,33.75,0.93,26.89,5.57,17.67,8.38,29.33,82.85,,290.85,0.95,166.86,28-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
28-Jun-2019 - 00:00,17.7,29.04,13.96,26.33,40.28,21.83,31.88,1.28,6.06,4.05,15.14,8.9,25.27,99.12,,16.93,1.67,99.51,29-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
29-Jun-2019 - 00:00,16.71,28.44,12.37,16.25,28.62,33.69,36.66,1.04,13.71,4.13,23.4,12.15,24.34,99.38,,77.36,1.96,153.17,30-Jun-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
30-Jun-2019 - 00:00,17.68,29.5,11.09,15.74,26.83,27.64,39.11,1.04,17.5,5.18,35.85,18.61,24.35,99.37,,95.25,0.79,184.04,01-Jul-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
01-Jul-2019 - 00:00,16.53,26.21,22.08,20.47,42.56,21.48,34.49,1.3,12.01,6.11,37.58,17.6,24.68,99.4,,59.81,0.71,188.02,02-Jul-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
02-Jul-2019 - 00:00,19.55,32.11,29.33,15.27,44.53,14.67,33.92,1.13,17.15,5.04,23.57,10.91,25.65,96.97,,173.16,0.65,179.39,03-Jul-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
03-Jul-2019 - 00:00,32.03,75.68,40.18,25.05,65.23,20.58,37.12,1.51,14.58,8.71,29.43,11.76,27.86,87.71,,157.42,0.9,183.14,04-Jul-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
04-Jul-2019 - 00:00,29.41,51.43,28.6,28.97,57.57,20.82,34.99,1.56,5.16,6.9,33.91,14.1,26.07,94.71,,87.53,0.58,181.22,05-Jul-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
05-Jul-2019 - 00:00,27.47,47.85,15.15,32.55,47.66,19.22,32.84,1.23,5.58,7.44,41.9,17.54,26.0,97.72,999.72,73.12,0.64,181.1,06-Jul-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
06-Jul-2019 - 00:00,25.4,50.09,22.93,25.17,48.1,15.96,32.88,1.29,6.58,5.45,36.86,15.7,25.84,98.81,998.8,82.02,0.87,172.67,07-Jul-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
07-Jul-2019 - 00:00,18.0,44.08,13.43,6.99,20.42,11.05,32.39,0.58,13.91,2.3,15.59,7.22,27.12,96.49,999.2,128.53,0.97,173.0,08-Jul-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
08-Jul-2019 - 00:00,28.45,49.21,27.02,23.58,50.53,13.99,33.12,1.1,19.38,5.42,31.37,10.76,26.56,96.95,,85.89,0.91,178.62,09-Jul-2019 - 00:00,"Khadakpada, Kalyan - MPCB"
