from date,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,to date,station
29-Jun-2019 - 00:00,201.27,73.55,34.19,65.17,99.37,0.23,,20.73,30-Jun-2019 - 00:00,"Burari Crossing, Delhi - IMD"
30-Jun-2019 - 00:00,222.75,59.0,31.85,66.2,98.05,0.4,,44.47,01-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
01-Jul-2019 - 00:00,144.54,56.06,20.26,59.53,79.78,0.34,,51.83,02-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
02-Jul-2019 - 00:00,193.9,65.61,16.47,61.77,78.24,0.35,,80.95,03-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
03-Jul-2019 - 00:00,86.15,37.02,13.53,40.07,53.6,0.32,0.0,105.03,04-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
04-Jul-2019 - 00:00,62.63,32.41,17.0,37.59,54.59,0.32,,134.18,05-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
05-Jul-2019 - 00:00,80.4,40.42,24.42,39.32,63.73,0.19,,119.71,06-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
06-Jul-2019 - 00:00,73.06,31.82,22.46,39.13,51.0,0.34,0.0,109.52,07-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
07-Jul-2019 - 00:00,76.62,33.77,8.94,6.55,15.49,0.44,,153.55,08-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
08-Jul-2019 - 00:00,99.3,45.7,5.48,5.54,11.02,0.44,,97.83,09-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
09-Jul-2019 - 00:00,71.79,37.89,12.7,26.49,38.95,0.41,,94.04,10-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
10-Jul-2019 - 00:00,216.68,77.05,21.38,46.04,67.42,0.42,,104.84,11-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
11-Jul-2019 - 00:00,222.15,81.16,18.32,45.21,63.52,0.38,,51.11,12-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
12-Jul-2019 - 00:00,270.4,91.57,19.38,46.5,65.89,0.39,,69.2,13-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
13-Jul-2019 - 00:00,207.98,71.02,14.77,43.28,58.06,0.37,,52.5,14-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
14-Jul-2019 - 00:00,199.21,64.35,18.05,42.97,61.02,0.33,,5.1,15-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
15-Jul-2019 - 00:00,90.01,34.87,18.47,43.06,61.53,0.35,,4.96,16-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
16-Jul-2019 - 00:00,59.03,27.45,21.29,47.31,68.6,0.37,,14.21,17-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
17-Jul-2019 - 00:00,56.88,29.32,19.16,56.96,76.13,0.39,,36.59,18-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
18-Jul-2019 - 00:00,58.87,30.41,17.89,48.71,66.6,0.42,,45.02,19-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
19-Jul-2019 - 00:00,125.39,59.94,33.17,56.82,89.98,0.56,,60.84,20-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
20-Jul-2019 - 00:00,76.03,38.94,18.06,46.23,64.3,0.45,,45.19,21-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
21-Jul-2019 - 00:00,83.86,46.35,24.86,44.78,69.64,0.52,,8.35,22-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
22-Jul-2019 - 00:00,130.61,70.24,43.7,51.53,95.24,0.55,,31.99,23-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
23-Jul-2019 - 00:00,122.87,48.8,41.3,61.04,97.4,0.64,7.92,49.93,24-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
24-Jul-2019 - 00:00,101.72,52.03,26.2,47.65,73.84,0.52,5.33,42.4,25-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
25-Jul-2019 - 00:00,47.85,22.88,15.41,37.76,53.18,0.28,,26.83,26-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
26-Jul-2019 - 00:00,55.44,29.06,20.12,40.15,60.27,0.3,,27.12,27-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
27-Jul-2019 - 00:00,63.5,30.08,22.41,40.35,62.76,0.33,,41.41,28-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
28-Jul-2019 - 00:00,57.26,27.24,20.98,37.34,58.31,0.29,,45.37,29-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
29-Jul-2019 - 00:00,62.85,31.12,21.93,38.14,60.07,0.3,,41.24,30-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
30-Jul-2019 - 00:00,68.88,35.38,24.53,40.84,65.37,0.3,,48.01,31-Jul-2019 - 00:00,"Burari Crossing, Delhi - IMD"
31-Jul-2019 - 00:00,64.75,36.89,22.63,44.71,67.35,0.33,,81.78,01-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
01-Aug-2019 - 00:00,,40.55,19.23,39.78,59.02,0.36,,143.16,02-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
02-Aug-2019 - 00:00,55.03,31.23,17.92,40.17,58.04,0.38,0.0,113.97,03-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
03-Aug-2019 - 00:00,73.85,41.28,23.33,39.19,62.53,0.41,,135.81,04-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
04-Aug-2019 - 00:00,85.77,46.8,20.91,38.38,59.3,0.42,,,05-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
05-Aug-2019 - 00:00,101.29,57.64,20.49,34.96,55.45,0.5,,49.26,06-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
06-Aug-2019 - 00:00,41.83,38.63,21.14,33.61,54.71,0.47,0.0,30.01,07-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
07-Aug-2019 - 00:00,56.09,,25.74,35.05,60.74,0.47,0.0,20.19,08-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
08-Aug-2019 - 00:00,74.0,,27.97,35.67,63.64,0.5,,10.78,09-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
09-Aug-2019 - 00:00,45.09,,18.74,34.5,53.25,0.4,,9.81,10-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
10-Aug-2019 - 00:00,45.56,,15.18,31.92,47.1,0.38,,14.03,11-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
11-Aug-2019 - 00:00,54.33,,18.14,29.36,47.5,0.39,,16.76,12-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
12-Aug-2019 - 00:00,33.03,,13.03,27.69,40.72,0.39,,15.58,13-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
13-Aug-2019 - 00:00,37.47,,17.13,30.08,47.22,0.42,,16.37,14-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
14-Aug-2019 - 00:00,56.37,,18.13,30.95,49.08,0.48,,18.67,15-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
15-Aug-2019 - 00:00,45.81,,19.72,31.27,50.99,0.46,,17.58,16-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
16-Aug-2019 - 00:00,37.42,,16.4,30.28,46.68,0.42,,14.8,17-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
17-Aug-2019 - 00:00,18.59,,18.85,35.74,54.59,0.38,,30.15,18-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
18-Aug-2019 - 00:00,31.96,,17.6,29.68,47.28,0.47,,46.61,19-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
19-Aug-2019 - 00:00,69.11,,30.44,35.63,66.07,0.65,,46.01,20-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
20-Aug-2019 - 00:00,86.55,,26.59,35.13,61.73,0.56,,47.36,21-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
21-Aug-2019 - 00:00,83.61,,16.86,36.1,52.96,0.53,,51.56,22-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
22-Aug-2019 - 00:00,89.16,,22.4,39.06,61.46,0.59,,49.14,23-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
23-Aug-2019 - 00:00,95.73,,31.4,37.71,69.11,0.71,,50.16,24-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
24-Aug-2019 - 00:00,113.11,,35.1,41.56,76.67,0.8,,51.11,25-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
25-Aug-2019 - 00:00,57.42,,22.16,33.5,55.66,0.62,,49.63,26-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
26-Aug-2019 - 00:00,59.97,,27.46,35.02,62.48,0.6,,49.56,27-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
27-Aug-2019 - 00:00,104.08,,34.82,37.5,72.32,0.71,,66.9,28-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
28-Aug-2019 - 00:00,101.74,,45.75,56.81,102.56,0.68,,76.56,29-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
29-Aug-2019 - 00:00,74.58,,26.81,41.03,67.84,0.67,,69.47,30-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
30-Aug-2019 - 00:00,107.72,,27.63,40.42,68.05,0.69,,59.99,31-Aug-2019 - 00:00,"Burari Crossing, Delhi - IMD"
31-Aug-2019 - 00:00,100.73,,29.86,40.9,70.76,0.7,,66.04,01-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
01-Sep-2019 - 00:00,71.29,,23.95,38.16,62.11,0.75,,65.22,02-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
02-Sep-2019 - 00:00,92.84,,22.11,36.54,58.65,0.68,,54.81,03-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
03-Sep-2019 - 00:00,96.04,,19.1,31.99,51.1,0.79,,34.22,04-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
04-Sep-2019 - 00:00,108.1,,17.89,32.72,50.61,0.96,,71.94,05-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
05-Sep-2019 - 00:00,65.42,,18.4,30.12,48.51,0.86,,67.23,06-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
06-Sep-2019 - 00:00,72.93,,19.16,29.99,48.99,1.0,0.0,45.67,07-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
07-Sep-2019 - 00:00,65.8,,19.34,29.57,48.9,0.91,,18.2,08-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
08-Sep-2019 - 00:00,62.52,,18.38,29.22,47.6,0.81,,17.79,09-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
09-Sep-2019 - 00:00,103.25,,20.17,31.79,51.96,0.8,,27.48,10-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
10-Sep-2019 - 00:00,100.65,,23.37,36.89,60.26,0.8,,44.58,11-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
11-Sep-2019 - 00:00,122.01,,19.5,41.29,60.79,0.82,,82.99,12-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
12-Sep-2019 - 00:00,86.32,,15.18,36.67,51.86,0.82,0.0,29.05,13-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
13-Sep-2019 - 00:00,54.77,,15.94,31.96,47.89,0.79,,5.0,14-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
14-Sep-2019 - 00:00,48.88,,16.26,31.74,48.0,0.78,,5.0,15-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
15-Sep-2019 - 00:00,56.32,,20.33,32.09,52.42,0.95,,5.0,16-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
16-Sep-2019 - 00:00,109.29,,29.01,42.64,71.65,1.08,,15.12,17-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
17-Sep-2019 - 00:00,94.5,,17.21,38.62,55.84,1.09,,41.21,18-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
18-Sep-2019 - 00:00,68.39,,14.59,43.21,57.8,1.04,,46.92,19-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
19-Sep-2019 - 00:00,56.63,,15.74,36.1,51.85,0.96,,39.89,20-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
20-Sep-2019 - 00:00,104.72,,29.46,42.45,71.91,1.07,,42.21,21-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
21-Sep-2019 - 00:00,74.8,,23.63,38.02,61.65,1.1,,32.74,22-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
22-Sep-2019 - 00:00,47.96,,21.55,38.02,59.57,1.06,,28.51,23-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
23-Sep-2019 - 00:00,67.65,,19.44,38.37,57.82,1.0,,33.66,24-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
24-Sep-2019 - 00:00,57.6,,18.71,38.04,56.75,0.98,,26.02,25-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
25-Sep-2019 - 00:00,56.7,,20.76,38.62,59.38,0.95,,23.52,26-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
26-Sep-2019 - 00:00,60.5,,24.0,39.37,63.37,0.95,,19.66,27-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
27-Sep-2019 - 00:00,35.67,,21.77,38.43,60.2,0.93,,16.11,28-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
28-Sep-2019 - 00:00,48.07,,25.81,39.75,65.55,0.94,,17.95,29-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
29-Sep-2019 - 00:00,46.32,,18.72,37.03,55.76,0.92,,24.62,30-Sep-2019 - 00:00,"Burari Crossing, Delhi - IMD"
30-Sep-2019 - 00:00,56.25,,17.05,38.88,55.93,0.92,,27.64,01-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
01-Oct-2019 - 00:00,104.02,49.17,17.07,37.17,53.35,0.95,0.0,24.73,02-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
02-Oct-2019 - 00:00,72.06,42.01,20.01,36.92,56.93,0.84,,24.84,03-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
03-Oct-2019 - 00:00,111.13,65.42,27.77,34.45,48.25,0.82,0.0,28.25,04-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
04-Oct-2019 - 00:00,111.31,45.4,7.05,6.01,12.58,1.05,0.9,24.05,05-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
05-Oct-2019 - 00:00,111.14,41.24,6.7,5.74,10.82,0.45,,25.42,06-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
06-Oct-2019 - 00:00,101.63,54.19,3.42,7.22,10.65,0.49,,29.22,07-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
07-Oct-2019 - 00:00,100.88,38.55,2.33,7.11,9.44,0.39,0.0,26.65,08-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
08-Oct-2019 - 00:00,91.63,49.16,2.34,6.95,9.28,0.4,,32.21,09-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
09-Oct-2019 - 00:00,128.78,74.5,3.31,7.31,10.62,0.74,,49.51,10-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
10-Oct-2019 - 00:00,168.49,103.7,3.42,7.6,11.02,0.86,,45.68,11-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
11-Oct-2019 - 00:00,165.38,95.51,4.34,7.73,12.07,0.92,,36.12,12-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
12-Oct-2019 - 00:00,173.4,108.51,4.67,8.03,12.71,0.93,,32.77,13-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
13-Oct-2019 - 00:00,205.26,130.9,5.34,8.09,13.43,0.93,,34.33,14-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
14-Oct-2019 - 00:00,175.06,110.87,4.91,8.04,12.95,0.84,,33.62,15-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
15-Oct-2019 - 00:00,195.27,126.71,6.54,8.69,15.23,1.11,,39.89,16-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
16-Oct-2019 - 00:00,216.08,141.7,5.48,8.6,14.08,1.16,,49.8,17-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
17-Oct-2019 - 00:00,203.15,129.13,5.32,8.55,13.87,0.92,,63.41,18-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
18-Oct-2019 - 00:00,145.21,85.05,3.51,8.0,11.5,0.64,,56.87,19-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
19-Oct-2019 - 00:00,121.62,73.39,4.63,8.41,13.04,0.39,,39.17,20-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
20-Oct-2019 - 00:00,156.42,94.55,4.52,8.33,12.86,0.49,,31.72,21-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
21-Oct-2019 - 00:00,173.55,106.97,4.16,8.49,12.65,0.5,,33.88,22-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
22-Oct-2019 - 00:00,153.42,88.0,3.38,8.42,11.79,0.43,,34.93,23-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
23-Oct-2019 - 00:00,194.83,118.72,6.54,8.97,15.51,0.82,,34.33,24-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
24-Oct-2019 - 00:00,287.64,187.91,7.1,9.53,16.64,1.43,5.51,37.36,25-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
25-Oct-2019 - 00:00,216.83,143.64,4.69,8.48,13.17,1.37,,57.07,26-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
26-Oct-2019 - 00:00,246.47,156.52,7.26,8.73,16.0,1.86,,44.0,27-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
27-Oct-2019 - 00:00,317.46,255.02,6.36,8.84,15.2,1.88,,32.3,28-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
28-Oct-2019 - 00:00,338.52,252.56,4.43,8.33,12.75,1.14,,35.25,29-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
29-Oct-2019 - 00:00,398.52,296.81,6.74,8.92,15.67,1.69,,24.11,30-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
30-Oct-2019 - 00:00,422.89,306.84,12.75,9.96,22.71,2.35,,24.95,31-Oct-2019 - 00:00,"Burari Crossing, Delhi - IMD"
31-Oct-2019 - 00:00,469.44,348.33,12.92,9.99,22.91,2.83,,26.44,01-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
01-Nov-2019 - 00:00,494.7,366.9,6.82,9.42,16.24,2.08,,31.62,02-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
02-Nov-2019 - 00:00,462.83,337.92,6.92,8.46,15.33,1.27,,25.34,03-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
03-Nov-2019 - 00:00,627.18,579.96,4.44,7.35,11.79,2.23,,24.56,04-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
04-Nov-2019 - 00:00,427.46,314.96,3.46,7.45,10.91,0.92,,24.45,05-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
05-Nov-2019 - 00:00,275.79,195.34,5.98,10.79,16.77,1.01,36.59,29.42,06-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
06-Nov-2019 - 00:00,158.52,104.8,15.9,18.8,34.7,1.59,,29.67,07-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
07-Nov-2019 - 00:00,232.5,164.2,11.21,15.6,26.8,1.73,,18.32,08-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
08-Nov-2019 - 00:00,196.9,134.46,13.16,16.39,29.55,1.67,,25.22,09-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
09-Nov-2019 - 00:00,185.51,122.44,9.56,14.85,24.42,1.23,,23.78,10-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
10-Nov-2019 - 00:00,258.88,178.45,8.31,15.64,23.94,1.36,,31.61,11-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
11-Nov-2019 - 00:00,347.6,256.45,11.17,19.45,30.62,1.83,,32.82,12-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
12-Nov-2019 - 00:00,505.51,372.61,11.3,18.24,29.53,2.24,,36.96,13-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
13-Nov-2019 - 00:00,437.62,334.14,11.98,19.18,31.17,2.3,,35.93,14-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
14-Nov-2019 - 00:00,414.27,307.39,21.91,24.92,46.82,2.62,,36.26,15-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
15-Nov-2019 - 00:00,470.74,343.25,15.11,19.33,34.45,2.22,,30.93,16-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
16-Nov-2019 - 00:00,218.91,141.52,9.77,14.64,24.41,1.42,,23.72,17-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
17-Nov-2019 - 00:00,126.89,80.97,4.12,10.39,14.51,1.0,,28.13,18-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
18-Nov-2019 - 00:00,138.02,94.68,5.55,11.73,17.28,1.29,,28.66,19-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
19-Nov-2019 - 00:00,190.63,127.84,12.98,16.49,29.47,1.73,,29.41,20-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
20-Nov-2019 - 00:00,271.21,184.44,22.21,23.34,45.55,2.49,,36.84,21-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
21-Nov-2019 - 00:00,259.72,182.26,22.62,25.27,47.88,2.34,0.0,33.77,22-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
22-Nov-2019 - 00:00,232.85,160.09,19.52,21.7,41.22,2.09,,31.56,23-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
23-Nov-2019 - 00:00,148.95,102.21,6.9,14.6,21.5,1.23,,20.85,24-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
24-Nov-2019 - 00:00,129.44,89.8,5.66,13.89,19.56,1.02,,23.38,25-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
25-Nov-2019 - 00:00,150.34,101.71,10.96,15.67,26.63,1.15,,24.2,26-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
26-Nov-2019 - 00:00,163.44,102.98,11.35,17.72,29.07,1.28,,31.43,27-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
27-Nov-2019 - 00:00,90.96,55.65,8.53,14.25,22.78,0.95,,24.02,28-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
28-Nov-2019 - 00:00,54.16,28.11,5.61,11.46,17.07,1.26,,21.6,29-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
29-Nov-2019 - 00:00,71.53,44.22,11.01,13.01,24.03,1.34,,20.15,30-Nov-2019 - 00:00,"Burari Crossing, Delhi - IMD"
30-Nov-2019 - 00:00,122.86,82.61,11.79,14.49,26.28,1.53,,18.93,01-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
01-Dec-2019 - 00:00,154.4,109.67,8.66,14.03,22.69,1.48,,24.42,02-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
02-Dec-2019 - 00:00,189.24,130.26,10.26,15.13,25.39,1.7,,24.06,03-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
03-Dec-2019 - 00:00,184.34,130.69,11.85,16.93,28.78,1.83,,24.42,04-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
04-Dec-2019 - 00:00,197.2,133.78,24.59,24.51,37.9,2.19,,26.12,05-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
05-Dec-2019 - 00:00,330.03,241.75,27.86,28.79,56.65,2.76,,22.15,06-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
06-Dec-2019 - 00:00,281.01,201.01,21.15,21.87,43.03,2.25,,19.77,07-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
07-Dec-2019 - 00:00,218.82,133.96,21.65,20.81,42.45,2.85,,23.55,08-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
08-Dec-2019 - 00:00,279.9,205.71,37.87,29.18,67.05,3.18,,21.6,09-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
09-Dec-2019 - 00:00,228.59,166.69,26.58,25.49,52.07,2.13,,25.07,10-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
10-Dec-2019 - 00:00,303.86,187.57,22.06,24.0,46.06,2.3,,27.09,11-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
11-Dec-2019 - 00:00,413.98,320.48,24.78,27.4,52.19,3.18,,25.22,12-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
12-Dec-2019 - 00:00,316.98,234.59,9.97,18.35,28.32,2.15,,28.24,13-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
13-Dec-2019 - 00:00,107.66,81.53,6.0,14.03,20.02,1.33,,24.5,14-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
14-Dec-2019 - 00:00,,,,,,,,,15-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
15-Dec-2019 - 00:00,,,,,,,,,16-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
16-Dec-2019 - 00:00,,,,,,,,,17-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
17-Dec-2019 - 00:00,,,,,,,,,18-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
18-Dec-2019 - 00:00,,,,,,,,,19-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
19-Dec-2019 - 00:00,,,,,,,,,20-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
20-Dec-2019 - 00:00,,,,,,,,,21-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
21-Dec-2019 - 00:00,,,,,,,,,22-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
22-Dec-2019 - 00:00,,,,,,,,,23-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
23-Dec-2019 - 00:00,,,,,,,,,24-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
24-Dec-2019 - 00:00,,,,,,,,,25-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
25-Dec-2019 - 00:00,,,,,,,,,26-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
26-Dec-2019 - 00:00,,,,,,,,,27-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
27-Dec-2019 - 00:00,,,,,,,,,28-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
28-Dec-2019 - 00:00,,,,,,,,,29-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
29-Dec-2019 - 00:00,,,,,,,,,30-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
30-Dec-2019 - 00:00,,,,,,,,,31-Dec-2019 - 00:00,"Burari Crossing, Delhi - IMD"
