from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
27-Apr-2019 - 00:00,35.2,981.23,351.04,88.04,21.01,199.2,319.2,2.58,4.42,37.22,31.36,19.2,51.49,67.4,0.99,40.94,16.7,28-Apr-2019 - 00:00,"Wazirpur, Delhi - DPCC"
28-Apr-2019 - 00:00,34.98,980.02,312.69,78.69,17.79,203.6,318.49,2.17,3.61,48.89,26.74,22.69,54.42,67.57,0.99,41.26,16.71,29-Apr-2019 - 00:00,"Wazirpur, Delhi - DPCC"
29-Apr-2019 - 00:00,35.55,979.22,328.19,94.48,16.86,200.25,269.64,1.47,4.92,55.65,29.64,49.53,85.88,85.52,1.31,42.55,22.81,30-Apr-2019 - 00:00,"Wazirpur, Delhi - DPCC"
30-Apr-2019 - 00:00,36.68,976.54,383.02,108.94,17.07,185.54,142.06,1.61,9.86,53.74,39.04,71.92,117.31,115.35,1.45,54.08,31.01,01-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
01-May-2019 - 00:00,35.04,976.06,372.54,114.48,24.76,177.39,159.92,1.18,9.76,31.83,43.19,23.61,59.25,75.22,1.83,68.37,25.98,02-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
02-May-2019 - 00:00,32.64,978.31,353.04,80.58,32.05,166.84,101.35,2.61,5.25,28.84,52.57,7.55,40.04,63.47,1.22,64.22,17.17,03-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
03-May-2019 - 00:00,31.53,980.49,211.46,60.88,34.06,176.06,111.87,1.64,5.99,35.36,36.6,23.17,58.12,73.62,1.23,64.89,19.62,04-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
04-May-2019 - 00:00,31.78,982.43,258.74,115.96,27.31,269.62,277.9,1.59,7.16,37.49,38.43,40.06,75.28,80.04,1.08,55.88,23.99,05-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
05-May-2019 - 00:00,36.59,981.52,313.11,99.56,15.3,248.03,288.36,2.01,8.58,74.84,27.84,73.98,80.23,122.13,2.06,64.78,20.58,06-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
06-May-2019 - 00:00,34.78,979.56,431.9,172.06,16.11,194.28,286.41,1.74,9.53,64.71,32.93,134.6,172.75,120.2,2.29,48.71,35.14,07-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
07-May-2019 - 00:00,35.27,978.19,516.33,165.58,17.4,187.37,262.47,1.65,10.78,111.24,36.47,137.88,171.64,124.97,2.17,27.26,36.51,08-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
08-May-2019 - 00:00,36.1,978.15,511.46,182.17,18.19,187.45,274.87,1.87,9.59,105.71,37.43,107.06,138.68,100.62,2.12,36.03,31.52,09-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
09-May-2019 - 00:00,36.59,977.35,494.27,174.15,18.18,180.23,276.04,1.89,8.61,166.64,33.29,68.21,106.05,96.2,1.61,40.49,35.62,10-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
10-May-2019 - 00:00,36.17,978.4,394.44,107.79,19.05,181.76,273.68,1.91,4.04,146.09,25.23,43.44,78.81,81.45,0.97,43.63,26.17,11-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
11-May-2019 - 00:00,33.91,980.79,368.0,123.04,26.89,190.84,321.62,2.11,4.55,47.0,34.68,8.16,44.68,71.56,1.24,55.42,20.64,12-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
12-May-2019 - 00:00,33.61,980.44,426.11,185.25,28.28,209.34,312.99,2.05,3.37,21.95,34.15,16.29,50.11,69.27,1.14,63.32,18.2,13-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
13-May-2019 - 00:00,32.99,979.21,446.75,194.88,33.05,171.44,236.12,1.75,6.96,34.89,38.16,25.75,62.48,78.03,1.37,69.99,33.62,14-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
14-May-2019 - 00:00,30.93,980.23,191.23,64.02,40.48,215.56,210.27,1.31,3.05,45.26,36.56,14.43,48.96,69.9,0.87,60.9,15.64,15-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
15-May-2019 - 00:00,30.0,981.56,267.75,103.94,48.85,149.91,120.57,1.77,8.55,39.41,46.84,61.56,101.91,99.66,1.58,34.16,27.38,16-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
16-May-2019 - 00:00,30.35,982.16,273.52,80.44,45.71,128.75,232.29,1.66,6.2,62.11,53.82,44.3,82.69,87.5,1.42,37.17,16.23,17-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
17-May-2019 - 00:00,28.83,981.91,346.1,98.19,54.88,155.64,204.94,1.65,7.47,78.94,48.29,66.85,99.14,83.9,1.11,38.67,18.23,18-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
18-May-2019 - 00:00,27.63,982.29,150.5,54.07,61.91,138.95,279.8,1.45,3.67,78.01,47.88,36.93,74.16,84.12,0.93,36.63,14.7,19-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
19-May-2019 - 00:00,32.13,983.24,214.29,94.44,38.04,222.19,307.43,1.62,3.95,64.59,35.5,38.73,78.2,87.36,1.34,62.87,18.95,20-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
20-May-2019 - 00:00,34.37,983.51,286.6,110.67,30.17,219.16,291.62,1.57,5.89,78.1,33.27,51.73,92.2,94.24,1.34,54.65,25.27,21-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
21-May-2019 - 00:00,36.83,982.14,266.82,97.3,25.8,246.46,288.18,1.76,6.93,101.91,29.6,14.68,49.69,70.93,1.16,60.12,25.03,22-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
22-May-2019 - 00:00,34.62,980.59,290.96,89.12,32.47,135.1,279.27,1.31,7.1,123.84,28.19,63.88,96.66,83.78,1.79,37.26,26.94,23-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
23-May-2019 - 00:00,33.62,979.87,319.31,129.77,40.17,167.77,257.01,1.36,5.95,94.1,34.87,60.1,95.69,87.45,1.64,56.95,28.0,24-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
24-May-2019 - 00:00,29.62,981.67,148.35,48.62,56.75,191.51,211.71,2.06,3.34,41.54,51.88,47.68,76.4,70.68,1.09,22.07,13.78,25-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
25-May-2019 - 00:00,32.28,980.98,139.6,46.71,39.9,234.87,320.06,2.39,2.28,34.86,36.77,11.49,40.61,58.78,0.74,51.0,12.77,26-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
26-May-2019 - 00:00,33.75,979.45,189.38,77.48,29.95,237.32,313.34,1.89,5.04,38.9,26.29,23.12,59.56,76.56,0.84,55.64,18.57,27-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
27-May-2019 - 00:00,35.73,979.13,236.17,84.85,23.83,229.23,305.04,1.71,5.88,50.92,25.07,52.59,93.52,95.26,1.02,49.59,24.25,28-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
28-May-2019 - 00:00,36.22,978.76,223.31,78.33,18.05,234.55,305.92,1.87,5.39,70.19,23.79,52.53,95.6,98.93,1.15,51.18,20.53,29-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
29-May-2019 - 00:00,36.08,977.15,253.12,99.48,21.61,144.89,322.4,2.06,4.81,74.94,25.21,13.8,54.55,81.42,1.37,55.32,27.33,30-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
30-May-2019 - 00:00,38.72,975.92,319.27,118.4,19.52,218.9,314.64,1.61,7.71,93.31,21.64,102.78,135.13,117.19,1.3,44.3,27.63,31-May-2019 - 00:00,"Wazirpur, Delhi - DPCC"
31-May-2019 - 00:00,38.48,976.28,497.31,121.35,21.55,201.4,216.91,1.37,8.31,75.38,27.01,78.12,105.17,104.05,1.44,55.33,30.47,01-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
01-Jun-2019 - 00:00,36.46,977.31,420.92,122.4,30.08,258.59,147.77,1.34,10.45,60.11,53.8,86.01,126.0,109.5,1.55,51.1,27.62,02-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
02-Jun-2019 - 00:00,37.18,976.59,307.18,84.01,43.71,191.95,,,1.33,12.7,49.04,,,,1.06,35.77,16.44,03-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
03-Jun-2019 - 00:00,35.53,977.24,406.23,61.85,43.21,188.35,117.22,2.9,1.83,20.04,48.39,7.8,36.73,57.12,1.01,23.64,14.2,04-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
04-Jun-2019 - 00:00,35.66,977.67,264.5,60.54,41.85,193.32,111.69,2.22,3.73,24.72,31.89,18.57,52.86,70.92,1.27,60.22,18.89,05-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
05-Jun-2019 - 00:00,37.86,976.95,266.06,70.98,36.13,189.35,115.88,1.54,4.29,29.49,40.89,29.87,64.53,75.54,1.34,57.35,18.56,06-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
06-Jun-2019 - 00:00,37.53,977.4,310.67,70.2,30.71,179.63,168.54,1.6,4.27,71.66,36.31,35.5,68.6,74.58,1.12,46.68,20.19,07-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
07-Jun-2019 - 00:00,34.71,980.32,206.92,60.23,41.22,197.26,94.49,1.65,3.98,25.63,35.04,28.59,60.84,70.59,1.1,69.96,17.47,08-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
08-Jun-2019 - 00:00,37.81,978.51,258.0,69.71,33.61,204.44,194.39,1.29,4.68,42.19,36.62,34.85,71.2,80.46,1.51,62.89,17.41,09-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
09-Jun-2019 - 00:00,38.34,975.87,388.6,134.31,26.54,183.02,131.15,0.97,9.32,62.79,35.57,111.82,146.59,116.7,2.01,74.18,31.17,10-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
10-Jun-2019 - 00:00,40.0,973.1,343.04,85.58,22.22,168.36,259.08,1.38,7.08,133.3,30.57,115.61,142.09,112.1,1.83,43.7,27.6,11-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
11-Jun-2019 - 00:00,39.73,973.31,493.85,119.58,19.44,106.33,243.5,1.67,6.46,148.65,25.07,100.98,127.52,95.62,1.43,22.81,25.64,12-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
12-Jun-2019 - 00:00,35.31,976.23,288.98,47.0,37.33,165.94,117.58,2.79,2.6,25.39,37.5,23.32,47.97,54.44,0.79,49.31,13.45,13-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
13-Jun-2019 - 00:00,37.02,976.3,234.79,53.99,35.23,194.18,215.5,1.4,3.82,108.72,30.19,16.74,46.89,62.5,1.1,40.86,20.71,14-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
14-Jun-2019 - 00:00,37.83,975.15,230.97,56.08,25.41,206.19,302.14,2.03,3.78,115.22,29.13,33.28,66.21,73.47,1.08,42.75,18.4,15-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
15-Jun-2019 - 00:00,38.56,974.68,306.1,82.5,20.43,192.75,296.63,2.11,4.31,93.13,15.59,41.05,75.78,79.55,0.96,41.78,22.78,16-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
16-Jun-2019 - 00:00,32.79,976.91,200.23,41.73,45.65,108.82,281.69,2.56,1.85,129.5,22.82,15.94,39.61,50.02,0.6,27.24,16.36,17-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
17-Jun-2019 - 00:00,31.98,976.44,187.56,41.65,43.06,98.18,247.67,2.24,2.94,95.81,23.02,23.97,51.75,60.55,0.77,26.75,15.52,18-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
18-Jun-2019 - 00:00,27.95,978.32,109.75,32.33,62.53,176.29,286.98,2.2,3.02,45.32,20.98,21.8,52.31,64.92,0.89,35.69,11.74,19-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
19-Jun-2019 - 00:00,31.84,977.27,251.6,70.88,52.55,218.16,112.32,1.23,4.41,27.4,14.35,33.67,62.08,65.1,0.87,49.64,15.16,20-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
20-Jun-2019 - 00:00,33.14,978.32,182.68,40.86,48.01,216.65,119.58,1.35,2.87,22.96,36.65,24.38,50.06,56.73,0.89,70.72,11.51,21-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
21-Jun-2019 - 00:00,34.66,978.24,237.21,68.04,46.88,163.88,186.56,1.18,5.38,44.18,55.52,41.1,80.45,88.28,1.39,38.52,17.24,22-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
22-Jun-2019 - 00:00,35.78,977.62,234.94,78.7,38.42,218.36,228.98,1.43,5.95,56.97,33.77,14.18,45.71,64.22,1.08,58.61,18.51,23-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
23-Jun-2019 - 00:00,34.96,977.9,186.66,43.03,49.59,208.21,115.34,2.21,2.65,19.34,39.94,8.78,29.32,41.67,1.42,43.29,14.04,24-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
24-Jun-2019 - 00:00,31.52,979.84,150.39,28.39,63.99,136.6,106.43,2.26,2.72,25.35,28.63,18.31,38.6,44.49,1.5,21.41,15.61,25-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
25-Jun-2019 - 00:00,34.13,978.84,173.08,64.95,56.02,169.68,108.16,1.15,4.7,34.41,30.58,25.89,49.05,52.5,1.3,38.8,15.31,26-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
26-Jun-2019 - 00:00,36.64,975.86,181.05,66.71,44.95,190.47,287.78,1.65,3.3,45.42,35.86,22.15,44.35,49.47,1.07,32.39,13.91,27-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
27-Jun-2019 - 00:00,35.69,974.0,282.83,71.4,41.04,183.47,303.87,1.86,2.69,48.04,28.18,12.39,35.54,47.84,1.14,27.98,13.54,28-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
28-Jun-2019 - 00:00,36.43,972.98,292.1,72.56,36.56,187.15,297.36,2.03,4.55,70.82,19.33,36.34,57.64,52.64,0.82,22.51,17.08,29-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
29-Jun-2019 - 00:00,37.05,972.6,337.1,62.47,34.07,145.31,263.26,1.68,3.39,128.94,10.67,31.16,53.2,52.26,1.08,17.08,18.63,30-Jun-2019 - 00:00,"Wazirpur, Delhi - DPCC"
30-Jun-2019 - 00:00,37.84,972.76,319.54,58.62,35.21,197.67,217.87,1.79,1.57,41.01,10.1,29.15,46.13,42.05,0.97,21.75,13.47,01-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
01-Jul-2019 - 00:00,37.04,973.95,230.69,54.64,37.84,168.48,194.97,1.24,1.96,43.01,13.51,12.17,31.06,39.75,0.77,36.89,12.41,02-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
02-Jul-2019 - 00:00,35.67,975.12,264.41,66.0,46.5,131.47,158.95,1.73,2.38,61.31,16.5,8.61,26.64,36.87,0.99,39.9,14.47,03-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
03-Jul-2019 - 00:00,35.28,975.59,163.62,38.84,52.66,140.05,133.19,1.83,1.57,15.09,24.1,10.6,26.31,33.21,1.09,18.32,10.8,04-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
04-Jul-2019 - 00:00,31.26,974.62,126.32,41.9,75.84,72.51,143.81,1.68,2.52,30.38,15.93,16.28,32.24,35.64,1.22,9.7,10.64,05-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
05-Jul-2019 - 00:00,30.69,972.88,158.16,55.57,77.93,67.92,159.0,1.62,2.42,45.36,21.41,25.27,39.49,35.54,1.23,9.55,12.68,06-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
06-Jul-2019 - 00:00,32.91,971.58,151.25,35.77,64.1,165.09,126.52,1.65,2.54,27.6,20.56,25.36,40.35,37.0,1.09,21.76,11.26,07-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
07-Jul-2019 - 00:00,32.95,972.31,125.88,41.23,65.11,29.54,176.86,1.2,2.38,35.02,19.39,23.3,39.56,38.68,0.95,19.99,11.97,08-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
08-Jul-2019 - 00:00,32.97,972.54,211.29,52.25,63.07,119.79,217.76,1.39,3.4,63.81,16.68,20.39,39.78,43.55,1.26,16.27,12.18,09-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
09-Jul-2019 - 00:00,31.58,972.51,189.32,47.41,70.43,113.02,189.83,1.63,1.85,113.28,18.19,17.6,32.64,34.39,1.01,6.9,12.65,10-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
10-Jul-2019 - 00:00,34.05,971.56,389.75,80.84,62.33,82.38,207.75,1.6,1.79,63.94,25.46,25.98,40.24,35.83,1.01,4.71,9.53,11-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
11-Jul-2019 - 00:00,35.04,971.93,451.55,83.94,52.82,161.9,209.73,1.96,1.59,170.55,16.64,11.46,24.12,27.78,0.96,11.2,11.95,12-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
12-Jul-2019 - 00:00,35.11,974.35,520.75,86.46,55.06,141.05,222.68,1.8,1.49,122.62,26.62,29.17,44.47,38.92,1.07,10.51,12.58,13-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
13-Jul-2019 - 00:00,35.65,974.84,365.56,69.78,47.57,135.63,230.02,2.22,1.26,215.44,34.01,30.68,49.16,45.39,0.94,9.86,15.67,14-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
14-Jul-2019 - 00:00,33.73,973.95,385.82,66.22,53.16,132.91,181.73,2.0,0.87,56.23,32.55,26.28,45.09,44.43,0.77,13.14,12.03,15-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
15-Jul-2019 - 00:00,28.83,974.1,121.53,42.94,77.59,88.78,123.54,1.82,1.49,47.17,28.44,26.22,47.6,49.26,1.09,13.82,10.37,16-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
16-Jul-2019 - 00:00,28.0,977.36,128.77,34.4,80.67,121.73,79.55,1.87,2.12,27.18,31.42,21.65,40.83,43.62,0.9,18.42,9.96,17-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
17-Jul-2019 - 00:00,27.47,978.3,87.1,34.08,86.72,103.29,197.7,1.3,1.59,53.2,27.04,15.68,36.03,43.68,1.01,19.99,8.7,18-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
18-Jul-2019 - 00:00,27.91,978.01,151.6,43.98,84.13,113.64,205.16,1.22,3.78,120.32,29.54,31.66,61.65,67.37,1.43,22.09,10.98,19-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
19-Jul-2019 - 00:00,31.96,978.09,235.69,68.79,68.51,175.83,113.69,1.05,3.52,48.48,38.44,57.34,82.54,69.55,1.34,42.04,11.1,20-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
20-Jul-2019 - 00:00,30.8,978.89,181.12,54.33,79.59,98.17,127.37,1.22,1.98,54.02,52.69,32.85,58.04,58.75,1.32,7.46,10.08,21-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
21-Jul-2019 - 00:00,30.33,978.36,173.46,63.5,82.44,153.14,129.9,1.27,1.98,35.77,50.73,56.56,75.22,54.74,1.6,22.69,10.43,22-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
22-Jul-2019 - 00:00,31.44,977.33,203.79,78.96,81.24,152.75,100.71,1.14,1.64,40.04,54.21,84.57,100.85,59.97,1.83,20.57,10.91,23-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
23-Jul-2019 - 00:00,33.67,975.88,259.62,101.56,72.95,135.68,167.48,0.93,0.9,42.77,43.88,66.81,90.54,67.81,2.09,34.74,11.18,24-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
24-Jul-2019 - 00:00,32.85,974.52,252.27,69.19,72.1,139.28,193.11,1.46,1.02,69.18,37.48,53.27,75.87,60.99,1.54,15.3,10.98,25-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
25-Jul-2019 - 00:00,29.0,976.22,149.44,34.4,83.21,7.9,182.65,1.39,0.46,33.9,12.11,55.03,75.11,56.87,0.96,4.39,10.23,26-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
26-Jul-2019 - 00:00,28.57,974.51,135.62,36.42,87.92,60.04,97.12,1.59,0.44,16.57,15.38,27.6,43.84,40.12,0.81,23.26,8.36,27-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
27-Jul-2019 - 00:00,28.4,974.53,116.79,44.02,91.0,49.34,98.27,1.94,0.45,25.04,25.29,42.97,58.56,44.25,1.07,49.62,9.93,28-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
28-Jul-2019 - 00:00,30.26,976.39,140.04,29.27,80.33,112.38,107.76,2.29,0.3,16.78,18.47,36.32,50.07,38.47,1.04,33.83,8.85,29-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
29-Jul-2019 - 00:00,31.89,977.67,170.02,46.35,71.03,91.04,106.0,2.17,0.8,28.15,20.72,38.36,52.03,39.03,1.07,67.45,9.84,30-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
30-Jul-2019 - 00:00,31.39,977.42,163.67,42.85,73.67,91.03,92.08,1.86,0.47,18.94,19.0,40.71,56.24,43.35,1.04,24.08,9.62,31-Jul-2019 - 00:00,"Wazirpur, Delhi - DPCC"
31-Jul-2019 - 00:00,31.52,976.72,137.54,36.4,73.15,88.18,91.9,1.69,1.26,23.96,34.98,28.2,43.43,38.41,1.1,40.45,9.42,01-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
01-Aug-2019 - 00:00,32.62,976.08,161.3,37.42,65.92,68.44,122.78,1.76,2.47,26.06,34.82,28.63,46.43,43.42,0.94,20.34,9.64,02-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
02-Aug-2019 - 00:00,30.72,975.22,137.18,35.52,79.15,51.1,115.74,1.45,0.91,24.42,51.3,25.59,44.19,43.86,1.04,16.63,8.16,03-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
03-Aug-2019 - 00:00,29.53,975.23,169.33,55.56,86.58,82.56,114.94,1.51,0.57,35.27,48.48,47.41,63.49,46.69,1.16,39.63,10.75,04-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
04-Aug-2019 - 00:00,31.22,974.16,155.79,57.52,80.54,102.88,89.33,1.19,0.47,24.38,45.44,35.86,51.47,41.78,1.39,24.31,9.36,05-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
05-Aug-2019 - 00:00,31.66,972.56,179.02,64.52,80.51,32.71,160.57,1.22,0.57,29.68,47.96,45.29,63.94,50.8,1.28,20.41,9.3,06-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
06-Aug-2019 - 00:00,28.19,973.16,106.62,40.92,92.79,38.18,136.32,1.2,0.57,32.42,51.21,44.76,62.17,48.28,0.98,21.41,8.34,07-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
07-Aug-2019 - 00:00,30.83,972.98,131.85,42.79,78.33,133.22,87.32,1.38,0.59,26.33,40.95,38.03,52.49,40.39,1.08,19.38,9.27,08-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
08-Aug-2019 - 00:00,33.19,972.57,185.06,46.81,67.86,115.3,102.67,1.44,0.73,31.14,39.17,41.51,56.26,42.12,1.26,35.76,10.62,09-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
09-Aug-2019 - 00:00,32.23,974.48,153.89,18.79,63.5,58.02,102.41,3.32,0.88,24.4,37.08,27.14,40.35,34.26,0.46,20.93,9.31,10-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
10-Aug-2019 - 00:00,31.03,975.5,97.36,27.16,74.27,75.28,125.03,2.7,0.51,13.01,25.22,20.98,34.38,32.49,0.48,22.29,9.87,11-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
11-Aug-2019 - 00:00,32.87,976.55,118.88,36.9,67.34,103.92,165.72,1.5,0.39,22.48,7.48,34.31,50.13,41.65,0.98,65.48,10.02,12-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
12-Aug-2019 - 00:00,31.28,976.61,99.04,33.4,77.58,30.43,257.38,1.44,6.85,73.15,23.55,39.82,57.64,47.33,1.07,9.81,11.41,13-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
13-Aug-2019 - 00:00,30.94,976.92,103.36,31.06,81.05,120.24,243.29,1.72,0.44,47.05,57.16,42.07,53.87,36.77,0.85,14.34,10.16,14-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
14-Aug-2019 - 00:00,30.38,978.26,92.82,36.25,84.07,138.27,188.25,1.12,1.31,20.75,11.85,19.91,36.6,38.3,1.19,15.99,8.49,15-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
15-Aug-2019 - 00:00,31.28,978.07,72.4,28.43,77.4,172.37,108.91,1.89,0.18,8.66,92.07,14.34,25.91,26.73,0.75,11.99,8.09,16-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
16-Aug-2019 - 00:00,29.76,976.39,83.74,21.46,80.27,124.21,105.14,2.49,0.15,10.5,119.93,19.69,33.37,32.56,2.51,17.61,8.23,17-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
17-Aug-2019 - 00:00,27.4,975.84,59.73,15.23,93.4,64.8,123.99,2.66,2.74,17.23,87.06,37.76,47.8,31.98,1.67,14.74,7.67,18-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
18-Aug-2019 - 00:00,27.5,979.24,60.22,20.0,91.1,66.09,225.57,1.35,4.19,96.93,90.86,60.29,69.16,37.59,2.09,15.0,8.66,19-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
19-Aug-2019 - 00:00,30.76,981.25,127.79,43.29,77.12,190.21,230.41,1.11,6.01,51.28,,81.08,91.08,46.98,2.23,30.79,8.25,20-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
20-Aug-2019 - 00:00,31.44,980.6,133.93,38.35,72.88,174.52,323.05,1.76,4.59,41.32,77.51,15.68,29.22,30.9,1.85,21.31,7.82,21-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
21-Aug-2019 - 00:00,32.42,979.15,170.52,48.46,68.99,186.95,263.87,1.52,5.38,40.04,48.5,27.0,44.84,42.93,1.48,23.14,7.97,22-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
22-Aug-2019 - 00:00,30.96,979.64,191.74,50.53,68.22,140.15,250.23,1.3,8.74,66.23,51.48,39.87,58.55,48.96,1.41,12.48,8.96,23-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
23-Aug-2019 - 00:00,32.15,979.29,241.6,63.27,71.21,163.83,207.49,0.96,10.98,92.01,58.16,79.4,93.33,53.74,1.79,12.53,9.4,24-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
24-Aug-2019 - 00:00,30.74,979.63,207.21,66.46,78.29,84.25,173.09,1.02,11.13,60.76,66.64,73.05,90.14,57.5,1.64,10.23,8.11,25-Aug-2019 - 00:00,"Wazirpur, Delhi - DPCC"
