from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,AT,WS,WD,RH,BP,SR,RF,to date,station
28-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,29-Jul-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
29-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,30-Jul-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
30-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,31-Jul-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
31-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,01-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
01-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,02-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
02-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,03-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
03-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,04-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
04-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,05-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
05-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,06-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
06-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,07-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
07-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,08-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
08-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,09-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
09-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,10-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
10-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,11-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
11-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,12-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
12-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,13-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
13-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,14-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
14-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,15-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
15-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,16-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
16-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,17-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
17-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,18-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
18-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,19-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
19-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,20-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
20-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,21-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
21-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,22-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
22-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,23-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
23-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,24-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
24-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,25-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
25-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,26-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
26-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,27-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
27-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,28-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
28-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,29-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
29-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,30-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
30-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,31-Aug-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
31-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,01-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
01-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,02-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
02-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,03-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
03-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,04-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
04-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,05-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
05-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,06-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
06-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,07-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
07-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,08-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
08-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,09-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
09-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,10-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
10-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,11-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
11-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,12-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
12-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,13-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
13-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,14-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
14-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,15-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
15-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,16-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
16-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,17-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
17-Sep-2019 - 00:00,13.93,46.11,21.57,7.15,17.28,10.08,4.64,1.56,28.75,28.79,0.93,172.41,83.48,711.54,134.11,0.15,18-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
18-Sep-2019 - 00:00,14.86,26.7,15.1,3.7,11.04,9.52,2.44,1.0,23.01,27.98,1.01,128.49,84.42,713.96,118.66,0.25,19-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
19-Sep-2019 - 00:00,22.47,49.85,13.41,2.7,9.33,11.36,4.56,0.85,25.47,29.01,1.14,123.82,79.35,715.28,152.53,0.0,20-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
20-Sep-2019 - 00:00,14.51,34.88,13.94,5.19,11.63,10.02,4.91,0.99,16.83,28.13,1.06,141.4,82.43,714.85,118.19,0.08,21-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
21-Sep-2019 - 00:00,13.61,39.6,16.74,4.59,12.63,9.9,4.24,0.97,18.81,29.04,1.09,174.22,78.59,714.15,141.26,0.09,22-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
22-Sep-2019 - 00:00,13.83,30.91,12.49,2.5,8.68,8.76,4.79,0.74,24.71,28.42,1.19,152.32,79.81,715.35,142.7,0.0,23-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
23-Sep-2019 - 00:00,20.24,48.99,14.62,3.05,10.25,10.21,4.32,0.86,30.76,28.77,1.22,166.21,79.58,716.03,131.6,0.05,24-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
24-Sep-2019 - 00:00,26.36,40.37,15.44,3.24,10.85,9.84,4.76,0.98,28.53,27.49,1.04,113.4,84.6,715.8,121.5,0.02,25-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
25-Sep-2019 - 00:00,16.96,34.44,15.96,2.96,10.89,9.12,4.75,0.73,22.1,27.39,1.23,124.18,84.33,716.2,132.2,0.45,26-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
26-Sep-2019 - 00:00,9.56,18.15,12.37,6.08,11.52,4.7,4.11,0.77,16.09,26.54,1.65,170.92,89.14,718.65,107.01,0.45,27-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
27-Sep-2019 - 00:00,11.68,26.28,14.25,4.86,11.54,5.91,3.78,0.82,18.74,27.09,1.86,177.38,85.69,718.43,123.55,0.03,28-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
28-Sep-2019 - 00:00,6.37,24.85,12.93,6.05,11.79,4.88,2.08,0.82,17.46,26.88,1.25,202.09,84.02,716.83,147.23,0.11,29-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
29-Sep-2019 - 00:00,8.62,44.76,11.75,5.16,10.45,5.35,2.88,0.75,17.03,27.62,1.22,224.72,79.93,717.67,153.74,0.11,30-Sep-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
30-Sep-2019 - 00:00,11.16,62.02,16.22,6.89,14.23,7.05,3.77,0.94,14.98,28.42,1.11,203.93,77.53,717.12,152.39,0.0,01-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
01-Oct-2019 - 00:00,10.47,40.42,13.07,2.69,9.14,7.27,2.21,0.79,24.79,28.64,1.58,178.24,77.9,716.31,143.01,0.0,02-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
02-Oct-2019 - 00:00,24.96,67.36,23.8,19.63,28.62,8.65,2.78,1.42,28.26,26.45,1.29,207.28,83.36,716.45,97.31,0.01,03-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
03-Oct-2019 - 00:00,28.72,80.8,25.34,4.98,17.53,11.96,4.64,1.37,30.24,28.65,0.89,206.39,74.85,716.97,154.59,0.0,04-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
04-Oct-2019 - 00:00,29.2,106.32,27.38,15.9,27.49,13.46,4.33,1.34,31.87,29.23,0.82,208.6,71.12,717.49,160.24,0.0,05-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
05-Oct-2019 - 00:00,32.93,110.34,25.44,10.68,22.22,14.68,2.95,1.29,29.25,29.14,1.01,157.76,71.6,717.16,147.29,0.0,06-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
06-Oct-2019 - 00:00,40.53,117.27,27.48,12.81,25.03,16.65,2.37,1.2,39.2,29.35,1.0,144.11,70.99,717.84,143.42,0.0,07-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
07-Oct-2019 - 00:00,39.57,113.15,27.54,4.43,18.25,15.46,2.9,1.12,42.44,29.28,1.16,131.8,68.6,718.44,149.71,0.0,08-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
08-Oct-2019 - 00:00,49.89,139.18,27.41,2.66,16.75,18.16,6.37,1.19,56.49,28.91,1.1,113.4,65.47,718.16,149.86,0.0,09-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
09-Oct-2019 - 00:00,53.54,133.82,28.22,2.09,16.7,18.62,6.17,1.21,53.32,28.62,1.0,136.77,65.74,717.95,145.42,0.0,10-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
10-Oct-2019 - 00:00,48.97,114.22,22.63,1.93,13.61,16.13,9.11,0.81,53.32,28.34,1.17,146.64,67.02,717.88,151.18,0.0,11-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
11-Oct-2019 - 00:00,37.77,97.29,23.84,2.23,14.49,14.27,5.56,1.02,47.58,28.15,1.15,166.17,64.23,717.95,146.04,0.0,12-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
12-Oct-2019 - 00:00,44.02,101.3,25.03,3.63,16.27,12.81,7.0,1.02,48.96,28.07,1.26,159.89,63.81,718.58,148.44,0.0,13-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
13-Oct-2019 - 00:00,47.21,117.73,27.83,9.83,22.8,16.12,5.97,1.3,38.93,28.33,1.02,185.59,64.97,719.3,151.27,0.0,14-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
14-Oct-2019 - 00:00,41.74,113.58,30.32,6.93,21.76,15.13,6.59,1.26,40.21,27.66,1.16,169.69,60.75,720.03,144.12,0.0,15-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
15-Oct-2019 - 00:00,39.01,102.24,24.12,2.49,14.86,13.36,7.83,0.85,53.0,27.74,1.21,161.14,60.51,719.79,142.3,0.0,16-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
16-Oct-2019 - 00:00,54.31,127.33,30.39,2.59,18.27,17.08,7.6,1.05,56.78,27.9,1.04,151.29,59.56,720.09,147.31,0.0,17-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
17-Oct-2019 - 00:00,64.5,127.48,27.17,1.92,16.02,18.03,9.4,1.0,59.42,27.37,1.05,171.01,63.86,719.98,146.23,0.0,18-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
18-Oct-2019 - 00:00,68.59,120.09,19.04,1.54,11.37,16.03,8.66,0.81,56.21,27.64,1.2,161.99,68.83,719.81,136.64,0.0,19-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
19-Oct-2019 - 00:00,52.24,97.82,24.6,4.88,17.04,16.08,6.53,1.08,31.01,26.71,0.82,150.84,78.15,720.82,112.32,0.0,20-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
20-Oct-2019 - 00:00,43.82,67.23,23.14,4.09,15.64,18.49,5.41,0.94,19.61,25.14,0.82,142.33,85.1,721.07,84.69,0.02,21-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
21-Oct-2019 - 00:00,68.62,115.77,28.56,4.03,18.47,20.89,6.83,1.23,31.69,26.37,0.88,128.48,79.6,719.31,131.18,0.0,22-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
22-Oct-2019 - 00:00,83.88,162.3,35.78,4.19,22.43,24.89,7.87,1.31,39.95,26.76,0.74,125.07,67.39,717.43,119.6,0.0,23-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
23-Oct-2019 - 00:00,61.72,142.95,29.07,5.64,20.05,21.2,9.28,1.11,34.64,25.8,1.16,110.78,65.52,716.48,122.91,0.0,24-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
24-Oct-2019 - 00:00,53.78,127.27,28.21,2.74,17.24,16.79,12.92,0.89,56.79,26.18,1.16,97.26,60.04,716.31,134.6,0.0,25-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
25-Oct-2019 - 00:00,43.48,92.38,22.29,3.08,14.36,18.16,8.05,0.79,41.63,25.81,1.25,98.99,70.21,716.77,137.1,0.0,26-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
26-Oct-2019 - 00:00,33.8,74.04,20.08,4.56,14.39,13.95,8.33,0.8,20.8,24.61,1.12,108.95,79.17,718.57,112.88,0.0,27-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
27-Oct-2019 - 00:00,75.01,130.04,28.54,6.61,20.56,16.2,12.86,1.06,22.6,26.29,0.84,141.17,74.09,719.31,129.55,0.0,28-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
28-Oct-2019 - 00:00,77.27,115.18,22.41,4.87,15.88,17.55,12.84,0.82,28.65,27.32,0.88,128.98,70.07,719.81,139.49,0.01,29-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
29-Oct-2019 - 00:00,56.81,111.51,25.78,2.21,15.5,16.08,9.07,0.85,50.14,28.12,0.98,127.05,61.14,720.11,142.69,0.0,30-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
30-Oct-2019 - 00:00,71.35,151.24,37.57,5.0,24.04,17.56,6.54,1.15,47.44,27.8,0.89,157.53,57.92,719.4,139.51,0.0,31-Oct-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
31-Oct-2019 - 00:00,92.5,189.07,41.09,13.8,33.08,21.55,6.44,1.31,42.6,26.92,1.04,157.16,60.33,719.08,139.2,0.0,01-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
01-Nov-2019 - 00:00,98.6,196.39,42.08,20.74,39.25,20.98,7.62,1.33,40.44,27.11,0.83,171.55,62.34,718.88,130.93,0.0,02-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
02-Nov-2019 - 00:00,94.14,187.81,41.85,8.94,29.53,20.26,8.58,1.4,34.34,27.32,0.95,179.38,65.28,720.06,131.41,0.0,03-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
03-Nov-2019 - 00:00,92.64,168.51,26.89,3.05,16.78,21.11,7.48,1.09,36.94,27.63,1.07,141.42,68.32,720.64,127.74,0.0,04-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
04-Nov-2019 - 00:00,86.43,190.39,43.31,20.39,39.61,23.12,5.93,1.48,28.18,28.13,0.72,185.53,63.64,720.75,126.43,0.0,05-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
05-Nov-2019 - 00:00,87.95,166.47,35.93,4.92,23.12,21.64,5.83,1.33,35.17,26.96,0.99,177.43,64.74,718.65,137.48,0.0,06-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
06-Nov-2019 - 00:00,89.64,171.39,38.2,3.05,22.79,19.45,5.33,1.14,47.52,26.43,0.96,168.12,60.48,717.05,135.06,0.0,07-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
07-Nov-2019 - 00:00,74.45,143.57,27.79,1.63,16.11,17.14,8.89,0.83,60.34,26.13,1.13,172.84,61.27,716.75,135.62,0.0,08-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
08-Nov-2019 - 00:00,93.09,181.97,35.05,2.62,20.77,17.78,19.29,0.88,64.68,26.6,1.0,149.88,54.19,718.01,134.3,0.0,09-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
09-Nov-2019 - 00:00,137.92,232.57,38.07,2.53,22.31,23.23,13.82,1.23,73.43,25.8,0.96,117.97,57.5,718.68,136.53,0.0,10-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
10-Nov-2019 - 00:00,96.05,175.83,35.49,3.07,21.37,24.41,8.42,1.21,59.28,26.11,1.0,126.79,59.17,719.45,135.1,0.0,11-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
11-Nov-2019 - 00:00,69.53,151.58,46.4,12.13,34.54,19.42,7.22,1.34,42.39,25.47,0.99,148.57,56.94,719.48,137.39,0.0,12-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
12-Nov-2019 - 00:00,80.49,174.03,45.97,21.25,41.74,19.94,7.22,1.17,43.34,24.6,1.14,163.21,59.93,720.7,136.89,0.0,13-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
13-Nov-2019 - 00:00,60.91,137.18,37.55,5.05,24.08,17.19,6.77,1.13,43.76,24.83,1.11,160.3,56.33,721.81,132.35,0.0,14-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
14-Nov-2019 - 00:00,58.69,145.11,40.04,8.22,27.98,17.04,8.96,1.12,40.19,24.55,1.01,158.0,53.01,721.98,137.49,0.0,15-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
15-Nov-2019 - 00:00,74.34,155.8,44.17,6.4,28.7,18.78,11.29,1.21,45.19,24.01,0.98,143.58,54.27,721.02,131.3,0.0,16-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
16-Nov-2019 - 00:00,102.3,202.12,58.46,32.83,57.79,22.46,9.47,1.37,44.19,24.17,0.89,161.51,55.41,720.88,127.77,0.0,17-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
17-Nov-2019 - 00:00,115.26,227.62,57.16,31.21,55.77,27.05,8.73,1.66,38.86,24.47,0.82,164.04,59.98,721.53,134.29,0.0,18-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
18-Nov-2019 - 00:00,89.06,188.27,48.99,21.25,43.33,24.29,5.8,1.47,34.1,23.84,1.0,155.25,59.16,721.52,130.08,0.0,19-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
19-Nov-2019 - 00:00,94.73,191.4,55.41,24.24,49.18,22.49,7.13,1.43,35.27,23.45,0.88,185.68,59.18,720.5,128.35,0.0,20-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
20-Nov-2019 - 00:00,93.95,186.92,49.34,9.0,33.56,23.59,5.92,1.38,37.35,23.03,1.03,178.77,63.27,720.61,128.11,0.0,21-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
21-Nov-2019 - 00:00,117.12,198.97,56.15,27.72,52.41,25.24,8.2,1.55,39.35,23.72,0.81,154.28,63.4,721.76,126.36,0.0,22-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
22-Nov-2019 - 00:00,117.26,275.19,57.87,37.89,61.59,26.75,8.09,1.45,41.76,23.92,0.94,164.42,62.54,722.19,128.33,0.0,23-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
23-Nov-2019 - 00:00,126.26,230.44,58.79,12.77,41.65,26.04,7.66,1.83,41.66,24.16,0.84,156.01,58.59,721.93,128.44,0.0,24-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
24-Nov-2019 - 00:00,121.53,217.68,53.68,19.75,44.61,26.23,7.98,1.43,47.44,23.79,0.89,152.32,57.12,721.32,125.89,0.0,25-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
25-Nov-2019 - 00:00,75.17,165.15,43.96,4.61,27.1,23.78,8.05,1.15,43.46,24.41,0.84,153.82,59.8,721.29,126.06,0.0,26-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
26-Nov-2019 - 00:00,76.61,178.61,51.9,15.12,39.91,21.95,16.33,1.28,44.06,24.88,0.79,178.98,58.84,720.57,120.86,0.0,27-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
27-Nov-2019 - 00:00,74.6,146.79,35.88,3.68,22.08,19.79,13.33,1.05,47.44,24.68,1.2,172.05,61.12,720.62,122.42,0.0,28-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
28-Nov-2019 - 00:00,82.23,169.39,41.96,20.82,39.25,18.21,14.98,1.48,37.95,24.72,1.09,176.01,60.41,720.86,123.64,0.0,29-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
29-Nov-2019 - 00:00,107.64,192.62,43.42,5.64,27.69,23.04,12.73,1.5,42.93,24.64,0.99,152.65,65.99,720.71,123.57,0.0,30-Nov-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
30-Nov-2019 - 00:00,105.88,195.75,47.5,9.13,32.69,24.11,12.65,1.44,36.79,24.67,0.78,141.54,61.82,721.17,118.79,0.0,01-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
01-Dec-2019 - 00:00,102.24,195.78,45.57,21.54,41.76,24.38,16.15,1.39,33.98,23.77,0.86,167.14,63.43,721.52,124.48,0.0,02-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
02-Dec-2019 - 00:00,104.12,193.9,37.38,4.93,23.89,23.3,16.71,1.28,42.64,24.24,1.04,142.42,63.91,721.55,125.33,0.0,03-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
03-Dec-2019 - 00:00,121.78,195.41,23.87,2.78,14.95,31.05,7.09,1.16,51.89,23.01,1.23,100.93,67.45,722.17,141.71,0.0,04-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
04-Dec-2019 - 00:00,86.87,202.39,61.01,24.55,52.41,20.64,9.09,2.09,44.12,23.75,0.92,123.13,38.46,723.27,123.73,0.0,05-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
05-Dec-2019 - 00:00,72.07,162.78,38.57,6.42,25.74,19.92,12.86,1.11,42.32,20.3,1.0,130.64,47.11,724.72,124.29,0.02,06-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
06-Dec-2019 - 00:00,112.76,230.82,46.39,5.12,28.84,24.41,27.8,1.29,55.13,20.8,0.83,132.6,50.85,723.97,130.64,0.0,07-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
07-Dec-2019 - 00:00,135.85,203.5,52.88,53.94,71.98,31.94,23.58,1.37,53.2,21.65,0.73,165.24,55.95,722.68,131.93,0.0,08-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
08-Dec-2019 - 00:00,137.12,236.62,51.59,50.03,68.12,35.71,16.0,1.57,39.42,21.81,0.65,168.32,61.85,722.61,131.2,0.0,09-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
09-Dec-2019 - 00:00,138.08,266.6,55.17,37.57,59.89,37.73,14.96,2.12,38.53,22.14,0.67,148.0,64.02,722.2,127.98,0.0,10-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
10-Dec-2019 - 00:00,141.4,262.83,50.04,16.63,40.14,33.95,15.39,1.98,41.53,21.66,0.73,164.05,65.98,720.36,128.31,0.0,11-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
11-Dec-2019 - 00:00,121.84,239.97,49.94,20.44,43.19,30.08,11.73,1.53,39.84,21.69,0.86,172.39,64.31,719.01,127.85,0.0,12-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
12-Dec-2019 - 00:00,95.48,169.93,40.09,11.43,30.62,29.78,14.97,1.46,30.22,21.91,1.07,172.26,74.52,718.03,105.84,0.03,13-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
13-Dec-2019 - 00:00,51.18,102.43,28.44,14.95,27.28,24.09,8.5,1.19,31.49,21.86,1.42,161.78,82.28,719.4,107.56,0.06,14-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
14-Dec-2019 - 00:00,61.99,116.44,28.52,5.19,19.38,25.67,6.11,0.88,30.75,22.92,0.98,140.73,80.07,722.27,116.28,0.0,15-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
15-Dec-2019 - 00:00,69.14,103.9,24.46,4.83,16.93,23.16,5.66,0.78,25.06,19.54,1.22,89.32,88.4,722.6,43.44,0.03,16-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
16-Dec-2019 - 00:00,77.59,138.74,35.22,12.04,28.52,22.8,5.2,1.12,27.51,18.82,0.89,113.26,81.11,723.05,100.41,0.0,17-Dec-2019 - 00:00,"Marhatal, Jabalpur - MPPCB"
