from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
27-Apr-2019 - 00:00,33.61,983.82,306.83,56.08,0.56,266.52,80.98,2.49,1.77,46.94,28.33,2.72,16.01,25.94,0.62,54.38,15.18,28-Apr-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
28-Apr-2019 - 00:00,33.25,982.66,304.67,62.0,0.55,268.32,77.72,2.12,1.76,44.72,27.12,4.07,19.54,30.5,0.74,51.38,15.61,29-Apr-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
29-Apr-2019 - 00:00,33.09,981.84,265.54,66.96,0.57,266.53,109.29,1.38,2.56,53.08,30.2,21.99,38.19,38.07,1.21,51.13,17.79,30-Apr-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
30-Apr-2019 - 00:00,35.57,978.89,315.5,86.42,0.51,250.12,240.92,1.85,7.91,53.61,33.04,18.93,39.41,45.06,1.55,71.73,22.97,01-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
01-May-2019 - 00:00,33.52,978.41,330.83,103.29,0.52,266.66,140.89,1.22,6.92,52.57,40.59,11.72,31.22,40.74,1.93,75.02,24.44,02-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
02-May-2019 - 00:00,32.45,980.55,319.27,66.92,0.51,245.64,173.85,2.69,6.69,43.99,36.6,4.19,15.31,22.36,1.13,75.77,14.16,03-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
03-May-2019 - 00:00,30.65,982.77,141.75,49.0,0.51,251.6,174.38,1.77,6.21,41.85,33.9,3.48,18.81,30.02,1.06,71.66,12.41,04-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
04-May-2019 - 00:00,29.79,984.91,204.21,82.57,0.53,303.61,125.88,1.75,3.66,58.46,34.74,20.05,37.73,40.18,1.11,52.38,16.51,05-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
05-May-2019 - 00:00,34.57,984.2,204.52,62.33,0.55,306.69,131.64,2.08,2.4,45.0,25.87,24.05,40.79,39.82,1.75,75.35,10.98,06-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
06-May-2019 - 00:00,31.7,982.1,297.38,137.35,0.53,260.96,114.75,1.61,6.04,67.44,33.95,84.64,98.17,54.84,2.93,55.04,16.05,07-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
07-May-2019 - 00:00,31.87,980.74,371.75,127.54,0.54,269.37,155.49,1.23,5.06,63.21,32.55,101.27,111.94,55.23,2.65,28.64,14.33,08-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
08-May-2019 - 00:00,33.24,980.7,394.69,138.08,0.54,262.48,82.41,1.64,6.76,70.76,39.47,58.35,73.03,47.87,4.02,41.78,16.31,09-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
09-May-2019 - 00:00,34.4,979.89,354.98,124.2,0.54,256.14,97.86,1.77,4.04,58.47,32.3,30.26,51.36,50.19,3.05,49.63,18.39,10-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
10-May-2019 - 00:00,35.18,980.94,319.71,87.55,0.54,261.0,91.53,1.85,3.06,38.77,27.54,5.85,20.68,29.91,1.22,56.83,12.99,11-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
11-May-2019 - 00:00,32.32,983.4,276.0,101.29,0.56,264.74,89.51,1.63,3.11,47.44,38.71,4.55,19.35,29.41,1.27,68.96,16.06,12-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
12-May-2019 - 00:00,31.49,983.1,317.21,165.81,0.56,256.33,100.78,1.87,2.24,47.57,37.99,8.2,24.85,34.14,1.38,58.02,12.54,13-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
13-May-2019 - 00:00,31.27,981.81,279.38,141.71,0.54,241.74,120.08,1.88,4.03,47.24,42.48,4.07,20.29,31.91,1.61,69.13,24.23,14-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
14-May-2019 - 00:00,29.43,982.81,118.33,58.08,0.54,258.23,114.19,1.28,1.66,35.17,39.51,3.89,16.73,25.47,1.23,69.6,11.59,15-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
15-May-2019 - 00:00,28.56,984.01,212.83,100.54,10.1,205.45,195.28,1.43,7.79,57.8,48.96,23.02,43.2,45.94,1.66,45.93,22.45,16-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
16-May-2019 - 00:00,28.76,984.76,203.17,79.38,4.99,237.36,155.23,1.72,5.03,55.15,57.33,24.1,40.6,39.39,1.31,46.05,11.52,17-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
17-May-2019 - 00:00,27.6,984.47,221.71,91.42,6.61,208.36,169.77,1.75,5.25,54.26,45.34,38.38,50.53,36.16,1.32,50.55,9.75,18-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
18-May-2019 - 00:00,27.3,984.44,70.21,35.38,24.45,277.07,81.47,1.65,1.51,39.9,41.37,2.11,15.19,25.32,0.75,50.42,8.52,19-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
19-May-2019 - 00:00,30.9,984.48,135.04,99.9,0.52,270.82,62.49,1.44,1.79,44.96,37.8,4.77,23.78,37.4,1.21,61.46,15.56,20-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
20-May-2019 - 00:00,32.26,984.74,202.7,46.77,0.53,256.31,106.9,1.34,3.71,46.06,38.69,23.42,42.69,44.36,1.4,54.31,15.61,21-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
21-May-2019 - 00:00,33.73,983.39,184.33,80.12,0.55,260.87,99.3,1.4,3.21,62.94,36.69,15.65,35.02,41.84,1.23,54.0,15.98,22-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
22-May-2019 - 00:00,32.46,981.76,194.46,66.58,0.51,228.63,165.04,1.07,4.26,69.73,37.12,38.66,57.91,49.63,2.18,37.78,14.36,23-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
23-May-2019 - 00:00,31.38,980.98,245.43,114.46,1.46,220.24,179.81,1.2,7.8,82.96,43.05,56.46,70.51,46.02,1.69,54.79,17.77,24-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
24-May-2019 - 00:00,28.28,982.81,107.67,38.33,17.8,269.23,115.79,2.52,2.79,52.77,46.18,7.03,20.83,28.4,0.94,30.77,10.24,25-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
25-May-2019 - 00:00,31.32,982.34,105.21,34.77,0.55,267.94,68.65,2.17,1.29,45.31,34.94,1.89,12.39,20.39,1.0,58.36,9.95,26-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
26-May-2019 - 00:00,32.14,980.78,120.32,45.06,0.55,270.16,74.14,1.78,1.56,52.11,31.11,1.79,13.99,23.56,1.36,64.41,13.57,27-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
27-May-2019 - 00:00,33.64,980.41,167.7,64.18,0.55,269.29,121.82,1.52,2.64,58.09,32.21,12.18,30.78,39.19,1.41,55.19,14.78,28-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
28-May-2019 - 00:00,34.1,979.99,170.79,54.24,0.55,268.3,82.65,1.55,2.95,64.86,28.75,14.46,36.22,45.92,1.81,54.78,14.06,29-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
29-May-2019 - 00:00,34.87,978.49,184.57,63.2,0.54,269.12,97.89,1.21,3.06,58.7,33.59,18.48,38.15,43.41,1.72,60.61,19.4,30-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
30-May-2019 - 00:00,35.8,977.11,237.08,74.62,0.53,271.07,158.74,1.2,6.47,78.39,35.84,63.94,77.74,48.14,2.05,47.13,16.83,31-May-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
31-May-2019 - 00:00,36.52,977.34,332.79,71.46,0.51,273.78,146.53,1.24,5.77,69.18,35.25,31.84,49.16,43.63,1.96,57.11,16.72,01-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
01-Jun-2019 - 00:00,35.85,977.47,330.33,103.92,0.5,269.23,218.37,1.22,12.16,85.45,50.54,51.64,66.01,44.95,1.88,86.0,24.11,02-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
02-Jun-2019 - 00:00,36.63,977.63,233.33,69.96,0.5,268.7,225.7,1.65,6.36,60.12,57.16,1.27,13.41,23.25,1.06,74.6,16.99,03-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
03-Jun-2019 - 00:00,35.06,978.35,314.67,55.62,0.5,270.78,243.94,2.14,5.69,58.69,50.85,1.36,14.27,24.74,0.89,70.88,16.79,04-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
04-Jun-2019 - 00:00,35.17,978.79,208.67,71.67,0.51,271.51,229.46,1.79,4.79,54.23,43.74,1.44,14.92,25.83,1.04,83.51,17.55,05-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
05-Jun-2019 - 00:00,36.89,978.04,241.33,75.44,0.51,266.95,230.64,1.36,5.72,65.29,46.4,7.54,25.67,36.7,1.11,90.37,19.65,06-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
06-Jun-2019 - 00:00,36.04,978.49,224.8,62.84,0.51,266.78,201.58,1.65,4.19,58.7,41.42,7.73,25.26,35.65,0.88,74.55,16.24,07-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
07-Jun-2019 - 00:00,33.56,981.36,175.84,57.71,0.51,274.12,206.11,1.86,3.49,41.14,35.23,2.26,16.25,27.09,1.55,85.7,15.42,08-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
08-Jun-2019 - 00:00,34.28,981.17,195.93,76.14,0.51,301.58,256.42,1.44,3.91,59.19,43.19,10.52,33.34,46.54,2.35,65.14,13.13,09-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
09-Jun-2019 - 00:00,38.92,976.4,207.38,95.27,0.52,335.3,158.46,1.3,5.37,56.5,34.31,18.15,32.66,33.58,1.1,117.38,21.52,10-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
10-Jun-2019 - 00:00,36.42,974.19,252.4,65.76,0.52,249.45,188.42,1.38,4.84,59.66,33.95,74.85,89.16,52.89,0.98,59.5,12.18,11-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
11-Jun-2019 - 00:00,37.78,974.44,327.38,110.29,0.54,268.27,149.04,1.78,4.7,62.24,30.79,42.99,58.28,43.66,0.8,40.55,13.64,12-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
12-Jun-2019 - 00:00,35.0,977.21,227.35,49.96,0.51,271.29,212.85,2.24,3.85,44.4,34.73,2.83,11.99,18.2,0.73,79.95,10.81,13-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
13-Jun-2019 - 00:00,35.64,977.52,188.94,47.81,0.53,263.0,210.42,1.63,3.67,38.09,32.7,4.77,18.96,28.33,1.02,66.95,13.03,14-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
14-Jun-2019 - 00:00,36.32,976.65,197.35,46.1,0.53,276.65,82.62,1.74,2.55,42.99,27.35,7.38,20.78,27.74,0.83,68.5,10.76,15-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
15-Jun-2019 - 00:00,36.57,976.14,277.35,72.49,0.53,271.81,128.49,1.88,2.83,53.41,26.39,13.3,28.99,34.13,0.62,62.03,14.47,16-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
16-Jun-2019 - 00:00,32.39,978.25,162.94,33.64,0.52,226.04,80.91,2.55,1.08,39.6,28.49,1.44,9.3,15.28,0.79,50.01,8.37,17-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
17-Jun-2019 - 00:00,31.29,977.8,151.78,33.25,0.51,240.41,58.77,2.48,1.57,45.95,27.43,2.31,12.65,20.24,0.82,48.64,9.54,18-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
18-Jun-2019 - 00:00,26.75,979.77,61.8,21.97,32.1,215.6,127.58,2.31,1.12,39.34,26.01,12.23,21.26,21.22,0.79,56.36,6.49,19-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
19-Jun-2019 - 00:00,30.66,978.61,225.24,73.56,19.83,275.91,170.13,1.66,3.1,53.04,36.31,9.53,22.35,27.43,0.78,60.32,13.85,20-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
20-Jun-2019 - 00:00,32.08,979.64,151.0,45.79,3.33,279.14,238.36,1.63,3.29,38.7,35.77,6.61,18.9,25.39,0.93,81.31,10.35,21-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
21-Jun-2019 - 00:00,33.8,979.54,177.8,62.34,0.51,257.22,167.34,1.12,4.24,53.93,40.47,5.38,21.36,31.91,1.17,72.77,12.78,22-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
22-Jun-2019 - 00:00,34.47,979.03,180.2,61.59,0.55,271.31,125.72,1.46,4.6,57.32,37.17,3.14,16.61,26.4,1.09,82.49,16.4,23-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
23-Jun-2019 - 00:00,34.3,979.13,144.1,38.94,0.5,273.47,227.05,1.8,3.83,45.91,39.79,1.45,10.72,17.94,1.03,63.46,13.54,24-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
24-Jun-2019 - 00:00,30.87,981.04,96.33,27.9,0.51,230.51,207.92,1.74,5.26,45.25,36.12,1.56,10.41,17.17,1.14,34.26,12.28,25-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
25-Jun-2019 - 00:00,33.33,980.12,138.71,61.92,0.52,258.42,146.02,1.05,6.04,56.46,36.92,1.71,11.63,19.24,1.39,60.08,16.16,26-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
26-Jun-2019 - 00:00,35.12,977.34,188.92,91.83,5.67,265.93,93.4,1.51,4.08,50.67,43.17,2.74,13.54,21.25,1.46,65.02,16.78,27-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
27-Jun-2019 - 00:00,33.85,975.43,231.26,59.71,0.53,271.83,104.57,1.78,2.16,48.55,34.03,8.0,21.43,28.02,1.28,67.44,12.99,28-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
28-Jun-2019 - 00:00,34.58,974.39,244.73,57.91,0.54,285.56,81.89,1.67,2.54,47.27,30.77,10.78,22.07,24.97,1.26,45.59,12.35,29-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
29-Jun-2019 - 00:00,36.65,973.62,286.86,51.18,0.55,278.1,109.23,1.45,1.69,45.76,26.86,5.57,17.5,24.35,1.27,47.27,10.07,30-Jun-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
30-Jun-2019 - 00:00,36.32,974.1,252.4,61.14,0.54,248.52,109.04,2.04,2.5,47.78,29.59,9.3,17.33,18.31,1.33,55.99,9.98,01-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
01-Jul-2019 - 00:00,35.59,975.3,197.1,55.23,0.68,266.27,112.15,1.21,2.3,40.12,31.89,2.46,11.87,18.53,1.21,68.93,11.46,02-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
02-Jul-2019 - 00:00,34.41,976.22,231.83,62.49,0.53,224.94,128.38,1.97,3.4,37.48,34.27,2.31,9.9,15.06,1.3,53.76,12.09,03-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
03-Jul-2019 - 00:00,34.74,976.83,135.67,37.29,0.51,238.91,254.43,1.54,4.89,47.32,42.04,2.17,13.4,21.84,1.33,44.93,11.54,04-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
04-Jul-2019 - 00:00,30.57,975.88,80.04,35.0,41.14,150.95,209.88,1.96,4.31,48.39,36.57,3.45,13.29,19.7,1.35,18.83,8.45,05-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
05-Jul-2019 - 00:00,29.65,974.2,106.38,58.29,41.08,222.36,180.03,1.72,4.95,48.42,42.87,6.88,19.96,26.98,1.58,25.61,16.16,06-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
06-Jul-2019 - 00:00,30.72,972.79,99.7,42.3,38.89,287.35,241.98,1.43,5.61,32.23,38.77,9.13,21.18,25.8,1.34,61.03,11.4,07-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
07-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,,08-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
08-Jul-2019 - 00:00,33.97,972.82,150.19,47.96,0.51,255.23,203.07,1.46,3.22,39.77,41.79,2.45,20.39,34.6,2.15,42.57,9.99,09-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
09-Jul-2019 - 00:00,30.56,973.68,119.08,44.58,23.34,209.82,240.67,1.57,3.39,48.06,38.7,5.22,18.01,25.86,4.75,23.23,8.98,10-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
10-Jul-2019 - 00:00,32.84,972.96,206.59,73.83,24.51,262.71,153.76,1.46,3.38,49.94,41.57,4.34,15.19,21.9,1.26,22.82,9.33,11-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
11-Jul-2019 - 00:00,33.04,973.25,272.47,74.08,14.15,260.59,170.71,1.78,3.28,47.53,36.67,4.75,13.48,18.05,0.8,22.87,7.86,12-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
12-Jul-2019 - 00:00,33.83,975.79,272.44,94.4,22.32,251.89,128.36,1.53,3.71,49.73,42.97,5.16,14.53,19.41,0.92,16.6,9.25,13-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
13-Jul-2019 - 00:00,34.52,976.27,313.53,65.6,0.54,257.69,153.99,2.18,2.89,42.73,37.45,2.91,10.14,14.6,1.18,28.77,8.54,14-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
14-Jul-2019 - 00:00,31.59,974.72,280.32,67.08,0.51,58.52,298.18,1.9,4.33,42.04,,8.1,22.87,30.6,1.17,13.97,9.63,15-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
15-Jul-2019 - 00:00,28.94,975.77,159.41,45.44,40.12,219.0,197.91,1.78,2.77,32.98,23.77,4.43,16.88,24.94,1.88,30.84,8.94,16-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
16-Jul-2019 - 00:00,27.3,978.61,71.38,27.44,48.42,222.73,165.71,2.07,4.1,32.01,55.08,2.53,10.36,15.59,3.85,30.75,8.92,17-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
17-Jul-2019 - 00:00,26.76,979.77,58.59,30.96,69.29,199.6,134.11,1.28,3.3,46.99,20.86,2.88,13.67,21.27,2.5,40.77,7.57,18-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
18-Jul-2019 - 00:00,27.33,979.38,82.28,28.56,65.68,237.94,261.5,1.16,4.72,66.12,16.04,18.41,34.02,35.74,3.57,39.35,7.33,19-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
19-Jul-2019 - 00:00,30.97,979.54,174.21,61.5,32.61,273.14,188.33,1.02,7.54,69.34,25.72,37.2,47.09,31.51,1.87,66.59,10.2,20-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
20-Jul-2019 - 00:00,30.65,980.19,117.88,46.71,37.4,195.51,206.37,1.36,6.76,65.93,34.05,5.28,20.86,31.13,0.88,24.53,7.6,21-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
21-Jul-2019 - 00:00,30.04,979.6,127.5,53.42,63.68,207.66,212.29,1.21,5.52,76.51,35.9,18.12,31.81,32.02,0.84,42.09,9.07,22-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
22-Jul-2019 - 00:00,30.54,978.6,152.36,80.65,60.41,243.18,174.69,1.14,4.4,66.15,41.63,18.44,29.21,26.65,1.17,36.27,9.56,23-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
23-Jul-2019 - 00:00,32.86,977.24,185.12,109.92,38.01,256.37,159.56,0.89,2.56,65.65,44.63,19.4,35.45,36.93,1.04,34.65,11.45,24-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
24-Jul-2019 - 00:00,31.31,975.7,152.04,64.41,59.6,236.82,199.78,1.4,3.33,61.77,42.49,23.82,39.19,37.16,1.0,34.04,8.39,25-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
25-Jul-2019 - 00:00,28.18,977.64,76.64,33.4,74.99,137.64,197.93,1.37,3.71,63.53,34.11,5.48,17.97,25.38,1.04,18.78,7.96,26-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
26-Jul-2019 - 00:00,28.05,975.91,80.62,36.81,81.17,214.64,193.34,1.5,5.79,65.37,30.78,4.26,13.02,17.94,1.14,31.52,8.81,27-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
27-Jul-2019 - 00:00,27.81,975.85,57.54,38.14,88.96,159.05,193.17,1.21,7.85,68.93,27.89,3.54,13.89,20.66,1.37,27.13,9.13,28-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
28-Jul-2019 - 00:00,29.84,977.69,52.88,23.47,52.55,238.31,224.03,1.51,4.9,67.95,31.25,3.77,13.27,19.17,1.22,23.59,10.53,29-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
29-Jul-2019 - 00:00,31.44,979.02,87.65,38.39,30.38,266.58,209.23,1.3,6.23,67.48,36.31,3.68,13.44,19.64,1.25,19.62,10.44,30-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
30-Jul-2019 - 00:00,30.69,978.75,87.49,32.43,20.32,230.12,177.35,1.3,7.86,66.84,39.18,2.96,11.68,17.42,1.21,17.82,10.09,31-Jul-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
31-Jul-2019 - 00:00,31.02,978.02,91.94,34.07,3.81,220.43,190.39,1.35,6.98,62.67,37.43,2.85,11.88,17.96,1.23,24.87,10.16,01-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
01-Aug-2019 - 00:00,32.16,977.38,94.15,35.04,1.61,234.05,233.76,1.34,8.63,65.09,36.03,3.01,14.1,21.9,1.26,33.62,10.2,02-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
02-Aug-2019 - 00:00,30.41,976.53,81.51,28.28,28.97,202.65,192.73,1.59,5.69,65.53,34.66,3.47,13.3,19.68,1.23,25.05,7.39,03-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
03-Aug-2019 - 00:00,29.08,976.64,105.27,46.16,83.4,203.54,174.39,1.12,7.94,70.14,36.1,5.34,16.92,23.62,1.47,18.5,10.86,04-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
04-Aug-2019 - 00:00,30.22,975.57,99.89,39.27,62.87,217.47,186.33,1.07,4.05,61.11,36.47,7.99,19.24,23.92,1.35,20.82,10.81,05-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
05-Aug-2019 - 00:00,30.45,973.88,123.99,46.31,66.02,202.31,233.32,1.14,3.12,67.33,34.36,17.79,31.1,31.19,1.62,51.89,11.46,06-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
06-Aug-2019 - 00:00,27.86,974.44,55.22,22.71,91.44,112.41,216.91,1.26,5.68,58.99,38.65,8.59,20.07,24.56,1.39,19.01,8.5,07-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
07-Aug-2019 - 00:00,30.01,974.32,88.5,34.33,41.42,244.39,153.35,1.04,8.13,64.03,31.73,7.82,16.55,19.12,1.37,15.55,9.49,08-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
08-Aug-2019 - 00:00,32.64,973.87,118.25,45.21,30.77,248.0,193.54,0.96,7.5,66.73,31.71,5.98,16.07,21.04,1.39,34.35,12.87,09-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
09-Aug-2019 - 00:00,31.55,975.87,76.58,20.71,0.5,253.95,200.62,2.14,8.14,52.09,31.42,2.25,8.61,12.74,1.02,17.17,9.27,10-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
10-Aug-2019 - 00:00,30.38,976.76,53.17,15.67,33.48,201.02,244.47,2.03,4.83,51.83,29.29,2.79,11.47,17.27,1.18,20.69,8.32,11-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
11-Aug-2019 - 00:00,32.1,977.91,62.29,23.0,21.19,251.36,273.84,1.62,3.02,53.26,32.81,3.45,13.2,19.53,1.13,25.05,8.54,12-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
12-Aug-2019 - 00:00,30.91,977.99,44.67,14.83,21.25,212.93,258.66,1.34,1.33,47.64,24.79,7.76,18.3,22.5,1.19,17.39,6.96,13-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
13-Aug-2019 - 00:00,29.81,978.39,50.21,17.79,68.96,189.45,151.84,1.72,2.21,48.47,24.92,11.31,19.66,19.61,1.29,12.56,7.23,14-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
14-Aug-2019 - 00:00,29.49,979.77,54.4,31.35,72.36,234.92,138.12,1.09,1.55,39.97,19.96,11.02,21.11,22.82,1.3,32.11,7.17,15-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
15-Aug-2019 - 00:00,30.71,979.54,50.54,20.71,72.68,234.59,154.54,1.56,1.18,34.57,26.82,4.85,10.36,12.05,1.1,18.02,7.67,16-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
16-Aug-2019 - 00:00,29.65,977.75,44.62,15.38,72.61,218.07,202.3,1.74,1.73,35.51,23.26,2.24,8.24,12.05,1.12,21.71,7.39,17-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
17-Aug-2019 - 00:00,27.3,977.24,21.12,9.67,82.55,143.95,247.46,2.38,3.11,46.97,22.73,4.8,11.23,13.76,1.43,6.91,7.0,18-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
18-Aug-2019 - 00:00,26.84,980.62,22.62,12.3,84.13,163.45,176.41,1.4,1.91,47.29,21.15,5.13,12.04,14.75,1.15,3.9,6.34,19-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
19-Aug-2019 - 00:00,29.3,982.71,82.28,37.25,76.99,253.98,105.49,1.1,3.73,47.02,21.68,20.35,27.32,20.16,1.53,4.68,7.31,20-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
20-Aug-2019 - 00:00,29.7,982.14,71.71,31.33,75.24,248.17,83.15,1.68,1.93,41.48,25.47,13.07,18.44,14.63,1.27,4.0,6.38,21-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
21-Aug-2019 - 00:00,30.46,980.63,116.88,40.0,73.16,254.59,107.74,1.62,1.96,40.24,24.13,12.83,22.22,22.13,1.32,4.06,6.96,22-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
22-Aug-2019 - 00:00,29.1,981.09,126.33,45.62,75.48,199.42,171.43,1.18,3.99,52.97,20.67,24.82,36.36,30.29,1.27,19.93,7.36,23-Aug-2019 - 00:00,"Sonia Vihar, Delhi - DPCC"
