from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
29-Apr-2019 - 00:00,34.62,980.75,434.66,132.11,16.06,183.85,57.12,88.68,1.39,0.81,3.64,29.81,11.6,44.21,32.7,48.16,26.08,30-Apr-2019 - 00:00,"Mundka, Delhi - DPCC"
30-Apr-2019 - 00:00,36.37,977.91,334.0,101.33,14.52,192.82,74.34,209.07,1.04,1.41,5.59,59.25,24.12,61.43,52.32,65.83,18.63,01-May-2019 - 00:00,"Mundka, Delhi - DPCC"
01-May-2019 - 00:00,35.02,977.54,353.42,101.54,20.03,194.08,68.35,165.61,0.75,1.5,3.91,79.35,14.91,45.94,36.57,67.59,17.22,02-May-2019 - 00:00,"Mundka, Delhi - DPCC"
02-May-2019 - 00:00,32.31,979.49,285.48,77.08,28.32,184.93,34.06,264.01,1.75,0.99,2.97,84.19,3.07,29.67,18.25,81.09,19.62,03-May-2019 - 00:00,"Mundka, Delhi - DPCC"
03-May-2019 - 00:00,31.35,981.9,168.98,62.9,30.95,219.15,33.36,210.57,1.22,1.01,2.76,79.28,3.4,33.54,20.6,75.98,20.57,04-May-2019 - 00:00,"Mundka, Delhi - DPCC"
04-May-2019 - 00:00,31.47,984.15,253.8,148.67,29.01,316.7,31.75,90.79,1.41,0.88,3.6,103.9,10.33,35.61,27.36,47.8,20.55,05-May-2019 - 00:00,"Mundka, Delhi - DPCC"
05-May-2019 - 00:00,36.97,983.22,341.56,79.89,10.99,310.72,45.44,110.02,2.49,1.39,1.64,39.03,10.27,35.16,27.05,90.45,18.29,06-May-2019 - 00:00,"Mundka, Delhi - DPCC"
06-May-2019 - 00:00,34.13,981.27,502.24,183.98,13.02,240.26,68.87,82.23,1.94,1.77,3.98,56.15,27.82,45.85,47.14,67.94,35.81,07-May-2019 - 00:00,"Mundka, Delhi - DPCC"
07-May-2019 - 00:00,34.81,979.83,548.86,182.85,14.02,233.41,82.56,70.18,1.93,1.56,5.0,52.84,62.92,55.13,80.64,37.38,31.82,08-May-2019 - 00:00,"Mundka, Delhi - DPCC"
08-May-2019 - 00:00,35.51,979.82,626.39,243.23,15.01,236.74,72.97,95.2,2.28,1.43,3.87,59.69,39.69,51.55,59.75,45.4,26.83,09-May-2019 - 00:00,"Mundka, Delhi - DPCC"
09-May-2019 - 00:00,35.8,979.06,616.46,195.08,16.73,221.16,55.0,75.11,2.23,1.04,3.4,41.51,24.64,50.48,46.94,52.29,21.4,10-May-2019 - 00:00,"Mundka, Delhi - DPCC"
10-May-2019 - 00:00,35.92,980.08,408.38,102.03,16.68,225.09,32.32,83.57,2.3,0.53,2.73,29.56,6.91,34.95,24.22,52.83,15.34,11-May-2019 - 00:00,"Mundka, Delhi - DPCC"
11-May-2019 - 00:00,33.49,982.44,405.45,139.42,26.12,211.58,42.89,114.87,2.01,0.9,2.91,39.41,5.3,31.28,20.96,63.88,14.45,12-May-2019 - 00:00,"Mundka, Delhi - DPCC"
12-May-2019 - 00:00,33.54,982.13,493.72,210.89,26.08,217.63,68.15,103.41,2.76,0.89,3.35,33.01,2.68,27.81,16.96,69.19,21.99,13-May-2019 - 00:00,"Mundka, Delhi - DPCC"
13-May-2019 - 00:00,32.75,980.71,467.02,251.25,30.8,162.45,48.27,148.04,1.5,1.2,4.8,40.96,8.45,37.72,26.96,74.33,22.32,14-May-2019 - 00:00,"Mundka, Delhi - DPCC"
14-May-2019 - 00:00,31.18,981.75,240.6,110.0,39.15,233.04,86.51,104.91,1.11,0.82,4.32,50.33,6.07,32.99,22.49,41.8,12.74,15-May-2019 - 00:00,"Mundka, Delhi - DPCC"
15-May-2019 - 00:00,29.61,982.81,265.57,108.71,48.02,171.33,104.67,228.19,1.33,1.2,9.21,61.14,24.63,54.68,49.15,35.29,13.58,16-May-2019 - 00:00,"Mundka, Delhi - DPCC"
16-May-2019 - 00:00,30.49,983.75,255.89,79.88,46.22,176.72,63.83,107.57,1.75,0.81,5.09,63.26,20.88,34.37,35.32,28.48,11.78,17-May-2019 - 00:00,"Mundka, Delhi - DPCC"
17-May-2019 - 00:00,28.36,983.41,328.7,85.83,56.43,165.73,65.63,184.87,1.32,0.76,3.7,55.64,22.05,33.42,35.7,20.21,11.42,18-May-2019 - 00:00,"Mundka, Delhi - DPCC"
18-May-2019 - 00:00,27.87,983.61,143.6,54.38,64.85,249.32,52.52,94.77,1.8,0.58,1.73,68.71,8.37,26.8,21.09,20.1,11.61,19-May-2019 - 00:00,"Mundka, Delhi - DPCC"
19-May-2019 - 00:00,25.0,983.3,299.0,106.0,74.82,4.08,111.9,70.98,0.82,0.95,4.6,88.35,45.6,64.7,71.4,6.15,9.4,20-May-2019 - 00:00,"Mundka, Delhi - DPCC"
20-May-2019 - 00:00,37.12,983.82,284.7,63.89,22.75,319.52,56.81,94.22,2.2,0.59,2.44,32.81,10.95,33.84,26.95,68.59,12.56,21-May-2019 - 00:00,"Mundka, Delhi - DPCC"
21-May-2019 - 00:00,34.92,982.83,313.69,116.12,29.16,228.6,44.2,74.41,1.43,1.95,4.05,34.93,24.26,37.39,39.69,41.58,12.39,22-May-2019 - 00:00,"Mundka, Delhi - DPCC"
22-May-2019 - 00:00,33.98,981.17,327.75,92.06,31.79,141.88,53.72,72.18,1.11,2.47,4.12,32.02,17.41,39.93,35.46,24.38,12.52,23-May-2019 - 00:00,"Mundka, Delhi - DPCC"
23-May-2019 - 00:00,33.02,980.34,302.28,110.69,43.51,182.78,55.31,125.43,1.2,2.47,3.93,39.96,21.63,40.89,39.39,41.4,8.35,24-May-2019 - 00:00,"Mundka, Delhi - DPCC"
24-May-2019 - 00:00,29.54,982.13,152.92,50.65,61.35,206.62,63.86,122.21,1.37,1.85,3.77,79.83,9.99,29.43,23.8,6.79,12.89,25-May-2019 - 00:00,"Mundka, Delhi - DPCC"
25-May-2019 - 00:00,32.09,981.66,183.76,51.0,42.14,256.88,30.43,109.56,2.73,1.44,1.59,41.08,3.11,22.12,14.32,36.99,10.58,26-May-2019 - 00:00,"Mundka, Delhi - DPCC"
26-May-2019 - 00:00,33.25,980.06,198.89,66.15,30.49,257.04,56.78,96.33,1.83,1.33,2.63,25.69,5.27,27.36,18.85,48.07,10.97,27-May-2019 - 00:00,"Mundka, Delhi - DPCC"
27-May-2019 - 00:00,35.39,979.68,287.59,83.68,22.65,248.99,50.89,91.32,1.87,1.13,2.77,22.99,11.53,36.92,29.06,47.82,13.97,28-May-2019 - 00:00,"Mundka, Delhi - DPCC"
28-May-2019 - 00:00,35.64,979.31,359.5,100.52,18.21,252.25,56.7,90.65,2.29,1.51,4.1,21.05,20.13,37.4,36.36,56.47,13.98,29-May-2019 - 00:00,"Mundka, Delhi - DPCC"
29-May-2019 - 00:00,36.96,977.74,359.85,103.67,19.4,236.87,60.18,91.73,1.51,1.47,3.21,21.44,21.89,39.65,38.94,51.82,16.71,30-May-2019 - 00:00,"Mundka, Delhi - DPCC"
30-May-2019 - 00:00,38.6,976.39,431.05,120.0,17.1,230.64,82.13,88.34,1.59,1.73,4.24,22.37,39.64,42.92,55.12,44.08,18.81,31-May-2019 - 00:00,"Mundka, Delhi - DPCC"
31-May-2019 - 00:00,38.91,976.64,531.83,88.21,16.28,224.6,73.28,81.82,1.49,1.09,3.19,19.0,26.24,41.41,43.45,38.42,14.15,01-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
01-Jun-2019 - 00:00,38.4,976.51,398.94,112.69,23.9,206.02,67.62,223.25,1.03,1.94,8.78,34.41,30.86,45.51,49.41,45.91,15.86,02-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
02-Jun-2019 - 00:00,37.81,976.63,260.65,67.46,38.23,204.26,28.79,298.21,1.87,1.67,3.69,84.36,1.81,31.2,18.07,44.48,11.02,03-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
03-Jun-2019 - 00:00,36.06,977.21,350.27,53.29,39.56,198.9,25.65,300.07,2.64,1.4,2.95,66.48,2.28,27.8,16.65,7.64,11.36,04-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
04-Jun-2019 - 00:00,36.04,977.72,219.44,50.04,37.41,208.39,42.76,293.02,1.97,1.66,4.23,38.93,1.63,30.78,17.33,37.67,11.72,05-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
05-Jun-2019 - 00:00,37.82,977.09,266.04,68.71,32.67,188.34,50.7,264.8,1.28,1.69,5.1,41.9,3.29,36.08,21.94,21.34,9.81,06-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
06-Jun-2019 - 00:00,37.33,977.7,281.81,74.88,27.43,198.77,45.34,220.47,1.45,1.1,3.03,29.82,7.69,31.29,22.91,30.33,11.6,07-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
07-Jun-2019 - 00:00,35.25,980.55,181.5,47.38,35.89,209.03,28.17,296.35,1.25,2.08,2.99,31.59,3.46,24.08,15.63,70.58,9.82,08-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
08-Jun-2019 - 00:00,37.99,979.02,310.59,72.88,30.46,210.45,64.6,171.24,1.09,1.94,4.12,48.26,11.59,29.3,25.0,35.01,14.52,09-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
09-Jun-2019 - 00:00,33.4,977.2,494.0,108.0,27.2,3.6,95.5,102.9,0.5,3.2,8.9,32.5,135.7,45.5,135.3,6.9,23.3,10-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
10-Jun-2019 - 00:00,41.0,972.35,548.18,85.06,14.04,78.48,143.7,106.3,1.21,2.03,3.79,21.44,9.07,20.48,18.36,41.13,16.21,11-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
11-Jun-2019 - 00:00,39.45,973.84,517.72,135.35,16.39,169.67,71.05,99.95,1.41,1.47,3.78,19.62,18.2,19.27,25.18,21.06,15.63,12-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
12-Jun-2019 - 00:00,35.72,976.44,315.41,70.16,32.99,210.79,31.43,244.79,2.22,1.25,2.63,48.09,7.64,18.49,15.96,40.68,14.42,13-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
13-Jun-2019 - 00:00,37.01,976.94,215.85,42.89,33.46,209.43,33.8,103.33,1.31,1.79,1.72,46.04,5.01,14.3,11.67,24.74,16.28,14-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
14-Jun-2019 - 00:00,38.01,975.96,320.78,64.46,22.55,229.14,47.41,91.9,2.3,1.73,2.08,27.22,4.31,10.56,9.14,49.4,15.95,15-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
15-Jun-2019 - 00:00,38.34,975.43,422.97,100.48,18.29,210.79,63.85,83.4,2.37,1.61,3.22,19.83,8.34,11.94,13.17,50.12,18.28,16-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
16-Jun-2019 - 00:00,32.32,977.76,185.62,32.89,47.39,156.12,18.78,85.4,3.19,1.04,0.93,34.88,2.88,4.35,4.67,18.22,13.84,17-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
17-Jun-2019 - 00:00,31.45,977.14,193.29,34.84,41.87,111.96,42.3,126.4,2.58,1.0,1.42,38.53,3.16,7.0,6.3,22.16,13.37,18-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
18-Jun-2019 - 00:00,28.12,978.99,80.72,24.7,66.08,183.25,40.57,115.98,2.03,0.99,1.15,37.43,4.11,6.16,6.63,20.22,12.59,19-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
19-Jun-2019 - 00:00,32.28,977.78,306.59,84.78,53.57,222.65,53.12,148.03,0.92,1.43,2.56,55.67,6.97,10.87,11.27,16.72,13.42,20-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
20-Jun-2019 - 00:00,33.45,978.76,121.0,33.9,44.34,232.65,28.66,211.63,1.01,1.15,1.71,37.26,4.56,8.05,7.99,27.18,13.63,21-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
21-Jun-2019 - 00:00,34.75,978.81,206.41,70.2,42.55,151.39,53.9,205.71,1.15,1.67,4.39,41.93,3.19,13.19,9.63,12.38,19.86,22-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
22-Jun-2019 - 00:00,36.3,978.21,223.7,80.83,35.05,231.56,46.52,158.55,1.11,1.51,3.25,33.87,2.69,8.61,6.76,27.42,16.39,23-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
23-Jun-2019 - 00:00,35.61,978.15,141.68,33.74,44.42,218.07,14.56,289.88,2.01,1.26,1.51,41.92,2.58,5.93,5.27,11.23,13.5,24-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
24-Jun-2019 - 00:00,31.42,980.11,105.58,19.18,63.24,137.58,30.27,286.85,1.84,1.36,2.29,47.49,3.57,8.15,7.25,9.19,15.05,25-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
25-Jun-2019 - 00:00,34.37,979.26,167.36,56.24,55.82,192.75,43.79,225.0,0.76,1.78,3.23,52.58,5.08,10.08,9.47,15.31,14.56,26-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
26-Jun-2019 - 00:00,36.79,976.69,228.92,61.19,42.41,206.59,30.6,91.51,1.65,1.96,1.83,41.12,3.76,6.89,6.74,9.78,13.75,27-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
27-Jun-2019 - 00:00,35.49,974.87,341.27,83.39,40.17,202.52,51.37,95.72,2.03,1.46,2.21,33.28,6.72,8.21,9.84,12.86,12.84,28-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
28-Jun-2019 - 00:00,36.04,973.83,403.27,92.85,35.71,207.5,35.51,89.83,2.57,1.0,3.62,29.34,8.3,9.91,12.03,7.25,13.65,29-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
29-Jun-2019 - 00:00,38.29,973.0,376.71,57.92,30.07,218.42,42.08,87.01,2.02,0.81,2.27,22.08,8.92,19.39,17.58,5.71,12.91,30-Jun-2019 - 00:00,"Mundka, Delhi - DPCC"
30-Jun-2019 - 00:00,38.21,973.33,315.26,62.38,30.71,209.18,54.57,116.41,2.01,1.57,3.11,22.61,20.9,16.5,25.81,7.92,12.88,01-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
01-Jul-2019 - 00:00,37.29,974.59,224.69,48.12,33.7,212.31,27.59,141.7,1.01,1.57,1.89,24.87,5.13,17.59,13.54,18.22,13.75,02-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
02-Jul-2019 - 00:00,36.32,975.66,268.98,60.1,40.81,181.76,31.32,172.89,1.39,1.74,2.54,34.21,3.22,15.83,11.05,37.62,13.61,03-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
03-Jul-2019 - 00:00,35.89,975.98,132.38,33.94,47.87,200.09,32.57,309.35,1.65,1.85,2.72,54.15,3.96,21.23,14.52,16.17,13.55,04-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
04-Jul-2019 - 00:00,31.61,975.11,86.79,28.88,72.85,74.17,58.72,183.56,1.18,1.94,2.34,43.99,7.44,21.21,17.36,8.55,13.93,05-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
05-Jul-2019 - 00:00,30.96,973.43,121.44,49.81,78.4,133.1,59.0,209.88,1.29,1.95,2.69,68.34,11.06,24.69,22.16,9.72,13.2,06-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
06-Jul-2019 - 00:00,32.43,972.09,142.85,39.85,68.79,169.39,43.72,239.07,1.21,1.89,3.04,46.16,11.72,22.56,21.55,9.08,12.52,07-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
07-Jul-2019 - 00:00,32.61,973.02,119.35,41.23,68.0,141.4,25.3,154.08,1.11,1.78,1.83,41.6,6.19,17.17,14.17,8.64,10.25,08-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
08-Jul-2019 - 00:00,33.14,973.21,201.0,47.75,62.43,154.03,54.07,157.76,0.99,1.78,2.77,39.55,9.69,18.99,18.03,7.57,13.14,09-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
09-Jul-2019 - 00:00,32.31,973.14,164.08,37.0,66.47,157.11,42.43,136.27,1.57,1.66,2.64,35.73,8.06,18.75,16.55,7.17,12.91,10-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
10-Jul-2019 - 00:00,32.43,973.15,174.12,46.31,68.95,169.3,32.15,234.72,1.57,1.71,2.43,32.78,10.59,19.47,18.99,7.91,13.28,11-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
11-Jul-2019 - 00:00,37.65,973.26,598.52,96.93,44.27,257.74,47.15,165.37,2.38,1.71,2.97,31.04,4.47,34.73,22.02,11.98,11.64,12-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
12-Jul-2019 - 00:00,35.44,975.09,510.85,75.23,49.59,154.33,46.39,116.53,1.93,2.17,1.53,25.56,9.33,24.07,20.42,10.03,8.68,13-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
13-Jul-2019 - 00:00,35.71,975.67,396.17,58.42,44.11,179.47,29.98,112.94,2.27,1.62,1.28,20.09,7.12,18.78,15.85,10.79,10.73,14-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
14-Jul-2019 - 00:00,34.6,974.62,376.75,59.29,48.28,159.22,25.25,159.49,1.96,1.59,1.86,21.3,8.31,18.53,16.59,10.93,13.99,15-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
15-Jul-2019 - 00:00,29.12,974.57,163.79,35.92,76.26,89.88,53.11,260.89,1.54,1.68,3.16,21.77,6.63,22.51,17.38,9.88,13.31,16-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
16-Jul-2019 - 00:00,28.26,977.76,97.93,27.63,82.97,114.67,37.84,285.82,1.38,1.42,3.05,26.8,7.1,21.17,17.07,19.97,11.46,17-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
17-Jul-2019 - 00:00,27.66,979.01,76.6,26.31,87.95,119.68,49.83,139.69,1.03,1.51,3.56,26.73,7.16,18.05,15.45,17.96,12.97,18-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
18-Jul-2019 - 00:00,27.76,978.7,88.05,25.83,85.85,148.26,84.8,115.28,1.1,1.84,4.76,24.92,10.01,24.67,21.28,22.05,11.75,19-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
19-Jul-2019 - 00:00,32.12,978.7,207.9,63.25,69.47,189.7,87.61,215.94,0.63,2.56,5.21,29.07,23.17,32.06,35.94,56.57,13.19,20-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
20-Jul-2019 - 00:00,30.66,979.5,154.99,47.82,80.66,106.67,95.75,192.34,0.83,2.13,5.01,38.66,14.55,33.62,29.76,18.27,11.67,21-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
21-Jul-2019 - 00:00,31.37,979.28,139.83,52.12,78.16,236.82,83.74,263.0,1.18,2.28,4.25,47.3,17.09,24.87,27.1,21.72,13.64,22-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
22-Jul-2019 - 00:00,34.8,977.17,159.56,49.52,60.41,293.79,76.73,273.3,1.16,2.03,5.33,46.21,7.04,30.62,22.05,36.45,11.81,23-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
23-Jul-2019 - 00:00,34.55,976.58,215.27,74.23,70.08,186.5,89.24,179.51,0.64,3.05,5.2,50.28,25.32,29.66,36.42,34.06,8.98,24-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
24-Jul-2019 - 00:00,33.39,975.11,192.08,52.42,70.94,163.65,79.15,111.52,1.23,2.48,3.79,52.21,11.67,24.41,22.5,13.39,13.57,25-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
25-Jul-2019 - 00:00,30.1,976.86,93.29,15.58,89.11,57.17,57.59,128.14,1.14,1.7,1.41,27.76,6.83,18.24,15.27,13.37,13.37,26-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
26-Jul-2019 - 00:00,32.57,975.97,68.67,28.96,95.3,88.58,78.16,226.84,1.18,1.7,4.45,30.34,9.76,19.18,18.15,9.93,14.56,27-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
27-Jul-2019 - 00:00,30.93,975.81,54.62,26.49,95.3,81.17,76.06,287.11,1.7,1.36,4.38,32.14,9.62,21.54,19.26,18.13,13.76,28-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
28-Jul-2019 - 00:00,30.3,976.94,65.38,19.42,82.48,152.39,58.54,292.97,2.1,2.67,2.63,29.35,8.57,17.09,16.08,10.7,10.25,29-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
29-Jul-2019 - 00:00,31.83,978.25,90.19,20.77,72.23,147.37,60.94,290.43,1.98,2.12,3.22,29.99,7.24,19.28,16.21,20.73,10.59,30-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
30-Jul-2019 - 00:00,31.57,977.94,102.02,27.83,71.3,125.61,70.57,286.73,1.66,1.94,4.24,31.27,6.58,19.57,15.77,26.83,10.76,31-Jul-2019 - 00:00,"Mundka, Delhi - DPCC"
31-Jul-2019 - 00:00,31.72,977.26,100.88,29.98,72.36,129.33,57.95,297.71,1.5,1.8,3.18,32.38,6.78,19.22,15.74,18.56,9.23,01-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
01-Aug-2019 - 00:00,32.92,976.73,104.42,29.36,63.1,202.54,53.01,308.33,1.59,1.64,2.89,30.78,7.98,22.47,18.29,8.46,11.76,02-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
02-Aug-2019 - 00:00,30.29,975.9,96.75,29.81,84.64,115.5,73.47,235.7,1.22,2.8,2.97,34.92,7.94,20.5,17.37,8.0,12.69,03-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
03-Aug-2019 - 00:00,29.56,975.74,94.17,42.07,89.71,139.49,90.67,254.97,1.09,1.94,4.62,43.39,16.79,27.01,28.05,27.28,14.15,04-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
04-Aug-2019 - 00:00,30.51,974.89,96.46,53.4,87.11,131.35,94.81,187.45,0.85,2.22,5.72,38.45,14.44,21.83,23.39,16.2,14.9,05-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
05-Aug-2019 - 00:00,32.28,973.24,122.04,50.02,82.48,196.09,104.86,255.6,0.99,2.17,3.18,43.89,20.27,30.67,32.82,13.42,14.89,06-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
06-Aug-2019 - 00:00,28.26,973.73,89.85,37.15,94.93,51.78,89.62,221.84,0.99,2.04,4.89,44.38,16.74,30.26,29.76,14.21,13.47,07-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
07-Aug-2019 - 00:00,30.68,973.61,108.19,39.92,78.77,149.32,104.1,251.23,1.02,2.01,5.41,37.0,15.84,24.73,26.07,22.19,12.93,08-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
08-Aug-2019 - 00:00,33.37,973.22,134.94,34.48,67.39,208.69,78.71,245.14,1.12,1.87,4.19,32.35,13.29,24.39,23.84,24.55,16.01,09-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
09-Aug-2019 - 00:00,32.33,975.11,93.02,11.77,59.82,180.95,70.76,284.6,3.1,1.5,3.87,25.79,7.83,15.56,14.63,18.41,12.75,10-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
10-Aug-2019 - 00:00,31.0,976.02,72.1,15.25,75.07,144.5,44.54,301.26,2.56,1.56,2.06,22.95,6.1,16.39,13.7,8.67,10.86,11-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
11-Aug-2019 - 00:00,32.88,977.36,80.81,20.9,70.44,163.55,43.31,217.49,1.26,1.5,1.58,29.49,7.27,16.47,14.69,12.29,14.13,12-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
12-Aug-2019 - 00:00,30.91,977.59,62.92,15.67,85.15,120.33,57.02,79.71,1.16,1.59,1.87,27.65,9.02,16.41,16.08,9.1,12.5,13-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
13-Aug-2019 - 00:00,30.02,977.88,56.88,18.66,89.19,143.67,59.55,132.32,1.61,1.66,2.71,33.02,10.7,16.56,17.54,9.22,13.54,14-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
14-Aug-2019 - 00:00,30.17,979.23,57.21,31.91,90.56,138.23,56.47,175.61,0.99,1.89,3.09,34.97,8.79,17.1,16.25,10.7,12.63,15-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
15-Aug-2019 - 00:00,31.01,978.85,48.88,26.79,78.5,194.87,47.49,226.54,1.45,1.69,2.46,33.84,4.58,11.26,9.72,11.1,12.55,16-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
16-Aug-2019 - 00:00,29.62,977.04,45.4,15.11,83.86,142.43,52.2,285.38,2.23,1.67,3.21,21.7,6.32,16.08,13.71,17.63,12.56,17-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
17-Aug-2019 - 00:00,27.39,976.36,20.76,7.5,94.97,72.65,47.57,300.84,2.43,1.56,2.32,21.37,9.41,12.84,14.49,6.41,11.71,18-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
18-Aug-2019 - 00:00,27.9,980.01,27.49,12.0,93.12,97.73,48.65,118.27,1.51,1.73,1.74,18.45,12.42,12.68,16.85,7.14,11.48,19-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
19-Aug-2019 - 00:00,30.86,982.09,109.4,38.98,79.59,222.31,108.42,109.07,0.94,2.09,5.09,26.55,29.66,18.9,34.21,10.2,12.38,20-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
20-Aug-2019 - 00:00,31.46,981.67,100.0,36.58,78.47,223.59,118.56,108.69,1.98,1.81,1.82,38.79,9.46,11.64,13.91,8.47,11.67,21-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
21-Aug-2019 - 00:00,32.19,980.16,178.45,46.83,73.46,220.69,69.02,90.06,1.69,1.78,2.06,39.01,12.4,16.07,18.64,8.54,11.41,22-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
22-Aug-2019 - 00:00,31.67,980.45,190.9,51.69,70.29,201.32,78.59,141.17,1.25,1.91,4.81,34.39,16.41,24.14,26.21,9.17,12.01,23-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
23-Aug-2019 - 00:00,33.13,980.12,221.67,53.85,67.34,196.51,88.5,97.44,1.19,1.81,5.08,33.8,14.43,20.76,22.77,10.52,11.47,24-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
24-Aug-2019 - 00:00,31.21,980.15,195.54,57.56,76.57,102.52,95.98,153.93,0.99,1.92,4.5,38.91,21.82,24.35,30.72,8.8,12.32,25-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
25-Aug-2019 - 00:00,29.1,980.69,81.09,30.33,85.56,105.28,55.05,285.85,1.2,1.83,2.73,32.78,7.9,19.25,16.7,8.0,11.01,26-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
26-Aug-2019 - 00:00,31.54,980.61,88.64,25.34,71.14,196.94,61.47,284.56,1.49,2.0,3.64,25.33,12.15,20.17,20.63,10.06,11.88,27-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
27-Aug-2019 - 00:00,32.18,978.66,160.25,46.9,67.7,157.95,63.72,239.23,0.79,1.9,3.98,27.51,15.35,25.94,26.3,14.65,11.64,28-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
28-Aug-2019 - 00:00,33.45,980.54,154.12,45.38,67.9,166.85,63.63,258.11,1.09,1.82,3.83,32.66,14.57,24.06,24.62,15.52,11.36,29-Aug-2019 - 00:00,"Mundka, Delhi - DPCC"
