from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
07-Jul-2019 - 00:00,13.56,88.12,4.1,3.56,7.66,2.99,1.78,0.32,16.28,1.04,57.2,10.21,28.72,87.75,,141.26,2.45,228.53,08-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
08-Jul-2019 - 00:00,9.84,72.46,5.57,4.93,10.5,2.66,1.78,0.35,14.32,1.7,33.15,9.14,27.51,92.04,,24.58,1.94,212.42,09-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
09-Jul-2019 - 00:00,9.03,67.81,5.41,29.52,31.14,3.11,2.33,0.32,14.87,1.41,78.19,11.66,28.02,90.18,,231.91,1.57,214.72,10-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
10-Jul-2019 - 00:00,5.41,43.92,11.11,12.73,23.83,4.95,2.54,0.34,13.0,4.26,20.92,4.26,26.41,94.45,,67.33,1.52,210.78,11-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
11-Jul-2019 - 00:00,6.64,72.71,7.05,7.76,14.8,5.02,2.18,0.14,11.6,2.72,19.9,4.47,28.19,89.72,,237.24,1.68,218.66,12-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
12-Jul-2019 - 00:00,6.49,66.28,6.5,6.52,13.02,4.64,2.08,0.14,11.35,2.89,20.15,3.98,28.46,88.17,,348.2,1.44,214.16,13-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
13-Jul-2019 - 00:00,6.45,50.86,6.8,7.06,13.86,4.12,4.51,0.14,10.86,2.4,19.11,4.26,28.01,89.94,,159.93,1.56,222.53,14-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
14-Jul-2019 - 00:00,5.36,52.88,7.18,8.37,15.55,3.19,7.88,0.16,11.68,2.3,18.08,3.72,28.78,86.51,,248.25,1.42,230.37,15-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
15-Jul-2019 - 00:00,7.75,63.36,7.88,7.1,14.98,3.33,9.67,0.15,12.6,2.03,17.02,4.02,29.03,85.0,,259.79,1.62,229.64,16-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
16-Jul-2019 - 00:00,7.41,62.95,7.73,11.49,19.23,3.16,10.55,0.18,9.27,1.83,19.51,3.83,28.91,84.97,,265.64,1.36,225.44,17-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
17-Jul-2019 - 00:00,7.82,70.35,7.69,12.54,20.23,2.85,11.35,0.18,7.64,3.17,27.69,4.51,28.98,84.45,,329.74,1.15,217.5,18-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
18-Jul-2019 - 00:00,11.41,74.42,8.88,15.11,23.96,2.87,12.27,0.21,8.15,2.29,28.66,3.98,29.89,79.43,,353.96,1.04,226.31,19-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
19-Jul-2019 - 00:00,15.13,77.64,11.72,12.96,24.68,3.78,8.14,0.23,7.82,3.06,30.98,5.92,30.09,77.85,,342.7,0.83,223.24,20-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
20-Jul-2019 - 00:00,14.37,50.96,16.5,12.56,29.06,4.49,3.21,0.36,7.08,3.16,25.26,4.94,28.26,86.97,,207.93,0.75,195.61,21-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
21-Jul-2019 - 00:00,19.88,43.0,21.29,14.29,35.57,9.4,3.32,0.39,13.68,3.07,38.94,5.97,29.04,84.68,,333.19,0.76,209.39,22-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
22-Jul-2019 - 00:00,6.57,26.93,14.0,6.93,20.93,6.24,2.42,0.26,13.74,3.06,32.02,3.95,28.75,86.4,999.4,361.26,1.58,186.42,23-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
23-Jul-2019 - 00:00,3.1,33.19,13.61,7.39,21.01,4.84,2.42,0.23,12.61,2.99,45.15,7.16,28.65,86.17,,304.12,1.24,198.69,24-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
24-Jul-2019 - 00:00,4.22,32.39,11.61,8.73,20.34,3.26,2.1,0.19,17.79,2.62,26.5,6.25,26.24,96.65,,71.93,1.75,212.29,25-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
25-Jul-2019 - 00:00,9.68,56.94,11.04,9.51,20.53,2.78,1.82,0.19,18.6,2.03,20.93,4.03,26.86,93.43,,104.44,1.53,218.5,26-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
26-Jul-2019 - 00:00,8.66,73.8,10.41,9.64,20.06,3.02,1.9,0.21,17.7,2.29,17.49,3.9,26.98,93.02,,126.45,2.1,217.55,27-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
27-Jul-2019 - 00:00,10.05,72.67,8.69,4.81,13.5,3.32,1.62,0.15,23.35,3.21,16.58,4.71,26.86,92.39,,95.16,2.12,225.46,28-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
28-Jul-2019 - 00:00,9.86,61.5,8.8,5.24,14.05,2.96,1.73,0.15,22.53,2.73,29.49,6.84,27.89,88.04,,171.29,1.82,231.31,29-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
29-Jul-2019 - 00:00,9.07,47.31,9.54,8.42,17.96,3.54,1.97,0.18,19.16,2.81,42.27,9.36,27.42,89.11,,67.44,1.64,229.56,30-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
30-Jul-2019 - 00:00,6.34,33.74,10.1,8.15,18.25,3.65,1.71,0.17,18.58,2.32,22.86,5.04,26.11,94.22,,39.36,1.78,229.3,31-Jul-2019 - 00:00,"Worli, Mumbai - MPCB"
31-Jul-2019 - 00:00,6.9,37.79,9.26,9.26,18.52,3.53,1.75,0.17,15.88,2.66,22.16,4.9,27.32,89.38,,81.33,1.52,210.35,01-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
01-Aug-2019 - 00:00,7.48,50.16,7.62,9.79,17.4,3.02,1.57,0.1,18.07,2.3,33.84,6.14,28.07,86.55,,222.68,1.64,210.94,02-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
02-Aug-2019 - 00:00,7.49,45.04,4.41,5.37,9.78,2.94,1.51,0.04,10.61,3.37,16.68,4.28,26.12,93.79,,70.31,2.19,223.79,03-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
03-Aug-2019 - 00:00,6.51,43.13,3.92,2.99,6.92,6.26,1.38,0.02,10.45,2.37,11.5,3.98,25.91,94.3,,44.02,2.43,223.39,04-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
04-Aug-2019 - 00:00,10.1,53.56,5.2,5.32,10.52,1.43,1.31,0.03,15.33,2.38,14.82,4.87,26.16,95.74,,53.81,2.06,226.27,05-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
05-Aug-2019 - 00:00,10.96,50.61,6.08,9.15,15.23,1.96,1.47,0.07,13.15,3.08,20.56,4.41,27.45,88.94,,128.3,2.06,237.64,06-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
06-Aug-2019 - 00:00,10.09,40.97,6.37,11.28,17.65,1.46,1.49,0.17,11.93,2.9,17.74,2.58,27.16,90.27,,124.72,1.61,221.41,07-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
07-Aug-2019 - 00:00,11.5,47.67,6.39,10.94,17.32,1.31,1.64,0.17,13.61,2.41,17.17,3.88,27.27,89.55,,131.88,1.82,218.12,08-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
08-Aug-2019 - 00:00,17.26,77.26,9.55,10.47,20.03,1.62,1.61,0.22,13.88,3.11,12.79,2.27,27.49,89.56,,84.36,1.4,200.98,09-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
09-Aug-2019 - 00:00,15.53,76.39,7.2,7.67,14.86,1.55,1.39,0.18,18.85,2.63,6.62,2.23,27.56,88.79,,78.63,2.33,221.97,10-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
10-Aug-2019 - 00:00,15.68,73.61,4.53,3.72,8.25,1.28,1.11,0.16,21.16,2.74,4.66,2.05,27.8,86.79,,214.29,3.18,233.78,11-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
11-Aug-2019 - 00:00,12.81,77.2,5.75,4.13,9.88,0.87,1.1,0.18,18.74,2.43,8.03,2.0,27.87,85.96,,284.65,2.06,224.63,12-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
12-Aug-2019 - 00:00,12.37,74.04,7.44,9.18,16.63,1.24,1.42,0.24,13.51,2.43,12.68,1.92,28.23,85.44,,333.18,1.61,221.45,13-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
13-Aug-2019 - 00:00,12.19,68.91,10.31,13.73,24.05,1.55,1.75,0.29,12.44,2.48,26.78,3.2,27.7,87.87,,211.62,1.23,217.79,14-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
14-Aug-2019 - 00:00,12.28,72.36,10.37,11.99,22.36,2.68,1.62,0.26,12.72,2.0,20.85,2.33,27.94,87.63,,297.64,1.17,217.81,15-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
15-Aug-2019 - 00:00,9.83,60.32,9.05,8.59,17.64,2.84,1.39,0.26,15.45,3.2,19.02,2.25,28.16,85.58,,256.39,1.39,219.06,16-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
16-Aug-2019 - 00:00,9.93,53.49,6.52,7.28,13.79,2.42,1.38,0.25,15.59,1.87,12.87,2.06,27.66,87.14,,317.53,1.95,226.62,17-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
17-Aug-2019 - 00:00,9.75,59.49,6.8,6.18,12.99,1.84,1.38,0.26,14.16,2.25,18.28,2.74,28.24,82.77,,373.0,1.62,220.87,18-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
18-Aug-2019 - 00:00,8.01,51.26,6.14,7.21,13.35,1.56,1.35,0.26,10.86,1.91,22.01,3.16,28.08,83.37,,400.29,1.22,216.57,19-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
19-Aug-2019 - 00:00,8.63,51.1,7.15,12.65,19.8,1.64,1.47,0.3,8.69,3.19,18.91,2.5,28.6,80.92,,378.82,1.17,216.95,20-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
20-Aug-2019 - 00:00,12.19,50.62,10.24,13.98,24.21,2.24,1.54,0.33,11.14,2.3,24.05,2.05,29.12,77.46,,406.41,0.8,236.86,21-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
21-Aug-2019 - 00:00,9.47,47.16,8.7,17.65,26.34,2.65,1.6,0.32,11.45,2.42,20.87,1.89,28.9,79.99,,349.3,1.12,235.02,22-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
22-Aug-2019 - 00:00,9.57,50.78,9.22,17.46,26.68,2.54,1.72,0.35,11.37,2.52,16.54,1.98,28.52,80.53,,338.71,1.03,230.83,23-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
23-Aug-2019 - 00:00,13.29,53.69,8.87,14.36,23.23,2.7,1.71,0.34,11.84,2.93,16.32,2.47,29.17,78.28,,419.07,1.1,222.88,24-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
24-Aug-2019 - 00:00,9.8,48.5,6.95,5.92,12.87,2.34,1.47,0.26,17.3,2.52,12.93,1.85,28.37,79.66,,360.67,1.73,224.87,25-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
25-Aug-2019 - 00:00,9.97,46.03,7.76,9.08,16.83,1.53,1.56,0.29,11.31,2.62,15.55,2.5,28.05,79.53,,317.22,1.15,212.7,26-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
26-Aug-2019 - 00:00,12.22,56.32,7.01,9.64,16.65,2.59,1.72,0.3,10.89,2.1,13.28,2.33,27.99,79.66,,370.68,1.34,208.49,27-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
27-Aug-2019 - 00:00,9.59,49.71,6.73,6.91,13.64,1.85,1.62,0.26,14.13,2.4,11.13,2.29,28.1,79.5,,431.76,1.64,221.45,28-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
28-Aug-2019 - 00:00,10.6,43.45,6.62,8.91,15.53,2.33,1.69,0.28,8.54,2.28,11.27,2.15,28.19,81.85,,355.88,1.31,203.25,29-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
29-Aug-2019 - 00:00,10.32,45.75,6.09,10.97,17.03,3.26,1.79,0.32,9.03,2.95,14.25,2.75,28.23,83.65,,420.35,1.34,203.03,30-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
30-Aug-2019 - 00:00,9.28,43.83,7.21,13.05,20.26,3.19,1.95,0.33,8.38,3.83,12.44,2.31,27.89,85.64,,249.47,1.23,205.65,31-Aug-2019 - 00:00,"Worli, Mumbai - MPCB"
31-Aug-2019 - 00:00,9.18,50.55,6.72,6.34,13.06,2.49,1.57,0.24,15.89,3.21,8.64,2.54,27.5,87.63,,115.72,1.83,222.9,01-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
01-Sep-2019 - 00:00,7.18,42.55,6.86,5.1,11.96,1.5,1.56,0.23,17.11,2.33,10.34,2.19,26.37,90.99,,98.96,1.55,218.42,02-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
02-Sep-2019 - 00:00,9.34,45.26,4.86,4.5,9.36,1.58,1.58,0.21,11.4,2.52,13.91,2.88,27.2,88.34,,260.78,1.3,212.41,03-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
03-Sep-2019 - 00:00,4.0,22.89,8.26,9.42,17.69,1.28,1.63,0.27,17.03,2.28,9.17,1.82,25.29,96.38,,140.2,1.65,209.55,04-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
04-Sep-2019 - 00:00,7.57,27.53,9.49,7.01,16.5,1.19,1.61,0.25,19.19,2.25,9.12,2.36,24.92,97.75,,17.78,1.81,220.92,05-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
05-Sep-2019 - 00:00,4.26,33.61,8.09,6.81,14.9,1.84,1.63,0.23,20.42,3.87,6.04,2.5,26.25,93.51,,161.12,1.8,220.3,06-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
06-Sep-2019 - 00:00,5.91,44.17,6.1,3.95,10.05,1.31,1.4,0.24,20.23,2.88,6.17,2.16,26.09,93.88,,116.1,1.94,221.38,07-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
07-Sep-2019 - 00:00,7.34,41.81,8.48,4.77,13.25,1.18,1.5,0.4,17.28,2.68,7.46,2.29,25.75,95.54,,116.72,1.55,201.96,08-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
08-Sep-2019 - 00:00,5.56,32.72,8.96,4.18,13.14,0.83,1.43,0.39,23.59,1.9,10.19,2.17,25.45,97.99,,128.34,1.59,206.74,09-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
09-Sep-2019 - 00:00,12.33,52.53,8.91,8.02,16.93,1.17,1.55,0.43,18.91,2.65,8.01,2.78,26.72,92.8,,115.49,1.67,220.77,10-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
10-Sep-2019 - 00:00,10.28,50.56,7.69,4.88,12.57,1.35,1.43,0.29,21.14,2.63,7.83,2.33,26.86,90.53,,214.94,1.68,221.49,11-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
11-Sep-2019 - 00:00,13.44,46.34,8.95,7.74,16.69,0.81,1.46,0.27,13.43,2.84,9.37,2.32,26.27,91.99,,176.79,1.4,210.96,12-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
12-Sep-2019 - 00:00,7.48,43.09,6.22,4.71,10.93,0.98,1.39,0.21,15.23,2.32,7.09,2.29,26.77,90.53,,155.76,1.37,211.61,13-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
13-Sep-2019 - 00:00,8.8,43.31,9.92,12.06,21.98,1.43,1.6,0.31,13.48,3.39,5.45,2.05,26.76,91.98,,191.89,1.39,225.56,14-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
14-Sep-2019 - 00:00,12.05,57.47,8.63,13.06,21.69,1.35,1.65,0.29,12.99,3.24,5.36,2.12,28.07,87.81,,306.5,1.26,223.34,15-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
15-Sep-2019 - 00:00,7.4,34.75,17.09,10.39,27.48,1.41,1.75,0.43,16.36,2.27,2.76,2.65,26.32,89.52,,159.36,1.17,204.53,16-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
16-Sep-2019 - 00:00,9.81,45.12,9.76,19.08,28.8,2.08,2.2,0.4,9.91,3.64,2.44,2.53,27.52,89.52,,223.61,0.86,244.72,17-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
17-Sep-2019 - 00:00,10.4,38.3,10.23,20.92,31.15,2.19,2.29,0.41,8.93,3.49,2.16,2.07,26.98,91.58,,107.92,0.77,220.16,18-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
18-Sep-2019 - 00:00,14.84,40.47,13.15,24.94,37.42,2.99,2.46,0.31,9.97,2.73,2.53,1.92,27.11,91.21,,303.36,0.86,205.92,19-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
19-Sep-2019 - 00:00,19.03,33.3,28.48,6.75,35.23,3.9,1.85,0.27,31.62,2.73,2.27,2.04,25.95,92.82,,195.52,0.76,184.0,20-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
20-Sep-2019 - 00:00,11.18,37.49,16.37,4.67,21.03,4.44,1.43,0.11,16.53,3.31,2.33,1.91,25.47,96.85,,157.34,1.23,174.75,21-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
21-Sep-2019 - 00:00,10.07,29.54,11.94,5.31,17.26,5.08,0.71,0.12,12.08,9.0,3.21,5.78,27.42,85.44,,443.22,1.51,179.47,22-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
22-Sep-2019 - 00:00,12.62,35.91,9.51,7.4,16.9,4.16,0.82,0.12,9.61,11.22,9.59,12.16,27.79,83.88,,416.49,1.28,184.43,23-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
23-Sep-2019 - 00:00,15.85,53.97,10.99,15.51,26.5,3.77,1.12,0.2,8.09,9.58,10.15,10.7,28.13,83.61,,461.57,1.13,191.17,24-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
24-Sep-2019 - 00:00,12.06,48.64,10.64,10.36,21.01,3.51,1.17,0.25,9.24,22.73,12.22,12.05,28.67,82.55,,361.43,0.88,218.57,25-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
25-Sep-2019 - 00:00,10.37,28.42,21.75,7.84,29.58,3.22,1.22,0.3,16.18,15.93,6.89,8.45,26.75,91.86,,205.57,0.98,195.97,26-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
26-Sep-2019 - 00:00,13.09,30.72,17.71,8.39,26.11,3.62,1.1,0.28,13.48,8.64,5.97,17.62,27.43,87.68,,415.41,1.06,181.03,27-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
27-Sep-2019 - 00:00,5.16,18.72,7.85,4.94,12.78,2.57,0.61,0.08,13.92,10.2,7.67,16.38,26.49,88.55,,319.7,1.34,193.37,28-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
28-Sep-2019 - 00:00,3.74,21.05,6.0,5.28,11.28,2.92,1.39,0.1,7.32,8.04,5.62,18.04,27.4,85.25,,392.22,1.18,188.09,29-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
29-Sep-2019 - 00:00,5.26,22.2,5.9,5.84,11.74,3.14,2.07,0.13,7.31,5.39,5.2,15.9,28.03,83.59,,402.26,1.16,189.76,30-Sep-2019 - 00:00,"Worli, Mumbai - MPCB"
30-Sep-2019 - 00:00,3.38,17.37,5.01,11.59,16.59,2.98,2.24,0.2,6.4,8.68,5.41,15.88,27.51,88.02,,363.51,1.18,200.25,01-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
01-Oct-2019 - 00:00,7.14,30.22,5.16,13.36,18.19,1.66,2.24,0.18,8.06,7.66,6.43,16.92,28.39,81.4,,425.68,1.17,216.33,02-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
02-Oct-2019 - 00:00,12.63,43.24,10.09,12.68,21.95,2.72,2.32,0.22,9.49,9.23,5.92,15.32,28.77,79.22,,411.94,0.76,204.58,03-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
03-Oct-2019 - 00:00,12.64,43.21,13.39,14.41,27.79,3.04,2.54,0.33,8.69,7.55,7.3,12.59,28.82,81.02,,369.97,0.85,207.4,04-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
04-Oct-2019 - 00:00,24.75,66.19,20.31,15.53,35.84,3.3,2.97,0.52,20.85,8.97,6.86,15.28,28.91,82.28,,412.45,0.86,219.64,05-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
05-Oct-2019 - 00:00,37.22,77.4,20.84,24.9,45.71,7.83,3.44,0.57,16.66,8.79,6.13,19.75,28.33,79.59,,398.57,0.78,191.54,06-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
06-Oct-2019 - 00:00,43.83,83.67,27.11,18.33,45.44,15.92,3.55,0.52,41.93,9.1,6.64,16.52,28.68,77.45,,419.59,0.94,204.12,07-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
07-Oct-2019 - 00:00,51.28,94.22,27.07,8.67,35.75,12.83,2.73,0.5,27.06,9.08,5.37,19.66,29.57,77.86,,378.62,0.84,208.26,08-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
08-Oct-2019 - 00:00,54.32,94.14,25.09,4.25,29.34,7.97,2.25,0.37,44.1,8.93,4.68,14.84,29.19,79.73,,296.24,0.91,204.45,09-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
09-Oct-2019 - 00:00,23.23,48.5,23.72,10.09,33.81,9.29,2.85,0.37,20.15,9.74,6.18,15.48,27.77,80.74,,360.37,0.8,191.43,10-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
10-Oct-2019 - 00:00,48.38,86.53,32.08,18.04,50.12,13.97,3.36,0.63,24.51,8.98,5.76,14.06,28.52,79.57,,387.37,0.69,195.07,11-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
11-Oct-2019 - 00:00,31.97,56.27,34.27,5.57,39.84,7.26,2.42,0.34,40.54,14.04,7.02,16.18,28.96,73.76,,410.13,0.92,185.48,12-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
12-Oct-2019 - 00:00,51.73,98.01,32.15,9.89,42.04,6.43,2.7,0.52,36.97,11.13,6.27,21.37,29.09,78.56,,386.0,0.8,173.22,13-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
13-Oct-2019 - 00:00,48.93,85.33,27.27,13.43,40.7,14.87,3.65,0.51,39.71,10.71,6.08,13.15,29.68,74.95,,360.61,0.7,197.69,14-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
14-Oct-2019 - 00:00,48.45,99.57,38.62,3.38,42.0,15.87,6.2,0.52,59.94,8.51,7.02,14.41,31.79,69.23,,341.44,1.15,247.42,15-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
15-Oct-2019 - 00:00,73.77,136.71,25.68,17.82,43.24,22.97,8.64,0.65,28.75,9.11,5.15,15.53,30.95,62.22,,383.25,0.85,177.27,16-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
16-Oct-2019 - 00:00,49.31,110.0,32.67,11.94,44.61,18.94,8.54,0.52,30.72,9.26,6.76,16.32,31.05,56.99,,406.55,0.86,171.45,17-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
17-Oct-2019 - 00:00,58.87,121.07,31.79,9.07,40.86,16.67,13.09,0.53,45.03,8.98,5.75,26.08,30.53,62.18,,373.7,0.85,193.54,18-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
18-Oct-2019 - 00:00,63.93,119.77,20.93,26.94,47.88,17.45,19.4,0.73,6.2,13.23,8.58,19.31,28.46,71.7,,102.89,0.58,158.58,19-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
19-Oct-2019 - 00:00,28.14,44.7,18.81,27.77,46.59,37.84,19.48,0.53,4.05,19.53,13.04,21.71,25.27,88.97,,64.71,0.62,129.99,20-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
20-Oct-2019 - 00:00,17.23,29.36,17.11,20.51,37.62,20.92,18.69,0.47,5.55,26.13,24.63,23.92,24.79,90.55,,120.45,0.67,148.09,21-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
21-Oct-2019 - 00:00,15.45,54.3,18.57,9.6,28.17,23.52,18.46,0.36,16.85,27.39,18.08,27.45,27.26,81.71,,300.72,0.95,181.09,22-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
22-Oct-2019 - 00:00,15.3,45.27,22.58,9.21,31.76,10.09,18.03,0.37,17.35,27.03,19.87,22.49,26.26,88.47,,228.1,0.87,188.78,23-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
23-Oct-2019 - 00:00,20.55,42.71,12.21,16.55,28.76,8.59,18.17,0.31,4.18,23.03,22.59,24.95,25.05,93.66,,138.5,0.74,161.59,24-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
24-Oct-2019 - 00:00,35.13,192.62,10.07,35.99,44.57,13.62,18.62,0.39,7.53,27.69,19.14,11.76,28.06,81.58,,113.89,0.73,192.17,25-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
25-Oct-2019 - 00:00,20.43,57.08,22.04,20.8,42.84,19.99,19.4,0.51,5.76,23.53,21.74,21.42,28.54,74.51,,178.78,0.82,147.52,26-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
26-Oct-2019 - 00:00,23.44,51.47,14.49,25.49,38.12,10.93,19.19,0.53,6.63,24.48,18.08,21.73,27.07,80.09,,114.2,0.84,147.12,27-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
27-Oct-2019 - 00:00,34.3,63.64,6.42,17.69,24.1,12.39,18.93,0.28,5.9,25.19,19.01,21.68,27.95,78.12,,278.33,1.02,166.22,28-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
28-Oct-2019 - 00:00,61.97,95.55,8.14,11.4,19.54,8.25,18.9,0.31,11.48,30.38,25.2,22.15,28.45,73.66,,369.28,0.81,177.77,29-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
29-Oct-2019 - 00:00,66.82,107.16,18.51,19.62,35.48,9.69,19.14,0.56,23.84,31.5,21.4,24.03,29.1,76.16,,343.23,0.77,208.2,30-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
30-Oct-2019 - 00:00,46.79,85.01,16.19,14.41,30.58,12.3,18.75,0.47,25.83,28.71,19.87,13.91,30.1,73.47,,347.45,0.76,190.68,31-Oct-2019 - 00:00,"Worli, Mumbai - MPCB"
31-Oct-2019 - 00:00,29.77,109.13,9.25,19.4,28.4,9.07,19.65,0.39,8.6,32.47,18.08,25.6,30.03,64.79,,257.52,0.73,165.39,01-Nov-2019 - 00:00,"Worli, Mumbai - MPCB"
01-Nov-2019 - 00:00,19.56,90.15,9.92,7.62,17.54,11.15,18.45,0.19,14.08,25.02,19.31,25.42,28.71,74.94,,245.05,0.88,168.33,02-Nov-2019 - 00:00,"Worli, Mumbai - MPCB"
02-Nov-2019 - 00:00,12.53,52.49,7.02,10.06,17.08,7.27,18.24,0.19,7.53,29.96,17.36,22.59,27.3,81.63,,337.37,1.04,167.15,03-Nov-2019 - 00:00,"Worli, Mumbai - MPCB"
