from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
28-Apr-2019 - 00:00,36.26,980.78,294.96,66.28,2.5,216.04,19.51,284.26,1.55,2.06,3.39,34.03,104.9,89.39,133.1,42.02,21.9,29-Apr-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
29-Apr-2019 - 00:00,37.06,980.59,307.45,84.86,2.5,213.65,26.67,248.63,0.68,2.28,5.1,34.79,161.05,104.33,189.39,40.5,31.41,30-Apr-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
30-Apr-2019 - 00:00,37.58,980.73,325.15,118.26,2.5,210.34,30.69,126.23,1.12,2.14,6.43,40.7,73.29,99.78,112.78,64.67,37.39,01-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
01-May-2019 - 00:00,36.28,980.32,377.1,147.84,2.5,210.56,30.6,176.24,0.48,2.02,6.57,45.08,72.16,118.24,121.72,77.91,45.17,02-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
02-May-2019 - 00:00,32.92,980.27,301.29,86.18,2.5,201.57,22.47,126.34,1.76,2.53,3.96,35.98,29.57,64.0,58.11,56.27,29.92,03-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
03-May-2019 - 00:00,32.11,980.57,185.28,73.69,2.5,205.28,24.99,161.0,1.2,2.17,3.75,29.19,64.41,74.28,92.08,67.0,30.84,04-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
04-May-2019 - 00:00,33.39,980.55,250.25,82.8,2.5,249.83,25.38,261.58,0.88,1.94,4.99,39.31,94.34,85.04,122.11,38.33,19.31,05-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
05-May-2019 - 00:00,37.71,980.43,319.78,93.39,2.5,243.53,35.57,254.53,1.51,4.17,4.89,,,,,65.69,23.52,06-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
06-May-2019 - 00:00,35.77,981.65,390.57,131.64,2.5,272.19,27.0,263.82,1.31,1.82,6.4,22.81,70.94,144.84,134.87,47.43,22.23,07-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
07-May-2019 - 00:00,39.28,980.18,494.63,129.28,2.5,240.94,47.29,260.09,1.32,3.22,6.31,30.46,177.73,85.72,202.57,43.26,21.88,08-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
08-May-2019 - 00:00,36.96,980.2,538.28,297.86,2.5,214.3,47.7,252.22,1.16,2.41,8.37,40.22,188.63,83.52,203.82,34.12,21.27,09-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
09-May-2019 - 00:00,37.16,980.66,494.85,200.22,2.5,212.0,19.16,266.51,1.08,2.77,5.65,29.11,200.04,76.88,198.96,20.72,17.62,10-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
10-May-2019 - 00:00,36.95,981.06,367.4,162.39,2.5,209.51,11.16,250.93,1.12,1.44,3.35,32.74,103.24,81.54,127.41,31.82,15.98,11-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
11-May-2019 - 00:00,35.31,981.61,372.25,151.4,2.5,217.82,22.02,255.0,1.07,1.94,3.95,41.83,111.42,97.84,142.88,48.81,19.89,12-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
12-May-2019 - 00:00,34.62,979.76,431.73,220.74,2.5,218.76,13.6,265.48,1.43,1.48,3.67,38.45,98.05,91.47,128.56,42.99,16.7,13-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
13-May-2019 - 00:00,34.44,979.42,455.86,231.29,2.5,207.45,18.95,229.06,1.01,1.72,6.15,50.78,87.04,98.6,123.43,44.2,35.61,14-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
14-May-2019 - 00:00,31.89,980.07,212.31,88.56,2.5,221.09,13.26,207.15,0.6,1.83,3.38,52.77,70.28,88.95,104.64,32.24,17.14,15-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
15-May-2019 - 00:00,30.18,979.95,224.78,119.8,2.53,198.27,44.96,123.8,1.09,1.63,6.75,57.88,60.94,76.43,92.8,33.65,38.54,16-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
16-May-2019 - 00:00,31.29,980.13,230.6,81.9,2.5,216.18,28.8,193.86,1.04,1.8,5.05,70.12,123.8,126.17,171.2,32.66,22.8,17-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
17-May-2019 - 00:00,29.72,980.14,352.11,86.85,2.54,206.71,29.2,198.3,1.08,1.67,4.49,68.06,108.81,92.68,137.95,29.76,17.41,18-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
18-May-2019 - 00:00,28.76,980.04,113.95,44.74,2.51,231.86,12.99,281.91,1.11,1.95,2.99,69.75,118.19,99.02,149.02,20.23,9.7,19-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
19-May-2019 - 00:00,33.2,980.31,178.74,79.23,2.5,223.36,14.66,281.62,0.94,,4.0,63.09,164.41,131.09,203.81,32.29,13.71,20-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
20-May-2019 - 00:00,35.42,983.75,226.2,106.28,2.5,219.72,24.48,263.58,0.93,1.83,5.79,68.36,225.86,140.61,258.91,31.15,14.62,21-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
21-May-2019 - 00:00,36.76,983.78,175.98,78.77,2.5,219.96,16.51,266.78,0.73,2.48,4.72,56.74,169.37,123.46,203.66,34.75,16.29,22-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
22-May-2019 - 00:00,35.34,983.76,201.22,78.4,2.5,206.01,20.04,261.24,0.54,2.42,5.64,52.53,193.19,121.71,220.42,24.5,13.99,23-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
23-May-2019 - 00:00,34.9,983.95,204.68,104.44,2.5,198.82,23.08,252.1,0.82,2.91,6.37,66.4,173.47,117.67,210.0,28.56,18.33,24-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
24-May-2019 - 00:00,30.38,984.19,122.1,64.44,2.56,221.59,18.16,238.93,1.21,2.16,3.89,63.82,106.58,68.05,123.1,12.6,12.54,25-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
25-May-2019 - 00:00,,984.25,112.66,39.74,2.5,223.59,10.5,292.89,1.74,1.72,2.69,48.91,92.4,75.91,115.71,20.21,10.06,26-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
26-May-2019 - 00:00,,984.0,112.33,53.52,2.5,222.19,11.22,271.72,1.13,1.94,2.76,43.04,113.52,107.15,149.44,31.99,14.02,27-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
27-May-2019 - 00:00,,983.62,200.97,83.08,2.5,216.94,14.69,264.51,1.08,2.02,4.0,44.42,129.93,117.22,168.65,28.59,14.84,28-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
28-May-2019 - 00:00,,983.44,259.33,69.32,2.5,217.78,17.97,277.96,1.14,2.2,5.16,39.04,176.38,121.73,208.9,31.98,18.07,29-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
29-May-2019 - 00:00,,983.31,301.45,85.19,2.5,215.98,22.77,258.52,0.8,2.54,6.08,42.27,175.37,128.91,211.93,33.29,17.7,30-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
30-May-2019 - 00:00,,982.29,344.62,94.48,2.51,212.81,30.07,267.44,0.86,2.85,8.27,48.17,214.33,123.56,244.71,29.84,18.46,31-May-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
31-May-2019 - 00:00,,983.09,439.14,98.49,2.5,214.63,25.41,215.6,0.94,2.3,4.62,48.06,125.16,113.59,149.73,45.95,19.63,01-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
01-Jun-2019 - 00:00,,982.81,369.44,113.05,2.5,216.84,52.42,109.57,1.7,1.98,4.63,66.92,52.33,88.76,88.18,33.22,28.22,02-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
02-Jun-2019 - 00:00,,982.71,237.9,78.23,2.5,217.43,29.15,99.41,2.61,1.97,1.94,61.0,9.68,58.78,39.16,20.89,10.74,03-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
03-Jun-2019 - 00:00,,983.38,341.61,67.74,2.5,220.9,8.82,94.16,3.49,1.81,1.57,45.83,5.05,41.61,26.24,20.14,8.17,04-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
04-Jun-2019 - 00:00,,981.86,184.2,56.99,2.5,220.37,24.15,99.22,2.51,2.6,1.96,34.11,9.36,59.32,39.19,34.23,9.99,05-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
05-Jun-2019 - 00:00,,981.6,239.83,75.75,2.5,216.66,28.05,133.66,1.25,1.89,3.2,34.88,43.41,68.19,71.66,29.7,16.23,06-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
06-Jun-2019 - 00:00,,981.48,284.06,84.33,2.5,210.61,35.82,165.95,1.25,1.85,3.09,48.69,67.46,93.79,104.3,37.86,18.81,07-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
07-Jun-2019 - 00:00,,981.21,165.27,61.43,2.5,220.81,13.91,119.97,1.28,1.93,1.91,41.26,14.98,75.49,52.37,41.71,10.92,08-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
08-Jun-2019 - 00:00,39.65,981.76,257.33,87.26,11.09,211.02,28.03,185.81,0.71,2.56,3.82,48.4,79.42,120.68,128.12,31.37,16.31,09-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
09-Jun-2019 - 00:00,36.01,980.47,411.76,137.4,31.68,211.83,58.44,190.37,0.58,2.62,7.23,71.96,177.98,141.52,225.04,54.12,31.8,10-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
10-Jun-2019 - 00:00,39.39,979.71,384.26,101.17,32.24,192.19,28.24,239.02,0.64,2.34,5.75,63.51,202.01,132.17,236.42,35.71,16.69,11-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
11-Jun-2019 - 00:00,39.25,979.46,531.19,125.11,22.36,211.75,26.25,231.15,0.91,2.65,5.26,59.42,183.71,109.68,207.66,24.67,15.67,12-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
12-Jun-2019 - 00:00,37.89,980.76,255.15,73.93,38.31,223.84,20.1,123.0,2.69,2.27,1.73,56.05,21.55,55.07,46.85,29.53,12.8,13-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
13-Jun-2019 - 00:00,37.32,982.87,215.07,62.07,37.16,215.54,13.81,199.66,0.9,2.78,2.38,37.09,49.25,82.08,83.81,37.32,12.5,14-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
14-Jun-2019 - 00:00,38.71,982.59,256.45,58.38,31.86,217.86,11.26,283.26,1.14,1.98,3.12,35.24,156.13,99.21,181.27,38.04,12.0,15-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
15-Jun-2019 - 00:00,39.08,979.59,371.77,89.36,29.39,215.46,15.7,275.55,1.24,1.95,4.06,34.87,159.64,113.31,190.5,39.31,17.36,16-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
16-Jun-2019 - 00:00,32.9,981.56,231.18,46.55,42.18,211.06,5.87,279.0,1.85,1.59,1.36,45.38,116.55,59.04,126.41,28.4,7.47,17-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
17-Jun-2019 - 00:00,31.39,983.96,200.57,51.95,43.06,214.26,10.38,251.28,1.35,2.99,2.49,33.76,158.15,91.61,177.71,23.73,6.0,18-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
18-Jun-2019 - 00:00,27.42,983.08,207.73,40.0,53.1,203.69,13.89,255.06,1.21,3.36,2.59,40.42,134.63,92.25,161.04,29.59,8.24,19-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
19-Jun-2019 - 00:00,31.58,980.24,319.86,117.86,47.58,219.29,11.83,157.86,0.97,2.15,3.56,56.13,50.02,89.0,88.11,42.95,9.75,20-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
20-Jun-2019 - 00:00,33.23,980.4,169.06,54.58,44.94,223.52,15.6,157.94,1.0,1.93,2.19,44.64,24.81,77.6,61.49,40.6,8.94,21-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
21-Jun-2019 - 00:00,35.34,981.15,218.66,79.38,43.07,217.25,19.24,151.93,0.81,2.1,2.83,43.5,36.83,89.3,77.52,24.59,9.12,22-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
22-Jun-2019 - 00:00,36.87,981.59,220.01,74.72,38.12,218.81,20.55,181.76,1.08,2.27,2.79,43.72,50.93,95.98,92.57,45.13,9.83,23-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
23-Jun-2019 - 00:00,34.41,982.23,138.86,35.38,46.68,222.13,14.4,96.6,2.7,1.46,1.26,39.23,7.02,40.42,27.21,25.47,7.99,24-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
24-Jun-2019 - 00:00,30.54,981.9,86.36,21.83,53.85,213.93,25.99,90.85,2.5,2.17,1.23,28.96,13.46,45.12,34.96,11.93,6.76,25-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
25-Jun-2019 - 00:00,34.12,981.64,132.3,46.09,48.32,214.56,19.49,135.01,0.86,1.95,2.09,31.44,23.42,70.0,56.33,33.41,7.25,26-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
26-Jun-2019 - 00:00,37.4,981.94,214.26,74.18,42.81,213.61,12.55,228.76,0.73,2.22,2.9,37.74,85.58,96.51,121.1,29.17,8.09,27-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
27-Jun-2019 - 00:00,36.47,981.1,305.25,70.92,40.7,212.84,14.34,269.4,1.14,2.5,3.09,46.48,132.57,96.64,159.34,19.25,9.6,28-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
28-Jun-2019 - 00:00,37.35,981.49,311.5,65.36,38.35,217.61,13.08,290.16,1.35,2.87,2.86,49.52,138.74,83.2,157.41,14.2,7.21,29-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
29-Jun-2019 - 00:00,39.28,980.0,344.47,67.65,35.78,218.59,9.88,262.08,1.11,1.84,2.25,35.91,128.78,82.46,150.96,13.16,7.1,30-Jun-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
30-Jun-2019 - 00:00,39.01,981.06,342.32,80.72,37.0,212.64,34.29,213.74,1.27,1.62,2.28,39.07,105.95,75.64,126.57,24.93,12.69,01-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
01-Jul-2019 - 00:00,37.61,980.71,260.7,89.83,40.01,210.55,17.86,175.22,0.79,1.9,2.06,37.73,54.74,75.17,84.61,25.99,8.97,02-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
02-Jul-2019 - 00:00,36.23,980.22,281.86,88.68,43.67,216.05,11.1,192.76,1.31,2.12,1.28,31.59,51.0,67.64,77.57,26.85,8.3,03-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
03-Jul-2019 - 00:00,35.03,979.85,118.2,36.94,47.24,215.89,13.31,105.76,1.81,1.64,0.88,26.33,10.23,40.6,29.93,6.91,7.77,04-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
04-Jul-2019 - 00:00,31.1,980.66,108.23,46.75,57.87,169.46,14.74,152.19,1.14,2.16,1.63,21.57,44.3,38.43,56.57,14.86,6.87,05-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
05-Jul-2019 - 00:00,29.8,980.77,153.18,80.53,60.06,199.15,15.13,181.4,1.09,2.37,2.07,39.65,59.0,52.91,76.26,5.74,7.24,06-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
06-Jul-2019 - 00:00,32.09,980.26,84.07,30.78,54.23,222.64,10.93,113.16,1.76,1.71,0.75,29.43,17.93,38.06,36.94,5.51,7.85,07-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
07-Jul-2019 - 00:00,33.01,981.14,122.45,49.01,53.1,213.37,11.64,169.11,0.76,2.64,1.07,49.3,46.91,59.7,70.0,10.5,8.29,08-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
08-Jul-2019 - 00:00,33.73,980.79,173.84,60.39,51.58,215.45,8.9,175.25,1.2,1.94,0.99,45.49,51.6,64.1,76.19,7.78,7.76,09-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
09-Jul-2019 - 00:00,31.21,980.44,151.86,46.42,55.78,210.53,12.5,186.33,0.95,2.61,0.73,44.35,75.29,53.2,89.69,11.21,7.09,10-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
10-Jul-2019 - 00:00,33.96,981.13,457.32,80.77,53.01,215.51,14.03,185.17,1.12,2.21,0.87,38.03,76.75,60.19,94.58,13.14,6.72,11-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
11-Jul-2019 - 00:00,35.63,980.88,426.17,82.64,47.32,212.93,14.81,214.05,1.2,2.02,0.78,54.03,121.88,61.88,132.29,12.13,7.56,12-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
12-Jul-2019 - 00:00,35.04,981.54,483.64,87.02,50.05,214.85,9.39,193.41,1.31,1.32,0.94,53.59,106.27,46.92,111.58,17.17,8.36,13-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
13-Jul-2019 - 00:00,36.86,979.71,437.29,80.02,44.03,255.43,18.19,207.4,1.67,2.94,0.96,27.97,94.08,49.62,103.03,27.15,7.67,14-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
14-Jul-2019 - 00:00,33.52,979.55,312.33,63.97,47.61,211.05,16.8,176.47,1.31,1.52,0.72,39.03,84.37,50.18,93.4,25.84,8.59,15-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
15-Jul-2019 - 00:00,27.96,980.62,150.55,40.3,60.08,185.53,23.85,123.38,1.31,2.03,1.15,31.82,41.39,39.65,54.84,25.91,7.57,16-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
16-Jul-2019 - 00:00,27.59,980.62,108.77,31.49,60.29,215.34,22.15,109.49,1.25,2.42,0.85,32.49,28.71,50.98,50.52,55.52,8.5,17-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
17-Jul-2019 - 00:00,26.72,981.08,105.3,41.43,65.48,197.11,19.26,200.99,0.48,1.69,1.62,17.97,70.82,51.01,84.88,29.71,7.44,18-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
18-Jul-2019 - 00:00,27.3,980.92,128.93,40.53,63.83,216.53,13.28,207.76,0.35,1.84,1.09,12.1,102.51,72.68,122.23,8.54,9.01,19-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
19-Jul-2019 - 00:00,31.78,980.22,238.27,76.91,55.34,218.73,29.73,133.34,0.68,1.98,1.62,27.26,39.63,66.29,69.8,15.46,7.07,20-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
20-Jul-2019 - 00:00,30.5,980.54,147.38,56.3,59.86,199.01,21.52,136.26,0.69,1.47,1.36,44.89,53.21,46.77,68.25,33.29,9.02,21-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
21-Jul-2019 - 00:00,29.96,980.91,155.99,67.69,63.19,180.7,32.07,126.52,0.73,2.72,1.74,28.05,81.16,52.01,93.84,26.47,9.15,22-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
22-Jul-2019 - 00:00,31.08,980.76,174.53,71.85,61.74,213.9,35.61,113.19,0.56,3.26,1.99,63.9,70.76,49.83,84.2,27.35,7.7,23-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
23-Jul-2019 - 00:00,33.88,980.21,246.08,87.73,55.95,216.21,40.06,147.52,0.43,3.72,2.71,44.51,61.18,61.64,82.65,23.83,9.23,24-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
24-Jul-2019 - 00:00,32.71,980.17,232.38,70.31,55.93,195.37,32.36,182.21,0.78,2.04,2.38,44.47,74.62,88.85,108.09,27.56,7.9,25-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
25-Jul-2019 - 00:00,28.12,980.83,95.51,25.33,63.23,186.25,20.58,178.28,0.69,1.23,1.12,48.11,71.86,57.98,89.4,24.0,6.27,26-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
26-Jul-2019 - 00:00,27.34,981.16,63.72,26.0,66.86,214.92,19.51,116.07,1.04,0.92,0.99,75.74,29.66,39.01,44.93,40.06,6.54,27-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
27-Jul-2019 - 00:00,26.88,981.3,50.74,23.9,68.68,208.59,35.45,89.22,1.46,0.72,1.07,65.1,11.76,31.84,26.8,32.44,6.02,28-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
28-Jul-2019 - 00:00,31.33,980.2,57.93,16.0,57.29,246.22,22.26,92.7,2.49,0.96,0.62,17.21,13.2,43.69,33.82,30.64,7.74,29-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
29-Jul-2019 - 00:00,31.12,980.72,71.71,24.02,57.2,214.53,25.09,88.73,2.23,1.04,0.82,26.92,14.67,36.5,31.39,25.22,7.33,30-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
30-Jul-2019 - 00:00,30.36,980.7,88.85,29.07,58.92,201.7,30.51,89.68,1.53,1.4,0.98,41.36,20.87,40.77,38.69,27.59,8.07,31-Jul-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
31-Jul-2019 - 00:00,31.12,980.87,83.7,28.8,56.78,210.28,27.93,88.42,1.81,1.31,1.11,41.09,12.38,38.84,30.75,19.07,8.11,01-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
01-Aug-2019 - 00:00,31.78,980.8,88.94,33.04,55.28,211.17,22.33,90.61,1.46,0.71,1.31,44.99,12.46,44.29,33.71,17.68,7.65,02-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
02-Aug-2019 - 00:00,30.18,982.89,102.79,33.06,60.63,203.98,26.73,123.34,0.87,1.38,1.67,44.83,33.75,45.36,51.65,26.26,7.65,03-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
03-Aug-2019 - 00:00,27.97,984.36,95.82,39.8,66.27,205.87,39.34,113.75,0.78,1.61,2.27,35.46,35.77,37.02,48.85,31.17,7.49,04-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
04-Aug-2019 - 00:00,29.59,984.11,121.03,50.69,62.74,205.21,33.29,125.68,0.57,1.41,2.34,26.0,43.69,41.17,57.51,32.08,7.49,05-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
05-Aug-2019 - 00:00,30.57,982.37,113.94,49.98,61.5,202.44,24.34,110.71,0.62,1.41,2.64,33.2,27.92,50.94,49.85,22.31,8.49,06-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
06-Aug-2019 - 00:00,30.49,981.95,77.25,37.34,77.62,143.04,28.5,114.3,0.6,1.72,2.11,65.25,60.88,66.23,84.79,35.25,6.59,07-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
07-Aug-2019 - 00:00,37.19,982.35,115.17,44.7,75.85,210.38,38.48,111.86,0.92,3.55,2.49,46.38,52.06,52.51,70.37,45.79,8.09,08-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
08-Aug-2019 - 00:00,40.13,982.27,84.32,27.74,68.08,205.41,32.73,92.64,1.15,0.94,1.72,74.11,27.07,37.86,42.22,27.17,7.09,09-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
09-Aug-2019 - 00:00,37.72,981.77,69.65,16.6,67.86,209.39,25.45,88.82,3.3,1.44,0.77,73.6,19.7,31.58,32.86,15.99,8.29,10-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
10-Aug-2019 - 00:00,27.93,979.08,64.0,33.0,91.68,4.62,21.57,54.85,1.1,,,,,,,,,11-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
11-Aug-2019 - 00:00,31.4,978.24,54.06,30.8,75.95,195.47,14.68,98.13,1.13,,0.06,,,,,,,12-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
12-Aug-2019 - 00:00,32.97,979.45,96.06,26.42,65.06,175.68,18.69,224.28,0.82,1.24,1.52,35.97,85.25,59.02,100.91,22.65,8.44,13-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
13-Aug-2019 - 00:00,31.82,981.24,84.38,26.9,60.56,169.67,15.05,236.27,0.8,1.47,1.8,49.51,98.04,56.4,109.9,22.62,6.52,14-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
14-Aug-2019 - 00:00,31.47,980.86,90.6,49.41,65.02,196.56,22.67,179.22,0.42,2.01,3.27,50.61,90.92,73.54,114.68,24.59,8.13,15-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
15-Aug-2019 - 00:00,32.03,979.07,78.66,33.19,61.03,205.09,14.84,109.15,1.43,0.95,2.03,46.7,36.95,47.93,55.62,29.67,6.67,16-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
16-Aug-2019 - 00:00,30.93,978.83,57.0,17.62,61.47,197.8,20.03,91.38,2.33,1.33,0.88,78.02,13.63,31.77,28.02,18.98,7.91,17-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
17-Aug-2019 - 00:00,29.15,979.39,24.3,9.42,69.76,175.48,14.13,99.9,2.26,1.14,1.0,41.93,17.32,24.69,27.09,18.07,6.54,18-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
18-Aug-2019 - 00:00,29.42,978.09,56.75,20.17,68.35,170.83,19.45,213.56,0.49,1.47,1.71,32.37,110.13,44.31,113.15,21.91,6.82,19-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
19-Aug-2019 - 00:00,32.27,977.8,178.72,52.45,59.38,207.94,20.01,220.56,0.37,1.63,2.81,54.46,94.54,58.1,108.01,25.1,4.91,20-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
20-Aug-2019 - 00:00,32.67,977.89,189.25,53.27,57.71,203.19,22.42,253.78,0.74,1.51,2.82,66.05,101.7,50.84,109.92,25.08,6.9,21-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
21-Aug-2019 - 00:00,33.28,978.19,224.62,64.88,54.95,209.17,14.71,263.08,0.59,2.17,2.62,60.41,93.88,63.15,110.18,15.96,5.64,22-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
22-Aug-2019 - 00:00,31.68,979.04,219.91,67.15,58.46,191.44,29.18,230.29,0.43,1.59,4.4,63.17,115.91,67.35,130.38,13.48,7.43,23-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
23-Aug-2019 - 00:00,32.48,979.08,252.55,68.53,57.39,201.35,28.91,216.22,0.36,1.57,4.99,54.34,167.28,78.36,178.08,14.09,7.53,24-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
24-Aug-2019 - 00:00,31.17,978.93,228.26,85.0,63.76,191.38,43.2,157.07,0.35,1.77,6.22,57.62,135.35,78.5,151.78,14.69,7.25,25-Aug-2019 - 00:00,"Anand Vihar, Delhi - DPCC"
