from date,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Xylene,to date,station
10-Mar-2019 - 00:00,110.78,49.28,10.05,6.32,16.37,0.28,0.0,28.18,0.52,0.0,0.0,0.0,11-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
11-Mar-2019 - 00:00,164.38,68.76,12.12,7.33,19.45,0.42,0.0,20.73,1.33,0.0,0.0,0.0,12-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
12-Mar-2019 - 00:00,99.36,35.31,6.54,4.65,11.2,0.27,0.0,24.59,1.25,0.0,0.0,0.0,13-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
13-Mar-2019 - 00:00,178.85,63.16,11.91,7.85,19.76,0.39,0.0,19.83,1.69,0.0,0.0,0.0,14-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
14-Mar-2019 - 00:00,155.41,78.84,13.93,7.21,21.14,0.59,0.0,17.69,1.53,0.0,0.0,0.01,15-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
15-Mar-2019 - 00:00,107.41,52.99,10.13,5.51,15.64,0.34,0.0,21.27,1.69,0.0,0.07,0.0,16-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
16-Mar-2019 - 00:00,100.51,51.55,14.75,6.77,21.52,0.26,0.0,27.3,1.9,0.0,0.06,0.0,17-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
17-Mar-2019 - 00:00,127.79,61.75,18.38,8.17,26.55,0.36,0.0,25.8,1.15,0.0,0.05,0.0,18-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
18-Mar-2019 - 00:00,143.41,65.57,12.35,7.01,19.36,0.39,0.0,27.37,1.16,0.01,0.08,0.0,19-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
19-Mar-2019 - 00:00,156.78,66.38,13.27,7.35,20.62,0.45,0.0,21.69,1.3,0.0,0.09,0.0,20-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
20-Mar-2019 - 00:00,173.46,65.47,10.19,6.68,16.87,0.45,0.0,18.32,0.19,0.0,0.05,0.0,21-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
21-Mar-2019 - 00:00,154.56,88.39,8.39,5.03,13.42,0.58,0.0,27.62,0.0,0.0,0.06,0.0,22-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
22-Mar-2019 - 00:00,84.26,25.69,5.79,4.03,9.82,0.24,0.0,26.63,0.52,0.0,0.03,0.01,23-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
23-Mar-2019 - 00:00,100.27,29.91,5.23,3.71,8.94,0.29,0.0,31.39,0.99,0.0,0.02,0.0,24-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
24-Mar-2019 - 00:00,106.06,40.95,5.91,4.19,10.1,0.3,0.0,22.92,0.45,0.01,0.03,0.01,25-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
25-Mar-2019 - 00:00,114.55,45.42,6.15,4.35,10.5,0.33,0.0,21.2,0.0,0.01,0.04,0.01,26-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
26-Mar-2019 - 00:00,117.54,49.28,6.08,3.95,9.88,0.33,0.0,25.89,0.39,0.01,0.03,0.0,27-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
27-Mar-2019 - 00:00,,,,,,,,,,,,,28-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
28-Mar-2019 - 00:00,,,,,,,,,,,,,29-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
29-Mar-2019 - 00:00,169.43,46.45,8.68,3.63,12.31,0.81,0.0,18.24,3.2,0.0,0.13,0.01,30-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
30-Mar-2019 - 00:00,181.96,76.03,11.56,4.32,15.88,0.72,0.0,27.48,1.26,0.0,0.0,0.0,31-Mar-2019 - 00:00,"Lodhi Road, Delhi - IMD"
31-Mar-2019 - 00:00,128.33,45.85,8.38,3.22,11.6,0.4,0.0,25.03,0.0,0.0,0.0,0.0,01-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
01-Apr-2019 - 00:00,131.56,46.65,5.78,2.64,8.41,0.34,0.0,33.04,0.1,0.0,0.0,0.0,02-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
02-Apr-2019 - 00:00,145.26,56.14,7.36,3.47,10.83,0.51,0.0,29.67,0.63,0.0,0.03,0.01,03-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
03-Apr-2019 - 00:00,134.84,72.89,9.99,4.33,14.32,0.66,0.0,25.62,0.41,0.0,0.06,0.01,04-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
04-Apr-2019 - 00:00,198.25,85.1,14.77,4.98,19.75,1.17,0.0,30.21,0.67,0.01,0.07,0.02,05-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
05-Apr-2019 - 00:00,211.71,82.8,10.66,3.83,14.49,0.99,0.0,42.1,1.03,0.01,0.19,0.02,06-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
06-Apr-2019 - 00:00,252.13,60.94,10.03,3.83,13.86,0.66,0.0,29.31,0.29,0.0,0.24,0.02,07-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
07-Apr-2019 - 00:00,285.64,100.82,10.05,3.53,13.58,0.77,0.0,23.39,0.0,0.06,0.89,0.0,08-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
08-Apr-2019 - 00:00,256.69,46.98,6.53,2.7,9.23,0.52,0.0,27.45,0.02,0.0,0.09,0.0,09-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
09-Apr-2019 - 00:00,171.91,64.04,6.1,1.69,7.79,0.74,0.0,32.53,0.25,0.0,0.11,0.01,10-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
10-Apr-2019 - 00:00,162.36,63.03,6.45,2.35,8.8,0.92,0.0,27.87,0.0,0.01,0.15,0.01,11-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
11-Apr-2019 - 00:00,158.15,44.57,7.01,2.86,9.86,0.59,0.0,27.62,0.97,0.0,0.21,0.01,12-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
12-Apr-2019 - 00:00,180.87,48.26,7.57,2.95,10.52,0.51,0.0,30.67,0.0,0.0,0.16,0.01,13-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
13-Apr-2019 - 00:00,133.07,33.66,6.28,2.42,8.7,0.44,0.0,27.75,0.2,0.0,0.08,0.01,14-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
14-Apr-2019 - 00:00,133.99,36.95,6.32,2.45,8.76,0.45,0.0,24.45,0.04,0.0,0.1,0.01,15-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
15-Apr-2019 - 00:00,144.91,35.31,7.01,2.65,9.66,0.64,0.0,25.93,0.64,0.0,0.11,0.03,16-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
16-Apr-2019 - 00:00,147.4,32.84,6.49,2.53,9.02,0.45,0.0,34.02,0.32,0.0,0.05,0.02,17-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
17-Apr-2019 - 00:00,45.34,15.17,5.6,2.13,7.73,0.4,0.0,36.16,0.27,0.0,0.01,0.01,18-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
18-Apr-2019 - 00:00,72.49,29.46,6.09,2.47,8.56,0.49,0.0,34.41,0.51,0.0,0.12,0.01,19-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
19-Apr-2019 - 00:00,110.6,51.13,7.11,2.49,9.6,0.56,0.0,33.5,0.66,0.0,0.15,0.01,20-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
20-Apr-2019 - 00:00,124.14,51.58,7.9,3.01,10.91,0.75,0.0,37.36,0.75,0.0,0.12,0.02,21-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
21-Apr-2019 - 00:00,137.72,61.02,10.71,3.89,14.6,0.77,0.0,32.33,0.81,0.0,0.2,0.03,22-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
22-Apr-2019 - 00:00,188.19,80.6,12.68,4.25,16.92,1.01,0.0,42.22,1.17,0.0,0.31,0.04,23-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
23-Apr-2019 - 00:00,201.52,63.61,12.92,4.66,17.58,1.02,0.0,30.44,1.07,0.05,1.2,0.46,24-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
24-Apr-2019 - 00:00,225.63,77.81,12.52,4.7,17.21,0.62,0.0,40.9,0.88,0.05,1.21,0.46,25-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
25-Apr-2019 - 00:00,254.28,77.15,8.25,3.3,11.55,0.59,0.0,44.47,0.91,0.05,1.21,0.46,26-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
26-Apr-2019 - 00:00,185.12,52.21,9.15,3.53,12.67,0.7,0.0,30.33,0.69,0.05,1.21,0.46,27-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
27-Apr-2019 - 00:00,225.52,45.95,8.16,2.97,11.13,0.46,0.0,31.81,0.38,0.05,1.21,0.46,28-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
28-Apr-2019 - 00:00,221.35,49.55,8.32,2.84,11.16,0.48,0.0,32.2,0.39,0.05,1.21,0.46,29-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
29-Apr-2019 - 00:00,202.46,50.94,7.23,2.68,9.92,0.78,0.0,29.2,0.61,0.04,0.94,0.36,30-Apr-2019 - 00:00,"Lodhi Road, Delhi - IMD"
30-Apr-2019 - 00:00,228.63,108.83,100.18,26.72,126.14,7.94,0.0,34.15,1.55,0.01,0.23,0.01,01-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
01-May-2019 - 00:00,294.8,105.7,209.48,54.04,249.09,4.37,0.0,48.4,3.5,0.0,0.05,0.0,02-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
02-May-2019 - 00:00,265.21,41.38,4.67,1.98,6.65,0.62,0.0,11.56,0.51,0.0,0.01,0.02,03-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
03-May-2019 - 00:00,120.92,38.23,4.88,2.03,6.91,0.69,0.0,24.27,0.26,0.0,0.01,0.0,04-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
04-May-2019 - 00:00,148.64,52.6,6.73,2.61,9.34,0.85,0.0,33.41,0.68,0.01,0.02,0.02,05-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
05-May-2019 - 00:00,184.36,80.95,6.67,2.53,9.2,0.91,0.0,36.34,0.0,0.0,0.09,0.02,06-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
06-May-2019 - 00:00,195.32,81.79,12.87,4.29,17.15,1.11,0.0,33.82,0.36,0.01,0.19,0.04,07-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
07-May-2019 - 00:00,293.01,86.89,15.37,4.86,20.23,1.41,0.0,22.64,0.86,0.01,0.31,0.11,08-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
08-May-2019 - 00:00,314.03,94.92,16.06,5.15,21.22,1.41,0.0,25.85,1.06,0.02,0.23,0.09,09-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
09-May-2019 - 00:00,342.16,82.88,11.04,3.1,14.14,0.94,0.0,28.77,0.86,0.0,0.03,0.02,10-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
10-May-2019 - 00:00,262.58,70.83,8.33,2.77,11.1,0.65,0.0,34.32,0.49,0.0,0.01,0.02,11-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
11-May-2019 - 00:00,243.23,72.78,7.3,2.63,9.93,0.78,0.0,39.63,0.65,0.0,0.0,0.01,12-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
12-May-2019 - 00:00,389.82,110.46,6.58,2.42,9.0,0.85,0.0,37.79,0.67,0.0,0.02,0.01,13-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
13-May-2019 - 00:00,312.73,154.87,7.42,2.7,10.11,1.09,0.0,50.65,1.17,0.01,0.02,0.02,14-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
14-May-2019 - 00:00,98.83,47.0,6.68,3.45,10.11,0.78,0.0,35.2,0.46,0.0,0.0,0.01,15-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
15-May-2019 - 00:00,149.21,65.06,8.69,3.94,12.64,1.2,0.0,25.14,0.71,0.0,0.01,0.02,16-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
16-May-2019 - 00:00,209.26,57.23,7.57,3.62,10.77,1.11,0.0,35.67,0.51,0.0,0.01,0.04,17-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
17-May-2019 - 00:00,285.87,54.94,8.15,3.1,11.26,1.04,0.0,38.05,0.21,0.0,0.01,0.01,18-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
18-May-2019 - 00:00,83.19,36.9,5.37,2.85,8.22,0.88,0.0,36.86,0.35,0.0,0.02,0.02,19-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
19-May-2019 - 00:00,128.47,76.66,6.38,4.57,10.96,1.07,0.0,45.05,0.66,0.0,0.0,0.02,20-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
20-May-2019 - 00:00,170.77,81.95,8.0,5.22,13.22,1.23,0.0,39.79,0.98,0.0,0.01,0.01,21-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
21-May-2019 - 00:00,160.09,65.71,6.29,3.8,10.09,1.08,0.0,46.09,0.71,0.0,0.01,0.01,22-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
22-May-2019 - 00:00,172.32,44.3,9.89,5.25,15.14,1.5,0.0,36.51,0.6,0.0,0.0,0.05,23-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
23-May-2019 - 00:00,171.88,71.53,8.54,3.76,12.3,1.34,0.0,39.82,0.89,0.0,0.0,0.01,24-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
24-May-2019 - 00:00,97.32,39.93,6.6,2.75,9.35,1.14,0.0,24.58,0.55,0.0,0.01,0.01,25-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
25-May-2019 - 00:00,94.4,52.68,5.31,3.43,8.75,1.02,0.0,37.37,0.38,0.0,0.0,0.02,26-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
26-May-2019 - 00:00,107.34,52.15,5.44,3.87,9.31,1.06,0.0,43.56,0.54,0.0,0.0,0.01,27-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
27-May-2019 - 00:00,114.65,50.63,7.21,4.84,12.05,1.16,0.0,39.23,0.65,0.0,0.01,0.02,28-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
28-May-2019 - 00:00,125.93,71.63,8.67,4.82,13.49,1.1,0.0,45.95,0.78,0.0,0.02,0.02,29-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
29-May-2019 - 00:00,,,,,,,,,,,,,30-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
30-May-2019 - 00:00,143.54,99.63,15.66,6.77,22.43,1.49,0.0,31.83,1.21,0.0,0.0,0.12,31-May-2019 - 00:00,"Lodhi Road, Delhi - IMD"
31-May-2019 - 00:00,273.38,127.65,168.76,44.75,213.17,3.22,0.0,28.1,1.52,0.01,0.07,0.01,01-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
01-Jun-2019 - 00:00,229.9,51.52,76.5,23.13,91.23,2.56,0.0,59.52,2.06,0.01,0.01,0.02,02-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
02-Jun-2019 - 00:00,203.58,69.42,5.01,2.3,7.31,0.75,0.0,45.37,0.41,0.0,0.01,0.03,03-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
03-Jun-2019 - 00:00,286.83,60.5,4.83,2.0,6.8,0.6,0.0,46.68,0.46,0.0,0.0,0.01,04-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
04-Jun-2019 - 00:00,150.92,52.24,5.1,2.32,7.42,0.66,0.0,47.75,0.03,0.0,0.01,0.02,05-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
05-Jun-2019 - 00:00,179.87,71.93,5.72,2.61,8.33,0.91,0.0,39.78,0.0,0.0,0.0,0.02,06-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
06-Jun-2019 - 00:00,189.28,64.59,5.87,2.74,8.6,0.85,0.0,47.03,0.86,0.0,0.0,0.01,07-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
07-Jun-2019 - 00:00,136.31,52.86,5.01,2.27,7.28,0.82,0.0,57.01,1.7,0.0,0.01,0.01,08-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
08-Jun-2019 - 00:00,133.15,61.92,8.22,4.37,12.46,0.94,0.0,50.13,2.15,0.0,0.0,0.01,09-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
09-Jun-2019 - 00:00,197.4,87.33,15.24,7.91,23.15,1.66,0.0,51.39,4.13,0.0,0.0,0.01,10-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
10-Jun-2019 - 00:00,162.32,68.5,12.67,5.28,16.5,1.23,0.0,40.67,3.1,0.0,0.0,0.0,11-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
11-Jun-2019 - 00:00,432.23,92.39,6.88,3.68,10.52,1.04,0.0,29.3,2.12,0.08,0.0,0.05,12-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
12-Jun-2019 - 00:00,221.79,49.73,5.5,3.02,8.52,0.75,0.0,49.27,1.19,0.04,0.07,0.36,13-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
13-Jun-2019 - 00:00,155.52,46.16,5.74,3.32,9.06,0.81,0.0,40.99,1.53,0.14,0.98,0.57,14-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
14-Jun-2019 - 00:00,149.96,52.29,26.18,13.31,38.06,0.86,0.0,44.45,1.5,0.47,0.67,0.7,15-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
15-Jun-2019 - 00:00,232.38,73.3,50.41,19.69,70.1,0.98,0.0,43.76,2.15,0.82,0.81,1.61,16-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
16-Jun-2019 - 00:00,136.16,43.08,40.19,11.8,51.99,0.68,0.0,42.64,0.58,0.02,0.22,0.31,17-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
17-Jun-2019 - 00:00,107.13,29.96,35.28,11.92,35.48,0.74,0.0,38.11,0.76,0.06,0.25,0.53,18-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
18-Jun-2019 - 00:00,69.17,29.87,20.48,13.56,25.45,0.77,0.0,32.94,1.19,0.16,0.56,0.67,19-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
19-Jun-2019 - 00:00,190.29,88.36,2.92,3.53,6.45,0.92,0.0,51.51,2.55,0.72,1.32,1.62,20-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
20-Jun-2019 - 00:00,115.0,47.29,1.93,3.54,5.47,0.74,0.0,59.25,1.39,0.11,0.48,1.66,21-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
21-Jun-2019 - 00:00,168.59,100.56,3.28,5.53,8.79,0.93,0.0,42.26,2.47,0.13,1.41,0.97,22-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
22-Jun-2019 - 00:00,139.46,63.9,1.57,6.66,8.23,0.89,0.0,56.61,2.39,0.08,10.93,1.13,23-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
23-Jun-2019 - 00:00,100.0,38.8,0.83,5.53,6.36,0.74,0.0,46.44,1.31,0.18,4.59,2.39,24-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
24-Jun-2019 - 00:00,61.63,42.67,0.78,5.67,6.45,0.73,0.0,34.16,0.91,0.04,5.2,0.52,25-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
25-Jun-2019 - 00:00,101.53,51.76,21.07,14.43,35.22,0.86,0.0,51.29,2.08,0.1,12.33,1.2,26-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
26-Jun-2019 - 00:00,121.31,59.65,32.88,23.02,55.8,0.96,0.0,39.85,2.28,0.1,1.87,0.33,27-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
27-Jun-2019 - 00:00,178.05,55.35,24.8,31.34,56.15,0.99,0.0,39.78,2.36,0.12,0.92,0.76,28-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
28-Jun-2019 - 00:00,175.28,48.93,26.0,31.61,57.62,0.93,0.0,35.04,1.73,0.09,1.67,0.56,29-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
29-Jun-2019 - 00:00,206.69,52.77,19.77,31.49,51.26,0.81,0.0,33.93,0.25,0.03,1.28,0.47,30-Jun-2019 - 00:00,"Lodhi Road, Delhi - IMD"
30-Jun-2019 - 00:00,221.38,58.53,28.12,30.48,58.6,0.93,0.0,37.08,0.0,0.05,1.51,0.71,01-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
01-Jul-2019 - 00:00,164.16,52.85,18.52,31.59,50.11,0.81,0.0,51.63,0.59,0.02,1.91,0.37,02-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
02-Jul-2019 - 00:00,216.43,68.93,17.22,30.39,47.62,0.84,0.0,60.82,0.0,0.04,1.01,0.09,03-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
03-Jul-2019 - 00:00,86.99,34.82,17.09,27.91,44.99,0.8,0.0,35.54,0.46,0.0,1.18,0.04,04-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
04-Jul-2019 - 00:00,83.6,31.55,17.82,26.7,44.51,0.94,0.0,27.19,1.44,0.03,1.46,0.09,05-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
05-Jul-2019 - 00:00,71.61,41.74,20.54,28.08,47.8,0.93,0.0,19.73,2.84,0.09,1.93,0.38,06-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
06-Jul-2019 - 00:00,55.05,26.89,15.87,26.56,42.44,0.95,0.0,30.12,2.34,0.02,0.6,0.1,07-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
07-Jul-2019 - 00:00,64.13,36.12,14.94,26.75,41.69,1.0,0.0,37.94,1.72,0.03,1.33,0.09,08-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
08-Jul-2019 - 00:00,122.7,52.2,18.9,27.06,45.96,1.19,0.0,33.38,1.24,0.06,0.56,0.15,09-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
09-Jul-2019 - 00:00,108.04,40.45,14.83,26.27,41.1,2.02,0.0,17.6,3.28,0.01,0.87,0.19,10-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
10-Jul-2019 - 00:00,255.6,69.66,17.4,26.69,44.1,1.75,0.0,19.22,2.01,0.02,0.85,0.18,11-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
11-Jul-2019 - 00:00,310.07,83.14,22.32,26.07,47.71,1.37,0.0,20.03,0.0,0.0,0.36,0.16,12-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
12-Jul-2019 - 00:00,318.89,68.5,19.59,25.98,42.01,1.57,,17.25,0.25,0.0,0.21,0.16,13-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
13-Jul-2019 - 00:00,258.48,65.24,19.18,25.77,44.94,1.7,,22.27,0.79,0.0,0.93,0.16,14-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
14-Jul-2019 - 00:00,268.56,66.47,18.14,25.77,43.92,1.71,,27.03,0.9,0.0,0.86,0.09,15-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
15-Jul-2019 - 00:00,127.52,40.1,18.92,26.03,44.95,1.78,,23.01,1.34,0.0,0.57,0.03,16-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
16-Jul-2019 - 00:00,77.13,33.12,20.12,26.2,46.32,1.82,,22.45,1.3,0.0,0.61,0.0,17-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
17-Jul-2019 - 00:00,58.71,31.2,20.3,27.36,47.66,1.84,0.0,30.28,1.42,0.01,0.9,0.01,18-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
18-Jul-2019 - 00:00,52.34,28.18,22.18,27.97,50.15,1.96,,22.71,1.63,0.0,0.35,0.0,19-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
19-Jul-2019 - 00:00,116.25,55.36,32.42,29.25,61.67,2.24,,35.14,2.82,0.0,0.25,0.04,20-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
20-Jul-2019 - 00:00,91.41,48.58,21.1,24.92,42.08,2.11,0.0,18.69,1.36,0.0,0.44,0.07,21-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
21-Jul-2019 - 00:00,76.21,74.19,18.37,7.6,25.97,2.62,,22.42,0.0,0.0,0.78,0.21,22-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
22-Jul-2019 - 00:00,79.45,45.26,20.04,7.87,27.77,2.67,0.0,22.25,0.01,0.0,0.45,0.25,23-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
23-Jul-2019 - 00:00,119.83,57.83,18.75,9.79,28.54,2.53,,15.45,0.0,0.06,1.25,0.51,24-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
24-Jul-2019 - 00:00,122.73,59.46,9.55,7.52,17.0,2.31,,23.55,0.0,0.03,0.16,0.24,25-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
25-Jul-2019 - 00:00,46.09,19.14,4.28,5.42,9.7,2.11,,,0.0,0.0,0.0,0.19,26-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
26-Jul-2019 - 00:00,44.27,26.88,4.45,6.25,10.51,2.33,0.0,34.59,0.0,0.0,0.48,0.13,27-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
27-Jul-2019 - 00:00,36.53,24.88,5.05,5.13,10.18,1.97,,14.45,0.0,0.0,0.12,0.03,28-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
28-Jul-2019 - 00:00,35.22,20.36,4.53,4.0,8.53,1.53,,14.41,0.0,0.0,0.27,0.01,29-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
29-Jul-2019 - 00:00,42.26,18.28,3.46,4.57,8.01,1.5,,17.14,0.0,0.0,0.01,0.0,30-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
30-Jul-2019 - 00:00,60.01,22.67,3.58,7.13,10.7,1.6,,26.48,0.0,0.0,0.04,0.0,31-Jul-2019 - 00:00,"Lodhi Road, Delhi - IMD"
31-Jul-2019 - 00:00,55.5,22.19,2.6,7.0,9.56,1.55,,27.67,0.0,0.0,0.0,0.0,01-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
01-Aug-2019 - 00:00,53.14,26.86,3.61,6.32,9.92,1.55,0.0,25.17,0.0,0.0,0.0,0.0,02-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
02-Aug-2019 - 00:00,63.19,31.39,5.21,7.99,13.2,1.61,0.0,25.17,0.0,0.0,0.0,0.0,03-Aug-2019 - 00:00,"Lodhi Road, Delhi - IMD"
