from date,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NOx,NO2,CO,Ozone,SO2,to date,station
28-Apr-2019 - 00:00,35.1,982.56,300.6,55.5,17.77,201.11,253.26,3.8,1.97,18.91,15.46,7.79,30.71,45.75,1.05,58.37,23.96,29-Apr-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-Apr-2019 - 00:00,35.38,981.81,277.25,69.69,17.42,197.12,207.77,2.86,3.17,29.75,17.27,12.67,37.65,51.38,1.37,63.98,30.04,30-Apr-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
30-Apr-2019 - 00:00,36.14,979.15,292.15,82.33,18.79,179.51,119.61,2.56,5.55,47.49,21.62,7.58,34.43,53.21,1.39,80.86,33.66,01-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
01-May-2019 - 00:00,34.59,978.58,348.79,109.83,27.25,161.23,144.58,1.91,7.06,45.21,31.51,5.73,32.81,52.89,1.59,77.72,35.38,02-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-May-2019 - 00:00,32.49,980.85,292.71,63.31,33.86,158.49,76.44,3.48,3.88,24.03,28.63,2.92,20.57,34.22,1.2,79.62,17.28,03-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-May-2019 - 00:00,31.32,983.04,153.79,56.15,36.66,190.97,109.97,2.73,4.06,26.18,26.52,6.08,27.01,41.56,1.37,80.81,16.03,04-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-May-2019 - 00:00,31.3,985.04,203.15,90.85,29.31,248.17,252.07,2.71,4.61,71.81,29.29,5.78,30.82,49.08,0.8,62.82,24.43,05-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-May-2019 - 00:00,35.91,984.2,257.85,100.48,17.11,264.11,206.22,3.39,5.65,61.65,21.37,28.86,52.67,54.89,1.97,97.94,20.2,06-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-May-2019 - 00:00,33.54,982.2,354.79,129.83,20.32,204.78,193.44,3.11,8.42,90.26,27.91,53.1,80.2,69.4,2.28,69.82,25.16,07-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-May-2019 - 00:00,33.58,980.89,389.9,131.52,21.77,196.18,172.35,3.08,7.77,78.3,32.25,49.83,71.74,58.59,2.11,55.1,27.61,08-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-May-2019 - 00:00,34.83,980.76,427.54,131.9,22.9,197.08,198.55,3.54,10.29,145.27,28.93,72.13,87.29,53.59,2.28,75.45,25.77,09-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-May-2019 - 00:00,35.64,979.9,422.02,118.25,20.73,187.45,203.04,3.82,9.02,74.67,26.84,20.85,43.97,50.74,1.93,72.8,19.55,10-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-May-2019 - 00:00,35.92,981.01,347.59,76.75,20.03,190.94,208.49,3.8,4.37,29.16,22.42,4.1,19.87,31.55,1.42,73.2,15.36,11-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-May-2019 - 00:00,33.92,983.34,326.67,99.65,27.58,186.13,225.04,3.17,3.95,31.17,27.01,3.17,21.97,36.46,1.28,98.9,26.73,12-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-May-2019 - 00:00,33.27,983.04,383.67,137.54,29.85,179.53,229.24,3.75,3.53,28.87,27.18,2.58,21.31,35.6,1.5,75.71,18.7,13-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-May-2019 - 00:00,32.8,981.82,387.56,175.29,33.85,151.32,229.32,2.74,6.63,31.2,34.59,7.55,30.14,45.07,1.48,79.57,37.3,14-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-May-2019 - 00:00,30.48,982.81,146.52,74.27,42.83,196.2,215.15,2.07,3.9,19.73,30.11,2.55,22.71,38.17,1.07,79.56,19.01,15-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-May-2019 - 00:00,28.92,984.14,203.79,90.73,53.92,161.87,120.62,2.6,6.81,61.12,37.38,18.07,45.66,58.18,0.99,41.3,31.25,16-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-May-2019 - 00:00,30.06,984.79,232.17,81.52,47.67,144.53,186.73,2.86,5.21,51.14,38.78,13.81,40.31,54.6,1.29,55.02,22.17,17-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-May-2019 - 00:00,28.36,984.53,291.81,69.52,56.5,159.89,162.09,2.8,3.56,49.69,32.41,18.26,37.97,43.39,1.35,48.56,13.3,18-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-May-2019 - 00:00,28.18,984.38,107.44,36.25,59.25,231.88,241.14,3.64,3.69,25.95,32.07,3.47,19.88,32.06,0.89,46.32,11.78,19-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
19-May-2019 - 00:00,32.03,984.51,161.38,68.27,38.78,223.59,229.24,3.42,4.04,33.28,28.46,4.6,26.05,41.94,1.16,73.88,18.96,20-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-May-2019 - 00:00,33.88,984.79,225.77,89.92,32.07,223.84,214.02,3.28,5.39,46.57,28.11,13.38,39.91,54.44,1.03,64.31,20.12,21-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-May-2019 - 00:00,35.37,983.46,184.35,65.75,28.41,221.53,219.59,2.84,5.01,30.75,26.9,6.8,28.89,43.52,0.85,73.34,18.7,22-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-May-2019 - 00:00,33.81,981.88,194.04,52.6,35.58,140.62,198.95,2.82,6.13,46.11,25.73,17.28,41.24,51.04,1.11,50.23,14.2,23-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-May-2019 - 00:00,32.77,981.1,243.61,84.21,45.48,169.77,202.39,2.5,7.29,59.39,31.52,24.92,46.33,48.88,1.36,68.93,19.39,24-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
24-May-2019 - 00:00,29.15,982.81,139.19,58.45,61.77,197.35,232.33,2.94,3.86,37.02,43.79,9.57,24.95,32.2,1.47,11.72,13.53,25-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-May-2019 - 00:00,32.46,982.18,126.05,34.04,40.25,240.82,249.49,4.14,2.85,30.51,27.33,2.61,17.01,27.99,1.56,51.66,11.83,26-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-May-2019 - 00:00,33.69,980.68,137.32,48.11,31.02,241.28,256.17,3.36,2.95,24.83,22.52,2.79,22.05,37.18,1.04,72.61,17.49,27-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
27-May-2019 - 00:00,35.29,980.35,167.18,54.52,25.81,233.31,235.92,3.1,4.41,29.88,22.48,6.93,35.41,55.94,2.25,66.8,19.9,28-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
28-May-2019 - 00:00,35.77,979.92,174.86,60.67,19.51,239.52,232.23,3.46,6.24,49.39,22.12,8.42,38.71,59.9,0.92,77.07,17.96,29-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-May-2019 - 00:00,36.77,978.46,202.25,71.35,21.67,223.53,226.25,2.77,6.03,57.64,24.34,8.46,40.69,63.89,1.12,81.38,24.6,30-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
30-May-2019 - 00:00,37.62,977.19,240.35,81.94,24.03,218.87,195.91,2.49,10.7,90.47,26.28,43.61,69.4,65.07,1.55,66.06,20.43,31-May-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
31-May-2019 - 00:00,37.76,977.58,359.1,82.58,23.85,205.68,189.5,2.73,5.1,62.14,25.3,20.51,49.26,62.55,1.68,73.34,21.96,01-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
01-Jun-2019 - 00:00,36.48,977.84,318.54,106.02,38.77,194.19,79.49,2.57,4.9,68.04,39.6,24.29,52.74,56.99,0.84,93.33,36.94,02-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-Jun-2019 - 00:00,36.53,977.97,221.73,67.79,46.65,190.78,82.27,3.04,2.27,19.16,43.29,1.12,17.86,31.86,0.75,82.95,29.87,03-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-Jun-2019 - 00:00,34.79,978.71,326.56,57.12,44.7,188.65,93.32,3.31,1.8,12.8,36.31,0.93,17.21,30.97,0.96,102.1,35.02,04-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-Jun-2019 - 00:00,35.18,979.15,182.42,48.4,43.62,196.92,110.97,5.26,1.9,21.93,29.91,0.86,19.34,35.05,1.4,97.03,27.51,05-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-Jun-2019 - 00:00,36.97,978.47,212.19,66.83,38.68,188.64,129.06,6.6,3.09,39.51,32.99,3.37,26.84,45.34,1.12,94.1,31.97,06-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-Jun-2019 - 00:00,36.8,978.94,245.44,68.38,35.2,175.44,129.06,6.6,3.22,35.85,31.33,7.95,29.55,43.35,1.82,95.33,28.74,07-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-Jun-2019 - 00:00,34.15,981.83,154.54,52.04,44.28,200.29,129.06,6.6,2.19,26.38,29.16,1.03,18.82,33.84,1.46,94.87,18.51,08-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-Jun-2019 - 00:00,36.56,980.07,189.66,65.08,40.08,203.52,129.04,6.6,4.37,52.84,36.5,11.33,35.6,49.58,1.65,81.84,17.48,09-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-Jun-2019 - 00:00,36.74,977.36,265.9,101.29,33.05,195.03,129.03,6.6,7.3,79.01,34.47,33.7,60.56,63.46,2.15,92.88,29.39,10-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-Jun-2019 - 00:00,38.08,974.59,224.07,68.82,29.18,167.81,129.05,6.6,5.86,47.75,28.23,24.91,57.84,70.56,1.59,73.01,19.46,11-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-Jun-2019 - 00:00,39.19,974.84,395.5,100.62,22.2,175.31,129.05,6.6,5.0,48.38,26.11,23.82,48.23,54.05,1.7,49.98,15.3,12-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-Jun-2019 - 00:00,35.25,977.7,244.74,45.5,37.97,192.57,129.05,6.6,1.53,14.82,28.9,1.51,16.86,29.33,1.04,75.38,15.52,13-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-Jun-2019 - 00:00,36.76,977.78,181.73,50.85,36.34,198.1,129.04,6.6,2.05,20.15,26.3,1.58,19.92,35.23,1.16,75.14,18.6,14-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-Jun-2019 - 00:00,37.98,976.6,203.25,48.67,25.91,212.91,129.03,6.6,2.79,28.73,22.58,2.84,28.17,48.63,1.81,68.07,18.49,15-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-Jun-2019 - 00:00,38.43,976.14,266.78,68.22,21.16,198.3,129.04,6.6,3.48,32.42,22.73,3.48,30.19,51.39,2.62,74.16,20.49,16-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-Jun-2019 - 00:00,33.15,978.25,178.26,39.15,44.83,116.33,129.08,6.6,1.32,13.12,23.11,1.0,14.1,24.99,1.6,42.48,10.8,17-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-Jun-2019 - 00:00,31.79,977.86,156.39,36.54,45.17,97.22,129.07,6.6,1.98,16.84,24.82,1.66,17.92,31.14,1.87,40.26,11.69,18-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-Jun-2019 - 00:00,27.48,979.68,92.56,28.04,66.33,167.87,129.09,6.6,2.51,30.48,25.01,6.59,26.75,40.18,3.14,44.01,9.89,19-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
19-Jun-2019 - 00:00,31.21,978.72,264.85,101.93,55.95,192.18,129.08,6.6,3.06,23.53,36.91,5.09,25.14,39.45,1.74,60.43,18.69,20-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-Jun-2019 - 00:00,32.56,979.81,149.87,44.94,51.23,211.72,129.07,6.6,1.78,20.71,29.53,3.28,20.67,33.84,1.55,62.9,15.04,21-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-Jun-2019 - 00:00,34.33,979.73,186.9,70.4,49.06,158.92,129.07,6.6,3.05,52.13,32.51,3.53,25.52,42.58,1.76,67.39,20.18,22-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-Jun-2019 - 00:00,35.7,979.14,199.27,67.48,39.07,211.95,129.05,6.6,2.29,24.0,29.56,1.8,22.42,39.63,1.77,82.03,22.43,23-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-Jun-2019 - 00:00,34.15,979.5,121.12,33.96,53.93,204.3,129.06,6.6,1.07,8.3,31.15,1.44,14.06,24.28,2.08,65.68,16.62,24-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
24-Jun-2019 - 00:00,30.94,981.31,97.83,21.43,66.76,122.82,129.09,6.6,0.9,11.38,27.11,2.1,14.91,24.99,1.07,22.65,15.61,25-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-Jun-2019 - 00:00,32.87,980.94,108.71,45.22,60.95,218.3,116.76,9.22,1.62,11.64,29.34,2.36,17.3,29.46,1.07,61.44,15.6,26-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-Jun-2019 - 00:00,38.39,976.51,172.62,77.15,39.11,227.31,242.91,3.01,2.52,27.28,32.79,4.92,23.77,37.17,1.48,18.2,17.74,27-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
27-Jun-2019 - 00:00,35.62,975.72,239.75,60.27,43.08,182.46,217.23,3.45,2.47,30.59,32.25,4.2,18.39,28.15,0.98,37.8,16.62,28-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
28-Jun-2019 - 00:00,36.44,974.7,236.73,53.71,38.13,196.12,208.52,4.46,2.91,26.86,27.21,2.91,13.07,20.1,0.75,44.01,15.55,29-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-Jun-2019 - 00:00,38.11,974.01,294.06,53.33,33.71,196.47,211.63,3.59,2.52,25.86,23.21,3.06,12.02,17.89,1.13,44.64,12.43,30-Jun-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
30-Jun-2019 - 00:00,37.8,974.43,277.98,61.23,36.34,186.31,230.87,3.01,2.65,23.15,24.26,3.55,12.71,18.44,0.63,48.13,17.99,01-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
01-Jul-2019 - 00:00,36.57,975.67,226.5,72.12,42.43,186.52,279.97,2.15,2.81,15.72,28.84,1.31,9.32,15.51,0.83,67.73,17.47,02-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-Jul-2019 - 00:00,35.47,976.71,237.58,62.81,49.0,161.69,226.57,2.22,1.46,10.56,32.54,0.88,6.85,11.53,1.19,61.25,15.39,03-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-Jul-2019 - 00:00,35.05,977.34,107.35,30.21,53.72,148.83,118.22,0.29,0.97,10.87,37.28,1.08,6.59,10.73,0.99,44.36,11.64,04-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-Jul-2019 - 00:00,31.16,976.33,93.9,40.69,75.21,61.83,137.48,0.67,1.72,29.9,27.82,6.17,16.63,21.86,0.95,12.24,9.79,05-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-Jul-2019 - 00:00,30.06,974.59,133.72,77.65,78.85,100.89,148.31,0.28,2.05,24.79,39.55,8.63,18.76,22.02,1.35,22.22,12.42,06-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-Jul-2019 - 00:00,32.11,973.35,80.38,26.88,66.94,185.33,111.56,0.26,1.09,22.71,29.64,4.14,12.76,17.62,0.76,29.27,9.58,07-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,,08-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-Jul-2019 - 00:00,34.53,973.59,151.48,46.04,57.82,153.94,151.5,0.28,1.37,18.5,23.06,1.54,13.87,24.4,1.89,38.74,11.95,09-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-Jul-2019 - 00:00,31.01,974.47,113.49,37.24,72.43,90.84,165.13,1.37,0.81,16.82,26.41,6.31,19.6,27.97,1.07,11.1,9.39,10-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-Jul-2019 - 00:00,33.71,973.47,317.83,68.18,65.14,155.87,159.41,2.82,1.16,18.02,32.48,5.1,16.55,23.38,0.96,28.59,10.59,11-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-Jul-2019 - 00:00,35.05,973.79,372.55,67.44,54.54,154.98,183.75,3.8,1.07,16.19,24.76,3.92,10.97,14.52,0.98,14.26,10.95,12-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-Jul-2019 - 00:00,34.32,976.26,446.05,90.1,63.57,136.55,155.19,3.34,0.73,15.45,29.0,2.35,7.73,10.78,1.4,45.88,10.65,13-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-Jul-2019 - 00:00,35.11,976.72,346.56,70.58,51.55,155.97,184.72,4.77,1.51,12.97,28.79,1.89,6.8,9.87,0.9,17.97,12.37,14-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-Jul-2019 - 00:00,33.22,975.82,281.12,58.31,55.46,155.24,208.56,3.46,1.06,11.43,21.56,2.07,7.06,10.07,0.57,14.7,13.08,15-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-Jul-2019 - 00:00,29.13,975.71,179.87,31.5,75.79,140.43,172.68,2.78,0.87,8.3,20.14,2.39,8.21,11.81,0.56,11.19,10.86,16-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-Jul-2019 - 00:00,28.88,979.89,74.25,23.14,78.6,194.52,267.89,2.75,1.09,16.9,23.83,1.92,8.23,12.53,0.39,15.39,11.91,17-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-Jul-2019 - 00:00,27.14,980.25,93.97,40.0,88.99,91.75,224.76,1.89,2.07,20.71,22.55,2.5,10.63,16.17,1.08,18.63,11.37,18-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-Jul-2019 - 00:00,27.55,979.89,106.38,29.47,86.94,108.48,148.67,1.6,1.48,21.56,19.21,5.56,14.27,18.31,1.36,19.38,10.39,19-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
19-Jul-2019 - 00:00,31.44,979.93,174.35,64.79,71.49,197.95,180.33,1.51,1.62,45.01,19.92,10.64,17.82,17.18,1.19,59.49,11.64,20-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-Jul-2019 - 00:00,31.04,980.69,110.95,41.45,77.68,133.99,134.92,1.37,1.21,22.75,23.17,3.32,11.6,16.73,0.89,30.23,9.82,21-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,,22-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-Jul-2019 - 00:00,32.11,978.37,127.65,52.36,76.81,191.96,185.89,0.27,1.61,30.15,22.33,8.85,16.04,16.57,1.3,26.46,11.88,23-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-Jul-2019 - 00:00,33.28,977.87,167.4,73.14,73.84,174.23,156.18,0.28,1.17,37.61,36.3,10.74,19.76,20.68,1.29,45.78,11.49,24-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
24-Jul-2019 - 00:00,32.05,976.37,170.88,59.51,75.19,140.71,153.89,1.66,1.24,30.42,35.71,7.62,15.95,18.3,0.98,30.39,10.57,25-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
25-Jul-2019 - 00:00,28.62,978.22,81.74,23.98,85.17,54.16,140.81,2.13,1.2,24.96,26.99,3.11,9.19,12.47,0.7,22.8,10.92,26-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
26-Jul-2019 - 00:00,28.04,976.45,70.81,30.12,89.78,95.74,170.31,2.15,1.13,17.25,20.92,2.81,7.98,10.7,0.68,43.07,12.29,27-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
27-Jul-2019 - 00:00,27.72,976.45,61.75,26.04,94.12,73.76,76.96,1.88,0.99,24.12,17.4,3.8,9.2,11.46,0.78,68.06,11.86,28-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
28-Jul-2019 - 00:00,29.98,978.33,53.44,18.89,82.33,159.74,59.97,1.48,0.41,10.48,17.93,3.52,7.1,7.95,0.59,76.07,13.05,29-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
29-Jul-2019 - 00:00,31.41,979.58,80.14,21.22,74.0,161.63,54.98,0.73,0.58,14.31,24.06,7.42,15.67,18.11,0.64,61.93,14.53,30-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
30-Jul-2019 - 00:00,30.73,979.18,78.75,27.52,77.22,110.5,153.87,0.26,1.02,17.39,30.7,8.88,19.74,23.5,0.69,35.89,15.54,31-Jul-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
31-Jul-2019 - 00:00,31.25,978.47,80.43,26.22,73.64,130.84,121.87,0.25,0.97,15.78,31.86,9.34,22.54,28.06,0.61,35.04,16.32,01-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
01-Aug-2019 - 00:00,31.84,977.92,86.97,28.65,71.49,181.11,71.59,0.27,0.98,16.92,30.84,9.25,23.13,29.3,0.68,37.09,13.94,02-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
02-Aug-2019 - 00:00,30.36,976.98,81.33,29.43,81.31,111.75,154.68,0.82,1.36,17.37,29.15,8.57,21.76,27.8,0.73,27.99,12.08,03-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
03-Aug-2019 - 00:00,28.77,977.0,88.3,36.58,89.91,79.66,194.54,0.68,1.81,31.37,30.12,14.6,27.57,29.45,0.81,43.17,10.31,04-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
04-Aug-2019 - 00:00,30.24,975.91,98.82,45.27,84.09,130.11,195.64,0.27,1.61,23.99,30.58,15.34,27.01,27.21,0.82,17.61,11.32,05-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
05-Aug-2019 - 00:00,31.22,974.32,104.09,50.14,81.96,121.88,166.76,0.81,1.52,28.46,28.25,16.35,30.06,31.42,0.95,17.81,13.03,06-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
06-Aug-2019 - 00:00,27.65,974.81,77.24,31.28,94.59,48.25,156.1,1.25,1.16,26.52,37.14,17.65,31.56,32.33,0.89,36.68,10.91,07-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
07-Aug-2019 - 00:00,30.21,974.66,81.11,35.09,81.75,156.05,105.6,0.76,1.61,19.09,29.16,13.19,25.78,28.27,0.75,18.32,13.43,08-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
08-Aug-2019 - 00:00,32.71,974.28,93.47,27.44,70.48,206.15,45.56,0.25,1.35,24.59,24.92,14.58,23.9,22.57,0.69,47.49,19.57,09-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
09-Aug-2019 - 00:00,31.49,976.28,60.96,9.97,68.01,158.92,46.88,2.05,0.65,13.18,23.67,6.05,14.05,17.12,0.41,34.14,21.56,10-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
10-Aug-2019 - 00:00,30.41,977.21,57.62,13.85,78.22,116.4,72.12,2.21,0.67,13.14,20.76,6.87,16.32,20.16,0.5,34.51,19.35,11-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
11-Aug-2019 - 00:00,32.4,978.36,72.0,20.5,70.08,163.71,113.77,1.54,0.71,16.83,9.7,7.75,16.82,19.76,0.51,27.54,16.79,12-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
12-Aug-2019 - 00:00,31.19,978.41,70.76,17.55,77.75,101.69,202.74,1.91,1.13,10.46,32.0,6.91,18.73,24.63,0.71,19.99,11.43,13-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
13-Aug-2019 - 00:00,30.21,978.77,69.12,18.98,82.47,112.11,189.27,2.01,1.02,14.14,36.61,10.65,21.21,23.58,0.67,19.54,11.75,14-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
14-Aug-2019 - 00:00,29.57,980.05,89.16,38.65,88.36,142.11,174.37,1.12,2.01,21.58,28.76,11.86,25.86,30.42,1.15,48.7,13.81,15-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
15-Aug-2019 - 00:00,30.81,979.86,79.57,27.08,80.02,183.5,110.58,2.09,1.13,8.46,33.4,10.09,18.53,19.36,0.56,27.72,11.96,16-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
16-Aug-2019 - 00:00,29.65,978.17,57.0,10.96,79.99,132.18,44.34,2.47,0.51,6.87,27.14,7.79,15.8,17.75,0.48,44.36,15.7,17-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
17-Aug-2019 - 00:00,27.08,977.69,,5.67,94.09,62.42,81.08,2.68,0.47,7.62,21.94,10.51,17.3,16.39,0.46,17.11,11.24,18-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
18-Aug-2019 - 00:00,26.99,981.05,77.71,15.53,92.74,69.86,198.08,1.74,1.13,17.91,22.42,12.45,20.54,19.54,0.67,15.09,10.91,19-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
19-Aug-2019 - 00:00,30.09,983.11,84.83,40.11,81.16,192.2,224.22,1.28,1.91,28.48,23.43,16.31,26.71,25.22,0.91,24.66,10.76,20-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
20-Aug-2019 - 00:00,30.87,982.48,99.68,40.74,77.08,191.84,210.48,1.98,1.48,19.05,30.26,16.98,23.51,18.17,0.77,26.62,11.66,21-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
21-Aug-2019 - 00:00,31.72,981.01,139.78,54.14,73.29,206.83,257.44,2.09,1.93,15.53,33.57,10.15,24.18,29.86,0.83,25.04,13.67,22-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
22-Aug-2019 - 00:00,29.25,981.47,133.31,50.92,82.53,108.84,214.95,1.27,2.44,32.47,32.82,21.09,30.36,24.75,1.05,27.13,12.57,23-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
23-Aug-2019 - 00:00,30.33,981.08,134.42,50.04,80.25,141.48,202.06,1.03,2.86,58.92,7.72,43.72,49.62,26.31,1.56,16.3,12.22,24-Aug-2019 - 00:00,"Vivek Vihar, Delhi - DPCC"
