from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,WS,WD,AT,RH,BP,SR,RF,to date,station
07-Sep-2019 - 00:00,42.1,112.77,34.5,17.14,32.37,47.25,10.91,0.94,9.13,0.26,6.4,0.83,248.68,29.58,85.56,741.64,67.62,8.1,08-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
08-Sep-2019 - 00:00,31.56,74.0,27.67,13.31,25.62,39.42,11.77,1.04,14.34,0.23,3.62,1.23,225.51,30.69,79.24,741.47,104.69,,09-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
09-Sep-2019 - 00:00,59.06,149.9,31.31,10.35,25.16,45.56,9.49,1.01,24.38,0.26,3.46,1.46,180.36,32.21,72.18,741.45,113.05,,10-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
10-Sep-2019 - 00:00,81.55,176.67,30.33,8.05,22.8,44.41,13.32,1.31,28.75,0.33,4.38,1.09,234.56,31.85,73.08,741.4,96.5,,11-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
11-Sep-2019 - 00:00,96.69,209.19,67.28,23.18,54.64,58.21,13.11,1.29,28.74,0.38,7.73,1.04,245.22,32.43,72.04,741.51,91.69,,12-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
12-Sep-2019 - 00:00,62.98,124.55,50.89,9.66,34.94,48.97,13.16,0.76,14.26,0.25,6.2,1.51,252.58,31.05,80.26,741.4,87.29,,13-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
13-Sep-2019 - 00:00,29.01,72.46,55.17,14.02,40.77,37.44,10.13,0.97,11.56,0.17,3.33,1.35,246.22,30.9,78.23,741.56,96.9,,14-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
14-Sep-2019 - 00:00,24.83,63.88,43.06,4.18,26.33,29.79,8.97,0.79,15.95,0.15,2.83,1.95,247.39,30.01,79.89,741.5,88.41,,15-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
15-Sep-2019 - 00:00,32.44,69.36,44.93,11.41,33.2,31.49,5.33,1.11,7.29,0.19,2.46,1.32,253.73,29.43,83.31,741.41,62.21,,16-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
16-Sep-2019 - 00:00,97.6,164.97,57.43,12.74,40.94,42.38,8.44,1.11,16.04,0.43,3.96,1.25,212.66,31.07,76.28,741.52,88.39,,17-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
17-Sep-2019 - 00:00,89.32,171.04,65.8,16.81,48.71,47.11,7.01,1.28,14.93,0.32,5.91,1.3,208.53,31.52,72.2,741.8,87.26,,18-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
18-Sep-2019 - 00:00,34.0,78.73,51.84,4.73,31.46,32.87,9.87,0.85,12.64,0.16,2.18,1.79,248.91,28.88,74.31,741.91,106.55,,19-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
19-Sep-2019 - 00:00,24.44,58.97,37.23,7.73,26.14,21.25,16.27,0.75,9.08,0.16,2.49,1.8,246.45,27.78,79.69,741.99,86.47,,20-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
20-Sep-2019 - 00:00,44.65,94.48,38.69,27.54,43.06,19.84,15.28,0.99,8.0,0.27,5.08,1.19,248.26,28.86,76.06,741.98,96.18,,21-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
21-Sep-2019 - 00:00,49.84,119.73,40.29,31.64,47.23,21.76,20.76,0.69,17.37,0.25,6.45,1.35,235.2,29.24,75.73,741.72,83.1,,22-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
22-Sep-2019 - 00:00,30.96,57.1,26.69,13.26,25.05,18.85,7.97,0.75,7.7,0.2,5.1,1.52,248.12,25.79,86.4,741.38,55.65,17.25,23-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
23-Sep-2019 - 00:00,34.72,66.61,30.25,16.29,29.41,19.75,14.9,0.72,7.99,0.2,3.7,1.35,243.24,27.18,80.42,741.91,92.11,,24-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
24-Sep-2019 - 00:00,44.72,90.38,22.21,12.78,22.28,22.67,8.84,0.91,8.04,0.8,5.6,1.34,246.27,27.98,77.97,742.1,87.27,,25-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
25-Sep-2019 - 00:00,40.84,70.3,14.02,8.66,14.57,24.34,8.21,0.96,7.39,1.92,5.51,1.5,247.72,27.5,83.39,742.05,101.83,3.67,26-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
26-Sep-2019 - 00:00,21.86,50.43,7.24,6.12,9.48,21.54,6.8,0.88,3.52,1.44,10.76,1.84,248.8,27.87,81.42,742.28,79.69,,27-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
27-Sep-2019 - 00:00,13.07,38.69,9.37,4.74,8.91,20.62,5.23,0.76,5.09,0.32,9.23,1.87,245.91,26.75,83.72,741.77,62.84,,28-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
28-Sep-2019 - 00:00,22.27,46.82,13.49,5.98,12.13,21.25,9.0,0.66,4.75,0.4,9.16,1.94,239.92,26.45,84.19,741.55,67.89,,29-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
29-Sep-2019 - 00:00,13.54,27.72,10.35,3.65,8.57,15.93,10.98,0.58,6.79,0.3,7.93,1.72,247.22,25.81,86.25,741.45,55.72,,30-Sep-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
30-Sep-2019 - 00:00,29.69,60.0,16.72,9.92,17.05,16.87,7.28,0.78,11.73,0.39,8.57,1.24,251.68,26.16,85.06,741.41,63.35,,01-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
01-Oct-2019 - 00:00,42.06,78.25,22.1,14.1,23.21,19.23,11.65,0.67,9.48,0.45,10.09,1.26,252.52,26.65,83.69,741.51,81.58,,02-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
02-Oct-2019 - 00:00,47.23,92.96,22.54,18.57,27.08,20.39,7.64,0.85,13.63,0.62,9.72,1.06,223.78,27.58,75.86,741.8,94.01,,03-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
03-Oct-2019 - 00:00,76.26,138.45,37.23,26.35,41.22,26.99,11.39,1.02,28.04,0.81,10.08,1.28,203.68,28.23,71.66,741.86,82.79,2.0,04-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
04-Oct-2019 - 00:00,55.56,99.28,30.41,15.54,28.81,24.58,8.88,0.59,42.08,0.51,10.42,2.41,132.14,26.91,73.4,741.78,99.19,,05-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
05-Oct-2019 - 00:00,43.88,107.83,36.59,7.68,25.69,22.14,10.0,0.59,37.52,0.45,8.9,2.49,122.11,26.85,63.84,741.76,102.95,,06-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
06-Oct-2019 - 00:00,63.7,123.79,28.82,1.57,16.61,27.25,10.67,0.5,56.38,0.45,8.86,2.39,122.69,27.19,65.56,741.96,133.84,,07-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
07-Oct-2019 - 00:00,75.67,155.96,27.81,1.84,16.29,28.95,11.48,0.55,41.75,0.53,8.11,2.74,114.77,26.79,69.85,742.06,138.79,,08-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
08-Oct-2019 - 00:00,45.4,121.93,32.97,8.26,24.25,25.94,11.35,0.57,47.51,0.46,7.76,2.18,137.08,26.97,59.17,741.99,119.57,,09-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
09-Oct-2019 - 00:00,91.62,129.33,39.48,10.75,29.73,30.93,8.22,1.0,4.58,0.84,14.04,0.48,258.92,22.51,78.21,741.0,6.0,,10-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
10-Oct-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
11-Oct-2019 - 00:00,97.02,205.85,67.22,27.77,58.32,38.59,19.32,1.44,57.54,0.8,10.42,1.26,139.24,29.34,49.43,742.0,78.46,,12-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
12-Oct-2019 - 00:00,136.39,239.58,57.7,18.87,46.02,43.5,12.38,1.31,30.25,0.87,9.81,1.17,152.27,27.64,62.46,741.98,88.25,,13-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
13-Oct-2019 - 00:00,164.38,257.61,54.42,26.91,50.82,45.16,14.53,1.26,28.55,0.94,10.67,1.14,153.71,27.25,61.53,741.89,80.96,,14-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
14-Oct-2019 - 00:00,151.39,253.72,59.73,27.36,53.97,47.65,11.19,1.39,30.78,1.01,10.44,1.15,177.85,27.56,62.86,742.02,82.2,,15-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
15-Oct-2019 - 00:00,186.05,301.78,69.74,43.67,72.57,51.1,16.66,1.84,26.33,1.43,14.06,0.85,205.33,27.62,65.48,742.05,75.02,,16-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
16-Oct-2019 - 00:00,210.71,325.6,55.96,27.46,52.09,52.14,15.18,1.67,10.91,1.27,19.53,0.96,249.22,27.06,70.07,742.07,72.71,,17-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
17-Oct-2019 - 00:00,161.48,240.49,52.53,15.17,40.37,48.28,14.32,1.32,5.9,0.97,9.8,0.99,254.54,26.72,67.23,742.06,70.9,,18-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
18-Oct-2019 - 00:00,117.45,214.01,44.16,11.19,32.6,41.66,10.12,1.0,12.39,0.66,4.9,1.53,229.54,26.72,62.83,741.99,73.57,,19-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
19-Oct-2019 - 00:00,101.85,204.3,60.66,32.66,58.92,40.13,9.61,1.51,15.07,0.84,8.81,1.22,169.26,26.38,59.94,742.07,68.41,,20-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
20-Oct-2019 - 00:00,120.51,213.98,52.24,15.74,40.68,35.95,10.86,1.28,18.2,0.71,7.39,1.99,115.59,26.86,50.44,742.16,83.66,,21-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
21-Oct-2019 - 00:00,142.41,235.46,52.35,5.36,32.29,35.83,8.59,1.04,30.05,0.67,5.83,2.22,116.42,26.01,49.31,741.81,81.21,,22-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
22-Oct-2019 - 00:00,141.5,291.54,65.31,64.1,86.95,37.31,10.81,1.78,26.46,1.28,14.35,2.29,97.0,25.62,50.62,741.41,80.03,,23-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
23-Oct-2019 - 00:00,163.51,289.72,73.24,49.82,79.53,41.4,9.11,1.74,27.39,1.43,14.98,1.59,128.55,25.97,51.57,741.54,82.09,,24-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
24-Oct-2019 - 00:00,218.58,308.92,64.06,25.18,54.62,50.48,10.11,1.63,6.63,1.56,8.26,0.96,222.39,24.69,62.65,741.55,71.88,,25-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
25-Oct-2019 - 00:00,157.53,232.53,57.45,29.25,54.5,45.56,9.19,1.58,5.18,1.04,6.64,0.98,239.46,24.38,59.7,741.59,75.2,,26-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
26-Oct-2019 - 00:00,186.71,270.17,85.06,61.99,95.8,50.38,12.79,1.84,29.84,1.19,8.87,0.95,221.38,24.55,63.72,741.71,64.24,,27-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
27-Oct-2019 - 00:00,288.36,385.01,81.16,111.71,134.15,54.67,12.69,2.59,51.51,1.94,14.14,1.44,131.73,24.85,63.31,741.61,67.64,,28-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
28-Oct-2019 - 00:00,373.18,496.15,83.94,109.76,133.97,55.9,24.23,2.7,67.42,1.92,12.4,1.03,110.2,24.98,62.11,741.7,58.62,,29-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
29-Oct-2019 - 00:00,407.78,514.14,83.43,74.18,104.68,68.56,9.26,2.89,17.65,1.76,12.59,0.77,170.02,24.09,71.04,741.61,35.87,,30-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
30-Oct-2019 - 00:00,492.28,650.23,98.37,138.6,172.62,84.63,13.04,3.97,23.36,2.54,19.23,1.11,128.98,25.2,69.17,741.52,45.29,,31-Oct-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
31-Oct-2019 - 00:00,483.95,635.47,105.43,192.41,212.54,79.4,9.42,4.32,30.15,3.01,32.74,1.09,125.85,24.93,64.93,741.48,47.23,,01-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
01-Nov-2019 - 00:00,456.96,557.85,103.96,72.1,113.98,75.56,14.25,2.87,34.01,1.99,16.98,0.96,143.91,25.61,60.79,741.78,52.23,,02-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
02-Nov-2019 - 00:00,397.0,481.07,74.71,25.18,60.27,70.52,9.91,1.87,18.53,1.27,8.93,1.45,122.81,25.08,64.1,741.75,39.92,,03-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
03-Nov-2019 - 00:00,707.74,759.42,89.43,34.2,75.46,93.85,5.97,3.53,9.9,2.02,13.12,1.87,98.42,23.49,74.92,741.59,26.41,1.0,04-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
04-Nov-2019 - 00:00,311.15,372.0,67.02,11.64,45.2,67.56,7.67,1.79,19.27,1.12,7.87,2.43,94.95,24.87,58.32,741.81,65.54,,05-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
05-Nov-2019 - 00:00,208.37,296.14,68.87,53.45,80.17,50.9,12.92,2.06,33.71,1.24,11.49,2.79,92.23,24.64,53.65,741.41,69.46,,06-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
06-Nov-2019 - 00:00,166.48,268.28,107.55,144.55,174.7,48.34,15.7,2.43,15.95,1.82,23.95,1.08,189.7,24.18,53.96,741.2,58.75,,07-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
07-Nov-2019 - 00:00,247.9,295.14,62.66,22.91,52.04,59.11,19.0,1.76,5.34,1.16,9.3,1.27,226.95,20.75,75.44,741.05,25.06,2.0,08-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
08-Nov-2019 - 00:00,173.02,218.48,62.5,21.87,51.11,57.88,11.88,1.09,14.52,0.9,4.73,1.06,161.36,22.98,64.61,741.67,62.27,,09-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
09-Nov-2019 - 00:00,154.26,202.96,51.96,4.61,31.48,45.36,11.99,1.81,29.57,0.58,5.08,2.45,120.02,23.66,53.65,741.79,71.61,,10-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
10-Nov-2019 - 00:00,262.48,327.3,68.8,13.53,47.69,43.68,14.26,1.33,31.94,0.8,6.07,1.82,112.82,22.65,44.78,741.51,62.53,,11-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
11-Nov-2019 - 00:00,319.12,392.16,83.2,25.79,65.3,49.83,13.82,1.71,38.68,1.01,7.36,1.44,116.94,22.0,44.14,741.33,57.92,,12-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
12-Nov-2019 - 00:00,425.17,486.61,89.62,17.36,61.86,56.39,14.85,1.79,49.2,1.06,8.39,1.55,107.65,21.34,49.23,741.22,59.92,,13-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
13-Nov-2019 - 00:00,420.51,510.48,103.23,63.29,103.49,62.02,12.62,2.62,30.91,1.44,12.36,1.13,122.01,21.53,59.22,741.53,51.75,,14-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
14-Nov-2019 - 00:00,392.78,480.2,99.97,109.84,142.53,68.88,14.75,3.23,24.15,1.9,16.3,0.68,181.08,21.06,71.7,741.4,34.98,,15-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
15-Nov-2019 - 00:00,338.29,424.73,86.46,80.43,111.46,68.29,7.78,2.4,15.04,1.59,13.49,1.51,112.71,22.39,65.4,741.61,55.56,,16-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
16-Nov-2019 - 00:00,158.04,253.96,52.65,4.54,31.79,46.98,8.91,1.18,18.34,0.6,4.74,3.0,124.34,23.07,57.29,741.77,62.69,,17-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
17-Nov-2019 - 00:00,92.01,158.56,39.91,2.46,23.32,32.77,9.99,0.95,24.01,0.38,3.1,3.98,107.89,22.57,52.54,741.71,68.03,,18-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
18-Nov-2019 - 00:00,151.14,231.85,65.19,75.07,95.8,37.21,11.26,1.96,27.82,1.01,11.1,2.6,98.39,21.07,61.74,741.35,58.94,,19-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
19-Nov-2019 - 00:00,214.71,310.71,86.73,118.57,150.43,39.4,9.06,2.56,23.99,1.21,14.46,1.59,103.5,20.96,60.46,741.34,55.73,,20-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
20-Nov-2019 - 00:00,272.05,369.21,108.49,125.23,159.57,51.87,12.37,2.91,33.27,2.19,20.29,0.71,177.55,20.13,62.08,741.23,48.75,,21-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
21-Nov-2019 - 00:00,258.7,346.12,99.42,87.34,123.93,51.94,18.81,2.55,12.76,2.11,12.34,0.67,197.53,20.45,59.09,741.54,47.65,,22-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
22-Nov-2019 - 00:00,261.18,335.76,98.18,57.34,98.87,54.24,14.56,1.8,28.12,1.28,9.63,0.96,134.0,21.09,57.78,741.61,50.27,,23-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
23-Nov-2019 - 00:00,155.5,241.94,71.11,12.6,48.15,45.0,9.18,1.9,9.99,0.82,6.93,2.39,100.45,21.68,56.53,741.53,42.46,,24-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
24-Nov-2019 - 00:00,110.61,187.22,57.3,13.7,41.71,37.58,9.97,1.11,14.1,0.56,5.62,2.41,107.32,22.29,55.66,741.73,50.52,,25-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
25-Nov-2019 - 00:00,138.66,209.67,71.05,37.68,68.5,40.89,11.85,1.56,9.31,0.96,6.45,1.0,161.59,21.55,56.9,741.61,48.36,,26-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
26-Nov-2019 - 00:00,127.38,198.22,65.72,23.36,54.03,44.21,13.75,1.2,8.74,1.08,5.8,1.17,213.18,21.89,57.21,741.56,40.65,,27-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
27-Nov-2019 - 00:00,80.62,136.03,47.24,15.28,37.63,40.34,12.44,0.88,11.06,0.58,3.74,1.61,218.08,20.02,70.86,741.49,42.96,16.5,28-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
28-Nov-2019 - 00:00,29.9,36.29,27.62,9.53,22.51,38.81,3.62,0.71,12.71,0.19,1.54,2.66,230.57,17.44,83.5,741.18,41.0,4.5,29-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
29-Nov-2019 - 00:00,63.96,89.27,49.86,13.64,37.7,40.8,8.42,0.85,7.43,0.61,4.67,1.46,165.16,18.26,78.21,741.36,64.21,1.0,30-Nov-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
30-Nov-2019 - 00:00,123.88,167.4,59.8,25.22,52.41,48.45,5.93,1.27,11.83,0.67,6.32,1.93,109.38,18.5,77.95,741.35,64.44,,01-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
01-Dec-2019 - 00:00,156.3,205.83,70.46,25.6,58.38,44.35,5.02,1.35,16.34,0.64,5.29,1.84,96.85,17.66,67.02,741.28,64.56,,02-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
02-Dec-2019 - 00:00,193.83,256.8,90.89,30.61,73.29,47.24,6.48,1.31,18.37,0.93,7.65,1.88,99.68,17.38,60.45,741.26,62.07,,03-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
03-Dec-2019 - 00:00,199.93,300.44,97.16,87.33,121.09,48.55,9.45,2.1,18.96,1.17,15.89,1.85,99.35,17.26,58.14,741.15,61.53,,04-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
04-Dec-2019 - 00:00,242.23,344.01,84.58,170.44,183.6,58.28,8.28,2.92,21.01,1.77,25.17,0.82,134.73,16.62,64.54,741.12,59.41,,05-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
05-Dec-2019 - 00:00,300.21,359.81,89.09,50.02,88.1,69.18,6.17,2.38,10.16,1.44,8.49,0.76,162.46,16.54,68.16,741.46,55.18,1.0,06-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
06-Dec-2019 - 00:00,242.73,294.57,81.72,32.96,70.32,71.33,5.5,1.55,5.42,1.0,7.98,1.18,126.59,17.8,73.86,741.55,54.48,,07-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
07-Dec-2019 - 00:00,241.83,316.54,81.45,83.72,127.94,70.28,9.18,2.53,5.59,1.38,11.53,0.85,155.95,17.68,75.25,741.48,54.06,,08-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
08-Dec-2019 - 00:00,250.82,312.29,80.82,119.01,147.32,67.63,2.85,2.25,6.32,1.32,15.47,0.89,124.8,17.65,69.93,741.5,53.57,1.0,09-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
09-Dec-2019 - 00:00,213.78,309.97,87.41,98.34,126.49,63.04,7.74,1.91,6.79,0.98,9.06,0.97,123.38,17.18,64.36,741.27,57.33,,10-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
10-Dec-2019 - 00:00,309.99,415.82,114.32,108.49,149.05,67.28,6.12,2.56,18.46,1.48,17.99,0.87,148.71,16.34,68.29,740.73,47.89,,11-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
11-Dec-2019 - 00:00,370.02,440.49,103.51,85.62,124.74,76.13,7.29,2.62,4.9,1.5,15.74,0.76,222.24,16.01,74.06,740.8,40.33,1.0,12-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
12-Dec-2019 - 00:00,349.54,397.26,75.12,23.78,59.39,73.51,4.14,1.88,4.47,1.27,7.49,1.8,236.81,16.33,76.93,740.47,27.77,7.86,13-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
13-Dec-2019 - 00:00,85.73,92.37,43.24,5.31,27.41,58.78,3.7,1.0,3.68,0.37,2.36,1.99,217.28,15.4,93.07,740.53,24.49,3.42,14-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
14-Dec-2019 - 00:00,72.03,92.28,50.21,28.69,50.13,52.25,6.03,1.39,4.06,0.45,4.0,1.26,186.97,15.08,83.23,741.32,50.2,,15-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
15-Dec-2019 - 00:00,111.28,140.45,60.81,11.31,41.63,49.72,3.95,0.99,4.04,0.54,4.47,2.14,108.09,15.12,81.54,741.3,54.19,,16-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
16-Dec-2019 - 00:00,103.11,126.55,47.67,3.76,28.5,46.46,4.3,1.2,2.98,0.47,3.3,2.96,108.28,12.06,90.44,740.97,16.41,,17-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
17-Dec-2019 - 00:00,110.88,140.99,45.54,12.68,34.63,48.65,5.31,1.1,3.07,0.48,4.21,2.29,118.85,11.66,84.5,740.92,20.04,,18-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
18-Dec-2019 - 00:00,181.45,224.42,59.4,21.49,49.17,56.38,2.97,1.53,5.12,0.76,6.21,1.86,147.14,12.01,81.06,740.97,51.15,,19-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
19-Dec-2019 - 00:00,277.75,361.58,60.98,46.59,70.4,58.06,7.15,1.81,3.99,1.23,10.26,0.97,257.95,9.71,94.26,740.31,38.55,1.0,20-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
20-Dec-2019 - 00:00,344.54,424.34,78.86,55.85,87.36,64.3,5.94,3.22,5.9,1.8,18.98,1.02,171.06,11.43,83.52,740.31,36.67,,21-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
21-Dec-2019 - 00:00,316.37,393.64,71.29,24.95,58.3,71.19,2.54,1.99,4.29,1.25,11.26,1.9,120.38,13.43,88.97,740.59,42.16,,22-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
22-Dec-2019 - 00:00,151.65,179.28,48.17,2.8,28.0,66.55,4.9,1.2,3.22,0.63,2.73,2.63,124.82,11.33,90.38,740.41,24.44,1.0,23-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
23-Dec-2019 - 00:00,177.48,215.57,47.65,12.39,35.51,61.62,6.05,1.21,3.5,0.75,4.24,1.95,143.04,10.2,89.19,740.28,33.81,,24-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
24-Dec-2019 - 00:00,248.03,333.46,65.32,19.05,50.33,61.48,5.97,1.48,4.55,0.97,6.86,1.34,175.06,11.01,84.94,740.51,42.57,,25-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
25-Dec-2019 - 00:00,160.72,214.27,51.06,7.62,33.45,58.06,4.56,1.21,3.02,0.67,4.86,2.55,121.8,8.93,88.03,740.21,37.2,1.0,26-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
26-Dec-2019 - 00:00,196.89,264.88,48.51,6.1,30.86,59.09,6.52,1.22,3.01,0.63,3.59,1.84,141.11,8.64,85.11,740.16,32.91,,27-Dec-2019 - 00:00,"Sanjay Nagar, Ghaziabad - UPPCB"
