from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,AT,WS,WD,RH,BP,SR,RF,to date,station
28-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,29-Jul-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
29-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,30-Jul-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
30-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,31-Jul-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
31-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,01-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
01-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,02-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
02-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,03-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
03-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,04-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
04-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,05-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
05-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,06-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
06-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,07-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
07-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,08-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
08-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,09-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
09-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,10-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
10-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,11-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
11-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,12-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
12-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,13-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
13-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,14-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
14-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,15-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
15-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,16-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
16-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,17-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
17-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,18-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
18-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,19-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
19-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,20-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
20-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,21-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
21-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,22-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
22-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,23-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
23-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,24-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
24-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,25-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
25-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,26-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
26-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,27-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
27-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,28-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
28-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,29-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
29-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,30-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
30-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,31-Aug-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
31-Aug-2019 - 00:00,,,,,,,,,,,,,,,,,01-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
01-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,02-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
02-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,03-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
03-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,04-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
04-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,05-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
05-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,06-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
06-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,07-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
07-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,08-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
08-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,09-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
09-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,10-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
10-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,11-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
11-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,12-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
12-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,13-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
13-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,14-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
14-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,15-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
15-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,16-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
16-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,17-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
17-Sep-2019 - 00:00,24.14,44.88,40.47,13.83,32.76,34.79,10.76,1.6,38.48,26.6,1.34,211.88,86.83,700.0,192.03,0.0,18-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
18-Sep-2019 - 00:00,20.59,37.34,36.29,15.85,32.19,44.82,8.79,1.33,25.36,26.1,1.08,147.43,89.25,700.74,108.98,0.27,19-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
19-Sep-2019 - 00:00,16.71,41.06,25.47,12.9,24.04,46.96,8.04,0.95,31.45,27.66,0.92,133.51,80.99,701.29,172.5,0.05,20-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
20-Sep-2019 - 00:00,15.94,44.78,26.08,11.94,23.58,42.31,7.41,0.95,30.65,27.77,0.78,140.96,82.71,700.79,165.78,0.0,21-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
21-Sep-2019 - 00:00,21.19,64.04,31.19,15.12,28.88,46.47,7.39,1.45,26.97,27.75,0.69,170.6,83.06,700.5,145.68,0.01,22-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
22-Sep-2019 - 00:00,10.74,40.88,25.65,12.3,23.64,44.46,5.81,1.14,39.09,27.39,0.92,163.92,79.56,701.04,179.73,0.04,23-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
23-Sep-2019 - 00:00,11.86,43.7,25.86,10.86,22.59,48.13,5.26,1.07,33.2,27.02,0.84,169.74,82.32,701.65,154.67,0.01,24-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
24-Sep-2019 - 00:00,17.71,54.02,28.39,9.63,22.93,40.85,4.98,1.17,38.96,26.94,0.82,145.29,80.66,701.7,158.65,0.0,25-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
25-Sep-2019 - 00:00,20.34,48.93,28.69,10.68,23.94,46.36,8.04,1.11,36.78,26.58,0.88,138.61,83.8,701.82,148.69,0.16,26-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
26-Sep-2019 - 00:00,17.64,33.66,28.3,15.01,27.26,47.11,9.69,1.05,26.88,25.72,0.74,164.86,88.59,703.43,121.97,0.11,27-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
27-Sep-2019 - 00:00,11.79,28.64,19.54,9.26,17.91,50.04,9.31,0.82,31.15,25.65,0.93,182.04,88.22,703.76,139.05,0.55,28-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
28-Sep-2019 - 00:00,3.55,16.44,14.19,8.11,14.14,47.04,6.68,0.64,36.51,25.31,1.05,217.24,86.38,702.62,147.57,0.01,29-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
29-Sep-2019 - 00:00,7.44,28.22,17.33,10.31,17.6,52.27,5.79,0.66,28.59,26.12,0.98,215.1,82.45,703.53,173.1,0.04,30-Sep-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
30-Sep-2019 - 00:00,9.88,39.98,22.24,14.06,23.26,46.76,9.12,0.7,27.3,26.77,0.83,197.5,78.68,702.9,163.8,0.17,01-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
01-Oct-2019 - 00:00,5.26,17.79,13.24,6.92,12.66,41.79,6.93,0.72,44.17,25.41,1.38,188.18,83.81,701.82,164.51,0.13,02-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
02-Oct-2019 - 00:00,22.0,76.28,28.32,10.58,23.67,38.74,7.12,0.85,50.74,26.3,1.11,222.8,79.35,702.84,167.77,0.0,03-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
03-Oct-2019 - 00:00,24.93,107.67,34.25,7.96,24.69,36.99,9.3,0.76,65.45,27.5,1.02,212.21,73.27,703.1,178.44,0.0,04-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
04-Oct-2019 - 00:00,28.34,125.18,34.69,9.34,26.03,36.96,8.66,1.06,65.06,28.41,0.88,210.82,70.22,703.41,178.07,0.0,05-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
05-Oct-2019 - 00:00,26.76,96.64,37.36,13.19,29.82,39.64,8.34,1.04,61.72,27.34,0.98,219.62,72.5,703.2,167.48,0.08,06-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
06-Oct-2019 - 00:00,32.65,92.79,34.94,10.53,27.14,16.74,10.0,1.2,39.99,26.96,0.81,179.19,75.23,703.82,171.57,0.0,07-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
07-Oct-2019 - 00:00,40.96,101.99,38.98,17.79,35.2,17.34,8.18,1.48,40.51,26.31,0.67,170.16,78.78,704.47,148.38,0.14,08-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
08-Oct-2019 - 00:00,51.96,131.74,33.17,4.28,21.14,18.66,11.62,1.2,79.81,27.91,0.88,152.73,66.68,704.22,180.53,0.0,09-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
09-Oct-2019 - 00:00,36.56,113.41,32.5,3.72,20.32,13.43,12.06,0.8,79.26,27.91,0.67,150.9,61.21,703.86,184.52,0.0,10-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
10-Oct-2019 - 00:00,44.66,133.89,45.03,12.15,33.84,15.34,10.12,1.07,64.48,27.8,0.57,133.2,62.66,703.74,175.95,0.0,11-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
11-Oct-2019 - 00:00,51.47,150.62,38.58,9.25,28.04,17.1,8.02,0.95,57.46,27.12,0.67,177.47,68.53,703.66,171.78,0.0,12-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
12-Oct-2019 - 00:00,50.07,182.17,57.47,18.25,45.4,15.92,9.84,1.41,61.33,27.65,0.57,192.57,53.93,704.34,189.6,0.0,13-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
13-Oct-2019 - 00:00,57.18,200.16,61.18,31.55,58.19,19.38,9.91,1.39,63.65,27.84,0.61,208.72,48.82,705.22,177.19,0.0,14-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
14-Oct-2019 - 00:00,41.51,151.04,31.17,3.55,19.46,16.23,10.83,0.76,89.43,28.25,0.58,220.19,51.31,705.67,180.94,0.0,15-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
15-Oct-2019 - 00:00,50.02,163.23,48.44,9.98,33.88,20.29,10.05,0.97,70.7,28.31,0.78,179.48,49.69,705.52,179.75,0.0,16-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
16-Oct-2019 - 00:00,55.62,190.93,47.41,21.29,42.52,20.21,10.78,1.03,68.16,27.71,0.89,170.51,54.33,705.61,180.66,0.0,17-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
17-Oct-2019 - 00:00,60.35,165.7,44.24,26.29,44.91,18.75,11.44,1.12,68.41,27.23,0.67,138.95,57.93,705.69,189.48,0.0,18-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
18-Oct-2019 - 00:00,69.34,176.36,52.09,13.15,38.4,22.34,8.47,1.39,65.65,27.44,0.67,163.88,57.67,705.39,187.73,0.0,19-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
19-Oct-2019 - 00:00,69.17,144.3,29.03,3.78,18.51,19.43,13.94,1.0,57.53,25.06,0.85,159.48,74.03,706.48,91.34,0.0,20-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
20-Oct-2019 - 00:00,88.0,143.0,41.71,8.29,28.93,19.43,13.14,1.19,43.96,24.5,0.78,162.8,78.66,706.57,100.14,0.01,21-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
21-Oct-2019 - 00:00,98.47,163.84,41.56,7.51,28.21,20.43,8.55,1.15,45.75,25.31,0.64,147.15,76.27,705.03,150.42,0.0,22-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
22-Oct-2019 - 00:00,83.59,178.97,52.5,9.39,35.56,19.04,10.14,1.32,46.45,25.69,0.57,141.2,64.3,703.19,137.86,0.0,23-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
23-Oct-2019 - 00:00,48.16,112.62,46.29,9.17,32.08,16.01,9.61,1.07,50.62,23.26,0.91,134.02,66.06,702.43,86.02,0.0,24-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
24-Oct-2019 - 00:00,53.61,167.46,45.79,13.02,34.94,14.6,16.12,1.39,56.9,25.46,0.83,148.86,57.26,702.07,186.56,0.0,25-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
25-Oct-2019 - 00:00,80.87,212.12,49.04,13.34,36.93,21.6,11.19,1.34,69.25,25.54,1.28,143.89,54.93,702.52,160.69,0.0,26-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
26-Oct-2019 - 00:00,51.28,104.48,27.5,4.39,18.19,16.24,11.46,0.79,50.22,24.08,0.86,136.0,73.5,703.95,154.73,0.0,27-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
27-Oct-2019 - 00:00,70.83,98.83,30.34,8.34,22.93,14.19,13.3,1.13,28.39,23.06,0.67,153.91,85.23,705.07,82.29,0.04,28-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
28-Oct-2019 - 00:00,67.0,96.21,20.85,2.94,13.49,13.05,13.0,0.67,44.17,25.66,0.91,147.32,76.04,705.3,152.92,0.37,29-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
29-Oct-2019 - 00:00,44.84,86.65,30.24,22.04,34.0,11.72,10.25,1.12,42.04,25.72,0.6,162.38,80.19,705.89,145.55,0.0,30-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
30-Oct-2019 - 00:00,31.75,68.61,29.5,3.27,18.35,12.49,12.33,0.97,55.55,27.17,0.75,204.61,70.89,705.15,177.17,0.07,31-Oct-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
31-Oct-2019 - 00:00,78.46,166.04,70.6,25.0,57.88,16.19,14.75,1.6,35.41,26.89,0.54,155.3,63.92,704.49,159.59,0.0,01-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
01-Nov-2019 - 00:00,83.07,160.05,55.73,10.78,38.41,15.63,18.25,1.4,53.31,26.63,0.57,145.51,64.46,704.29,160.61,0.0,02-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
02-Nov-2019 - 00:00,57.42,116.85,34.42,5.85,23.06,13.12,14.59,1.01,36.17,26.18,0.69,174.28,73.2,705.52,147.94,0.0,03-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
03-Nov-2019 - 00:00,43.68,93.35,34.32,9.25,25.77,12.64,12.86,1.11,40.36,26.01,0.93,206.35,70.77,706.72,143.19,0.0,04-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
04-Nov-2019 - 00:00,60.0,146.27,48.08,13.34,36.42,17.51,7.55,1.41,40.86,26.56,0.58,228.1,62.06,706.69,170.26,0.0,05-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
05-Nov-2019 - 00:00,67.52,159.44,57.17,7.83,36.78,17.81,9.72,1.46,52.64,26.97,0.59,193.69,60.59,704.56,161.77,0.0,06-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
06-Nov-2019 - 00:00,82.28,176.98,52.25,9.79,35.75,17.7,16.23,1.31,57.71,26.5,0.59,167.5,54.55,702.33,169.23,0.0,07-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
07-Nov-2019 - 00:00,61.04,136.73,36.26,6.33,24.44,17.97,15.07,1.07,44.99,25.44,1.15,170.33,70.64,701.85,161.03,0.0,08-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
08-Nov-2019 - 00:00,49.83,91.2,25.95,2.89,16.15,13.44,12.1,0.78,58.79,24.96,0.95,144.45,74.78,703.4,139.9,0.0,09-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
09-Nov-2019 - 00:00,99.5,162.92,30.73,2.25,18.17,15.19,12.06,1.03,110.89,25.46,0.94,122.18,57.22,704.6,162.02,0.0,10-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
10-Nov-2019 - 00:00,99.96,183.55,46.71,11.53,34.21,19.56,11.32,1.34,86.33,24.83,0.89,158.01,59.33,705.35,161.86,0.0,11-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
11-Nov-2019 - 00:00,94.47,198.01,50.69,15.66,39.69,18.35,15.84,1.35,68.25,25.19,0.6,166.42,55.71,704.78,169.32,0.0,12-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
12-Nov-2019 - 00:00,83.07,180.41,52.57,13.25,38.74,17.83,25.11,1.42,58.71,25.35,0.64,149.28,57.62,705.7,165.42,0.0,13-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
13-Nov-2019 - 00:00,92.2,205.04,64.4,16.57,47.74,16.41,19.53,1.54,59.11,25.27,0.65,163.05,55.42,707.17,166.53,0.0,14-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
14-Nov-2019 - 00:00,84.39,197.04,50.15,11.76,36.24,16.55,14.86,1.29,71.18,24.89,0.73,162.09,52.94,707.31,163.29,0.0,15-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
15-Nov-2019 - 00:00,111.14,252.61,62.1,30.32,57.69,19.91,19.43,1.49,71.8,24.37,0.59,164.12,51.18,706.61,162.06,0.0,16-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
16-Nov-2019 - 00:00,110.85,247.17,68.81,28.4,59.69,21.28,17.16,1.33,66.89,24.43,0.56,183.83,48.14,706.55,158.91,0.0,17-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
17-Nov-2019 - 00:00,96.97,253.34,58.27,27.22,53.12,21.47,15.12,1.49,71.13,24.14,1.02,162.09,51.26,707.6,168.04,0.0,18-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
18-Nov-2019 - 00:00,78.14,191.39,50.66,25.54,47.71,19.73,11.35,1.2,83.86,23.95,0.8,174.6,50.86,707.16,162.36,0.0,19-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
19-Nov-2019 - 00:00,77.78,206.95,55.09,16.29,42.54,17.22,16.46,1.37,72.5,24.25,0.68,184.74,49.1,706.09,163.9,0.0,20-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
20-Nov-2019 - 00:00,71.92,160.79,40.77,4.12,25.04,14.76,14.5,1.06,79.29,23.08,0.61,150.42,53.6,705.89,137.21,0.0,21-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
21-Nov-2019 - 00:00,110.69,214.72,47.21,14.23,36.68,18.73,23.25,1.75,70.55,23.04,0.53,153.31,60.76,707.14,154.41,0.0,22-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
22-Nov-2019 - 00:00,119.41,256.93,49.32,21.66,43.84,16.34,18.18,1.98,65.57,23.64,0.57,154.92,60.34,707.78,158.08,0.0,23-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
23-Nov-2019 - 00:00,111.42,237.39,59.19,18.57,46.58,20.79,16.93,1.5,76.61,24.13,0.62,172.85,58.29,707.51,148.64,0.0,24-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
24-Nov-2019 - 00:00,108.05,197.21,60.3,11.7,41.58,23.25,14.37,1.59,89.64,24.45,0.61,147.43,53.51,706.79,155.28,0.0,25-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
25-Nov-2019 - 00:00,96.04,167.36,43.32,2.32,24.93,23.53,16.15,1.22,93.4,24.16,0.64,146.61,54.81,706.57,145.1,0.0,26-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
26-Nov-2019 - 00:00,89.48,174.84,53.48,8.19,35.11,17.77,34.1,1.24,91.67,23.85,0.6,155.65,55.5,706.08,160.9,0.0,27-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
27-Nov-2019 - 00:00,139.94,246.09,60.11,10.14,40.21,18.86,32.88,1.54,84.52,24.46,0.52,167.02,56.96,705.97,145.75,0.0,28-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
28-Nov-2019 - 00:00,116.71,248.11,61.06,15.07,44.74,15.97,37.32,1.38,66.96,24.44,0.59,158.09,54.3,706.18,149.19,0.0,29-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
29-Nov-2019 - 00:00,95.91,216.9,56.57,14.64,42.0,21.66,20.05,1.59,58.81,24.28,0.62,200.77,55.25,706.38,137.27,0.0,30-Nov-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
30-Nov-2019 - 00:00,97.33,229.92,50.67,20.86,43.91,22.48,17.8,1.31,60.78,23.68,0.67,164.49,59.58,706.72,148.84,0.0,01-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
01-Dec-2019 - 00:00,104.26,215.51,44.69,8.71,30.85,20.11,23.51,1.3,71.66,23.41,0.67,156.73,62.61,706.74,148.67,0.0,02-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
02-Dec-2019 - 00:00,104.9,210.8,45.08,5.5,28.45,21.34,19.55,1.18,70.85,23.72,1.07,189.06,64.6,707.3,147.71,0.0,03-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
03-Dec-2019 - 00:00,90.76,163.68,49.65,6.24,31.48,20.03,12.02,1.1,74.16,21.99,0.94,135.94,61.1,708.08,138.68,0.0,04-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
04-Dec-2019 - 00:00,59.52,137.2,56.08,8.32,36.6,16.73,12.02,1.13,63.87,21.85,0.73,132.81,47.56,709.07,147.66,0.0,05-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
05-Dec-2019 - 00:00,52.83,132.86,52.43,5.51,32.37,16.36,13.7,0.91,60.65,20.91,0.9,138.99,43.01,710.35,121.81,0.0,06-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
06-Dec-2019 - 00:00,64.33,140.59,48.15,4.8,29.51,18.46,11.86,0.93,75.14,20.25,1.05,154.24,45.67,709.75,140.94,0.0,07-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
07-Dec-2019 - 00:00,118.68,224.02,72.6,12.94,49.15,23.21,23.92,1.48,79.16,20.47,0.91,166.02,51.8,708.61,127.03,0.0,08-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
08-Dec-2019 - 00:00,131.42,229.67,71.49,7.23,43.91,23.13,20.59,1.55,77.73,20.7,0.99,171.09,57.71,708.52,145.68,0.0,09-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
09-Dec-2019 - 00:00,121.45,232.08,69.74,6.62,42.48,22.83,13.14,1.52,75.92,21.17,0.77,183.5,61.19,708.05,139.91,0.0,10-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
10-Dec-2019 - 00:00,122.36,245.41,78.21,12.89,52.08,23.7,15.98,1.65,68.2,20.85,0.54,194.48,64.78,706.13,140.83,0.0,11-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
11-Dec-2019 - 00:00,110.96,227.34,73.73,8.07,45.78,22.41,17.38,1.38,66.78,21.84,0.56,163.08,62.12,704.36,133.78,0.0,12-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
12-Dec-2019 - 00:00,85.56,164.68,43.1,3.6,25.96,21.2,14.66,0.91,66.46,21.32,1.07,176.84,70.66,702.95,150.27,0.16,13-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
13-Dec-2019 - 00:00,50.07,99.84,37.35,3.84,23.09,22.57,10.3,0.91,57.08,21.32,0.84,185.55,77.0,704.93,159.08,0.0,14-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
14-Dec-2019 - 00:00,69.65,113.68,37.43,5.2,24.22,23.53,3.87,0.91,48.88,19.89,1.26,170.16,79.12,708.36,131.45,0.0,15-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
15-Dec-2019 - 00:00,71.33,107.97,37.13,6.64,25.24,22.36,5.88,0.85,38.67,17.74,1.18,148.39,82.72,708.53,112.9,0.0,16-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
16-Dec-2019 - 00:00,67.68,105.58,41.61,5.86,26.99,21.14,5.35,0.85,46.31,16.36,1.07,144.42,79.47,708.92,121.66,0.0,17-Dec-2019 - 00:00,"T T Nagar, Bhopal - MPPCB"
