from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
09-Jul-2018 - 00:00,34.34,970.98,165.47,71.05,65.84,203.96,65.03,150.2,5.37,0.71,1.83,20.8,4.3,29.6,19.25,74.76,8.23,10-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Jul-2018 - 00:00,33.84,971.53,105.12,43.46,70.33,225.61,69.02,149.71,5.61,0.51,0.98,20.18,4.05,21.11,14.54,59.06,9.16,11-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Jul-2018 - 00:00,31.74,971.08,98.58,41.79,76.88,123.94,74.06,159.55,5.14,0.63,1.32,18.86,4.52,25.68,17.35,46.85,9.79,12-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Jul-2018 - 00:00,31.99,970.54,113.12,42.83,72.03,175.37,70.0,165.9,4.48,0.49,1.01,21.15,7.64,30.7,22.65,64.86,9.72,13-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Jul-2018 - 00:00,28.82,971.75,50.08,27.62,86.84,109.33,78.74,172.25,4.66,0.61,2.0,19.32,16.83,32.98,31.25,38.6,9.69,14-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Jul-2018 - 00:00,29.27,971.34,60.0,29.0,87.48,186.03,90.12,160.78,4.72,0.63,3.17,20.41,26.14,31.42,38.02,58.21,9.96,15-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Jul-2018 - 00:00,30.65,971.05,62.48,31.17,82.78,201.51,76.49,151.84,4.97,0.59,1.29,18.38,8.09,26.16,20.51,30.85,6.42,16-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Jul-2018 - 00:00,30.23,971.53,66.72,32.44,89.67,110.33,81.42,145.31,5.02,0.6,2.57,18.28,13.17,29.7,26.54,20.52,7.66,17-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Jul-2018 - 00:00,32.06,971.77,56.54,20.84,78.64,198.26,76.55,159.78,4.67,0.65,1.86,18.18,12.34,24.23,22.95,35.91,8.19,18-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Jul-2018 - 00:00,31.71,972.47,67.7,23.53,79.44,207.27,74.43,155.96,4.86,0.64,2.09,18.87,12.29,21.91,21.68,41.32,7.64,19-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Jul-2018 - 00:00,31.42,972.35,63.09,24.85,82.14,192.98,72.1,192.74,4.52,0.51,1.66,17.42,13.74,21.6,22.69,51.43,9.35,20-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Jul-2018 - 00:00,29.14,972.34,55.02,26.59,90.35,100.29,78.8,198.77,4.43,0.76,2.8,17.79,9.99,29.67,23.94,32.24,6.59,21-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Jul-2018 - 00:00,29.03,972.55,78.44,39.48,91.24,90.86,90.62,165.38,3.99,0.91,4.51,17.82,22.0,32.99,35.48,41.64,6.44,22-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Jul-2018 - 00:00,28.21,973.07,34.29,14.62,93.61,139.74,76.36,174.04,4.22,0.63,1.14,18.46,9.01,20.43,18.22,21.14,7.03,23-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Jul-2018 - 00:00,30.65,972.88,50.36,18.62,80.72,227.71,80.57,166.63,5.19,0.66,1.97,17.82,14.05,21.94,23.13,25.91,7.2,24-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Jul-2018 - 00:00,31.81,973.4,62.89,20.83,76.8,200.31,77.7,155.84,3.96,0.62,2.0,17.88,9.02,23.18,19.69,48.87,9.19,25-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Jul-2018 - 00:00,29.09,972.91,52.45,18.85,90.27,79.28,70.19,245.04,4.35,0.46,1.78,19.09,6.18,17.68,14.45,24.99,6.42,26-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Jul-2018 - 00:00,26.79,972.88,39.08,16.97,98.03,59.06,66.12,275.93,5.58,0.47,2.01,18.92,9.56,17.53,17.13,18.01,6.91,27-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Jul-2018 - 00:00,26.71,972.03,23.04,12.0,97.35,71.14,72.56,220.21,5.85,0.63,2.34,18.65,6.09,16.21,13.59,19.65,5.9,28-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Jul-2018 - 00:00,27.14,972.67,45.15,21.61,94.11,106.94,57.58,282.32,5.68,0.51,1.66,18.88,4.25,10.33,8.97,26.42,5.4,29-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Jul-2018 - 00:00,29.41,973.3,91.83,26.88,86.56,221.35,61.79,265.01,4.71,0.5,0.96,20.12,8.02,8.75,11.2,28.86,5.0,30-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Jul-2018 - 00:00,29.37,972.87,95.15,22.75,84.42,220.02,55.53,294.99,5.53,0.46,1.12,18.21,8.4,8.32,11.28,33.45,5.36,31-Jul-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
31-Jul-2018 - 00:00,29.74,972.12,146.38,35.62,80.25,114.42,49.21,253.94,5.66,0.43,1.56,19.06,5.17,15.97,12.71,29.25,4.94,01-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Aug-2018 - 00:00,29.84,972.64,183.65,38.62,80.84,229.43,52.7,241.59,5.34,0.43,1.12,18.95,12.73,10.05,15.73,23.87,6.35,02-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Aug-2018 - 00:00,30.87,973.91,261.35,53.08,72.01,217.5,46.7,309.66,5.61,0.44,1.11,21.13,6.66,12.42,12.05,26.37,4.51,03-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Aug-2018 - 00:00,30.53,974.44,239.67,47.35,70.43,157.18,47.04,308.26,5.57,0.35,0.95,19.72,4.26,15.29,11.61,27.72,4.37,04-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Aug-2018 - 00:00,30.78,974.11,258.1,57.42,69.61,171.59,50.24,277.02,4.44,0.42,1.14,18.59,9.92,16.09,16.65,31.05,7.34,05-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Aug-2018 - 00:00,29.24,974.28,255.12,53.4,78.83,83.88,55.02,238.8,5.15,0.43,1.37,18.94,8.65,17.77,16.51,20.08,6.33,06-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Aug-2018 - 00:00,27.5,974.61,136.06,52.44,90.53,56.75,69.7,122.84,5.11,0.75,2.62,18.05,17.67,31.55,31.19,24.54,5.96,07-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-Aug-2018 - 00:00,27.93,974.5,96.76,39.21,89.26,128.65,68.64,170.39,4.95,0.6,2.04,18.78,12.11,27.78,24.66,33.77,11.4,08-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Aug-2018 - 00:00,29.36,975.01,55.38,23.48,86.81,187.74,62.25,177.91,4.63,0.78,2.41,20.44,17.96,23.01,26.89,24.53,6.3,09-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Aug-2018 - 00:00,30.85,977.4,70.9,27.71,79.45,226.31,66.46,160.27,5.08,0.7,2.34,21.34,19.39,23.03,28.06,31.97,8.01,10-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Aug-2018 - 00:00,29.81,976.23,74.62,33.42,87.42,182.76,69.42,215.99,3.44,0.8,2.57,22.3,26.0,21.46,32.62,39.61,6.0,11-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Aug-2018 - 00:00,31.29,972.56,75.73,24.35,78.29,205.04,48.06,281.71,5.18,0.38,1.18,20.49,9.79,15.27,16.11,41.09,5.93,12-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Aug-2018 - 00:00,29.76,970.97,68.08,16.33,80.89,93.62,52.38,235.08,4.45,0.41,1.16,18.8,9.66,17.38,17.13,25.16,6.41,13-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Aug-2018 - 00:00,29.98,972.38,82.1,25.25,79.99,165.62,59.9,182.21,4.51,0.66,1.59,19.47,9.21,19.87,18.09,37.22,8.49,14-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Aug-2018 - 00:00,30.73,973.34,100.4,37.31,81.14,178.62,60.51,153.89,3.67,0.56,2.13,18.88,10.61,22.64,20.68,50.31,8.04,15-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Aug-2018 - 00:00,30.39,975.02,103.94,35.19,79.6,194.76,52.9,160.31,4.84,0.46,1.53,19.58,4.13,16.66,12.23,48.01,8.78,16-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Aug-2018 - 00:00,29.55,976.49,52.76,21.9,86.56,168.73,55.37,170.52,3.97,0.61,2.39,20.86,18.36,18.49,24.81,28.81,9.33,17-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Aug-2018 - 00:00,31.37,974.18,59.39,23.39,80.97,232.41,67.32,141.63,5.34,0.72,2.95,20.49,19.76,19.61,26.54,33.32,6.34,18-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Aug-2018 - 00:00,30.71,973.77,63.05,26.21,84.02,179.06,60.37,131.7,4.8,0.54,2.24,17.54,10.48,22.36,20.44,31.39,7.56,19-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Aug-2018 - 00:00,27.81,973.65,61.88,30.88,95.59,79.93,70.11,190.42,3.43,0.63,2.76,18.15,21.66,23.07,29.94,24.3,7.15,20-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Aug-2018 - 00:00,30.13,975.18,104.04,56.24,86.49,142.9,64.69,153.33,4.24,0.92,3.2,21.2,18.8,27.08,29.73,46.83,7.82,21-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Aug-2018 - 00:00,30.86,975.04,50.79,19.95,81.1,222.54,55.08,148.03,5.18,0.65,1.98,18.04,11.21,20.24,19.91,37.9,10.55,22-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Aug-2018 - 00:00,30.08,974.51,54.48,24.46,86.04,135.59,54.29,175.24,4.49,0.53,2.26,18.48,11.52,17.94,18.95,27.4,6.42,23-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Aug-2018 - 00:00,28.56,975.2,43.59,15.69,92.11,125.26,45.93,255.63,5.0,0.43,1.24,18.42,5.05,11.54,10.26,21.21,6.77,24-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Aug-2018 - 00:00,29.4,974.49,54.18,11.11,85.32,124.5,38.96,281.82,5.2,0.32,1.01,17.71,5.11,10.95,10.0,30.1,6.55,25-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Aug-2018 - 00:00,29.43,973.89,52.28,10.15,80.74,149.65,38.57,299.38,5.73,0.34,0.92,17.6,4.63,10.03,9.11,33.49,6.21,26-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Aug-2018 - 00:00,29.88,973.53,60.6,14.91,77.65,204.13,39.61,220.36,6.03,0.34,1.15,16.65,4.85,12.25,10.48,42.37,7.22,27-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Aug-2018 - 00:00,28.74,975.21,44.94,19.69,88.72,113.09,59.78,131.91,4.41,0.7,2.3,16.6,10.81,21.55,20.28,45.94,7.77,28-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Aug-2018 - 00:00,26.95,976.38,40.23,18.43,98.98,10.34,58.8,132.94,4.73,0.8,3.43,18.08,23.08,27.55,33.47,26.79,6.95,29-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Aug-2018 - 00:00,28.23,977.33,35.29,15.71,92.39,99.97,48.96,146.5,4.69,0.64,1.77,18.96,12.71,15.02,18.36,21.32,7.35,30-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Aug-2018 - 00:00,29.94,975.24,70.81,29.35,86.52,196.3,59.24,261.19,4.81,0.72,2.67,18.84,17.73,16.31,23.14,39.26,7.39,31-Aug-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
31-Aug-2018 - 00:00,29.95,975.45,121.8,35.17,85.15,158.95,48.07,212.07,4.96,0.47,2.23,17.51,9.66,12.77,14.67,33.03,7.71,01-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Sep-2018 - 00:00,27.32,977.57,83.39,34.1,96.35,50.45,65.41,217.18,4.31,0.75,3.43,17.48,18.16,19.0,24.92,22.3,7.22,02-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Sep-2018 - 00:00,26.48,977.32,55.51,27.54,96.05,88.21,62.93,187.02,5.17,0.79,3.22,19.4,17.87,17.13,23.68,41.96,5.7,03-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Sep-2018 - 00:00,26.35,977.61,62.6,34.84,96.23,65.1,71.98,126.49,4.52,1.0,3.8,17.36,30.15,27.64,39.29,42.26,7.31,04-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Sep-2018 - 00:00,26.27,978.16,63.51,33.79,95.96,71.47,64.75,200.44,4.15,0.97,2.97,19.0,17.12,25.39,27.47,23.52,6.51,05-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Sep-2018 - 00:00,27.18,977.41,74.99,25.03,92.47,154.74,51.94,245.95,5.34,0.62,1.78,20.81,12.56,14.86,18.15,19.69,6.82,06-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Sep-2018 - 00:00,28.42,976.81,101.17,27.47,84.79,192.8,45.33,283.29,5.43,0.57,1.87,18.94,12.62,13.59,17.53,43.69,6.19,07-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-Sep-2018 - 00:00,27.44,978.57,55.97,25.02,91.51,127.32,62.05,150.72,4.28,0.89,3.58,17.71,25.36,21.86,32.31,37.32,7.54,08-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Sep-2018 - 00:00,27.6,978.83,55.96,24.17,89.68,127.88,59.97,130.29,4.91,0.72,2.94,19.05,17.63,18.04,23.97,24.41,8.1,09-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Sep-2018 - 00:00,27.72,980.29,33.6,13.82,86.3,176.25,53.55,156.04,5.98,0.43,1.34,19.19,5.92,12.33,11.38,31.32,7.35,10-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Sep-2018 - 00:00,27.98,981.9,50.35,21.21,88.01,130.52,52.9,167.49,3.87,0.56,1.59,19.06,6.13,14.67,12.8,34.28,6.3,11-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Sep-2018 - 00:00,29.2,981.16,46.97,16.16,83.88,197.45,40.92,299.37,4.64,0.39,1.12,18.63,3.42,11.68,9.0,32.3,6.45,12-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Sep-2018 - 00:00,29.25,978.47,71.75,16.26,79.26,186.14,31.86,314.61,6.09,0.3,0.86,17.84,2.9,14.32,9.99,33.58,6.48,13-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Sep-2018 - 00:00,28.93,978.41,85.46,14.44,75.11,202.21,31.48,314.4,5.85,0.35,0.53,17.21,3.37,12.35,9.32,31.56,8.03,14-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Sep-2018 - 00:00,28.28,980.76,75.27,15.64,77.65,199.43,32.23,273.33,5.58,0.36,0.76,17.83,8.19,12.45,13.3,34.46,6.84,15-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Sep-2018 - 00:00,27.86,982.46,75.44,20.1,78.18,198.59,42.45,263.3,5.3,0.43,1.34,18.52,12.35,13.6,17.3,34.28,5.87,16-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Sep-2018 - 00:00,27.82,981.13,92.01,28.45,80.27,198.85,46.81,286.06,5.57,0.41,1.76,18.79,15.21,12.76,19.19,32.28,6.81,17-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Sep-2018 - 00:00,28.03,980.06,131.47,45.55,79.69,182.91,50.87,277.4,5.51,0.72,2.3,19.06,10.68,15.62,17.01,50.56,7.21,18-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Sep-2018 - 00:00,28.21,980.16,144.98,40.72,76.69,182.91,47.9,280.17,5.46,0.49,2.23,20.03,5.87,20.61,15.74,49.01,8.41,19-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Sep-2018 - 00:00,27.42,979.98,136.17,45.79,78.04,193.13,58.04,231.15,5.22,0.66,3.22,18.76,13.19,20.66,21.74,51.97,9.05,20-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Sep-2018 - 00:00,27.95,980.27,142.98,61.51,78.12,175.88,70.1,166.23,4.08,0.85,4.12,17.41,32.32,28.04,41.26,43.13,11.93,21-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Sep-2018 - 00:00,27.58,982.73,93.63,36.26,79.76,165.58,49.4,160.1,5.79,0.66,2.15,23.31,10.42,19.89,19.08,31.28,8.37,22-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Sep-2018 - 00:00,25.45,982.83,34.71,14.94,91.06,60.95,46.12,122.25,6.07,0.44,1.5,19.9,7.23,23.83,18.58,24.28,11.96,23-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Sep-2018 - 00:00,26.68,982.46,45.73,24.2,89.27,99.25,46.63,155.48,6.41,0.42,1.25,20.22,4.2,17.93,12.96,36.29,11.87,24-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Sep-2018 - 00:00,24.87,980.64,21.29,12.36,96.77,59.83,47.98,221.13,6.06,0.46,1.36,19.96,6.35,16.99,14.22,27.11,5.15,25-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Sep-2018 - 00:00,23.61,982.15,29.55,13.31,94.41,99.69,47.86,256.24,6.77,0.46,2.56,17.61,5.86,15.34,12.94,32.58,5.73,26-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Sep-2018 - 00:00,25.9,981.87,60.04,24.64,85.42,203.07,41.11,280.74,5.21,0.53,2.44,19.41,8.76,14.39,14.8,40.59,6.84,27-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Sep-2018 - 00:00,26.17,982.66,99.16,44.44,84.64,192.34,63.82,242.53,4.51,0.72,5.18,18.86,22.59,14.57,26.18,49.14,8.41,28-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Sep-2018 - 00:00,26.87,983.32,116.67,51.65,78.71,196.33,75.42,253.71,4.45,0.97,8.22,18.5,44.25,16.99,45.12,48.09,11.63,29-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Sep-2018 - 00:00,27.01,983.99,147.53,62.21,77.07,191.8,93.83,259.5,4.33,1.18,9.15,19.58,58.49,22.95,59.89,47.93,10.04,30-Sep-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
30-Sep-2018 - 00:00,26.4,983.42,103.54,46.68,78.81,189.41,43.16,292.56,5.42,0.61,3.44,20.28,6.7,16.1,14.03,56.16,7.42,01-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
01-Oct-2018 - 00:00,26.1,983.2,135.21,53.06,79.73,186.89,56.16,270.87,4.65,0.61,4.44,18.76,17.21,20.8,25.1,57.87,10.94,02-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
02-Oct-2018 - 00:00,26.64,983.82,130.1,54.57,77.21,188.15,67.42,241.85,4.37,0.56,5.29,20.79,13.93,18.77,21.35,48.64,7.62,03-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
03-Oct-2018 - 00:00,26.45,983.2,119.35,42.39,74.8,184.44,54.73,243.54,3.92,0.69,3.92,19.24,29.85,24.64,37.44,42.06,10.44,04-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
04-Oct-2018 - 00:00,26.72,984.67,163.85,71.71,76.06,168.27,80.92,225.51,4.16,1.0,6.93,19.54,32.45,27.45,41.05,59.0,11.16,05-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
05-Oct-2018 - 00:00,25.89,985.7,195.2,99.82,79.63,144.58,99.42,180.69,4.41,1.28,9.55,20.01,36.74,37.08,49.68,31.46,15.67,06-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
06-Oct-2018 - 00:00,24.87,985.38,137.64,62.41,76.37,178.06,69.87,257.73,4.45,0.87,5.69,20.57,23.29,23.15,31.3,47.55,8.17,07-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
07-Oct-2018 - 00:00,24.34,984.83,158.97,62.7,76.83,174.8,71.29,204.36,4.43,0.86,5.7,22.32,17.64,21.17,25.64,56.99,10.15,08-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
08-Oct-2018 - 00:00,25.25,983.24,208.44,103.39,77.39,163.49,93.47,212.54,3.87,1.37,8.68,21.32,51.64,36.4,61.47,45.16,14.49,09-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
09-Oct-2018 - 00:00,25.49,982.26,208.06,99.24,77.71,167.0,66.83,183.01,4.42,2.0,6.67,22.27,54.11,35.55,63.03,51.35,18.0,10-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
10-Oct-2018 - 00:00,26.48,982.89,197.86,86.92,79.36,155.71,54.6,167.06,4.8,1.68,5.76,21.66,34.25,41.55,50.03,42.7,14.22,11-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
11-Oct-2018 - 00:00,24.65,984.76,177.38,66.45,74.19,148.17,39.86,158.56,4.75,1.42,3.51,21.56,17.52,33.67,32.18,38.57,10.19,12-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
12-Oct-2018 - 00:00,22.53,986.69,137.73,58.2,74.89,165.01,58.11,183.21,4.06,1.34,5.69,20.04,28.03,33.55,40.71,42.06,12.46,13-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
13-Oct-2018 - 00:00,21.57,986.97,180.27,97.46,76.25,167.11,90.31,229.5,4.85,1.49,9.09,21.14,30.43,26.54,38.94,53.07,12.16,14-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
14-Oct-2018 - 00:00,21.82,986.09,156.22,71.47,73.61,173.67,42.44,279.55,5.0,1.41,3.95,20.58,17.98,24.38,27.63,48.89,9.1,15-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
15-Oct-2018 - 00:00,22.71,986.39,196.84,87.12,74.92,159.33,69.2,204.22,4.26,1.73,7.06,20.28,46.83,28.98,53.59,50.07,12.02,16-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
16-Oct-2018 - 00:00,24.01,985.96,228.65,101.92,76.65,137.34,90.59,209.1,3.59,2.3,9.76,25.07,70.98,29.94,73.79,42.32,10.61,17-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
17-Oct-2018 - 00:00,23.66,984.54,208.21,100.72,72.71,160.09,60.09,191.67,4.37,1.67,7.29,24.83,42.03,25.09,47.61,49.03,11.06,18-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
18-Oct-2018 - 00:00,22.66,984.0,225.24,111.19,83.17,130.0,89.92,191.46,4.33,2.06,10.52,23.41,67.21,30.62,71.08,28.89,13.01,19-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
19-Oct-2018 - 00:00,22.62,985.7,224.97,109.8,78.38,139.82,57.32,196.75,3.81,1.66,6.68,25.76,13.66,31.54,27.92,51.53,12.72,20-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
20-Oct-2018 - 00:00,22.23,988.0,230.48,137.64,73.9,145.32,66.9,205.82,4.45,1.74,8.95,23.67,22.8,31.95,35.59,43.58,12.45,21-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
21-Oct-2018 - 00:00,21.12,988.68,217.48,118.88,74.5,146.27,71.65,189.34,4.06,1.63,7.76,23.09,29.78,31.03,40.78,50.06,13.48,22-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
22-Oct-2018 - 00:00,20.29,987.56,179.77,90.32,71.63,152.23,37.74,246.62,4.7,1.28,4.42,25.18,12.32,24.07,22.85,50.89,10.67,23-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
23-Oct-2018 - 00:00,20.91,987.29,162.63,71.09,70.4,147.85,60.92,238.79,4.6,1.46,5.71,28.19,37.47,32.94,48.07,50.81,12.29,24-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
24-Oct-2018 - 00:00,21.54,987.2,231.94,124.02,75.29,138.44,110.74,188.04,4.02,2.25,10.81,26.05,64.85,36.34,72.21,51.7,15.34,25-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
25-Oct-2018 - 00:00,20.99,988.57,236.58,124.46,77.23,133.56,116.58,192.15,4.62,2.6,12.23,24.73,99.84,40.27,102.82,49.47,19.04,26-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
26-Oct-2018 - 00:00,20.29,990.51,209.9,125.7,79.13,109.38,92.64,206.31,4.36,2.51,10.68,25.82,69.76,36.72,76.4,39.61,13.08,27-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
27-Oct-2018 - 00:00,20.37,990.76,256.41,160.27,79.92,114.3,111.91,185.13,4.35,2.29,12.71,25.28,43.0,34.95,53.65,45.95,16.22,28-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
28-Oct-2018 - 00:00,20.34,990.31,247.38,162.62,78.12,134.78,81.07,245.85,4.85,2.13,9.5,24.85,32.93,24.95,40.13,52.87,14.17,29-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
29-Oct-2018 - 00:00,20.38,989.53,269.24,179.94,79.69,125.86,77.6,223.93,4.57,2.04,10.46,24.21,43.82,26.26,49.69,47.85,13.55,30-Oct-2018 - 00:00,"Sri Aurobindo Marg, Delhi - DPCC"
