from date,AT,BP,PM10,PM2.5,RH,SR,Toluene,WD,WS,CO,Benzene,NH3,NO,NO2,NOx,Ozone,SO2,to date,station
29-Nov-2018 - 00:00,17.66,994.07,348.27,175.35,79.88,74.59,55.06,108.3,0.8,3.12,5.89,51.13,226.71,102.41,236.88,8.29,11.5,30-Nov-2018 - 00:00,"Pusa, Delhi - DPCC"
30-Nov-2018 - 00:00,16.94,993.5,350.52,176.76,76.89,79.89,47.88,107.06,0.84,2.57,4.66,49.85,177.2,94.64,194.62,8.73,11.11,01-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
01-Dec-2018 - 00:00,16.37,990.8,315.72,142.17,73.35,76.67,46.95,123.58,0.83,2.18,4.37,43.61,164.22,94.67,184.6,8.54,11.12,02-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
02-Dec-2018 - 00:00,15.83,990.05,275.69,124.18,70.7,74.04,45.0,103.78,0.53,2.45,4.13,38.12,174.18,107.51,198.79,10.04,11.87,03-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
03-Dec-2018 - 00:00,15.47,991.07,324.46,161.08,74.03,72.51,54.26,99.25,0.62,3.3,5.48,43.43,206.94,105.44,224.54,12.04,12.15,04-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
04-Dec-2018 - 00:00,15.49,992.74,340.9,173.02,75.58,74.89,46.53,86.97,0.61,2.46,5.13,46.84,201.43,107.75,221.29,10.49,12.42,05-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
05-Dec-2018 - 00:00,15.13,990.31,320.83,158.04,77.49,71.12,51.02,97.78,0.73,2.73,5.59,46.94,182.04,95.77,198.82,8.97,10.37,06-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
06-Dec-2018 - 00:00,15.04,989.66,342.79,181.9,77.95,63.62,60.41,83.62,0.63,3.14,7.83,47.86,194.9,110.24,217.37,10.76,11.85,07-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
07-Dec-2018 - 00:00,14.52,990.44,362.77,189.44,78.89,68.81,53.09,115.29,0.82,2.95,6.75,50.46,207.45,88.93,216.59,8.4,12.64,08-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
08-Dec-2018 - 00:00,14.08,991.36,353.48,204.5,78.77,66.4,49.54,96.42,0.57,2.79,5.76,50.3,165.57,94.81,185.18,12.36,14.61,09-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
09-Dec-2018 - 00:00,14.0,990.23,324.67,192.88,76.2,64.68,43.21,89.14,0.54,2.62,5.17,49.93,132.6,105.24,164.26,12.66,15.23,10-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
10-Dec-2018 - 00:00,14.36,989.81,398.12,250.4,82.77,56.11,36.53,63.84,0.78,2.89,3.92,53.33,131.1,93.63,156.92,31.01,11.26,11-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
11-Dec-2018 - 00:00,14.65,990.83,382.69,243.73,83.72,53.64,37.04,61.79,0.63,2.72,3.42,,115.75,95.95,145.81,19.36,10.0,12-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
12-Dec-2018 - 00:00,16.83,992.14,331.04,204.65,76.46,52.53,35.71,118.53,1.16,2.23,3.4,,110.02,83.59,134.05,30.6,11.3,13-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
13-Dec-2018 - 00:00,16.2,995.23,202.14,105.62,73.29,63.68,35.32,252.42,1.01,1.71,3.51,50.27,115.38,81.84,137.8,14.15,12.14,14-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
14-Dec-2018 - 00:00,15.77,997.29,265.27,137.19,72.65,65.91,33.42,219.84,1.08,1.97,3.49,56.35,156.69,88.73,174.86,8.07,11.47,15-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
15-Dec-2018 - 00:00,15.95,996.86,289.24,158.39,67.38,66.16,36.22,220.1,1.29,1.91,4.09,56.72,146.52,89.75,167.17,7.64,12.35,16-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
16-Dec-2018 - 00:00,14.2,997.12,312.25,170.1,71.35,66.21,35.67,192.7,0.9,1.74,3.5,57.0,117.5,84.25,140.43,10.47,15.02,17-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
17-Dec-2018 - 00:00,12.18,995.63,355.91,201.51,74.96,65.92,39.66,152.82,0.79,2.7,4.17,53.47,173.87,85.06,188.13,8.15,12.48,18-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
18-Dec-2018 - 00:00,12.11,993.92,413.42,238.64,71.67,67.56,41.44,162.35,1.02,3.01,4.51,53.79,200.44,94.97,216.42,9.79,15.13,19-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
19-Dec-2018 - 00:00,11.83,993.06,358.46,203.0,75.26,95.05,34.31,117.6,0.81,2.37,3.37,52.54,158.8,92.76,178.64,9.84,12.26,20-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
20-Dec-2018 - 00:00,11.15,993.35,409.12,250.6,75.74,96.28,40.71,104.1,0.66,3.25,5.48,52.72,194.69,97.31,210.64,13.16,14.18,21-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
21-Dec-2018 - 00:00,10.46,992.2,438.52,277.69,79.34,95.19,45.52,107.15,0.78,3.25,5.99,55.92,195.39,93.29,210.84,10.41,12.29,22-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
22-Dec-2018 - 00:00,10.49,992.53,471.95,327.07,80.4,86.18,36.8,91.54,0.54,3.15,4.62,54.73,136.82,96.61,162.72,25.99,13.21,23-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
23-Dec-2018 - 00:00,11.16,993.24,485.38,354.85,81.77,80.04,36.38,58.35,0.65,3.28,4.09,57.9,140.02,87.95,161.03,41.08,11.76,24-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
24-Dec-2018 - 00:00,11.3,992.43,470.19,308.22,80.44,82.19,35.75,111.88,0.66,3.19,3.84,57.79,155.95,98.04,179.63,11.14,13.16,25-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
25-Dec-2018 - 00:00,11.1,991.81,489.41,321.93,80.37,88.12,38.57,188.51,1.08,2.92,4.27,63.44,159.54,87.92,177.34,10.35,11.77,26-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
26-Dec-2018 - 00:00,10.04,990.37,369.39,233.8,77.27,91.65,33.27,113.88,0.71,2.34,4.89,54.73,131.39,85.38,152.56,10.91,11.08,27-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
27-Dec-2018 - 00:00,11.82,991.46,419.83,262.06,69.44,73.72,51.83,145.69,0.84,3.16,8.93,60.1,208.74,117.15,235.66,8.33,14.27,28-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
28-Dec-2018 - 00:00,11.85,992.01,471.11,311.98,72.71,81.91,36.07,177.21,1.3,2.38,6.67,69.7,146.51,95.28,170.02,10.16,12.97,29-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
29-Dec-2018 - 00:00,9.47,994.07,404.02,246.84,75.36,91.1,44.33,111.31,0.92,2.64,7.14,56.47,167.51,84.11,181.89,9.29,12.93,30-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
30-Dec-2018 - 00:00,10.37,996.1,485.2,311.46,74.27,87.29,64.11,103.55,0.58,3.41,10.39,57.32,204.41,93.8,217.86,9.94,16.26,31-Dec-2018 - 00:00,"Pusa, Delhi - DPCC"
31-Dec-2018 - 00:00,5.35,996.45,624.0,444.0,96.3,3.6,85.2,28.75,0.45,5.1,13.8,58.4,215.55,71.75,213.9,2.0,10.85,01-Jan-2019 - 00:00,"Pusa, Delhi - DPCC"
